_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeO,cust_purchase_segment_codeA,cust_purchase_segment_codeH,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,avg_quantity,avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,20.6227521310835,20.0081812253055,20.8775546984466,19.7916842753855,18.2483575788554,19.5992388921001,27.4479249380866,19.8244796569632,21.1833372762662,19.6599059841389,20.5306528033156,20.8747402625207,13.0187655195715,22.3795204063163,22.9224246499369,10.819207661887,-0.6800585874268,-1.17815879558667,0.424257902781051,-0.565213659603024,-1.42833711256566,-3.55448035682667,1.82176976563187,-0.680653121120656,0.0773434476194896,-1.11706230432302,-1.07788157340278,-1.9371757312909,-3.46084722251965,-0.249324527918945,0.098155412080785,-4.88567945318839,-0.657976586681355,1.29194752278782,0.0412857774026978,0.116720346827394,-0.656128669274777,-4.74050233242852,1.18814137656907,-0.486559063999232,0.0983825650451164,-1.26956876579602,-1.24376701738218,-1.29284236983827,-1.35855256994092,-0.962264482110242,-0.128316129639487,-1.83084066856366,-0.316482361874069,-2.66071240501094,0.197852054941374,-0.408075297729403,-0.635128635495465,-3.50458356159951,1.96603696818012,0.146645506264261,-0.040682523213318,-0.646834453528295,-0.0741782093622246,-0.583525461526653,-0.523846860872526,0.359864004645556,-0.224804739410335,-6.05873600704075,-0.232250818513787,3.89057304945235,-0.202457288757459,0.0510155901108985,-0.193593286273356,-4.24657603021854,2.86685128948783,-0.044538160136395,0.0687820354070302,0.0699674755860518,-0.663346704973989,2.27510133466106,-1.08399657913911,2.33825225344366,0.435860062091324,-1.07240020733159,-0.435063380765186,-1.76434924392674,1.08018641641295,-1.66396763975949,0.271311308131316,0.139528596643098,1.57089401528366,-0.240892743018805,0.377063682613408,0.155456293255758,1.02780220152549,0.544519716204745,-0.30441381938216,0.835224332378028,-1.31976864164321,-0.362589670911914,1.96436310819123,0.539314519807223,-1.16186402025579,0.249411620332775,5.83555002650324,0.709765793644976,0.750541398170136,0.582323132690445,0.450013184704676,-0.00699710889036363,0.496048592540551,-0.590029749949943,1.06834660752724,-0.38298852801308,-1.09485525268208,0.425862590325923,-0.668503619873308,-1.71116504450286,-0.562510807233191,-1.48748989602582,0.651626119942107,-0.869185972920026,-0.560326385397242,-0.99034668321937,0.124919546486233,0.589727232727859,-0.233614159329644,-0.516985798236712,1.45967948967913,-0.616615152086371,7.52971257274973,-0.0920078428998316,0.70507381424346,0.0501291242605281,5.70818614642316,0.947483190697119,-0.273195107227714,0.237335639208365,-1.13654976768465,0.539682478556362,-0.138171476172707,-0.844679072419353,0.684402169462131,-4.75045276827479,0.429240375363451,3.31431103206246,0.655308897065873,0.659464297999153,0.411914748093278,-5.72588524544014,3.12390374370554,0.85383720165276,0.320240459186467,1.10764654571401,0.155880732704877,0.595930524208092,-0.571061712806342,1.52112603464957,-4.37422418398305,0.38533089742986,0.589727729073786,-1.34667207209728,2.10209839371523,-0.392732510813845,-8.17753149750638,-0.274149217790288,-0.169139846740759,-0.268912885974579,-0.135900599210807,-1.31310863531072,-2.01739516088892,0.711550006022915,-0.651482233590524,-4.46822262351415,0.371870955613466,-0.321467978822209,0.608409534660172,1.74151413648741,0.517149686118236,-1.16677136823761,1.18691530544151,0.321998454299344,0.728485728594929,0.194011378693587,0.743204607890775,0.0822989157928588,1.35881819283235,0.334769941157122,-2.26605697257267,-0.267208755069694,0.544137320772153,-0.475989577186464,-0.695987590708019,-0.472120044469632,6.48955485483857,1.29307365716324,-0.628138472470434,-0.230094814677709,-0.336356406492885,-0.199375622822138,-2.25260796375598,-1.1379298344653,-0.365100778610748,-1.10850509101524,-0.0771157845064107,0.25646820971799,-0.351200227831816,0.151922150342499,-0.127515023980484,-4.44990075378871,1.99491645555611,0.127507222166705,0.520443048995219,0.964514179272564,0.296755834721125,0.821713788188838,-2.68052576848729,0.296149818834629,7.56386660359847,-0.689226679868514,-1.23337824236336,-0.785745465110356,-3.2485930796657,0.0491539194447227,2.7496225065827,-2.03836344009615,-0.170246735295211,0.275754512163439,-0.340193972370864,-0.156135103970664,5.56684675503848,-1.608312701765,-0.400873771517076,0.721606679252875,-0.600245542740322,2.20957274420242,-0.600542113267273,-0.869681015766036,-0.439147576213462,6.48995798161333,4.36096758835998,0.0950510164790898,-0.417146354924888,-0.349829949206226,-0.247286627681076,-3.4841829320661,-1.53311887397025,0.40128488775222,10.5030090200295,-0.830826780063145,-4.60006228783012,-0.114199967738075,0.114461084764123,-0.0817613867888278,-2.25418633986984,0.374653948206028,-0.197971742463047,-0.30018847779348,-0.78681671435212,0.943660627240208,0.0408753554492333,0.766478897250996,-28.3480038652261,-0.644108704846216,-2.34267244282937,0.328819759480537,1.12430630064021,0.430007629277502,0.0909390413101384,0.642287819110724,-1.17076301758431,2.42668544736811,0.946479546430519,0.894913458715908,1.60414853554608,0.209809054339584,-1.53776060799185,0.984874614654879,1.44267134543786,0.382156002341121,0.0576204272698087,-0.485494397610433,-0.749929220368611,-0.615476415726889,-0.341167715054266,11.6667451756277,0.26731000852181,-0.631481185604693,-0.24061611617305,-0.194733416262759,-0.0887472839567996,6.47743903084382,1.63016537724758,-0.818743630537867,4.98275285234729,-0.954426751649069,0.711934724812214,0.216074987623179,0.792514761747444,-0.564590257328104,1.7082441421748,1.5919028791298,-0.352361143063919,-0.228780961283574,-0.165611768677524,-0.387056862264555,-1.52695875013483,-0.706031510848362,0.020810605439525,-0.543596220164177,-1.33221082006607,1.24186504160788,1.74656902249999,-0.535108138616321,-1.00584071821224,-1.28446926865853,-7.31957648853716,0.201885353617608,0.873698051300924,0.0498163116289336,-1.47599913350108,-1.26229813858601,-3.40928475563482,-3.94866502268899,2.21613474685232,1.61626161946158,1.25279274932793,0,3.60208952474218,6.82550471975365,9.52665670231099,13.9381296347211
