_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeO,cust_purchase_segment_codeA,cust_purchase_segment_codeH,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,avg_quantity,avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,21.1051961340642,18.6656838131451,20.8778440835343,19.6926726232302,18.5233290490021,17.7739007129731,27.5173679103954,20.097226932254,21.4818771061799,19.7829760347787,20.5790467772872,20.0436538675993,12.868046897835,22.1472615178534,23.3364536126326,11.4389012307371,-0.831210698008669,-1.37585523465142,0.0409242853101834,-0.874163894322151,-1.43270923529397,-3.25711259815908,2.87928103333023,-0.690976395495663,0.0423871487665032,-0.986786792677546,-1.15237871389689,-2.52187585502549,-3.6579891053015,-0.203986467528615,0.186158146389919,-4.96834949511655,-0.793861150302324,1.73888418081496,-0.021361983378542,0.15476906267102,-0.673083330042903,-3.06917687136485,2.15233561683231,-0.482988012845548,0.127158709839874,-1.33464876249193,-1.14043436340546,-0.287444116625804,-1.15247882391444,-0.483480530374637,-0.0582221471875188,-0.695788191378853,-0.371771604240004,-1.61040849218276,0.103229468719879,-0.0218360413174437,-0.61756117396062,-4.45757172997707,1.69346493216947,0.107248432368131,-0.0947806050233101,-0.639436067410696,-0.324374503273238,-1.84697043208292,-0.134202170251245,-0.377560842677517,-0.0954179719952538,-6.11714795294898,-0.249645347312995,3.57715276585026,-0.281262507839208,0.00269849353158061,-0.176187091790392,-5.19810072258707,2.45382806561044,-0.146832423298645,0.0996137657202558,-0.081521228473716,-0.86660376044852,3.33852304827522,-1.00233369067673,2.33554867598609,0.71372204751854,0.0492191781657169,-0.275065814177356,-2.66352652050227,0.699744246332708,-0.379029863638516,0.298965719583185,-5.83682321870888,0.00892536952903916,0.480433311273174,0.387129346662165,0.810576988746502,-0.657083865477819,0.193074016638642,-0.179852061794388,1.14621441254916,-2.17257756791617,-0.771271188342804,2.34588073409206,0.545534153369585,-0.526553141817424,0.27439946074708,3.47790641162355,0.727020040263874,0.786807292303049,0.434108177674779,0.189865709397653,0.377468631232315,0.0107642628958815,0.671193824147688,0.981156063135077,0.493472466225226,-1.26453968034746,-0.303339447149089,-0.480661223744803,-1.69840619899998,-0.344814640535335,-1.76485547118576,-0.472020953739967,-0.577521850498192,-0.545282457272258,-0.15274627703487,0.518009114914721,0.351597290197649,-0.400449944566116,-0.23872603447145,1.67480051040791,-0.391232937930842,3.88718991532659,-0.105311158778913,-0.275707354703772,-0.278624735238419,-0.393148211460859,0.0230497285210766,-1.14484437682655,0.782175846927775,-1.76608414728539,-0.383927896255204,0.551129697212892,0.132951019465249,-4.52981382459973,0.406288825047756,3.48385658348402,0.0518073606139798,2.75674661971067,0.411315801511317,-3.12083582785654,0.577789331174096,0.344478281193883,0.833143880043408,-0.484151135174421,2.91664550674737,0.407509007113065,0.33302086712218,1.38363811555185,-2.35562526967593,0.809768310349358,0.655334984291879,-1.2069165984698,0.509378066493261,-0.336159010784678,-5.79250741073463,-4.46692817331985,-0.266960724839349,-0.0952483894135834,-0.0194183379145589,-0.961626922849652,-0.528493384094342,-0.0587558741570047,0.310991475400804,-0.358696802802958,-3.37975070231143,0.228011670753703,0.0172252765021539,0.880482401465956,1.40604133045029,0.549647129632379,-1.92071027567531,0.374569498259715,0.804917190115037,0.508598794373982,0.39219566666667,1.68268236223524,0.619161734562985,0.773222269278261,-3.22403816310008,-0.142364806492582,0.597206199928994,-0.15815967169637,-0.765068335711993,-0.399331336691144,0.690952738892131,-0.476507065061914,-0.299101175136969,0.13683402992147,-0.0779246488796026,-5.56592578319383,-1.70758181224395,-0.751192649004038,0.224954301899365,-4.28915025148886,-0.286558372767908,-1.55726088756293,-0.644328010188396,0.467042094042336,-0.227378756377073,11.1893946684539,-0.320877212954237,0.411842091854549,0.421242280590682,0.5808320724647,2.27850654468524,-3.93335044770067,-0.211466910609395,-0.166537059796364,0.139541955620369,0.148670350084839,-2.54598406724291,-0.983702253945805,-1.56463560580364,-0.0936500709579273,3.74891004902699,-0.0518761330156853,-0.0425199846542519,-0.516396851832312,-0.872365088897349,5.77951607463741,-2.3073802398508,-1.22292440143066,-0.220910629301948,0.773910633905235,-1.50296071222646,0.243686317930283,-0.591766337558766,-0.115827747819229,-0.382214077510603,-5.96730696068763,-0.000772048342036411,-0.44008807077478,-0.4014198526653,0.531329105849113,0.98838434393052,-0.902027862855472,-1.76489257975616,0.327364484941051,5.77631786853464,-0.907692898709757,-5.2838848505306,0.0682791455394973,0.634035282456648,0.183217292580723,0.856811435827879,0.0105623561822997,0.229010035455704,-0.57126435403223,0.173963039153519,-0.14909679649418,0.389985642113925,0.268801454705208,-0.470789211282072,-2.53327015047701,-0.411776794569404,2.26776626511673,0.194771006176354,-1.16874632274051,0.522043638693254,-3.21713163026586,0.806352245359131,0.550304969179557,1.68723984555661,-0.170638801245045,-0.977898172367853,1.40360693838283,-0.746539585437275,0.947458867930525,6.58950364826609,0.156865826828897,1.00625349246926,-0.819082494131604,-0.65148466886726,-0.364561377234951,4.54262607212585,-0.118953334333454,-0.295582505800125,-0.324983322904423,0.271933745887169,1.81523318889281,1.78465672559373,-1.1098381887052,-0.409075012685956,7.55408238126511,-0.940588893401222,2.32881710259954,-0.286742702157009,-0.088327291448415,-0.462078536626992,2.26798431106302,-0.405915918880991,-0.176699474258466,-0.258412654454016,-0.675671601166801,0.617090867692686,-0.318352092355026,0.167915338049019,0.678819021963453,-0.734432067518423,-1.24557486668804,1.0062501308353,1.68827152068983,-0.621869758766132,-1.09873407971182,-1.44594504307654,-7.4003101958011,0.219033217397868,0.6245383499763,0.0734800879021075,-1.58370400591301,-1.25404037437651,-3.58533706735608,-4.2738083134671,2.24858603603274,1.59305480161614,1.29453830222217,0,3.61085917516097,6.71089249081031,9.23304818819229,13.5504934706884
