_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeO,cust_purchase_segment_codeA,cust_purchase_segment_codeH,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,avg_quantity,avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,20.8283963527194,16.5178127049124,20.651385683542,19.7432592242724,18.3538789610231,20.5980416928802,26.7684470609001,19.6953394237121,21.3487213003222,19.3640409185546,20.3602260426496,21.5941189593999,12.5770142084508,21.8368162246753,22.9778418262365,11.1762410614655,-0.873692616954364,-1.46888122820631,0.00359016433538114,-0.747668417311778,-1.40532949081619,-3.42996243933817,2.87451371463526,-0.595189419427584,0.109044313329152,-1.07230523235744,-1.00705998329647,-2.42952543320126,-3.3682342572892,0.0399247517488134,0.431579325510899,-4.64972093855506,-0.957803293693004,0.958308067085058,-0.319869896706855,-0.113519874150743,-0.684018882213008,-3.99442027003742,1.22567200651539,-0.548658210072443,0.0383310419751034,-1.37558521592601,-1.35440070445324,-0.44057854945733,-1.19567557020106,-0.83283734546948,0.0666845209703247,-0.751005752862986,-0.347018362105762,-2.14159313472569,-0.0202637729727712,0.0342825438039813,-0.611877174505813,-3.3366993238061,1.08568043584564,0.035741088340579,-0.101083657488182,-0.308332611809159,-0.320944095030601,-1.15638444519787,-0.55832949456968,-0.105710082619454,-0.159307004622074,-6.21539918504089,-0.448407624960854,2.96264908808757,-0.255089469961514,-0.254788492570067,-0.236996607472815,-4.34731415468769,1.33838844936589,-0.0753160418546514,0.109672290251564,-0.0511587652401119,-0.948195205138642,2.83531703143034,-0.44268907508105,2.52081052189242,1.42318259961985,0.614131818853346,-0.553008105630801,-0.370948000318017,0.622442588774156,-0.866851993179565,0.240640763809831,0.872737173234311,2.09397649380033,-0.0455928835388763,0.391049094942072,0.159351930240509,0.451364522131794,0.420258097751138,-0.176454216216288,-0.168178624985372,-2.13579816815674,-0.363119164204493,2.29131694544343,0.704899703109073,-1.54734843658936,0.236806321092494,7.06921681450598,0.974122636957086,0.622664910599645,0.634412870398096,0.114026243005754,0.120494133018328,-0.57413111908345,-0.33882889324551,0.254409333394234,0.883701367627192,0.240992056174079,-1.21697510742581,0.962425450132312,-0.348068430255451,-1.44846358179098,-0.314077886259611,0.751360182159933,2.23871211809732,-0.510462156454191,-0.365184912028646,-0.496276249496074,-0.0780529580839692,-0.637410180921743,-0.0830777160160748,-0.998643005670198,-0.00767579277330818,-0.783411867273206,-0.473163867641605,4.41096665051035,-0.164618446544696,-0.15475864166417,-0.257322048957028,-0.570588157158705,0.967779160838985,-0.484645972645448,0.0447470915938,-1.01650730716716,0.756331408294485,-1.20674316346405,-0.277510022215718,0.728414204358179,0.346934029695898,-4.74277031717703,0.718493442668451,2.9681680827627,0.0903051822007641,1.24854053116136,0.370791508533521,-3.79274737364028,4.64020535694999,0.634352731636589,0.126138093626577,0.660605321039419,-0.543595968561937,1.93632773786493,1.0115823696194,0.406231283793258,2.04408844543595,-3.2699272213413,0.474932308661204,2.56476996645229,-1.01100893005971,1.00652171768499,-0.0899162776754207,-2.41845172112856,1.3270699835084,0.105612193616955,0.125408741403103,0.449626551530248,-0.533801524784498,-0.517150767468759,0.0965056998150733,-0.0968300071509217,0.169194493952056,-2.93896886943596,0.243646995545479,-0.97371272155138,0.603239439773153,0.805116227225661,0.418319031836864,-2.67596848418731,2.87609839501854,0.248929507686006,0.640363527372897,0.365583413323108,0.16117504199313,0.510453858098374,1.61212429109006,0.898880555055434,0.651260762228194,-4.45407479740293,-0.108408988136691,0.344298356193865,-0.03267732638137,-0.842314277258453,-0.282212414984562,0.7940534576072,0.779525439306659,-0.384144051438217,-0.185050857150972,0.149745525576393,0.0113505423591837,-3.19800046139783,-1.46857336926212,-0.453120191498723,0.507869398007814,-0.902067019674384,-0.330523029667476,0.497989356067546,-0.642041847750659,0.547155400909997,-0.307016737951758,7.46691171382747,1.6288168836298,-0.524635833196834,0.263683363513407,0.597731800523093,0.42161830721828,-0.56726031300648,-3.5939767439832,-0.304387740905482,0.202085811621854,1.72880709433617,-0.00514070172918237,-2.1961434754513,-0.875178309914209,-1.52314477252371,-0.138390231418078,3.15606072478024,-1.13704511432744,-0.0780095078834858,0.00260534576360298,-0.437418844142174,-0.685227637204409,4.75545868204396,-1.49778650158628,-1.72261440139916,-0.134924953723803,-0.144056620626024,-1.0799065160313,1.33676160455504,-0.590137033843029,-0.293977644775907,-0.434845453406801,-1.87803808223838,3.08914220207563,-0.148601156816048,-0.432624051986472,-0.427167860113005,-0.203914648942797,-0.492738947241507,-0.224581333352865,-1.54750159506277,-0.0188530609160141,5.09538543689044,-0.355500259314858,0.872976974670898,0.429196746580152,0.25328417992608,0.307923100100803,-3.62692672212214,0.616983068191687,0.363276499824385,0.269745530630571,-0.417148670572277,0.421976930910843,0.773391730128371,-1.00898041585839,0.767954147713241,0.553113359093051,-1.43131379459184,-0.541078857578443,0.594401094466106,-0.152186695335099,-0.725448435184468,0.320961397537342,-4.10325848032258,3.65957748999166,0.448947822871066,0.522188721014903,1.42242774318224,-0.477893146078393,-1.72493935454898,0.363077665120533,-0.195625334077652,0.655927550675984,-1.43196983168848,0.713339450548886,3.58141965742005,-0.87181213774815,0.368894196614067,-0.117463556897644,1.51312853187438,-0.341063506086432,-0.133862012354537,-0.219966134700082,-0.308325955843874,0.53489247779904,1.44948477419984,2.21507667356476,-1.90883421072208,-0.539834935164618,7.64311305750012,-1.53257000539627,2.28427587888221,-0.455366065273941,0.511811692550855,-0.57895277049766,15.330058721538,0.874910271936647,-0.702157339277147,-0.191909335895976,-0.51799650932212,-0.98339240052686,-0.803336802942421,-0.523606794415303,0.258462320913672,0.772418542145172,-0.694754665211278,-1.38260243987654,0.68318717304488,1.68539609381584,-0.786391488196563,-1.1829164842246,-1.60276390431875,-7.33159297492877,0.200446899472738,1.40993221015826,0.0513364896177366,-1.44708649861329,-1.09888360934717,-3.58899192680824,-4.32795531156822,2.2912757133015,1.60796339040549,1.26434875024865,0,3.68002346264743,6.88925834376804,9.43491434750242,13.9276626029859
