_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeO,cust_purchase_segment_codeA,cust_purchase_segment_codeH,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,avg_quantity,avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,19.7990185215464,19.8739446055211,19.9317242679757,18.5427545004797,17.4900558210196,19.5574450391299,27.4655784298574,18.9976095119769,20.4656950110331,18.9431746638837,19.8282164267114,20.4364117778187,11.4818238686474,21.3191678910398,22.178934634685,10.6390331365085,-0.697277493202318,-0.664435510724679,0.339586464976654,-0.537385579310581,-1.45943123251211,-3.58430758852949,2.69710394173435,-0.74931984967325,0.0996357318554241,-1.11651696215759,-0.956793387617161,-2.34994087015515,-2.99896315624787,0.0293942754513138,0.159182858290289,-5.3022821938142,-0.694038874104025,0.756117882902915,-0.0784981410902896,0.106101789189755,-0.700080971259455,-3.05762972396267,1.32327230550644,-0.488303343960564,0.142993927293935,-1.2660700881364,-1.33746743690956,-0.0114572419390192,-1.32107749262533,-0.648802027609229,0.00269496239971696,-1.02489620383484,-0.308004483884713,-2.21195765174002,0.0619928389004064,0.0939903056280695,-0.592064071290592,-4.39688756562103,1.83692822172634,0.107832876708762,-0.0182738362378151,-0.373158151671868,-0.352331627075724,-1.49740352021841,-0.910105434054491,-0.354199771434416,-0.18750160996197,-6.24267191118113,-0.511559792546606,3.11416219958329,-0.235706651176469,-0.784134514094306,-0.283552946469685,-5.15392736503942,2.69616213131124,-0.0360230452259847,0.0284443065850358,-0.152010635329114,-0.384436127263314,2.77609442640712,-1.21062422588044,2.73060122177529,0.341797058511687,-0.816380108180626,-0.329223135891125,-0.961336916694744,0.871974140272832,-0.776436333604078,0.273885441467746,1.32318726397195,2.36035033762685,-0.0670030931560186,0.49886007658761,0.0558460753745426,0.345877032401119,-0.0165043556016425,-0.428967270276319,0.864500018271615,-1.35978531817245,-0.0551703893085597,2.25185779190285,0.563851409801376,-1.41400211589768,0.367311388001016,4.8187283376988,1.16803013882564,0.754182219920637,0.657293229611316,0.48164098871312,-0.561013330534369,0.158147099829582,0.971721298438155,0.953057400253651,1.44214707846302,-1.36130019799541,-0.272949494451121,-0.759186943986193,-1.80209623482906,-0.55362291013193,-2.05892535989674,1.46966210388338,-0.727863582407277,-0.616609639331739,-1.02267129749029,0.397202336725373,0.0914095080911607,-0.321990344282592,-0.0938114634437135,-0.626020259271397,-1.93286302082688,-0.597139869770181,4.76039133898641,0.0531794407684612,0.493882978308669,-0.0426176524902832,0.259961713082692,0.81850237250934,-0.280660029722577,0.276661286116183,-0.953277162370947,0.279057716388836,-1.05881110612086,-0.547704556591577,1.08722070280732,0.7538168781093,-3.83140234408967,0.371674197773118,3.38179988831479,0.395491104787095,0.991942554269124,0.403483724574362,-3.6845118793205,4.26138538845007,0.701695988853527,0.278362847488771,1.21795069884173,-1.18512479158838,1.14972427034778,0.644912640953774,0.377217137786368,1.52937957061909,-4.45697349643497,0.516791790310016,2.28415298031338,-1.13685911684701,2.00394829204962,-0.363108716532017,-1.96955103369199,1.59218099846662,-0.000115165223278023,-0.0985984384589504,-0.252431266106427,-0.984920302301891,-0.821564795415009,0.722822041098342,-0.352742087324646,-0.800365962211864,-2.95632012833555,0.705677313247949,-2.72357282425014,0.732354530828004,1.0854427842009,0.469965512219923,-6.20721849599945,1.73276904833353,0.197234443556208,0.781289084290587,0.273947244515167,0.936002358688509,0.041796395799193,1.52595494793453,1.08957778668853,0.256381376974845,-2.21882111992626,0.0375521853603715,-0.621390374321524,-0.0986651056277477,-0.751487205308534,-0.373617879234746,1.45251777335312,0.233992684775558,-0.501306836287086,-0.170551037922521,-0.229232285313501,-0.983844126324284,-1.48821758294939,-1.1925540883585,-0.999088413827347,-0.35909016488046,-0.771351838463407,-0.514760877214953,1.33727518233629,-0.51369568990344,0.140889150969011,-0.273066534281416,5.325083529342,1.27862060797069,-0.286125801117343,0.46618251372661,1.02649401311199,0.902931140955378,-1.38775396005184,-2.83707480681858,0.0257570646238554,-0.154651352369876,-0.568151758882578,-0.487665015894798,-2.23867901871246,-0.51204552739507,-1.38776707316742,0.169202301748795,11.4718409536643,-1.38174060505216,0.193504355605707,0.17963314853294,-0.2363032693739,0.0844814426574687,3.96763016140215,-1.40089116086613,-1.53140233386866,-0.111018535135022,0.573079352067859,-0.911752006193313,0.471361003044437,-1.06936826790086,-1.27304360982292,-0.573253709795351,-1.62641088622578,2.70782503859208,-0.25796158459682,-0.539368955453308,-0.304632854748509,-0.0219199873296605,0.274499897990502,-1.22348563334394,-2.06773448110185,0.0775669338559201,3.21476745886055,0.00426716845217762,2.55074533370032,0.0146607054472094,0.524481337314426,0.0671511525843008,-3.59815932863964,-1.84236787581671,0.0968375054927159,-0.0300675329510461,-0.395837769462118,0.693106965075028,-0.586520322760314,0.521859779853249,0.781334318030416,0.0281367468077122,-1.87803129074264,-0.754453708621341,-1.06248642457479,0.406833772726568,-0.27533537106428,0.676729267846905,8.03942919693585,3.02771596400173,0.879568431151846,0.684488629532266,0.988697668669406,0.00884792977695025,-0.806062508000884,0.442114475268323,-0.179847819885563,0.620537461938124,-0.652118374808258,0.643383812983164,1.06158365687491,-0.682337393299848,-0.371845204141172,-0.0774535487764156,2.95261244530547,0.107775815486834,-0.0770971904471378,-0.00198791330474142,-0.174153104409744,0.722929385240469,2.95232498742213,1.63223456458873,-0.784265405633735,-0.264781882874903,7.18848453439825,-1.42825568496581,2.26108333940554,-0.563469004158874,0.0061798611645918,-0.806547075931982,7.29413891326536,1.4740872233737,-0.69626950715276,-0.535498647368045,-0.395624045483037,-0.027919149719944,-1.17498084930952,-1.05081310775225,-0.648191605799992,0.060169011930967,-0.19525521211306,-1.51813625937498,1.30890007866549,2.00907943823654,-0.403531186794928,-0.98438386068453,-1.3412544327752,-5.79943753258311,0.134152691687904,0.816904649006165,0.0551129655953477,-1.27634159839914,-0.947852737362427,-3.19332771858064,-3.81136272171237,2.31877986853635,1.65348987951556,1.30156959947223,0,3.91981450938299,7.26537607022169,9.99431118167513,14.6027797837781
