_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel17Amazon,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeO,cust_purchase_segment_codeA,cust_purchase_segment_codeH,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,avg_quantity,avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,20.214996753489,19.1994059684696,20.0210447487684,19.282823076106,17.8534801493556,19.5383949451221,27.597064082905,19.3738862242685,20.9322269225231,19.6079795574586,19.7277428808078,20.8498234836325,12.133200303674,21.8511928384047,22.6502879491152,10.1782131495193,-0.51960527424445,0.0908440507631376,0.28223192356047,-0.691862948670511,-1.42291934030303,-3.36764809969368,2.46420273610873,-0.761041160686311,0.188660827346183,-1.10173216310125,-0.615956561036633,-2.40643128688305,-3.44693252610389,-0.225879350921306,0.274629209199086,-5.12386953828825,-0.697721304992307,4.36922475108764,-0.237716144690751,-0.209175592139149,-0.732508003945082,-4.95158864466688,1.76495733958043,-0.42120220791868,0.0237185878351176,-1.10551274048112,-1.35524110244894,-0.719916672154481,-2.36025861906592,-0.935735833140043,-0.0752292660590853,-1.08515884246414,-0.408217855336041,-1.1734180450179,0.217679427495597,-0.481252576102223,-0.562762335626537,-3.19945336347903,2.06711067603863,0.155587880245738,-0.0446101424263036,-0.712765070997294,-0.554923104378797,-0.888538962137345,-0.534013325055907,-0.211032250188902,-0.217772544863435,-6.65573950274725,-0.479478115756323,3.49288071260058,-0.392657486229077,0.171722498609733,-0.272566855280262,-5.03689169366697,2.5387946966909,-0.11196087925312,0.0499495201713221,-0.296989550339481,-0.95534370977593,3.22628204277156,-0.495373913250362,2.26657160573563,0.592611133170833,-1.50465498122901,-0.253379587626612,0.942156371961778,-0.968017556007561,0.332097455344034,-0.832502394849796,2.08826814822438,0.0560169069414711,0.436326523150329,0.0742288043580743,0.790787060912053,0.875947794735683,-3.2483271277098,0.30155184387893,0.926546844597928,-3.66901280927232,-0.110176859316954,0.452837002155939,-1.0840834995116,0.260739453770236,-7.41717268050754,0.880423127333351,0.646365768584641,0.682130124778895,0.0430818066597743,0.345224653691875,0.677118703419019,-1.35371756286652,0.451337486073778,0.977704991796945,-4.96796419054455,-1.68864082423866,-0.740153960354967,-2.20501157479268,-0.744805747116067,1.70384038683522,2.13255853387634,-1.03015932519287,-0.68919764016081,-1.20069001074606,-0.896938626137917,-1.26783583415434,8.45272170490653,-0.583362407280738,-0.86151460466426,-2.72472928199554,-0.280960955248315,-0.0906670365135744,0.118090753296548,-0.0370535599309653,4.37782339092027,1.59039287196199,-0.136426621230962,0.16304780294547,-1.10828049576983,0.761788880722755,-0.149513466907924,-0.544022209301113,0.765819535726971,0.463211856594496,-3.48207578364971,1.01365260865666,0.314752310587528,1.50037155384477,0.513048590453795,-3.15962132134216,6.42908777571528,0.854719731049137,0.549201445657604,1.35458648996353,-0.241046105407086,2.36398695377329,0.362108832754165,0.591831802205647,1.66952096144525,-6.34456391175812,0.779315890391337,-0.894143237671282,1.26435681457849,-0.238589716419641,1.13719807045327,1.64642360421888,-0.131505715069729,-0.0824879903954068,-0.0012547112378453,-0.861011748859955,-0.312456300841897,1.48295270786853,-0.455317298127583,-0.681890447865203,-0.0902495170095212,0.505472271350125,0.754508609091271,0.949202163291549,0.502479022486597,-0.703871179664864,3.11697519481691,0.0841756683141139,0.758705522069558,0.807760452747153,0.261136600093853,0.0757704942910822,5.17784325925686,0.342329432831012,0.226567964641202,-3.96813758021107,0.353322828073582,-0.109530974872688,-0.421419484488017,-0.306323064633552,1.59438056864235,1.51339904445474,-0.310056110483856,-0.203066837526971,0.559346726192968,0.143030659130685,-2.09415734225042,-1.95968013500862,0.036677359782823,-0.15852756156622,-2.10038231068172,-0.658147968255049,-0.522025257839626,0.266700637202669,-0.117777870997895,-1.03252412573077,1.35900928999835,-0.353606509192267,0.552020110391119,0.779213177313623,0.681403946570531,-1.0616332566741,-3.84328405713787,-0.702549861655042,-0.00867045796134675,-0.616737976942912,-0.448148918022764,-0.893410730420084,-1.30035691518776,-0.136400627105635,6.24780197779222,1.08268479921652,-0.00826522620520451,-0.031682251150102,-1.4975712550446,-0.286020600839002,0.058237090654112,-3.2318704288289,-1.47097019937764,-0.506417156578227,0.579961616619765,-0.924684791320275,-0.883409122185405,0.644337335697654,-0.29830559251317,-10.5473498459514,3.52350638718105,0.215812080362486,-0.366414407903797,0.0149915649247546,-0.151229754742993,0.35971109881138,-1.46986300063185,-1.35453494912913,0.0809078670738936,-0.342610013602846,0.0436942592100079,-0.211576770420819,-0.0770969815222682,-0.671494387243335,3.46747294734768,0.0207080211434594,-0.295979006562218,0.130045313606296,0.64946456008114,-0.436324451160984,1.42424964104271,0.22823947417643,-0.0812869614009197,-6.11712261963609,-0.170726552057763,0.605898681726244,-0.77934399777919,0.699352515480116,-0.759388289230733,4.91118987254678,0.593746264222405,0.861617491305823,1.5935805431066,-0.565511886003181,-2.12167901439759,0.333465583157729,-0.348769242771068,0.95101534622457,-0.490309679181081,0.285252703231374,-0.926109982418681,-1.03986506537226,-0.262348054986501,1.22267895450419,-0.180239563382425,-0.165885211561955,-0.135743650219146,-0.475552780873055,0.901415549942359,2.15256064215625,0.656650816518635,-1.46605979571769,-0.399128637088171,3.38147948574685,-1.60228843061846,-0.89062781059672,-1.77796727093827,-0.732841983714658,2.85426928647264,1.08576320587869,-0.590403506431376,-0.462673050653758,-1.08286344016065,-1.00882709336729,1.48633261397123,-3.02027652031035,0.31039177772911,-0.0926591397096009,-3.35187032088566,-1.32082955654217,0.91609962208462,1.92843402675572,-0.497431382716376,-1.08328105049353,-1.32577952815155,-5.45155845635999,0.14339227706287,1.73503868429879,0.0742147679595921,-1.28377448832924,-1.10105761844491,-4.40405733212432,-5.73506242367409,2.62592317741667,1.77023680372853,1.39004945211316,0,3.73692586600689,7.02434156778067,9.71728800945779,14.1456400792012
