_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeO,cust_purchase_segment_codeA,cust_purchase_segment_codeH,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,avg_quantity,avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,20.5694431988046,20.52220572681,20.7384555071538,19.5195385390179,18.1634350819079,19.5916123099495,27.5280808370773,19.5800423286134,21.0884325501998,19.4790942158757,20.0886185990804,22.592891851443,13.0725592046078,22.1676616056358,22.8211833350734,11.0606132571457,-0.462374580834883,-0.612993635478703,0.0480422591811352,-0.473105733562924,-1.41597880576501,-4.03726908383866,2.69690728285219,-0.682323882740703,0.0957541446512861,-1.01460310040944,-1.04421960470005,-2.58568276321328,-3.4775598026822,0.316573433349957,0.331105982343749,-4.93857835682719,-0.979383416094894,1.27730559371895,-0.00781517310672561,0.0651194161464262,-0.732102201289766,-2.08876833245611,1.56643749495892,-0.521809639169259,0.188097449623665,-1.17898749527704,-1.42421275843387,0.496367022895692,-1.39645435056728,-0.933391634264594,0.010306551246402,-1.12003256161137,0.0116992717005547,-2.59382458863431,-0.0607337409695355,-0.64932830372871,-0.63598576675709,-3.86430739321705,1.64340943628526,0.114970490934663,-0.131300695395392,-0.442494438216252,-0.476292119603077,-1.22533106632494,-0.51820418100815,-0.0366897709056708,-0.152524719383856,-6.4852895469891,-0.62433579261797,2.71280353685703,-0.184949937282703,0.172102241391528,-0.15498673462981,-5.03967575018484,3.38879950755314,-0.0886103254476392,0.184011881172034,-0.216149896581162,-0.74056224754438,3.18989421273391,-0.142627329995918,2.74752071062488,0.488666222361952,0.119349372659208,-1.79242337449386,0.799069683150698,-0.57304666016013,0.237474582827115,0.901098143340072,1.68271146557625,-0.176335030442503,0.231615342895164,0.150957927206707,0.728225126050679,-0.732769168552292,-0.916241757678897,-0.219709583322606,0.921629834156955,-1.49333704247207,1.75538533432328,0.832666795535766,-1.30887318447715,0.41084263043637,6.40414010775021,1.45750902545884,0.925197426876997,0.829865203641154,0.39586080925063,0.181061915190332,0.432864778749593,-0.142177631166027,1.08046993258713,1.33145929970496,0.708311498718029,-0.293254049102187,-0.669120666604715,-2.01433925886706,-0.593784146157437,-2.74279495032862,1.74306184248663,-0.78944488739329,-0.73116444063666,-0.790137524766653,-0.474515469721737,-0.98692783416529,0.0753863251383592,-1.16299114865122,-0.524459284857221,-1.46403699101884,-0.456570871045175,6.21663435469859,0.015060527256429,0.144474447482993,0.0182311607482283,0.809594924060261,1.44302681046295,-0.293726865549075,0.31668037857156,-0.892930510642845,1.35453716663457,-0.44076383796109,-0.492828107854092,1.06608114646368,0.53631555795045,-3.53281855770191,0.678665648814293,2.671222884433,0.135858706874196,0.650794347218674,0.235784066697522,-4.13307478662251,4.07544558756505,0.601829200438445,0.0600017828891537,0.907287425805312,-0.545312955284469,1.36844686307517,0.471160933991384,0.672817265985323,1.4403948268986,-3.78678416919193,2.00128755762731,4.69821428601709,-1.21341024393216,1.95363276484315,-0.163880296772788,-0.267425811518708,1.69817876342659,0.0318608119431816,-0.00554129621155595,0.0569628415045448,-0.478828606631236,-0.857156972302393,0.51202930147809,-0.522494897187479,-0.198121081056539,-2.24103307861424,1.51930048805396,-1.91508521821617,0.738551315579913,0.718870401188326,0.522320117955727,-1.94823215966576,1.74657145058608,0.261959212486661,0.775364176580007,0.453013460619264,0.374780176366302,0.451029448723122,-0.113608849248923,1.02843127940353,0.534986836964073,-3.36458445498022,1.896613489956,0.409061660932579,-0.262845151599478,-1.2615334272466,-0.47011704928208,0.559712371240964,-0.370886564691385,-0.590597434340694,-0.390609592429179,-0.209046880742269,-0.462036854116346,-3.49986262423031,-1.78161915029694,-0.258230352534505,-0.4192675877583,-0.786601495828054,-0.0563459788883487,-0.25159772835493,-0.45202295803112,0.107612603317207,-0.25894154872204,1.99822355181347,2.1017629909885,-0.248042612953468,0.434889431278529,0.716740309577741,0.351505990229391,-0.235389959168576,-2.63416432931356,-0.308205511839811,-0.102349664946381,0.8357194691998,-0.741862523604544,-2.69219851852658,-0.77936673035333,-0.941286051725257,0.136335247929675,2.79617692862054,-0.917888675474754,0.202040470116402,0.233243357008521,-0.622949606089276,-0.78989702307798,4.42166177723941,-1.09051221709013,-1.75805350399099,-0.271878424903382,1.18650141860933,1.05419854734732,1.13965897151584,-0.91395986842396,-0.669496193923162,-0.475580264391389,-0.290086932027634,2.54567293307422,-0.10551074788271,-0.40523469679451,-0.67819244882877,0.601708721330727,-0.386448940580455,-0.00790286609399011,-1.62016178834962,0.286537834108402,4.72612756634001,-1.98026786118843,1.01815367901475,0.0188682124407949,-0.123572392945789,-0.127651663331752,-4.1940175231681,-0.0132374112031031,-0.229013225891368,-0.165609513256398,-0.796006423231113,-0.155331407498527,1.08004736803865,-0.426069641075098,0.670234644368364,-0.517818339442294,-2.13549496585307,0.501247746324422,3.35861284340005,0.390209564451764,-0.496862519462169,0.703482351206028,-3.00232447241861,2.44557997261108,0.890082515327646,0.757904312083448,1.77245272532514,-0.31346506596919,-2.36849245961507,1.20634887691433,-0.863040740556251,0.832379335229654,-0.41587788065762,-0.922699710655432,1.71692535323838,-0.787448850951618,0.012321370544824,-0.14556536614904,1.58173897395684,0.307634642127495,-0.248864283651778,0.0313809746076367,0.00498153227177025,0.911603137665145,2.34301637683127,4.16026769912493,-0.78203317785102,-0.305508279793726,6.17790257404597,-1.33151701563213,1.75374793707569,-0.31086399463522,0.319607139929946,-0.774923107735228,6.84959205699254,0.470051571216514,-0.722800885154642,-0.44265635842807,-0.475478321415592,-1.31307936482596,-1.12765241350306,-2.07425589952566,-0.74460173928081,-0.0377289179342105,-0.422136065056515,-1.3093822721592,0.66456450431277,1.77573978007536,-0.550604015582075,-1.03954833268264,-1.38221619493316,-7.67719907997618,0.215632062215677,1.0499569293327,0.0533064146298595,-1.43400388383361,-1.20651738154307,-3.45272544807308,-4.06768176278231,2.17851036198371,1.61841252408162,1.22273357500028,0,3.91814069843825,6.98334177485313,9.54495956510179,14.019626700336
