_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeO,cust_purchase_segment_codeA,cust_purchase_segment_codeH,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,avg_quantity,avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,20.9931943495541,21.6820514832868,20.9842391603552,19.9771072775562,18.6878349096702,18.3466812580393,28.4405195826687,20.164995787653,21.5591186698002,20.1745727220244,20.7131544639004,22.0284032404869,13.687313251919,22.3489530216545,23.2508409480389,11.1546839421316,-0.860640370128887,-0.892477892291838,0.290450510420053,-0.48122606733319,-1.37600849675653,-3.57374950289686,2.32582192878261,-0.597608735081831,0.0926671049902079,-1.23726659033417,-1.15073387367458,-1.96947311701362,-2.87890989216613,0.0266662281819298,0.367654156514116,-4.15238172318791,-0.834449454570548,1.52750625053107,-0.00068096645734866,0.0390179040384856,-0.685912729463832,-3.4438769435082,1.15912844485105,-0.515988567928806,0.148071759336521,-1.09613560083463,-1.20595475985779,-0.00485936309618408,-1.61333160568612,-1.03268044347435,0.0371082253069209,-1.16436754997481,-0.28179012403905,-2.14556761441215,-0.0801316169713774,-0.16143775236649,-0.558654233798416,-6.29574311778297,1.28729607462612,0.31167341587938,0.0406158070114988,-1.07938244134406,-0.424313724620264,-1.35330202336149,-1.05599459617215,-0.283076465954317,-0.301581483815125,-6.00582870488226,-0.395239299530832,3.52671352535278,-0.184663868844666,-0.438694350014722,-0.215606999862455,-4.27096283733451,2.93970965675764,-0.158893634625928,0.115980803541795,0.718458173822326,-0.858344060174444,3.24193092369956,-1.06633832935844,3.09484416920172,0.489890801976882,-1.47177892436301,-0.431330747879032,-0.557911988375979,0.9656363345943,-0.794605331567558,0.314853865935375,-0.44268992122975,2.51907754043318,-0.132666039814329,0.401776787488979,0.704898622703737,-0.837822934904138,0.713467898316543,0.0025632254575433,1.20027600989629,-1.97093727915975,-0.103236094438286,1.30198230770455,0.715139835871046,-1.53675289952141,0.215616760569771,8.59368600299327,0.573687730974181,0.691094848524402,0.504583766711304,0.219041783535394,-0.0285126270022085,0.337603086051422,0.520949244942125,0.845133398659029,-0.211619925053232,-1.43733498862586,-0.708429759686493,-0.630818678403201,-1.61832139241533,-0.524889197088095,-4.66100934737971,0.714271436041271,-0.836219098115908,-0.605215440467343,-1.53682354970641,-0.082750396939195,-0.992081107052504,0.808550641077486,-0.262856179279001,-0.710188063222882,-1.04441275154974,-0.411391067574258,5.895621189962,-0.115245133713886,-0.446297405962124,0.0233871335931047,-3.21150170994145,1.95217833215975,-0.358282676355034,0.267008826821006,-1.43269078310799,0.700511110617149,-0.60028974071991,-0.561960778641238,-0.00109223027538645,0.741515049758003,-3.00732647994667,0.512379950535249,2.68445534242356,0.309878707631072,1.2606081705618,0.344603827931067,-3.84570475457085,5.32130914242812,0.656007605767544,0.271573176815155,0.549703982571146,-0.759720181674488,2.66825098201996,0.350079738453696,0.547371275859125,1.38043789994889,-4.22526726488575,0.598397496200088,1.27558002972693,-1.2824422982969,0.979595718413022,-0.306229170146601,-4.34208166263238,1.07979539288367,-0.254034885060395,-0.188048655813914,-0.136220815577503,-0.69422596131304,-0.963033135518384,0.779365417651188,-0.413912753344213,-0.183586701291196,-3.0462413842691,0.702477567645688,0.368842195990421,0.782412410852744,1.69588031323884,0.770563052446358,-2.92991030005714,2.62209467865453,0.428819846286824,0.997701719954723,-0.0755008554806644,0.929945747055953,0.792121745767633,1.15292270633361,1.20016134425954,0.789020228767873,-4.3627413149354,-0.790418816885394,-0.3333823652156,-0.353762786019036,-1.08391906520402,-0.631329557942219,0.926801084089012,0.521398737952158,-0.628615080775899,-0.51221151099293,-1.7163222252293,-0.586718967141326,-3.48432492608789,-1.15846859431974,-1.24232704141892,-0.365206753155633,-0.105666999384636,0.266040729534355,1.69727256075839,-0.159924168614004,1.58500855308384,-0.0139770630409773,2.91190616052547,1.24398015519388,0.193188423303218,0.570525395436418,1.13098067949442,0.856992820004778,-0.436351412403356,-2.39430706835689,-0.162087554774603,-0.161716012512404,0.56941085203601,-0.265274275839484,-1.11702458587738,-0.812417016107469,-1.15903335046866,0.0393444475645664,21.5357930860217,-1.50662327601915,-0.113084291883799,0.210946446066134,-0.553189701650503,-0.612539000460566,4.23029836799662,-2.47456970919421,-0.204892939591486,-0.302190760719403,-2.44108939590715,-1.09743073966856,-0.809640414882081,-0.785380286431558,-0.627357023692917,-0.470986354819431,-1.23216987689012,1.55231525507266,-0.0401787007266707,-0.551820721662214,-0.242657264820476,-0.0913312189157891,-1.52375073231902,-0.445171832481342,-1.6365850610617,-0.0159298214463896,5.14057864768397,-0.145951508140453,2.0716206745051,0.0108557346797244,-0.106398803923951,0.0204248544371935,-2.69078063017769,-0.0734294918333585,0.00126007384469999,0.0587237395793997,-0.205534857715658,0.342855653492857,0.294721670415123,1.4679273880978,0.0366156926042427,0.0259067016428653,1.12949888270479,-0.113405480140229,1.27633395486778,0.429067204313968,-0.472129271590539,0.628495055184981,-0.538727330032504,5.45637771803951,1.0324749315242,0.909712594074253,0.382660947009501,0.162979975653012,-1.61569464058638,0.855744568250127,-0.217510995294067,0.920250962374037,-0.246564991637319,0.16032231568221,1.67732269203625,-1.16728627036053,-0.419511165365314,-0.30365793928502,-1.19626896590816,-2.06468335837173,-0.516100511514084,-0.321768268073611,-0.467167640457607,-0.273682272844357,2.42858155597615,1.60141498670488,-1.44026090973121,-0.626725613135635,5.21008500098362,-1.3780175448464,0.732455528515653,-0.303769360524918,0.343906817011626,-0.584707662316608,6.47478370267084,-0.180640342021731,-0.618413163338377,-0.33932437803485,1.06549979103646,-0.231491266935114,-1.2364665635969,-0.712176728824614,-0.0658432673891699,0.0825131476393878,-0.83902812307543,-1.20191120883667,0.640406855045945,1.86882694647767,-0.518314793406904,-0.993767200589451,-1.2351057393772,-7.5362855576967,0.177431227289237,0.172118489401934,0.0742482286706872,-1.72235080104251,-1.50028448027694,-3.48381984982498,-3.96058692057507,2.38656221865396,1.71756075364667,1.35679875585514,0,3.4114164335234,6.53633681961224,9.19435415651456,13.6339251451791
