_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeO,cust_purchase_segment_codeA,cust_purchase_segment_codeH,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,avg_quantity,avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,20.5996918811225,20.1909935191077,20.6663040114671,19.7567073312439,18.3391675568049,19.7993163902827,28.6165008568217,20.0059253713736,21.3367999038162,19.705271648585,20.5391140968461,21.8669282682269,13.1438665419725,21.9743603673183,22.9006019977988,10.5513317998559,-0.75952862084861,0.289315329912026,0.102491855778848,-0.385556011381445,-1.37118388837601,-3.28092761404054,2.36372237253066,-0.691221276012354,0.102144646281575,-0.900290154350333,-0.846570776533851,-3.52740785998197,-3.47095071986229,-0.0467261832318844,0.435309289152001,-5.37518575444962,-0.762180474783287,1.72341180586559,-0.178875435222314,-0.140316530780613,-0.781407669346485,-3.64599803657237,1.84004622947297,-0.334655220262277,0.190657364573769,-1.19616083932265,-1.44152647890188,0.601488034440992,-1.36598752985824,-0.443298857449875,-0.295739605425531,-1.56911380113413,-0.344275936644075,-1.2436573553848,-0.0218568151577551,-0.361705492600118,-0.608310521090997,-4.90179977637101,1.38622084769263,0.245402136574701,-0.167270297500038,-0.428629443857224,-0.497360411628712,-0.916054644199828,-0.457538991938548,-0.451191649656249,-0.255552976960407,-6.32850672043792,-0.251329021327622,2.41858877299264,-0.13938581324008,0.683029867793956,-0.146353235747445,-5.19841693999239,4.13522380541306,-0.0331399245752756,0.0205343177584572,-0.343195690966667,-0.737436079018399,2.37046084106113,-0.545037206984982,2.50057415787104,0.514903771306489,-0.619592455160431,-0.358643792195407,-0.403624702762837,0.764823408843847,0.131657568300756,4.17829493610173,1.79471540205294,-0.119961766951937,0.348193565173237,0.255414464355942,0.586041003115165,1.05807086473425,-0.46633250038411,-0.125525686714978,0.666952033947088,-3.11313975876815,0.225336353721352,0.999186437134193,0.801207073211642,0.392108253956415,4.47215528660425,1.07761227298302,0.82290577821276,0.784217569802853,0.174940300895775,0.406109656443911,0.760887322806732,0.172760401277199,1.25019846900474,1.08614432005954,-0.82364048816338,-1.56158685997474,0.434433217949571,-0.575268922865759,-0.436288624247424,-2.08938512892856,1.36338271781884,-0.587755421036049,-0.529499847558126,-0.689146498581236,-0.282041465659512,-1.13897760868951,0.131636119853175,-0.204086305627477,-0.499067166304494,-3.2534191058284,-0.643528087333743,4.00625705560004,-0.163284630787204,-0.184313192323203,-2.71221535000864,1.47102010528079,-0.217531285807313,0.152074543210703,-0.832420009388787,0.860483046763917,4.25922810118533,-0.687317760490942,0.885812251392871,0.392065714594979,-5.21359804815934,0.432949480005584,2.19004875563267,0.245545602707628,0.528967643589988,-3.88142138269347,2.47797742618199,1.05239485705745,0.421253136996004,1.2212583257399,-0.484245359420112,1.25078874403109,0.573906268985362,0.508047664248596,1.56179034628418,-4.29662921047067,0.211803848840234,1.57870262382799,-1.37156388798493,-0.513920847644847,-8.73823303436664,1.93475349254027,-0.360008620694117,-0.356653359566331,-0.363351425378877,-0.992700902570474,-0.985714363174831,0.437246155854898,-0.194278555695989,-0.579633378468323,-2.60987189544043,0.920338398057045,-2.28974059067983,1.1158414208959,0.638872145221678,-0.683641421007827,2.4547655190816,0.561317219929134,0.851054852455752,0.559485065223187,0.166252758918878,0.595044103552834,1.59204396961929,1.08420141972692,0.507930770492328,-4.04726795366884,-0.285448022760102,-0.521691734253479,-0.391540841166381,-0.353272512142063,0.526337763153048,-0.640257111143654,-0.337853894721888,-0.235016942991997,0.124570646381781,-0.0811080340328837,-2.44642614939024,-0.782331799820575,-1.69020511230771,-0.329709710196103,-0.0385684712518306,-0.116268007533659,1.91259282792769,-0.404581932257979,-0.257817723349135,-9.62336990020337,3.66368226484895,-0.307713726420197,0.395513422881899,0.626026601784092,0.754480271396011,0.116805082386815,-2.86540446720688,0.244242210767146,-0.127785235504699,-0.899147648950728,-0.395872301605067,-2.54234219238644,-0.787100539068612,-0.110499480207575,-14.3559793870321,-0.441702854682066,-0.0800496454103752,0.0321656967831419,-1.08137601920787,-0.608820281052205,2.10049464861301,-3.19108139997468,-2.43328946678567,-0.583975072811051,-0.657632854637663,-0.219388981089358,-5.0822119383293,-0.493273719931657,-0.0454127256776312,6.19285456017348,4.94960879227003,0.398041871342206,-0.0309809338681995,0.356176110719716,0.502295089271313,0.707249251535858,-0.117516240980714,-1.0426809669044,0.403339851677443,7.36394634775353,-0.722441863851137,2.52877991761164,-0.383025431115325,-0.240390338868523,-5.41502978508685,-0.645709565844984,-0.373484811667022,-0.31756357558298,-0.767068617339084,0.0805217593203937,-0.749347616624833,1.13336332114847,0.589052161656316,-0.412289131524223,-5.74984436044464,-0.438091474143875,0.124101637528274,0.316225836731043,0.57551057679918,-10.2514589437271,0.184281463900911,0.737296062296545,0.695778885204215,1.317662555665,-0.327979566720778,-3.89694807917113,1.05122914596632,-0.624686828071693,0.7509412417688,0.922639926273766,0.116104669949928,-0.865156061812816,-0.753168256042754,-0.0873875080577788,3.33857856254649,1.76395779825199,0.0474475928160353,-0.0332298579894606,-0.202777938820726,1.1181049771799,0.901401923565463,0.909183918628458,-0.261619931328953,0.132975823433786,7.78769131741962,-1.99379963482024,4.68046894742042,-1.08950311857536,-0.702658234279407,-2.07594897479979,0.72684544997003,-0.491077657145024,-0.298256541610931,-0.592684836395721,-1.9621833897002,-1.77524347179255,-1.15865560908242,-0.500498316985082,-0.0971401594136743,-0.159106375796547,-1.25383171749305,1.23024015977946,2.0904573459996,-0.558450271851348,-0.991209230166217,-1.28728239035996,-6.89204615093129,0.211422857939078,1.97361880076162,0.0599572719199871,-1.54006378840859,-1.19735249143354,-4.41904944794277,-5.67575372864581,2.46087074283502,1.72687153752185,1.39131065595327,0,3.49175502059458,6.72656891377829,9.31206090514462,13.6127975700489
