_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Robots,Channel9Social,Channel9Sponsored,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,22.6100074272213,26.7764813062505,22.9410524978009,23.136456253627,20.5865586721505,16.3731686664216,31.8680988079184,21.6100008044134,24.0914860202712,22.9245878652147,21.3950191423778,21.3013917944511,13.5916564186978,23.0934179613947,24.8106025462712,14.524973271229,0.33057094989221,-8.89580815198504,1.0326431125677,-1.708755728336,-0.877247458540946,-4.18462115711324,1.33440371711893,-0.209464645690707,0.497771730697289,-0.533056273803256,-1.04066942069386,0.0946810475639989,-3.16897166713452,-1.2671404312654,0.51001018971214,-3.87484200120624,-0.523082308817412,2.47889127541788,1.33757542651448,-2.54999698954563,0.474584562421288,-1.98056375271262,2.72231935734175,1.48522560553295,1.17142108973575,0.381661644351287,-0.435731391388951,-3.22534809141207,0.998313541106435,0.885755360490263,2.64301707438828,6.48875399364524,-0.182553199833501,0.19938853306308,-0.0254310113228174,-2.16945455743479,-1.07186229255212,1.75091921843768,-3.54524552496196,-2.04166909097515,-1.13592013405704,-2.03515461956785,0.608269807772031,2.04227066358683,-1.55327694536674,-0.0374085127185537,-1.36509054506502,-6.5819046799492,-0.072728751681085,-0.111515290067686,-0.649396978418679,0.125211613084098,-0.206481685499779,2.2083241678664,1.1332815020108,-0.225969223986406,0.797711852406307,-0.528191634878097,0.579951798754405,-1.35281697369631,-1.8271497094789,-1.76535451720304,0.55679262993571,0.124260287440186,0.40738081533884,0.88565789321839,-0.0473987712806277,9.91134801780997,0.0686068398361121,-21.2928293453524,1.89954131922035,0.749261047778947,-0.18249934587355,0.687419250025585,1.04702217331188,3.25070166259546,7.12861632824845,0.218061269137049,-1.1186139773478,1.59614131649999,0.896651820612946,2.13060445376503,2.17999918726805,1.15493696451459,165.183933202216,-0.108439106464381,0.90052630162122,1.31857244055821,1.58635005747614,1.36801070410813,-0.180107427908791,0.952640439308045,2.91142777956871,-0.433124396313646,-2.57249154771805,6.4195486080143,0.937238449847184,-2.88937794485139,-0.772903180578127,-5.34806902771928,12.6387444936736,-0.0578273091965692,-0.392397168061527,-0.704338334462962,-3.60811553860882,-1.75197163771274,-4.21554128482105,-1.76256387676772,3.03554788490879,-1.46372948143275,-20.5140812439521,0.436858935842634,0.247829928189459,-0.162915885798648,-3.56937613494103,0,0.714296354187093,-0.570960050417634,0.687277710402178,1.57364604211269,-4.33708378512086,-1.13015626896757,0.488954958148287,2.93348862186634,-4.90573864642903,0.599511101177359,2.49017140717012,0.64154682065729,-0.692923831259573,0.950102328311086,0.518476242735667,1.88344607094509,0.73588719437693,-2.87044169999249,1.67734212294553,1.28936767136667,5.44287223122319,-0.225915336495384,2.04202001345161,-0.688756472144699,-0.973443673758104,-1.12175642009037,38.9316341009309,-2.35960786881696,-0.764874320915334,-0.413983531528894,-2.70470499529597,-1.16309345662166,5.12283537231636,-2.02119832000629,0.681519522775334,0,2.42183737520506,3.18711410113279,0.860706496653411,2.92593304767819,1.03626456301717,-15.0063538423925,-1.8422030187689,1.16207787907156,0.338986212194303,0.364632510565461,1.39932673147178,1.348860434757,0.177138301298486,1.49974077924064,-0.875769396531177,-1.91301195995138,-1.20395401822036,0.767408709664923,-3.02397043673002,-0.757976584143186,-10.0079756154114,7.40653338953154,-0.813365366341989,-0.850553859266232,-1.77453560826166,-0.8478282222991,6.94819679197325,1.02153211543731,-0.344947682006995,-2.06838535211438,0.705128625057665,-1.35949093005604,-0.0331064054315066,0.147554501667753,0.77620614311298,-11.7461874696963,7.18755608462233,-0.246830691096507,0.694437303259663,1.76830136278916,2.42422748968286,-1.54538355917634,15.5828264398156,1.67118386566828,-11.539971536586,-2.95109191938557,-12.4585303670976,-3.04728802587889,-5.71787261859517,-1.84542719353484,-9.06332059659013,-1.45450818160507,-1.47728862994169,-0.360622593102716,-4.02450487398482,-1.53800977658505,-1.2532364949857,-1.67554591477729,0.557650931529053,0.662593388793351,6.49592538406267,1.514897145863,5.29584970023391,1.41368235141061,-13.9878799134861,2.46737448459693,3.03249319096579,0.670595008512599,2.78579554623325,0.773884324804028,3.16825424766466,-3.69285927249586,2.17584965896791,7.0926919627775,1.55136414284141,4.23016081218589,1.46921743053621,0.788683330657305,0.353004782826748,7.397362145306,-7.28971056853742,1.28460086898368,0.415764615432514,-1.57758878960071,-0.143098465264386,-4.06068718480517,-0.0197352190951191,-2.2355206138787,-11.7843040298222,-1.18148439320215,1.25988704113114,-1.91215580224602,-4.60221154544178,0.080806409144115,-12.4669098217908,-0.529952617761517,0.370684834262149,-0.205026631801118,1.38712473324622,-5.45867489351158,5.10174413129052,2.57351291583105,-4.33159399348747,-0.952652208681865,-7.80045591120897,-1.77398454823358,1.2157002526255,-0.668467191373077,12.614668458834,-0.38599847249172,-0.879943867826283,-0.755942004628176,-0.778425990271971,-4.74575994625954,17.6941095644599,-0.257825767669138,4.94890559748108,-1.39991228882131,-4.56350890849657,0.610490030076116,-0.0350700975989709,-1.00420543851178,-5.84990381388993,0.696397505206747,1.10170172532004,-0.213240367358021,1.00577100612096,-3.90662897449178,-4.25139798207629,1.27464172799519,4.35911132354018,-1.70918831400899,0.174359037157118,0.321248091628788,-1.15974140914771,-0.90556205967912,-1.15256950893971,-8.28130451689695,0.21055382420288,0.81739974728334,0.0584053719384169,-6.48019201415788,-4.7735404734291,-5.30581880170233,-5.75674232549298,0.31305272884004,0.634255789649174,0.516275181892749,0,3.03394051950156,5.95466368867867,8.4976303802288,12.1397116129333
