_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,23.3824430832397,30.0165771600932,20.7097024967,23.2600777784967,19.8920157684152,17.4204589217473,27.7868049251564,21.5122533912866,23.267051146113,22.4829885119009,21.481978486357,23.505641772299,17.806031226706,24.2619620649841,25.8922524334409,13.9552628052844,0.135976886904427,-3.30998462172842,0.0550235621449182,0.577179561399994,-0.856310098712237,1.74572873371489,4.19749221108534,-0.355920748156818,0.789296750485052,-1.30076878014384,-1.22376067497912,-2.4309519696022,-2.4134978580192,0.445471738511704,0.511574883917445,-2.80863589488409,1.8312953238829,0.0188322238840104,-0.446046219955394,0.691392472324161,-0.556719721007032,-2.11280539888524,2.64544280856893,0.16684713523655,0.0482429759446481,-0.454858434030258,1.06315796194491,-1.77426679437862,0.644334935349874,0.141730940510236,1.68621160845867,0.582878983809567,-1.72818484052363,-3.01057407115253,1.05203252008741,-1.39797581733829,-0.314738079781229,-0.116216972232254,-2.98712970161552,-0.051896024048085,-0.733321572697149,-0.39652323502077,-1.61011376018045,2.25904829648696,-0.910514706880697,0.5749411598006,0.371613961328732,-8.27233240788928,0.0904601424810051,1.72079216813756,0.0296583657079742,-0.91876767700867,0.380518484604621,-5.04587856890677,2.24159442094957,-0.686826120599202,1.22399312133215,0.502772602414727,1.44508487580792,-0.920641512746463,-0.618216195361123,1.07412712206228,-0.13365031568219,13.175690036694,-0.282459050568792,3.10707710716734,1.552331867342,2.6697909435353,2.50371007893758,-1.83654926703978,2.1986204348157,2.64865873783282,3.16200576284324,1.64265465675323,17.6899365059127,1.88783554799512,3.42085502704853,-0.337248528403001,-9.63317295212636,2.38158632479457,-4.27449550328,-0.594170054480025,6.41975749144388,-0.0687321509142986,13.8702963426637,0.58228400870944,1.81486941434558,-0.991852598438292,0.317670233221294,-2.18573541151996,0.787620831437595,-0.454579269285862,-1.39608895781016,-1.80043698603004,-3.80802537865941,-1.73236721200298,-2.80665059463825,-3.14591046819067,-2.3031751473509,-1.81450549333662,-2.75590039665803,-2.48207334146869,-1.66240830194658,-1.35897252238096,-4.4403726686698,-5.99564130772302,-6.78581364278879,0.815926256558111,0.28873186269671,0.226488339351837,3.3761632264586,0.518838622206743,0.47870349020258,0.635758638588385,1.39639435418739,-1.25033430583322,-11.6007291921116,0.811414471749518,1.22031475307907,3.10485814675876,1.58198278984598,0.563601425534043,1.94172422534723,-0.178435410847434,0.734081502122809,0.0534686486573729,3.97617531107679,0.881910541167067,0.961170358039566,1.3375999491114,0.641487355125328,-6.30277740450288,0.815674334515377,0.476668526596872,3.43909407683027,-1.74569955163331,0.422524200056516,-2.72197054838073,-0.0508298428539666,1.70064973615388,-0.551975364722035,-13.204711737877,-0.234609975952936,-0.17409120955048,-1.09310578839971,0.334308966896903,-10.552645229702,-0.739446375685529,-0.680591017592707,1.64296060235906,-4.57287559742399,1.16659403973245,3.49814088134243,-0.162160345270871,2.18279114483269,0.355844190765449,-4.85491733461001,1.00448411599923,-0.0522975199584969,0.838933365502992,-1.01907122851253,4.6357867751919,-1.21331554541794,4.18610323265098,1.67396443005418,19.2285624830117,-1.74347012770917,-0.199142678970296,0.246445282700129,-2.74878869287954,-0.528876056701785,0.50079990959904,0.0420106760130757,-1.81439588131183,-0.497876968985001,2.26951093691128,-1.93445764861102,-2.77628607634525,0.238286604221432,-3.90437377843431,-0.801295783139313,-1.76048592574967,0.560512239668307,-3.63538138850412,0.505984988247557,4.36235087956212,0.572586324308392,0.250824515553175,0.146241664226233,1.37978561945961,-1.71116363469698,1.61212243062335,-1.40881814639232,-7.87541876226027,-1.06250910273143,6.46306669531972,-0.144812296485538,-2.57172746128489,-0.433101052007099,2.6820507314959,-0.51674487736177,-0.314054859435939,-0.0543391911666686,-0.240326421983071,12.9404056261507,1.47834229900786,1.470930437325,-0.63119487339468,1.81332517098506,0.0292690129082881,-0.153929120483626,-0.386688910036536,-1.06955409576832,-0.136386565816258,-10.720831148987,-0.474734995454596,-0.351536288327675,0.073177571853798,-1.78848914325841,-4.35037602789382,-0.708844190428084,0.271219629364316,0.527641856452285,2.4569139750022,-1.47793678881988,-2.2222635890179,0.36477090029134,-2.74269521398631,0.599158975087582,-8.63053784394494,1.0495145392731,0.244501651920326,0.862899294489619,-0.548014714123084,-1.8401461991645,-0.480904577768295,0.720531592086007,0.253047658740497,-5.42053811999133,0.549475793567588,1.31388503331345,-1.10105711038753,-1.65680930939049,-0.107548155553559,-2.30562269983818,-0.534052220926653,-0.879304532545631,-1.41859813279879,1.21696196510889,-0.129654173769522,-1.72176245578197,0.149102309954698,2.18586751516237,-0.275420749272222,-2.07184265136304,-5.43460002393943,-0.655402082860499,-1.58944664514626,-0.371013927212992,3.47001545597739,1.80241092615928,-0.0105705939293518,0.516186929240438,-1.08133434864985,0.361548383507317,-1.7467063313052,0.177518378179164,6.16726233065847,-0.928652085732857,0.97183037375537,0.550940253970672,-2.12473824099577,-0.134074584470933,-3.84252455455414,-0.119556207705004,0.644916363240962,-0.936143427081997,0.231306544116289,-7.37839072275039,-3.10025858276223,0.390093671330067,-2.34030877376118,-4.60158044151847,-1.30091365582386,0.350075568058553,0.337332896192255,-0.797496835860754,-1.02276366676571,-1.31386905545458,-10.9240788947436,0.489463013255335,5.19276895849416,0.130529073671016,-4.99992430473701,-4.97339340857617,-8.55939385645942,-9.62809218355683,1.21541342107376,0.259558428233464,0.664163618650098,0,2.10241237955855,3.59029523970673,5.21409785613817,7.54233010616869
