_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,19.0463915195144,13.7642959415346,21.6700345590148,18.9991485920361,17.5501805111941,10.5470760925624,30.3692858918017,19.0014987208239,20.5009902413962,18.4363757642536,19.5223737494625,18.9352217022758,12.258395129105,21.4883639532135,21.4007597474439,6.40355453413659,0.513904425369316,-4.57920428427102,0.473466650499759,-2.26922097052782,-1.12337145864656,-4.80949322560832,4.59227244696485,-0.165425732857607,0.0815037001049393,-0.647294137360576,-1.86233540009164,-0.935362157078232,-2.85562203165929,1.33706324620287,0.0650985636650349,-4.02557739396245,-1.43773606335403,0.213726640738437,1.03476513344666,-1.46112196677451,-0.51619237216483,-2.72959018126855,2.58589752528836,0.393296440622007,-0.0653565882263377,0.649281443635501,-1.06102757920919,3.45124994004196,-1.94386999874842,0.131526910866844,0.478355773069163,0.0258096641524016,0.912423143508621,-0.269531330188609,0.284923865576924,-0.528101850681768,-0.775552903729943,-6.68609727587914,3.27016593458552,-0.34803356708687,-0.325257115568677,-2.12677543535842,-0.148238216024725,-0.166902913112496,-1.70416825045798,0.209210377919807,0.223400779162536,-2.38595273336348,-0.968665203708453,-0.660193917923618,-1.35530571383998,3.88907630674546,-0.249206325882681,-6.41421789261565,-1.7690982158901,-0.440486578212992,-0.127010687303845,0.152758854174993,-1.62068428968049,1.17180369936216,-1.79592176714692,-0.499468859271578,0.608904412072129,4.04625032598613,2.55024009350852,2.29494592093463,3.27253858273227,1.52648299714289,-2.85147121383877,4.4970461937069,2.27586072615606,1.20192433409707,1.48659561754264,7.79131311735403,-7.07705081655669,0.882417187910769,-13.4586831036427,1.84101722641506,-5.55419276969434,-1.06541095715173,-8.31901217884339,0.108096197930638,-0.516041046920767,2.73217162170792,4.646068674048,-1.21607898946954,0.0399050735809611,-1.59482572205918,-1.92902746809711,-3.89780036108407,0.966060892784247,4.47699603800662,0.65927909369933,-1.85367017219298,-0.123626879975059,2.14864439803513,1.60252730376126,0.0947716208833894,24.3798891013305,1.12794904432866,0.387505320938512,0.273209472128839,-0.642347697059255,2.86924628167151,-0.107911801823859,1.72497755836182,-1.77428796402018,-0.875413857121175,0.833390952289424,-1.11217151699076,-2.15481721677006,-3.23611931799825,-0.188251359674208,1.13434940669074,2.06250356438804,-0.186058073602167,-0.712781590605453,2.51504786658469,-1.76062274448546,-2.0209759535165,-1.37220763060072,0.555078046521736,0.618563023182551,0.364183085801854,-0.463750147195608,10.8143195696788,-7.62754880411362,-2.57577214257915,-0.677220486596442,-3.11788688535647,3.55744143859986,-0.189064150641843,-0.726019821059993,-2.56540565582317,-0.845981039738133,4.1656644119,-3.11951049660268,-1.07244334398037,0.629833441046363,-6.02864957615916,-0.0734658220479735,-3.098622082227,-6.12722444726075,1.32046013630705,0.31054594790921,6.29039536255754,-4.10664354795951,-0.0562308386008427,0.404645881654644,2.0502220746025,-0.400735498481685,-3.49601483011834,-0.0931472557616426,-2.77230337412674,0.821241831932026,0.832064315185106,-0.837368629825955,-1.78491590426734,8.91128433078028,-1.45626992943599,-0.450094674227763,-9.55692306415038,-1.70482949299369,-0.531123750777976,-0.0850855192143379,1.38682091497881,-2.87686564114148,4.79984437608701,2.04022110304068,1.57509098411086,0.548233735111488,-9.51556132515064,0.559641540100268,5.73261704211516,0.533543730180756,-2.16670966289812,-0.0935933511954967,3.98898467451772,-2.81666346009484,-0.275687650270484,-0.151504634140514,0.0543289124903078,-0.7966604473955,1.16748654321914,2.63908215985261,1.32192592979875,0.85172207565728,7.76476880039498,-2.03689666296182,-6.12389208059822,0.807830782804518,-4.11473431627302,-0.27757755350507,-8.6730787371536,1.36992587781785,-0.466520058105084,0.953261918833874,-0.528325740369342,-1.072448497735,-1.62606699608069,-1.61588202123826,-0.45865789332502,-0.109893977054063,-5.08920071759678,-1.63857621026532,1.39410678891873,-0.659287498945809,-3.25737408221706,0.0964318948838991,-3.79628622538644,-2.37460130604154,-1.06305795219008,-0.906134609517089,0.464498834635946,-1.37716754674207,-27.5450081089922,-0.686946797431281,-2.52884216861362,0.0979110565960539,-3.41429374535611,1.19043975802373,-7.65143787060148,-6.51102538609615,-1.14859969120471,0.520042489823602,-6.89894985558614,6.03507828436386,1.96145834171563,0.785225591072969,0.966932717861122,3.4550782586561,-6.77924251197111,0.465394620119437,-1.40639038301456,0.204005497874316,3.62163602449743,-1.51003445049019,8.68782232886544,4.83975341017476,1.08168473910754,-0.484486598418542,0.596930503836036,-0.563269469587539,-0.801669602531785,-0.446661105648893,-0.0378442275844862,0.990032165921813,2.52693908652441,-0.933130401404559,-0.0817275190540341,-1.4137146138918,-2.49673152156282,1.79342128025865,3.40954074344873,-2.97379952566448,0.101858679685331,0.986449005011364,-8.77074315012138,0.198631151480104,-0.336636986462822,0.587962160516949,0.371099789511683,1.35849735071309,2.1652200086439,-1.86404561866496,3.48107944703433,1.4945845844085,3.82618267372937,1.46528106231324,4.79505609109501,-1.6294016736993,3.21448170195705,0.507724511266279,10.5594989678566,4.12206906985666,1.95532476779246,0.667252034998423,0.102660492493346,0.23678840803033,-2.10648749198873,2.73723003419348,-0.542316957895011,1.52772295200653,2.88244840311072,2.02202883425511,-3.52373048859576,4.76948218554281,-0.889357904322548,-1.5194916724278,-3.17048360744156,-3.08943634196893,-2.04785999781197,-0.503553325607181,-2.61484395105688,4.65975800008343,-9.29824055163788,-0.588732482196887,-1.4557013819317,-1.97509808826105,-11.0251566829405,-0.911653763800233,-0.40702506429739,2.2214042735983,0.229420626818931,-0.41596142843364,-0.0509980555617977,-8.85098351763161,0.324570356868762,1.21767883101508,0.0405861851769077,-1.59902484085034,-1.3524729940832,-3.33137338375805,-4.19893132535157,2.51861909388506,1.682348732187,0.818023437542241,0,2.67905772224977,6.22046570060275,8.85083691450767,12.832944966038
