_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Robots,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Robots,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,16.6361239938887,14.56500412932,17.638127300083,16.4236069743493,13.9860742732697,12.51671920887,26.1446532762941,16.0643190946169,17.6927200643889,15.0385270415446,16.1889180551167,12.2656760352302,9.37268533498848,20.2447524568899,19.5038656849661,3.75919345134724,-0.616584712560895,-9.73291067306232,1.25682411998536,-0.902270298618523,-1.32682095548371,-3.54791160467135,0.869546026124715,-1.03795618538334,-0.427260232477957,-1.81717904736464,-1.75554290564502,-0.308711813414783,-2.99839303819469,-2.17664777176615,0.19119734514815,-6.55936296900737,-0.707190789472623,-1.64232566408929,0.235828911529397,-0.0106842743167391,-0.883445178671459,-3.97369872402494,2.6371673860653,-0.241547440374919,0.0196694172128538,-1.02994174933299,-1.3185838725479,0.388939130470645,-0.414185197042925,-0.0416647729741419,-0.317299479079357,-3.33207917151643,0.585377969772628,1.20603235580143,2.67667331308419,3.15507881022903,0.67250274068809,3.16088453035293,-0.898894717203462,0.894677422413794,1.00083880295975,0.512795567224316,-0.335055265096132,1.91673517391831,-0.877379403616184,2.65075850939541,2.03803646237524,-2.69317361525956,-1.83857105251622,-2.60429290306852,-1.936931881688,-0.330239151325418,-1.30319727663459,-1.42531335057227,-2.49453429294852,-0.894651165988887,-1.13597888094191,-0.842656427266705,-0.0880312714976748,3.1419126379782,-4.14586700928704,-0.806462662913331,-2.22217238175529,6.42510013499081,6.7068757461077,0.416983563574733,5.83400887504489,6.47642578526981,6.27073196383405,6.64771118209071,6.13004316790168,6.02540657717593,5.41108601342236,13.4565550150792,4.88061274983579,4.70680165110381,6.66327970573019,6.50063109353212,-5.86226249428398,-5.60878989894594,-5.51046812580652,-5.68421507840086,-5.89337089158193,-5.76296620370464,4.19474859103884,-6.28751433965765,-5.49021860697562,-6.1967906072595,-4.2919748909802,-4.44412453987105,-4.54832075465435,-11.278838887782,-2.30488311954154,-0.629834294896647,-0.694914653245981,-2.15908263644638,-1.4037737958448,-7.6835721318825,2.43841003294534,-0.717876135172556,-1.45867617212082,-0.61740010606855,-1.254487246555,14.4981652726403,3.260746460084,-1.55156101372426,-11.2848882951164,4.18961817070355,-1.21776204893303,4.10928409188521,4.78969836740565,4.96257989005534,2.74716824936711,3.74975665707883,4.52135674649327,4.5441448960314,5.72552239782062,3.33047464295802,8.27446600931282,5.87211788811796,4.76862479090751,22.233350504448,-2.26275539843117,4.80261566752171,0.589798237214701,-3.07795679426416,-2.0633399774639,-5.05181259489716,-2.42541331376847,-2.13960945350404,-2.0658133874798,-1.0978115988272,-20.4475979301624,-3.15272542797165,-2.08915242879342,-17.9977565429762,0.229639535758238,4.44447631292664,-0.699657454322392,0.696928835071874,-0.795071834852253,-2.56723916916556,0.2629597569612,0.367972235275947,-0.188386994973114,-2.30096481846814,16.2695096837252,-0.0249237584602958,-0.832226567984338,25.6635951996084,0.650006109976122,10.0874070343242,0.987203121862571,-0.224733016228109,1.24964162000602,1.86077829491127,-0.940595887684225,2.0177151159249,1.55148693935403,1.71448045789532,0.17194536662632,4.10576635940068,1.05357230405435,-4.04489819647237,-0.0198559069158379,0.572282687832428,-1.32578337910795,-0.189207071583762,-1.47640715997927,-21.1115634969933,1.68590463524757,-2.88780153122587,-1.27530552809455,-1.6603420434594,-0.0161135005741652,1.95207740802128,-3.62346829533464,-0.579477393245438,0.99557085598097,1.04455126906153,-10.1596961592967,-0.281988366390608,-1.1724817263853,1.16320798728569,-4.61413503695564,10.2494726381344,0.338792179086811,0.407814025414532,1.21717159215655,0.225096604387535,-5.01561795563736,-1.68728660916301,0.777026654733033,8.35417870346972,-4.67774320747339,-10.4578343619206,-2.90676462362783,-4.53883723710237,-1.86560514601189,1.17782786796309,-9.25411423858404,-1.35041625026741,-0.544434472199429,-1.22317960887681,0.473524980954434,-1.623722771033,-0.380862685772001,-1.83547919388508,-5.85910434093491,0.691314839395643,-19.515956728632,2.46287332394238,-1.74924820026038,0.578464649826438,-8.36368114490598,3.48637267526504,0.561869846982272,0.650839107886132,1.66537401497023,2.0380690281182,1.4717272136592,-2.30702029184195,-1.18388434813002,1.86901126170379,0.874225079657467,1.78237440068884,4.86896485794372,-2.7094414733153,-0.766403367538879,-8.16066685742114,-5.18381214603863,-0.461265040981188,-0.657144865799183,-0.583358787909226,0.613065230603249,-4.69299443057872,4.34590454068562,-0.902950238728339,-1.21356418123073,1.02445382268623,50.7457678172952,0.0425520884100187,6.45364643587475,0.364493176216014,-10.0194471139476,3.8070963603702,0.243998572246874,0.555265243113722,-0.284549119235502,6.56747620756415,-22.5953132258817,6.82392232291724,0.304120742778835,20.2762285777958,-0.399969318447752,0.162773885874745,0.491675095808402,-0.372783197354349,0.417672468230794,0,9.18874829711153,1.98438522516511,0.620937492409376,0.218408001558846,0.51870498498189,83.9578831882039,6.65342829938834,1.6902365535714,0.389631753239147,-1.53036561069278,-1.66576830519501,4.30303855757867,-3.82187713797594,-0.484110333665343,1.35236006232798,1.86581589316964,-1.10912193207562,0.442127391518909,-0.821639355896137,2.22218248849746,1.48048930420678,-2.48940995330826,-2.07715519186607,-1.14538687207451,-1.57048135753998,4.12278500495079,2.56335250308485,0.709669314389991,-0.0218217462797225,-0.240129864954211,-7.11599480139661,0.235437459470114,1.88077758067126,0.096457094982518,2.53292999981583,0.758217893451647,-1.36940385832131,-2.5626214455185,1.54882543673159,1.22269298295474,1.19148940451618,0,2.4686942693558,5.29658896657238,7.36706082956654,11.3064668662467
