_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6Direct,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7Direct,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Associates,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,22.9269368058042,29.287089871575,19.8179256732847,20.6523913375395,18.9722013053142,11.0581573721383,27.1381965627793,20.1281483611515,21.6293996348081,19.7361173726299,20.6225683803658,19.4684996270809,14.5104517678502,22.7523262827895,24.5674813420616,12.7206552695979,-6.36441846730187,-0.237397494221142,-6.66366026988107,-10.3163263078685,-8.14673170100411,-10.4325252034355,-8.07652297163663,-7.22409018498295,-6.85041326032876,-8.57656175212296,-7.88543942946266,-5.58909689982798,-8.15971042901462,-6.86725460345703,-7.07302041599255,-13.7423075678841,13.3942536672311,19.4190137015329,12.8472440481722,10.7763548605531,12.7531922874551,10.6350066589924,16.5969499748202,13.5465427004998,13.4782850444087,13.8095818623121,12.160840548217,14.5445531171875,11.5531284199371,13.3528910197558,15.0808292626765,15.7802921032611,-11.7064701342015,-14.302060137643,-9.36903281260002,-10.6632359385024,-10.3525246906685,-1.16396867544631,-10.2329348069338,-9.32129084370662,-10.3783276529583,-9.96092390727358,-9.72679406602719,-7.56708648742768,-10.7300335905086,-8.29399261541155,-9.70836774146589,-12.8846408960476,3.69991087483124,4.59253536741874,3.17550393747439,1.19986536366855,3.71491622404344,3.52200519531008,6.40961628073715,3.59030502520272,3.94909891738106,4.8302456136631,3.686778641187,1.25281989510266,3.86487551249585,4.43411738678043,3.75239973728179,2.68242422402646,-40.5600598431764,-41.2611716975948,-38.4641303171668,-38.4956725851726,-44.0627106790444,-38.8275132327415,-38.0001850129727,-38.2533097804795,-37.9415530376768,-32.2834203744022,-36.4733431577156,-37.6954417295725,-37.8588580624162,-38.0613557118778,35.5062080400825,27.2482396419669,35.396268690986,35.8761763013968,43.8293389371307,37.0886464322005,36.5432987021357,35.1623256925612,35.8694699236192,38.1963220425415,33.3562883240698,38.7015894855407,37.0728480866356,32.9538847080236,5.74393122161372,-9.92405841726377,7.23266100001287,5.9697684167376,3.2906053856311,7.58241021442673,5.3565477054146,5.78805380445664,6.14326814391403,6.02076490484073,4.22790955354348,3.88447264792736,4.14942449103556,6.07686724007065,-1.6725919462532,-4.66660829895686,9.22502440500926,-5.60652493036723,-4.83232342637492,-2.59884068131004,3.06415003768633,-4.56041420748502,-4.61858520297524,-4.43013447285183,-4.99147257878758,-14.3961830949964,-0.140513125755543,-1.74415228624959,-5.05688059814874,-8.90146154076742,1.92583105784888,4.09731392170776,1.28843383049713,1.34478342069212,-3.68260779710582,6.15412979190093,2.58094867837077,2.03551429557847,2.10282501660625,1.45324755069509,-0.71884607344193,1.2209912251485,3.68817730682249,1.9510054512711,-2.34942600478537,0.774964638743893,5.74739622640458,1.178840292913,0.934783698116014,7.54846101287359,-0.54807160577395,1.74322934023597,1.55058068044542,1.00299547439221,0.932462737365849,-2.04930643939413,0.0681419251698588,1.02014268211581,1.70142319348464,-5.86142595660161,-4.74438784964961,0.141496158301147,-1.98862702026258,-2.36931888840948,-3.92250251643336,-5.05888142732539,-1.5014527581948,-2.03327193461339,-1.96660206161139,-3.00789379904074,-2.19396130950569,-5.63172233824685,-3.7872669122938,-3.55542062097912,-0.118938108296958,0.347001010203307,4.33379010834075,1.92057088346045,0.394041223355923,-1.59532335382244,1.13925367201195,1.41064464508858,0.267743302786391,-0.114772145259331,0.852410778193595,-2.66222084890006,1.32263136251852,-0.897781243656728,-0.414201600153995,3.86175461952944,-0.619881079706773,-0.818446117074264,0.806933995590259,1.1058141283421,-5.11654438859304,-3.09825578065602,1.05632107945431,0.882693170180336,1.02745248686812,4.74680664194718,1.1785487642498,-0.61981659371674,1.09076003356045,1.01083252435343,-6.81879009008238,-0.368257437662594,-2.70219182635805,-1.07017930687983,-0.745221350027576,19.6051929633917,-2.93075106223748,-1.24553649331403,-0.274494226576145,0.16516234943902,-1.94924583959151,4.10599946577498,-2.62696222599422,-1.65272839002682,-1.22483040265814,2.33509801799257,-0.138914640411543,-1.56954612251229,-0.96490618802188,-0.0969330525283072,-3.23150690784134,2.0137395414538,0.512643594628705,-0.190250448517888,-0.504845246557933,-0.882969010975133,-5.13899537481785,1.68610895433607,1.26733296944993,-0.348542946278434,5.30842482652687,1.20348496003457,3.42958074396535,0.250402985099231,0.808124200071189,-14.1823475792435,0.186055084086785,1.09528414772325,0.255494613687555,-0.00222084329916217,-0.431514824098367,10.9710251952471,5.20142756299733,-1.75798458850852,1.62750849673411,8.8321254824538,-0.741908547972954,-2.4389674354856,-0.846254347324571,-0.538009118386526,-2.09007645587615,0.488459042542721,-0.435626100791674,-0.639923189949499,-1.16580360333957,0.886030925836615,-5.02453214819158,-1.49580845918447,-0.529748552182986,0.332934140409941,-0.0956074208961902,0.309805912376655,0.882191291597866,1.07466575948535,27.9989843770554,2.54844295298067,1.4398426068487,0.56791243874839,0.568650425851614,-0.221723177191338,1.18288795326709,0.605133399873271,2.91928763220082,2.12608788691259,0.0523944833499685,-1.8033243619666,-4.1817468251722,-0.413321887866656,-1.22922058755589,-7.75517332312547,-1.9841590163382,-1.3427233152571,-0.39859524716819,-2.09669217876498,-0.49344025308483,0.0135051598275393,1.14193563195488,-1.22038048490795,-0.537098276483413,-1.9352217134023,1.87442768311995,1.39558115155418,-0.407871818072832,-1.10992408221007,-1.7066646268187,-10.2765692224502,0.392980855912573,2.8731473538259,0.0583790875803707,-0.143861752396754,-0.268738005022744,-3.89765275447416,-4.53864538228038,0.19656238347505,0.898297742061601,0.953316697067439,0,2.26656928283239,4.29659256988441,6.82942990376534,10.4194260854738
