_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,23.0312149923569,29.6145371722281,22.5613133399553,20.9251181320215,20.9573645727291,26.109763002327,26.7223462700706,22.9966085591131,24.3181973361346,21.7804380051493,21.0557567363013,19.3429921103899,17.8357764212353,25.041847565383,25.322251017903,15.8522538195754,1.00523692448854,-0.750167921748906,1.33485119289012,-2.99625784036208,-0.744883243481587,-2.36669364699871,3.51978989143813,0.0804348680850285,0.121716826207679,-0.515310969954574,-0.372376756108876,-3.09920546215923,-1.47149150575523,-1.86058857498618,1.24285162475343,-5.12761205515054,-0.907804849497485,-1.41583342722121,-1.25562390413194,-2.28624484115987,-1.10076139683033,-1.43949066831127,2.21268833092812,-1.44745279711656,-0.774242931628691,-1.02751369304959,-1.63149900083701,-0.0355355928647502,-1.43700043872403,-0.28202033278628,0.652164096326872,-5.84777187436014,0.112874898282901,1.62777400215794,0.904180740337502,3.02958320298044,0.692683352654662,-4.08615304963497,1.78968024057107,0.684377365099403,1.11570181049061,0.352023920535551,0.00178814697537715,1.46103147846097,-1.03620999768515,1.82174405869076,0.625194528006746,0.191147612179054,-1.01833455375882,-2.17480743841214,-0.272506481290429,3.35939708940126,-0.345166825988184,-5.02901123996386,4.39326359033309,0.358455190527777,-0.00798839232655667,-0.149004875226537,0.225744532862892,0.202820524926597,-1.76364161649172,1.39518341206388,0.218677337266478,2.94827060193349,-59.4490959221901,-86.7414704657621,-57.7407787343525,-60.7772174536046,-58.2926586182755,-24.2020512481454,-55.9763422962958,-58.4648878655006,-58.2627057426513,-55.9837613676548,-58.0756272435132,-59.0302936730094,-58.7532974926981,-62.1252302666651,-57.8129430999399,58.4404373427634,55.3662563579405,57.3551792580042,60.498091551617,56.6350970212508,45.6140672040377,57.2838106539612,57.5344381332076,55.9604993068186,57.2585659307929,55.8105960856027,59.0426715482272,53.0188313689221,59.0836009799404,56.4186220752845,-1.66536167230526,13.7828483038277,-0.0701180872380288,-0.0519871747388225,-0.771154086570852,-16.6192054047443,0.853597260300509,-0.70587052180294,-0.566228720307935,0.220389881644156,-0.478103714763373,-14.256421961357,-0.59908826525103,1.24691643682656,-0.945336666908214,0.638005890830023,-35.5537156127227,2.14602597565286,-8.56998165832785,2.05918987616061,-8.66875230385077,-3.1507082067636,1.36605384571367,1.07183902581206,-0.617859085189241,1.61452258192454,0.521648532410419,-5.78406819232194,-4.1944251766915,2.52724075572093,1.70008836220378,37.8410430641369,1.02587593482233,2.83338214137865,1.22019073588314,18.9525433797647,16.3260032214524,1.99914685265381,1.29968249961455,1.94300294429905,2.22910780102271,10.1617386234836,0.566152518204796,4.03219818422051,0.344499156286782,-4.02623441822186,-17.1794379629402,-2.76315563997073,-0.307452698716507,-3.15197384298974,79.335973350899,-18.5778822001905,-3.56490128556739,-2.36089009972046,-3.91522117810154,-4.53378014780879,18.1886231470625,-3.44642601738934,0.631057745557505,-3.92764154824467,4.37338112574528,11.6678093648767,2.37476727050662,7.80221757223447,3.01692230012248,-79.8589483654744,4.57342726256506,3.0962690239603,3.78751217950936,2.46827032341878,0.999944648263641,2.1776386027562,0.670873290681141,4.37773938749684,2.77823188821796,-4.94076284013878,20.0749006800686,-0.808340327865628,-1.59652712648813,-1.35522321540153,-2.71741090884156,-4.92830828564201,-1.66508242210492,-1.44805170681974,-2.81043403532243,-0.321797863144923,5.16185327088533,-1.52909708703453,-4.34230191810425,-2.8004594126278,3.64063864704356,2.37962915135007,0.233708664637714,1.57435535283836,0.505572875092367,3.88219809665497,1.35971891641571,1.48121426843581,4.40700117781406,2.13662468873293,8.19040676135982,-0.237090685420702,-0.940944238753208,1.32228246030052,-1.0554469481796,79.9599088251913,-1.82334583807023,-2.14046291522645,-0.812012567950928,7.67993782650237,0.353089330635006,-0.363699750173146,0.90211402681569,-6.43947331772193,-5.38475757477069,0.616095165517408,3.12638508624227,0.4584087881782,1.09966588448308,-7.78970965001482,1.20245680843965,-1.87455205283624,0.0330491284480681,-14.9109931826987,1.61742218191377,-0.465218219954908,-0.615674471762531,-0.701535499645609,2.4827774633653,-26.4314687348143,2.05438011361001,-2.68774090046137,-0.920974433590616,-0.518972391638939,-14.9414938416545,0.163325289225146,2.81936517390432,0.946065611667183,14.5844968232928,3.46602338348074,0.53830591044181,-0.363705783846465,0.444830865296063,-0.248122795369192,-12.5432173782942,8.14163644832692,0.438338249567142,1.35393419508192,0.943380100756581,1.49163731997572,-0.288097634904326,-1.4224612534884,0.873842523859478,5.36909130134432,11.4092326632097,-2.81463411079531,0.868551633837743,-1.17846094490192,6.01614691027247,-0.970073295675832,2.41074421911991,1.03522385296696,2.8073865280309,1.63394276980772,6.12414313568955,1.1266646204161,0.0189712442784668,0.26952978394496,-13.8356254133993,2.06987594904049,2.16153488628582,0.379615985869286,3.24403698300169,-2.38349157162795,-0.844604216564859,6.47351694212248,-1.38699088674205,-3.49709691827185,-3.50393388914951,12.3340409674623,-1.94662830057875,-3.25575747629866,-1.49191429983497,7.04082797898047,21.9357005724971,0.249222814784745,-1.66982376102165,-3.22785418221442,-2.94025543344264,13.3822906779777,-6.90744597465281,2.69402665437168,-1.08528583466799,-2.19233141898929,0.603088677863041,0.740170994593491,0.0334066164157152,-0.981885882709808,-2.17334557936973,-9.10823403413257,0.336720591589492,1.27234133717871,0.0639768949003738,-2.69062617162072,-5.01888302598579,-5.07300695133554,-6.46531073370057,1.35638356922688,2.40615735877126,1.06238730187379,0,2.1784412790727,4.63632039722146,8.11763663892471,11.4686549587967
