_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Robots,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,21.0320779509749,9.55414619598851,23.1430509418951,19.4652644914658,19.0772628185083,8.80324275787285,27.7208341460458,21.0481958021987,21.9778726187543,19.0206775086441,21.0643572573702,20.5786875661077,13.0408517194066,24.4687398317219,22.536146436812,9.99617930076058,-1.00412719953053,-9.96062190528386,-0.608305825028667,-2.76331494071814,-1.93175292339304,-2.31542914240748,2.75230365992547,-1.86191798328902,-1.06026864190959,-1.61979868812229,-3.19719733347335,-0.17349678030881,-4.83594291476715,-0.99772918459589,-0.481337464118049,-2.8438022714221,-0.128200548126113,-2.19130821045636,1.78225545610474,-2.58362004917405,0.161916218559519,-4.67892479089049,2.40896701202295,0.882538839668574,0.940115218933491,1.21615281856631,1.22534389135098,-2.98680839113157,-1.28740505257716,-2.86598778634093,1.67581550314206,2.03916324641478,-0.125502673143868,-4.63982355809167,-0.463299722919706,1.8957263918952,-0.854943507515097,-5.42150045902311,2.47989917559593,-1.75236513905239,-0.541572654568516,-0.473911923360756,-1.50741688022873,6.67931512106061,-2.6210437929367,3.47770257949097,-0.297675834661242,-5.93561683273754,-2.92646783982774,-0.845176449848113,-0.378290375096824,1.7804467286506,0.075733596384789,-6.36111823067523,2.573399091029,-0.414059206188081,0.844078453098628,1.21305913321656,-1.12242144650948,5.23403282198663,-0.906075690651712,-0.518596310220731,1.4401205375938,-1.30846427228243,11.5873424097369,12.0746907577886,15.1331615234006,8.74505063874379,11.7667205646916,12.5300139628156,11.4877750822286,12.6880104187795,10.6758345293274,20.1092169147474,4.77212596798423,6.59897673329074,11.337400784958,19.28356029158,-9.06131426254488,-13.5157120372149,-9.84627942970338,-13.9293325801536,-9.64476050273736,-10.541798845898,-9.22285499348894,-8.88518958358129,-9.16483550960241,-9.9054488062629,-9.10435165825399,-26.7123897577325,-11.0707640649445,-10.0778898334768,-10.8034757942555,-2.8278547602298,-3.56563205049822,-0.582865626465055,-1.38341473275267,-0.681282156885966,-17.622363435136,3.13834113443352,-0.76963962588752,-0.707264723671478,-1.63605862823731,0.400965380170277,-8.91472445958809,2.12665768715074,-0.863703971646508,-5.1158660751397,1.02477517680185,3.71253975085755,1.38207408915927,-0.368628973563508,1.05152688766675,14.1191942771771,-1.82962048976138,2.61364912670279,2.31791403728961,-0.473644162717473,2.59985973602172,9.36640244838649,3.12795769945383,2.07324525100107,4.81546250887222,-1.80347833131841,-1.40871548803115,-1.90776327307503,-0.766086260053473,-3.59035679221175,3.90852593915524,0.0914061957431971,-3.26016319561691,-2.90662665435485,-2.49786479318984,-6.46023589066636,-11.8809854365208,-5.51371189579976,-1.53634731762032,-6.54253823959889,0.210342844132358,3.09267980606377,3.24284978828791,6.16030419982754,0.00349286234600629,22.1089316129182,6.48629463153771,1.78447876866259,0.120002405587611,0.128474733580289,2.07145710788814,-17.2948045086489,1.0168815687645,-0.394963287259046,9.65417622332852,0.74064344479707,5.26584701898611,1.37359923034833,1.38299373289726,0.0410021856812317,-0.944321416721724,-1.07256555167388,-0.357233945973399,0.654047607655636,0.114797599945763,2.40513582846052,-0.77900134726331,14.0932170483336,1.72973572550774,4.8136385952436,0.223075295453823,2.03981262696774,0.182954229373331,-41.3283329417415,-5.56103760637241,0.805175779860486,-0.279930214080862,0.904986411633492,0.647788139847219,12.1235902472735,-6.66361613108205,1.94254984737666,-1.91309475984984,1.76524253101237,3.40376517841949,0.0715435618613553,1.12258480259621,-0.0602142788735259,-22.7261439657828,-0.94993609064293,0.9456272276248,0.323404612524755,-0.597625514529411,2.40069603992599,-8.79847177028372,-0.993749241034537,-1.82486566690461,-1.02064362685675,0.00769982798033189,-1.01396169143761,-2.43579072685491,-5.51577039552526,-1.46537663025011,2.04549109336568,-4.23914596214867,-1.81526888218196,-2.55250850466272,-2.84020851445123,-2.76292943976438,3.31700690377167,-2.25136783724821,-5.46276404645823,-0.0247359739034879,3.96389755670013,-1.51428533581974,0.371029431575001,1.24419903291632,2.80369618929057,2.29988829694974,0.314424783348439,2.51008379904284,1.36292084133946,1.21865880676978,1.43091757387721,0.8040456065822,-8.46876304111308,-4.67242388603634,-1.64307700220163,-1.12151888577452,-7.5188150110745,-0.981626354299849,-13.0454855390789,-4.39558524306332,-2.21869376130753,-1.70501727628187,-1.5749365270208,-2.33072940545177,-3.05667794781328,-2.17291258360127,-2.41815295513409,-0.105012979475761,2.7377303536478,29.7066463539378,2.04584242173026,5.05383397833386,2.33134329158032,0,6.28690575115171,1.80173704670427,2.627258068717,0.14347829516812,6.91952869256564,-3.23599810703562,5.26874072696515,5.55533275326288,-0.818524261994648,-3.28319398008389,-4.5660381615793,-0.835471422139466,3.24267098966645,-0.526346793339284,-1.07850270893752,-1.11380938935258,-0.899189649808426,-0.766639557107889,0.321388906332461,-2.88040495720543,2.21805203065052,1.25930961220311,-4.81656661291107,-3.01455683437798,2.05330217997747,-0.405794112759166,-6.9841601575497,-1.33148632740597,0.209497358678241,-4.9587987570227,-0.386254265347918,0.113339660014585,-0.329404907638802,-0.224642540961011,-3.53664484094301,-6.45181765880368,-1.59641655630224,10.4088358311451,-0.613031844769702,1.31784042270784,1.06314769343392,-1.24199307574681,-1.67400876070387,-1.96902598396117,-8.47572345435059,0.237086137230739,0.0508758761479066,0.0603760522838357,-4.011465585123,-0.644696292510073,-2.17501514480163,-2.71348740217256,2.57871209419337,1.77317974377379,1.3461683688593,0,3.08408682000424,6.48788659526469,9.0095534831431,13.6474290209537
