_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,22.3656765680455,26.4684888409559,23.8512031049397,21.0043629892088,20.9340841666364,15.7068175652366,31.2202840122714,22.6489745138884,23.1455583025941,20.6736131421101,21.2605877362097,20.1723432845203,10.5394306476934,24.8370964730359,25.3641986441307,7.1181080280675,-0.842121120293543,-0.793075420896661,-0.4255705737285,-1.11144462556836,-1.64464374101061,-8.21972131341504,3.39678375090175,-0.890599770318085,-0.465428044559933,-1.47776884611916,-1.81051641182132,-1.69486004830834,-4.81142469123844,-0.141116927656765,-0.896763659157418,-10.9360940698276,-1.66920928002991,10.5118076391317,-0.426025799026505,-0.702224674511974,-0.925176907458392,-3.98334069234448,1.92012376997758,-0.281193618170324,-0.0330794060976502,-1.812686578182,-0.951341012831425,0.106713258200109,1.48304545913461,-1.62050591447139,1.21769490064352,0.394115110734875,0.225871849342322,7.75368195469616,1.41867653867944,3.93798882928357,0.189496520947367,8.60396411338077,0.493892679165563,0.340589736363679,0.494406750424458,-2.72645270011291,-0.480438898081076,-4.50346877058784,-0.158124800721976,2.05840854427912,1.14868208218013,-1.55153684554251,-1.5443331217513,-4.04096984747094,-0.663346183285409,-1.66908807900576,-1.23975157369827,-9.70211031431313,0.132169857771358,-1.58390489675728,-0.642485836689444,-0.784289854520094,-0.709887553733521,-0.293136806615947,-0.380060258406853,-0.389313216368175,0.0594194944406977,0.35603418014298,-2.81118489551506,-11.3619480167742,-4.73416994402501,-1.20689025212626,-3.88789363478151,-4.79011885818279,-1.41468558624369,-4.39679149357143,-3.760780757868,16.2083133768799,-3.55260974174155,-2.94042759585416,-4.72999566211326,-2.42845919342869,9.89291612261956,2.42769187714182,-0.925616434284719,2.83547780522596,1.27781886112876,3.0153596085791,1.11810085690759,6.68039571062995,2.50834694142331,3.59957817542906,1.64808102687576,1.35576023053942,7.75022057692874,6.02971433037434,2.79974568331822,0.788071669227193,-1.77873678185213,7.36125528459193,1.43291386481245,-2.50529668676613,0.323954225308649,3.99584446491304,0.978837996769778,-0.236272683029716,-2.66246520102804,1.57567177621224,0.138953032655399,0.61360277505467,-0.626486436721173,0.0172184862260369,4.00038199855603,3.48288615873358,3.5514714523103,4.29377775909828,3.06100368692755,4.43974151416108,16.5501775064181,3.29508891604556,4.15303911302683,4.67328108003229,3.63230312308164,7.0345055801748,1.50957006898351,2.77137521739473,5.2268458658841,2.11180213937308,0.915852956612234,0.688615526176038,2.08565172611532,-6.88089092077442,2.94899147823775,2.78937101355707,1.66003451297522,7.2370682387111,0.715256621207876,4.69400259306119,-0.0223627805474992,3.07384499037013,-4.28197750558535,-2.53245587769394,2.4374840631565,-2.70795744813811,-9.23101128224518,-3.22979704422775,22.5555804438199,-4.50338865941946,-3.45396907747904,-2.61308451732187,-4.99643372170575,-2.75090427507085,-1.81656963040731,-3.78962121908742,-2.71455026710911,5.014274268502,-1.82233170623383,9.72116494990585,-3.3120485946058,-0.0211177053659193,-2.55375611722959,7.20256891087101,-3.5000703766988,-1.66288793409674,-2.12233555520392,-1.25199379341199,-2.84891666673224,0.403740647474439,1.64915032697548,-2.44266240441863,-6.04626995059258,2.59649539298333,7.4587740773967,3.343530218171,1.88769170765962,1.8948165710349,12.3935191972152,3.59431977115162,1.30949270936886,1.37035777466462,0.402130948498038,2.34830982719582,-0.0481840298061854,1.96785303138655,1.73707698585295,-0.312740590270245,0.5007643839414,-178.903805545898,1.65265789714062,1.6848389564663,0.672602386097902,-3.04003078114184,3.27411680898688,1.50849109631368,0.252832030210061,1.52579621516401,1.32461626432902,1.17671522725766,0.891013545606122,0.520307673196351,19.108498900791,-2.09758513112188,-20.311333506308,-2.69889586039142,-1.87497764959673,-2.27357628384499,-5.16282412265781,-1.95849556828747,-2.58064978795148,-2.0328969262723,-2.33776390131363,-2.61736561172905,-0.391203494206723,-1.81585889834504,-1.82677326347023,-8.05759018147667,0.787430011324723,-4.24002598678714,-1.0030136919154,-3.42736328663496,-0.33914027290887,-6.08049785995742,1.19755064266994,0.135062966854001,0.247315628494836,1.7402698642918,0.370411310737117,-2.72532562980728,1.35415040759409,-1.38604190144054,-2.03761700967709,1.31646418093911,-1.04842583391307,1.64355343726634,0.892666801351128,-15.7016612756106,0.211264595730328,0.233595354464046,0.189917342955812,0.111702565881278,-0.234156395476037,-1.67350121441012,-2.6324460966355,-0.0922745928055185,1.77884728311186,-0.681362767834757,-0.438264647997618,0.829445922057152,0.758128122273734,0.242602887513217,3.72342274414857,0.690670963406454,1.09881816060471,0.671220753491687,1.93187140246401,-2.56473907812383,-1.16140111249715,1.91678032633876,-2.03804307878325,0.408458967412565,-0.508817935639998,1.10925155381042,0.0101844354287618,-3.23116115569396,3.68619939059903,-0.564942509897315,-0.421658750119348,0.454377664285442,-1.0927255284356,-6.75302503129401,-0.299174494611872,1.04374726455439,-0.0498355185197184,-1.70147942862196,0.478506481947006,1.54748802379987,-0.665987518701719,14.6252619282199,-2.70015692139536,0.0103803480456253,0.183926528185974,2.3386475627649,-0.94725589063501,1.04832342416431,0.356120803903013,-1.17988598775296,4.59623104357409,-1.90957538286248,-2.06762619686139,0.000807346334759792,-0.797351026883541,-1.45502935818675,-2.01347630186668,-9.81544486965079,0.276100038852769,0.514986325938145,0.043326533242161,-2.02257517139608,-1.19929430355039,-3.3674809153282,-4.02221773750042,1.15072867212825,1.19551368661302,0.66421362836584,0,4.19205931140183,6.92768341951476,9.10427413958482,14.1351076409421
