_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,18.1345334360701,26.2089348343266,17.1816833488051,17.1558010034038,16.797408028904,11.6676608451811,22.7843217406293,17.2826943545494,18.6358582311245,17.8483180773491,16.4122809311012,13.3081757255518,9.54031613911368,18.5930221914298,20.323367100707,7.3137151488142,5.68317880622781,1.17905913404744,-1.33578659440975,-1.31771693299436,-5.10994198491387,3.42378611933078,-0.659260877732705,0.541755528981609,-0.993250070635586,-1.06207901370865,-0.700556201191602,0.21391518987001,-1.3905566239809,0.781013806172596,-2.07749276308293,0.414157575793482,1.28415056303913,1.26779956212644,1.38090000836975,2.34061611884744,4.2365964423857,1.27951305633948,2.54692096813954,2.42581058282828,1.73622936244304,-1.57395230511766,1.30398071688897,1.86093646222871,2.65791250689462,2.25379511846218,-3.4826003333539,0.892413378168345,-0.0536045147574292,-0.277285269526086,-3.44678340059095,0.149024009201047,-0.5634384531004,-0.157534246841011,0.308475644361553,-0.707686611199745,1.86373884312522,-5.88783571640844,0.513840424380521,-0.405461418768436,-2.00823721305354,4.27258483017835,0.378261772005359,1.63093163968987,0.504448132227832,-1.19154176755469,1.45628863963453,0.822661945873324,0.801114087617278,-1.07589623985833,0.317102174915412,0.901852074421642,3.1674747745785,2.21219587264506,0.9355187655525,2.29825001711322,-6.92642390586327,1.45390921921395,0.759652443151903,0.345878362550891,7.5514909137144,3.33833416735775,0.397156922493889,0.800546657970724,1.11245359739225,0.759130937226846,-1.15219947477268,5.41333942747706,1.11557444628349,0.954835590068306,-0.433949182975112,-1.21560782249886,-2.84304740084839,-0.778485661910423,-1.80181860313576,-0.579681569004484,-2.42290787292765,3.45716286130844,-0.711849789374882,0.202804334836216,-2.29755555147037,-1.13595353637057,1.03225043134446,-1.82571176157463,0.260724775361758,-0.110363214003834,-0.545622264303412,-0.307832569048698,-0.740884713786509,0.306648730902063,-1.32819475193524,0.102763380189463,11.5156972287613,1.86834679408834,0.970365555922596,0.34909447669014,0.0943296985680156,0.337159071859566,-1.18576921075383,-1.16636457980212,0.00555421900376648,0.669452629491846,-2.68610675252385,-1.25158207834879,-1.71918107690395,0.352157490568827,-0.0575372954569298,0.315793586581008,-3.85364059504737,-0.516129940749613,-0.074152592443801,0.695942042807362,-0.253445423628833,1.11611575095725,1.0990737761515,1.37754015562184,0.995062899856817,0.212321245450938,1.42339723516652,-0.465109878891045,4.37557055547102,0.173909913246086,0.530763552247382,0.701639380570126,-1.24691176147423,3.36835646930399,0.59481950742914,0.686176683024334,2.61031343392837,0.395919452652613,4.31697739038633,2.00545267965562,0.0693118356000902,1.03296001476937,-4.96989775382506,0.317862480269023,-4.47270859513128,-0.40596556848581,-1.54930770855605,-0.871793230251339,-3.405466880392,-0.490190388195612,-0.0993174531773499,-0.358032826092612,-1.46282319672714,0.29885277426113,1.25464663798701,-2.49223589918116,-0.879274074345095,-0.432357855861896,-2.5626737294337,2.25793540482674,8.06984741402424,0.626410534701748,1.51166023287946,0.72507524788486,-2.8618659367191,0.511382452121777,0.759943620624479,0.489791481551962,0.37015583440448,-0.24621399905888,-1.2138294400548,2.20944273766293,0.505284641866908,0.32420913543143,7.55185999739656,0.271178441371124,2.23999223698673,0.54914124927267,-0.474547491806219,-0.356238395988556,-5.94305503879414,1.92003711637825,-0.720630677028432,-0.507497187352136,-0.411206117027503,0.296317637442491,-0.145178344347895,1.24041293867255,-0.12844657953277,-0.823367321764941,-2.19847396365389,1.49570792819718,-0.896860691266222,0.31129097439716,4.15432130137266,0.208882539975458,-6.86125110693407,4.99576508367784,0.616960374710765,0.0715256404250458,1.40660741479165,1.08087054402005,2.02716368684179,-1.54180806681456,-0.342118368220389,-0.08108425664474,-1.09367557481249,0.119455185014753,2.56588440405393,-0.233733398810867,-0.992051790296604,-0.372364497094547,-4.49362266100714,-0.894627821439914,-0.633574879248181,0.290341523850143,-0.388538343602457,-1.14349850743353,2.35218844107981,-0.272009653285418,0.051601962396407,0.779228641547545,-2.64735219940983,0.474826232208254,5.5646935992767,-0.831646923403294,-0.214501765146561,-0.620715631109273,-9.80366264750081,-0.7662985302668,-0.0681525921380799,-0.679639321217852,-0.845430767159986,-1.22985186479097,-4.06108899899385,-4.05388600691309,0.324853061622689,-1.53035430281864,2.70172069339245,-0.422784940247904,-2.19039649353211,-0.891536149817478,-2.64029386464454,-0.43149651193952,1.26403614935304,0.158872460100196,-0.314610862514518,-0.959589810020133,-0.450038759376936,-0.797851177093332,-2.4373356292291,-1.18797814334417,-1.13251402283875,-0.211133613683219,-1.12593208461777,-0.388552881419891,-3.91188458941774,0.304615659464408,1.52557369481366,0.657033207695312,-8.11505342495193,2.70182612602464,0.792515202297482,0.88232687547631,-0.381346684647292,1.17987002714896,1.94818582789345,2.61262894466306,1.36407370150325,2.95718202791065,1.48168935700569,1.11951755024788,2.069789159743,0.0752535268313817,-2.23640847716975,-0.0844435057000088,-11.3071191203122,3.96924815165289,0.0412147361126873,-0.265756783127018,0.903196072059597,-0.100562860580957,-1.3406086146577,-0.984662150015981,-1.08511995166686,-0.556353255494471,6.56630482860792,-1.43712256280833,-5.02808382413824,0.388739146097403,-0.872703412351537,-0.06814870157685,11.1819374820601,-1.38379413865032,-0.344520442676121,-0.0192261937566418,0.288500326653,-0.828550290874594,0.0957110439911696,-5.60598779481831,1.23033233055175,-1.10486691786534,2.92606064039104,-1.43299990174861,0.824606521238602,3.17852182874863,-0.24902595787086,-1.11368148520396,-1.37853292774876,-7.83636970852508,0.252773568196597,2.65932611377383,0.048378451542939,-1.53333061613202,-1.35150739064456,-5.09269985101859,-6.75970900857154,2.18888630868824,2.17123517498499,1.46526892994893,0,3.21980252536169,5.84632020819566,8.48678920913511,11.7783592182557
