_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,18.1699716599016,17.1486492553483,17.2737305180704,17.586006756337,15.66989119582,13.8002155361384,27.0047195895519,18.3354609214323,19.6115153937623,17.7578209655874,17.8419838481071,10.7284424220193,11.6925773748432,18.720167864582,21.1160548800357,10.5269155429039,0.32757447396429,0.752897203716756,-0.0492610883719603,-0.412367716060061,-1.23659454001387,-5.59357709070959,0.899209737256687,-0.592908931900287,-0.151097832750826,-1.02119088914428,-0.866018381427064,-1.6569622113998,-3.57914625381772,1.18321260907555,1.17671331999675,-2.0567705028264,0.538314552814977,-0.156087736190689,0.443738686130161,1.89070573332719,0.45407729766795,5.17755043844095,1.15563394224562,2.5288485714267,1.33652546077788,0.322653518582095,0.746811125889654,5.26758800801065,0.471162746949912,-0.452308958511294,2.27886135890267,-0.904297191833841,-0.867516657724464,-2.37264542903088,-0.227391722582623,-0.502501636114358,-1.03968208533052,-8.35957429238541,0.801882736634711,-1.45134934359722,-1.0240509609959,-1.31800924271239,-1.893540353267,-0.726465733154789,-1.42222325650612,-1.37057437061402,-1.19343039101964,-3.91389340925781,-0.513747238307459,-1.41785380870182,0.794306482061234,1.70743714189358,0.755025436221581,8.71337590270279,3.92161273717138,0.961926766819928,1.33922356178883,1.79267501681713,1.21424401414169,0.284274413811439,1.98722910110802,3.31591930412876,1.72542505509126,3.70626688525144,13.4911684202258,10.2196775886041,12.9256123617558,14.1630760178085,12.9301974176524,8.04110007784745,13.5590833595714,12.4128002526603,12.6191309294086,13.9476644535131,12.4068240777712,15.0829770977156,12.9304853616909,14.2961245372964,15.3712729928005,-7.62311149420073,-7.49519862965536,-7.82226747325951,-8.55436228166502,-8.42866758364007,-9.84047020717414,-3.73338345686222,-7.79576408728359,-8.0598280068254,-9.50791735546043,-11.5585455888701,-6.63047592186132,-7.4727591646542,-8.00232559715832,0,3.40507895886062,5.36359329626819,4.00771428749208,3.61547799719681,3.18085392142161,8.44621511693177,8.21146767350024,3.28071544157234,0.888439921834693,3.79314663428848,-1.32496872479099,-1.0059162682636,2.83619605553796,3.40402800377101,0,-6.09601809425381,-7.5099138862275,-6.64432553909235,-6.73470132079372,-6.56734214174702,-8.8365037161432,7.12088430991566,-12.3143962525199,-5.91971640809291,-7.06872757194087,-6.53418204161264,-8.06179410562322,-5.95763869160233,-8.2209375721432,-5.33850801784731,-9.70395276415593,-3.30882292104236,2.60796021020863,0.671379148743081,0.241626581930221,-0.52236800274165,-0.712549043601037,0.277208908537687,6.80306806019094,0.303802665148474,1.0139085585521,-0.142835869923806,7.52692579513062,-1.83232294582297,0.998096616864829,0.0603715902068472,-5.89094000088006,-0.649525294030157,3.91546823880233,-0.403078238228254,-1.09189508172994,-0.573420527825547,6.18890668256614,-1.0781597006047,3.20616747087882,-0.184360172889088,-1.77754817005198,0.554108300472199,-1.13424992966359,-1.48898084468862,-1.49307190152867,-0.010423907478751,0.718333157057114,1.14436925922451,5.11449359008392,0.697152980119284,-0.126870480741037,0.722261183451498,-3.41477804028722,0.978821446472142,1.01185178571291,0.52859063287613,0.759279112614043,0.0747754805515908,1.32682046769217,2.77279317406208,1.63958956106035,0.201393546713798,2.84457968968969,0.782148898923611,2.24972905980812,0.396397276790039,-1.72583337396686,-0.573376417954239,3.79364697411449,-1.76286004951534,0.533760999006545,-0.602265421142902,-0.5515189787446,-0.462522505545199,-3.95929055348332,3.03791048067157,-0.770843823024204,-0.327966660192756,6.53524178833951,-1.12281208750178,-3.64653148755506,-0.498771804413304,-0.418508807737172,-0.415343222767642,-4.44376986755584,0.105879153914277,0.79061968468333,-0.380515224496961,1.15645917783027,-0.0818127166825935,-1.47515981444468,-1.94258680022828,-0.903512606500548,0.400883702221573,-3.79725393425336,-1.08431577950134,-4.82500806585951,-2.02259811853973,-0.363007520238318,-0.565833552226816,-8.91212057237235,5.17925340296571,-0.134840874066483,0.101411460336111,-0.692405095247526,-0.0432438418427164,0.469588877083297,-0.108056461879799,-0.0577128598066408,-0.144168874021265,2.08660913533344,2.63502927218946,3.53271856705273,1.51198460244837,-0.147235909387317,0.50032737168312,11.7782235767391,2.48804286386634,1.35955264766988,1.00181000226632,0.744387442294946,0.208208020247981,-1.23571737405947,6.28949573072079,2.50948010988124,-0.928985903491467,4.71632490796736,-0.126823548903144,0.491849707959578,-1.56034387658895,-2.70037183931673,0.24238727221298,-13.2080145988606,-0.148340275701981,0.671533143895695,-0.500571757102635,-1.03437610495874,-1.34532712315882,5.29830347179532,0.794821958016076,-3.67663485137515,0.907542332654677,-2.86703696399875,-2.98167426990511,-4.36778903950552,-0.545380755598535,-0.54907487567698,-0.454427645443926,-9.55866232866994,3.96114874485219,0.441908246816715,-0.405667065042962,-0.523623568697215,1.62095278498178,-2.13865458718331,-3.8213484023123,-0.42153652168309,0.364304847060857,0.0524580748079639,1.10647800852791,3.1401124147056,-0.422822174210419,-0.281816841971028,0.157778001243767,-9.93880511765514,1.74540736493044,2.87582560434459,0.228539303485816,1.03767901009726,-0.810478475604155,-5.55411573488298,1.4809325857082,0.511811069487216,1.08697812679056,2.59139680386269,-1.12219914979047,-7.31433560276885,-1.14988701896373,-1.8232256552819,-1.46112287042199,-6.08701566303169,-3.77794951614131,2.57114066235294,-1.07014964796803,-0.668353939942528,-1.26175589068278,-2.65890135044229,-3.31579332746596,-2.78055048796065,-1.2860564196047,0.640800093245162,-2.13039113671121,0.0895107381328896,-2.22284542468938,-1.35526409570147,-1.35151887352492,-1.58760670385431,-7.10957085022233,0.22021705471821,2.31318854108229,0.0774407952272816,-2.91864529945021,-0.751228667439164,-3.0251499646551,-4.01580627242569,1.2765519498309,0.926693092080327,0.5328233309499,0,3.2402830575998,6.65450510852645,9.11804112268335,12.7602328232984
