_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,20.5678624627288,18.5278686657719,21.5131422305277,21.0038348636208,18.9681241992546,20.7405064728843,28.7453123425853,20.6599613899883,21.9033521651873,20.15823471897,20.3872681136532,16.1614026582992,10.6981690775643,21.6631125343336,23.1049160927035,14.8246323582234,0.384759428578819,2.64174116913238,0.890662288427818,-2.47113930544741,-0.999192301626515,-3.80152986714312,0.271349782746129,-0.801111715452219,0.0173612791504262,-0.485905809475592,-0.537269661555139,3.08382100039017,-5.52065588366348,1.63040359645385,0.026358152534275,-0.641939147277168,0.367348713928647,-1.58130448628461,1.71871681768725,-3.97029126777131,0.618179135664865,0.526727442870947,4.27057497255068,0.904212499993379,1.08713870341937,0.473224266233955,-0.184545204093006,-3.23539270115387,0.298044685348955,0.504934661146952,2.16697483420911,-1.07569485751585,-1.18832521748704,-2.14888156213695,-0.991873330629679,-2.23090137563285,-1.25455103128216,-9.29670263656289,2.20407664490003,-0.975002499621169,-0.87454896506647,-1.91080243541119,-1.88153496577394,3.43432232436424,-3.52761531251866,-0.404919287555088,-1.13855088474885,-4.20559518138082,-1.62046476555112,1.11606594347885,-0.0172350476340286,3.81651233560846,0.0258069733175734,-5.8418769171046,1.53946343409625,-0.539106977763097,0.269532021131158,-0.948317873055245,-0.0766054335131367,0.593112467894849,0.698542250511282,0.011871780343677,-0.640185783809786,1.30082935715443,-0.562192917979895,-15.0295237722069,1.14925122481443,-0.378532689976239,0.593928409040918,4.15058603566279,6.30887726888532,-0.0374487969027953,0.881685824248951,0.0950772475459095,-0.757647314901123,2.76901818236216,1.30769224813782,0.59220299450105,-13.5500294371111,-0.710519019563997,-6.89735316728589,-0.439095545981254,1.77069712131975,0.132845269845281,-0.407771813720207,0.475724998714354,-0.717548740335288,0.732915350873967,1.11340223907934,0.707984625638714,-3.53351636895045,-2.16045021487878,1.67326719445293,3.84123985908527,-0.0305567661150477,6.3393091856076,-2.1717704616313,-2.82339280032688,-1.77917252434402,1.89080716301713,-1.40124828641986,-1.71120094544814,-2.51445775695782,-2.53062157429649,-4.29553539298488,-2.73671146224419,-1.46298621110867,-4.42743262416822,0.0164966817529074,-0.442884735232089,1.13323767637382,-1.73647924675105,1.40622106398257,-16.9776236945724,0.410679953261297,0.877902328073089,0.927793227913443,-0.602871761974161,1.54370509136095,0.819568975092536,2.45376133299999,2.6004082475069,-2.2863995460478,0.896740277519113,2.45856651000441,3.40788244098975,1.44417375291789,-2.12167649023747,0.441602267994154,1.6785026109793,1.52605624022572,0.7541716761647,2.8127646950505,1.71526763993225,1.95857020429036,3.24694525636664,1.8921842364194,-2.9835231452911,7.45337822741689,-1.19708643494905,1.81255610880272,-1.99079209728201,-4.15657846703343,-0.930575254236613,-1.13965062759295,-2.73370954041948,0.30642975634862,0.755898963627579,3.40021894328391,-1.21041461336815,-4.03775259803731,0.996752058128317,-13.2965869515062,-0.270968200010609,-0.245109100487656,0.602163600948824,25.3022858309935,5.74903777929608,0.258983557980668,0.298779062470564,2.84249518516671,1.06852547477409,6.40760298018036,1.55402299065937,0.643930017337831,4.91719508263599,-0.403820890957248,-6.71393796196564,-0.780324004435406,-2.07930900712887,0.577330320453239,109.234797260903,-1.40735291128511,0.424418014985936,-0.2272110702839,0.000808156140044232,-0.569591268338232,-0.0102360153801642,-1.59127806753204,0.141808559152073,2.87810859243609,-1.47411040960994,-8.83503732205834,-1.80703420094571,0.0866330518660056,-1.77397286989477,-0.177009352868722,0.393401210170398,-1.95591020928883,-0.748351936970045,2.76583712009059,-1.71055998541221,1.15113534440748,-2.61322627732641,-0.870636470120165,-17.8461986405576,0.983101205352472,-8.57538151059385,1.36564459326879,1.53999595063315,1.36370977011838,1.80936091671227,-1.1933589151233,0.651375006854641,2.18696787445658,1.15407988420116,1.90952089678315,0.919208260352454,1.2646950325621,2.31668339097578,14.4684612560828,-0.825891599738997,-6.19935520910174,-1.29420035905121,0.361506546173241,-0.741495751285828,-5.17832011214417,-4.47845211861609,0.115097588510188,-0.514228933939923,-1.16977828628057,-0.738578348889526,-5.72989882642899,-0.806215094050301,-1.6008207389492,-9.08201312320489,0.315219498310149,86.3982691763468,-0.387828595467035,0.396063457555807,0.146650239000047,4.822956777016,0.50181098365418,0.985868333059058,-0.324148637188301,-0.657973459958664,-2.43192512534594,1.44152794190577,0.81806849140934,7.34165627694965,-0.540935255580544,0.34335341647753,-1.16628994670879,0.312761521532184,-123.114923967248,1.85916567890957,-0.00741206771419646,0.150197598287142,-3.94316395333737,1.65758581843496,3.47310023847142,1.87838072185942,-0.848177871746932,-6.07814481400709,0.0212806565393685,-1.26481696579078,-2.0227273686961,-0.460999005117185,1.87716181698675,-4.35427680480939,0.189775413734848,-0.628346326498301,-0.678941204552535,-3.08897300165265,-2.80302132985478,-2.08529920695072,0.00365379781749519,5.95304801681918,1.59276464904433,0.120105707401135,-3.99587096495375,0.22512726256656,-10.6594356822915,4.21813977823643,0.570930246151286,1.08822158637172,-0.0893092403490576,0.463664238047768,5.99542455970497,1.89042528112843,0.602630235874543,4.34539308272881,-1.72768333504149,1.79419047313001,1.41527581110136,-0.139806976967123,-0.160905309018303,-0.326661793836992,-13.4287381795573,0.483977408035571,1.33676580360393,0.0501305360336795,-2.6725275441532,-2.58609605462539,-3.23932228464354,-4.25348810736224,2.48290702076397,1.5600949142769,0.968345215731563,0,2.5324214864662,4.55226647443453,7.20225506488797,10.2822191807057
