_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,-230.772183462983,-224.7886989599,-232.897355763797,-232.004355135562,-232.700305994749,-238.450494520732,-224.510439807268,-232.303100658315,-229.46612864987,-230.625124945832,-231.606877028581,-236.498147582766,-238.643419022329,-229.779380002845,-228.172450012744,-240.853310047621,255.736958640065,256.246878720686,255.843632417854,255.944756522529,254.724081001354,254.55134292691,259.238351148632,254.71251594063,256.10457756578,255.066152965923,254.2741140687,254.237228979632,252.7518970638,255.072351635929,255.906077725999,249.347265075245,-51.8681544825178,-51.7115812448072,-51.2692561128227,-51.1900891482638,-51.2791096584816,-49.83052493925,-48.3631569533749,-51.3941063863626,-50.6948047475446,-51.3559893268693,-51.4999885832232,-53.5979823244736,-54.293334129737,-51.8165669862718,-50.6347951971699,-54.3318671139094,-53.8940878136569,-58.7474840884165,-52.4768919409399,-51.4604567529779,-53.3425405573086,-56.1920898818623,-49.4697389356845,-53.3136640508099,-52.553910230735,-53.6818181440285,-53.6772791190546,-54.1487912168107,-54.8635213780268,-51.6372587373381,-52.1880431786078,-59.7463448536512,60.2790997964552,65.5583901295932,60.7502875513829,62.1816363679546,60.8486644877205,54.524754205954,60.6212999748841,60.8545724706458,60.850735452021,59.8476649943744,60.3307900190019,66.4639433837648,62.9746860851561,62.5095874913829,61.3072695465954,65.1121036404313,38.8280993763022,39.8724808427713,39.5567424121475,38.5552240323887,40.208451803463,38.3817373152862,47.5626846773781,39.7699882659809,40.1175807641399,39.683054683008,40.9313656895863,39.8288445725766,40.0087495805351,40.4188115070555,35.9587612278931,-1.27382207444426,-6.3644450991156,-1.44992936386368,-1.78351553743667,-1.10068235225067,5.98282471041955,1.25637222079965,-1.20243370911573,-0.481030076850323,-1.72924354871357,-1.11230911775939,2.0532540905191,0.230941746491932,-0.628497000530525,-7.3191330238271,-0.232897012071281,-1.30045899913057,0.695949987422556,1.86000117813672,0.316965749259373,-9.32168532757162,2.58312993833442,1.17898680906752,0.471824993851743,-0.0653535000122764,0.891290519726525,0.538776989974826,-0.949853053452677,0.515264712588421,0.707424683538849,0.0206636279949085,-1.16431780479323,0.429644845233315,-0.23640395217072,-0.225858628021105,-2.50721722537255,0.417031747271227,-0.260656720368523,0.628153445252287,0.286923082761586,-0.722740958096606,2.38576597269211,0.157619988249218,0.98656524473902,5.02076140673025,-0.693325270537564,1.75352881321832,-0.315050353743444,0.348321157078729,-0.123021577425082,2.24370527702842,-0.141896697252935,-0.476448315357611,1.31138718281069,-0.160594736832134,5.12524616556121,-1.71165771385216,-0.135374755904829,-9.204367135214,-0.970968905741068,7.43102434860199,0.0591932803725934,-0.0380977469650449,-0.491496887003006,2.72296949295265,3.99578310758797,0.216071008510853,-0.131216178505642,-2.03140027850112,-0.0525483273643035,-2.34886989316665,-1.24761226776476,-0.0777213765929889,-3.00291996548516,0.930916340041718,1.09411618077392,0.532491181936343,-1.05826899893457,0.460753676336764,0.587403924082438,0.695180936527008,0.81100952044686,0.982390273367872,1.10666076718779,0.854785326378977,-1.64195529049448,2.90484959496105,0.381507073650212,10.8237213297417,-0.18903580677382,1.78742250290113,-0.420063969230984,-0.0274515320351915,-0.35511237523272,-6.88148925566323,0.0590239739746928,-0.0490131126573621,-0.29928001306967,-0.765483987489657,0.0729854572759936,-3.6589049825929,-0.916328749456343,0.164990901835672,4.4236360663157,0.791313816634271,-4.81391331759315,0.131189073154034,1.55948657568911,0.408249528908544,-0.162835651457993,3.78597343994491,0.738856330874185,0.418537846002721,0.721387791292684,0.576594634209546,-1.8691703330744,0.623021663746189,-0.451042350181969,-11.7356385128837,0.420926117478914,19.2603240862906,-0.387979070274031,-0.419282793712581,-0.2225394178602,-3.84362511808864,-13.8070347783395,-1.05048892950643,0.050207785818211,0.108010646247986,-0.648351817696031,-1.05166718946567,-1.0662776918469,0.180712309682944,-0.165137276707615,0.0310934521551803,2.70700310346144,1.1125407213088,-4.09800030927864,-0.114186535185689,-4.07918382815264,5.75464217768703,0.174837980497241,0.165207507111841,-0.403054785877275,-0.796810111229652,-1.46007591745938,-0.59739900352436,-1.21858765484318,0.671215870401578,-2.22953598973416,4.57054679963313,-1.99261651452109,-1.33541895616436,-0.951781564007791,-1.48571150373772,0.958700018578856,-0.953935617611699,-0.648857498417002,-0.788221876482742,-1.06793179600349,2.77381956755584,-0.951198682765781,-0.447144594003314,-1.24895352237462,0.57818434945395,-1.30618248649285,0.673038165969116,4.2246750152671,1.41753303185053,-4.49798533065907,20.2048290123912,1.28470982112118,1.74095942540387,1.13373388455865,1.88798945442977,0.252724797249592,3.32444258270483,1.90364532590404,4.03839736932288,-0.680110067441266,0.917462637442136,-0.0924176315319676,-1.38193765061428,-0.55260566084368,3.59344604367138,3.16371874181162,-0.258857976485728,-0.109767882260949,0.606248785363261,-0.977635016311731,3.49257432193184,-0.179526428504989,-0.0765910432988978,2.19971956035014,-0.431291105407172,-8.01996404442112,-0.920054837419808,-2.63997596280481,-0.87865838110987,-14.203155398033,-3.93410019746908,-0.779066636079242,-0.945932082971517,-0.194514026075728,-1.41674879465825,-1.99484701502664,-1.9955115872439,-0.544560982777653,-6.2731154971612,-2.15579444052409,-0.797216814670341,0.362322532993809,-0.807139479760523,-1.41628334282479,-1.53884858496688,-7.0674316607026,0.11122618509251,1.06185823433098,0.0672666102876009,-2.30991355442967,-0.718561566880097,-2.77331792550002,-2.67013688407123,1.7668029552215,0.94127514431976,0.025957265432303,0,2.7844303136653,5.68559596380995,8.45705424069128,11.837003928131
