_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,21.7463228125815,11.2114193069149,18.5940350859809,19.4253126916884,18.3943937962131,13.0621426876958,25.9458305083498,18.8056838867191,22.0898316028577,20.4797562330004,19.5921838798569,18.0013977048619,14.1647808439665,21.9666469126307,24.7262056595714,13.5513023429143,8.98262569586555,0.948959562764778,7.15376280504573,9.15050725102983,6.75596836604658,3.98270059580699,13.1361958308459,7.16695903240891,8.39920484574029,6.14928064245129,8.54072503339678,5.93449497962663,4.74977367960804,6.38374959104201,8.72144121055419,5.58336463842924,-8.93768912952395,-10.4320066187694,-10.4201395400463,-10.94007005684,-10.1292428711363,-9.51257341807146,-9.47417674754625,-9.66668254860261,-9.05821217072891,-10.1115201609306,-10.7646240163615,-11.5988991659159,-9.71317200188044,-10.2762475189334,-8.48316397992432,-5.81371896715627,2.31663088136829,0.596875474825489,3.71382549489511,5.70697259313155,2.7003314429273,5.21850313660217,-1.05918844603114,2.93581150071692,2.68957186851967,2.97876673341466,3.03687480559121,7.61349729111894,2.59463521825548,5.18888761018578,3.39907639350012,-1.62339689446201,1.89593836555153,4.05144393687412,1.52222348264574,2.86354971973418,2.1395404034271,2.39858432867054,4.45710367868135,1.56790964192995,2.98387520383403,1.77758759023071,1.78584681859291,1.0189215483365,1.88728858010086,2.09851362165929,2.40697559381218,7.80313669260473,11.5815616332937,11.875594392445,13.0608069122688,15.0623714800381,13.0033775835225,11.1004897089612,13.5064977904722,13.0794699958512,16.4814852268513,12.8576290857608,14.1344123504402,10.3922024975156,12.6489725826713,14.3358701004841,11.262862374946,-6.98460857889043,-6.68438804713136,-9.02099171336461,-8.19940988301698,-8.4159115459642,-11.0540815997591,-14.6835302168606,-7.65019887455772,-7.86663817100126,-8.86770615900018,-9.32274798434815,-6.73945323483394,-7.20890207561201,-9.06759224146574,126.282763508304,-10.2683646707593,-5.75895666787684,-5.48889921471192,-7.06220468646832,-8.39477276147621,-6.89182369250625,-5.75567679672933,-2.36725054994759,-5.24147968956354,-7.45038194495916,-6.82785459638752,-7.1829580182285,-4.88123017027448,-5.86789501792403,-8.56917921528538,-9.12359478185388,-2.05430138384391,-0.16122040700236,0.840470070913346,2.13810047668412,0.5887499415705,-4.47227449884987,-0.781897703518233,1.12171273288584,0.642127886000588,0.76937625708517,0.0617339626336141,-0.63994173854012,2.81308295646294,1.69500627224797,-2.99740745770985,-1.93964824642411,-0.437031027191254,-1.75258429836997,-0.996359813790142,-1.2273846462594,-0.525249211643854,-3.10671462768804,-9.15195766311121,-0.972207499414673,-0.310708321804093,-0.224487565428158,0.240741363551409,1.64178497888635,-0.861891585486912,-1.06893702866418,15.7170756084514,-3.20872850878161,-1.40996984106401,3.26991650910319,-1.77248679378071,-0.583342873810288,-1.56755802523048,-4.78003467974959,-1.979192224207,-1.34088559429307,-1.16923434986699,-2.09739189312104,-0.885114075334512,-1.90514558539609,-2.06859901863919,-2.51562911358684,-6.07120807398676,-1.21022337899269,0.188748266401041,1.01262683647682,1.56783342718479,-0.209855471231451,1.13708919871374,3.035084320097,4.45290113988324,1.63004392523239,1.47381090290245,1.8380384995056,0.80876361992355,2.16840214517491,0.390631906734824,2.21301633568601,1.96694373068174,-6.32929105736225,-1.15802255834201,1.00662580416702,-0.439892896632993,-0.735657162889338,-0.406118267956132,-2.78328673323112,-4.83020744525274,-0.81419432349394,-0.0257932699574313,-1.07129820907263,0.141361364642773,4.43313286925572,-1.56972419964596,-1.26676089562319,-0.433850721294155,-2.00388000752267,0.0709930405999265,-4.58018321298409,-0.639545801188385,0.0129874593334391,-0.459257867606349,2.22984720055595,-0.301370478427926,-0.210270054149349,-0.651139519217869,-0.824295896658798,0.341150918183135,-3.08339380023608,-1.40445969201206,-0.434585792411904,-0.706854398632241,0.730109759275057,-1.04041501978575,4.37892202916773,-0.353130984234207,-4.19165941108251,-0.407826151162484,0.659333713656863,-5.46852266685605,-1.05830134136127,-0.0903559640835318,0.149295393470338,-1.38493139278338,-1.9166540412528,0.645627810694553,-0.408304092705167,-0.823402746438207,-1.48731855851316,-0.548369629931703,0.0502318801629897,0.35395356795395,-1.72030227662108,0.450077441417165,-3.09393768495431,4.82834784333898,1.03880162476234,0.382568527140198,0.883237787463093,0.648095033765152,0.997931597004333,0.378278728748261,0.852480142533825,1.6570652975665,3.08633121738275,0.804641841292907,1.5090654157783,0.941836630931734,-1.47175345065042,0.801861928689806,-4.56301483310854,-2.41343304107505,1.21540389220188,0.322936022991233,0.386804314835233,-0.389272694522682,2.46280115518363,0.587649836934962,-0.753097581126232,8.74419260527223,-2.79595186871955,-1.51193692972424,2.80153821705944,-0.844293859599417,0.54518344118136,-0.623877498996195,-7.06288755584357,-0.909649835182757,-0.817504852641776,-0.527993129879988,-1.55403280363193,0.595458692045873,0.0665367667216306,-1.01905126699655,-0.923945745411744,-4.04472158775198,3.81128345238885,-0.566696364862626,0.444794624610935,0.0369436654254273,-0.877705119451814,0.72306588000797,3.32749624320434,5.25031339804518,1.30883504109144,0.836310485074462,1.00007110033101,0.833666248785327,3.31447032577812,1.81218626743867,1.67106388938414,-1.04065607647901,-5.75364902896621,-1.30430453875995,0.569906991038244,-0.98670787667628,-1.45281632285504,-1.05722887992285,2.61628258658284,1.77425770439951,-0.398096925024576,-0.756546190314093,-0.749208644110865,-1.2969452258535,4.054812478135,-2.08781078766712,-0.0398290674220107,-2.29044236775663,4.5808364516242,-1.88610083375446,-0.672952065989014,-1.24045459543033,-0.60867432464251,-0.991367662434271,-1.67170334764793,-10.7776228695409,0.388390000448054,6.35819996217895,0.0967463251548136,-2.1410517166363,-0.618044160705391,-6.06361255586954,-7.78755192193374,0.762000464121101,0.233288183261473,0.441133640568395,0,2.70164325565448,4.43498705601244,6.27037467028046,8.95838270678272
