_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,19.102471162038,8.20214465245434,19.2597920904226,17.5024558675632,16.5388119915625,12.3622274132864,25.2513916602192,17.1570229655844,19.6312680406962,17.7473283903878,17.8768744079439,15.0188363199864,12.9211974597807,19.676715329403,20.6753139900967,9.70578563047437,-0.0650827957017026,-5.92072037731061,1.3525430464729,-2.60278195975421,-0.526419816528352,0.557544317707968,4.25059025207711,-0.311924454344705,0.107884770930321,-2.41454265851645,-2.05163541784704,0.103919081569701,-2.95120774007721,-1.01631756078952,0.155919709358377,-1.64411636328005,-0.269417593479351,1.92480124600252,-0.396880682493022,0.168685324403283,-0.243218801416857,-5.54031662162552,1.45506241712211,0.164283605253373,0.736006926806693,-0.138942006934824,-1.06051993533988,0.296858543617069,-1.99146626266849,-0.576920747735103,1.51121297231344,1.29127243603245,0.0493245246334599,-2.41727260172607,0.945466206595243,-2.07313936856457,-0.13103049562017,-2.26036909167417,-0.335454391276172,-0.42939281018417,-0.0393761404692037,0.176876651218597,-0.674526274159823,0.883676309278095,-4.44136950905077,3.73317728199841,0.159749911863813,-10.5086494953797,-1.5788323578562,-4.63248046257922,-0.643567766416875,2.3670287808139,-0.150648991383636,15.2553548080961,2.68975459973941,-0.331374200143497,-0.239598524315364,0.693301679163935,-0.914375070500232,6.16788990006652,4.82307093589595,0.966490426478596,-0.179062057049378,-0.180316939625152,1.03777651292667,1.30672358686487,1.42437709349413,1.66335923008104,-2.97034339567929,1.48721006093288,0.641533640424534,2.72408143541989,-3.03560630177731,-4.15698283157106,-4.32687693394597,-2.39316888111506,-0.0205905264560251,6.47556073198273,-0.414923050246937,0.19718228259542,2.54361562185606,0.436857770199397,-10.1114622474909,1.79662782188548,0.301637280976857,0.500045886331116,0.840681459427181,-0.563392537639857,9.02292661886172,0.895650259782496,2.89101608766563,0.282373469181273,-2.58443331427964,-0.504152594442369,-1.54675289832997,-3.62840271091063,-1.0899450706635,-5.08705761200958,8.60347990970138,-1.42090952772142,-0.69464524176463,0.808694434336327,-2.04343766527305,-5.89701740076718,5.15292762623936,-0.561151743739308,-1.26127354635062,-7.33266529684264,-1.75101499103977,-2.26467943818517,-3.22446221985343,-1.13052800698453,1.88904817836726,-1.03042748369644,-0.647645366835364,-1.48872720375865,-2.70017020580271,-2.75831487910497,-0.378323345193391,6.21537839298831,-5.79285442489422,-0.745924789264754,-0.347926866369725,0.369049033364632,1.15634863523536,2.83728364791312,1.12380001697523,-5.97943618876428,-3.71231361215515,1.00110276690432,1.71516276652056,0.313984401104507,1.40630984726158,0.902463798539678,-1.19997355495567,4.8187279292524,-1.55940842049974,-6.78171008372502,-1.45952893531488,0.344359796348033,-0.0223635592924986,-0.504531236037714,71.8721980541438,2.47329708339333,0.794982653740679,-0.377047003298119,0.752078822940245,0.847832294151921,-0.248927480123119,2.7375034305793,-6.21604862998144,2.27602523650296,0.0678144414654112,1.65901802304977,-2.34053039133715,0.336662331564368,0.075032007187793,-7.55881549792225,2.82237651385996,1.15372371180954,-0.445982166393724,-0.559661549900611,0.29947457147366,-2.5750621348458,-2.26801531932904,3.38905531939647,-2.31327064228691,-1.83309877922984,-3.95647900383261,-1.58556294221227,-0.857403418910887,-0.76528237159432,-15.9484567328787,12.7370954120751,-0.954468361882766,-0.91453234570121,-2.36608425549735,-3.39595376166118,0.518655132820342,3.42617730928158,-10.1564854748638,-0.181662212174431,-1.85663562813965,2.74602582138973,-1.38309498152452,5.9611728376633,0.390285119084292,-1.69814148478509,-3.11316368495577,0.0571018054977604,0.0478984212850751,0.52786409619454,5.39342009007717,-0.570628360651066,-1.04065373119817,0.546631271172758,0.581879504272159,-7.84045124340733,-0.979783779324511,0.0285947062926362,-3.5940009635036,0.683988037641958,-0.904378628717555,0.617640889176531,1.07722558743378,6.0383661995591,0.622339033350764,1.24246047191363,-0.443813953204342,-0.815638693102598,0.661059623308313,-2.59449590778771,-4.05102606661028,-3.13314047547377,-1.04585528807753,-2.86621590839912,-16.2774081134006,-12.1469612530252,-3.43109857791069,-4.18358859374061,0.621452127718061,-2.56756949507723,-3.3977487621974,-2.27648662562042,0.164401151952572,-3.23603791134392,13.1120630744839,0.296976601854762,1.54127254223398,-0.266558429781413,2.22416669820245,21.1825096493372,2.47332601483623,3.40848932564169,1.33691898155337,-2.05536008121289,1.72473004540293,-3.70270654499042,-0.0736274808704502,1.94168780116314,4.05975739330209,-0.215822626558474,-1.13371800513298,-3.43584885968032,-0.53518089363436,6.42789050131968,-0.5341055712996,0.554693552411272,-4.48897393781308,1.84485903978085,-2.94822712009742,2.14058942130818,5.51102105274973,-1.42027131024582,-21.6774757088011,0.418301436821064,0.0431100958181828,-3.21198376408466,-0.356406833948549,3.09850426504464,13.9066194984246,-0.0383685680419781,-0.21549127443299,1.77910378413916,-4.181084699339,-1.22622974093998,-0.239603530607384,-3.18854264712243,1.63184444953203,2.6472977984223,1.76190758159319,0.30725872426239,3.84145844142333,-0.572691967122941,-3.93022970304007,1.0086006342009,-0.174070003930349,-4.57012077062292,-4.39280676436898,2.07465861503924,-5.52729847155417,0.567123125064263,-0.205995057447901,30.0443818789127,-1.32990209667411,-0.036746155773085,0.863006061564487,-0.750005866920304,-3.01514443275783,-4.24363442507277,-8.86195180364742,0.206847035251622,1.23839874824385,0.0607704384794943,-0.455032970831979,1.27173172543106,0.402235447614139,0.414813701636743,-0.759424714488528,0.637764346307589,0.806577067073809,0,2.61191763458749,5.46972927177884,8.20669923214028,12.7393181378828
