_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,20.007006415799,31.4808608803035,21.0778469819627,16.9961769190065,18.2795891151844,11.4634179244946,28.6304775368145,19.4365952037008,21.0410318332062,17.8556814723328,18.968524586688,16.3415200834358,7.36446190236695,21.2602813130819,20.7486217369717,2.99823366316485,0.303077033755203,-4.53951852612608,0.110736897007509,-3.05442278440687,-1.06449818452004,-5.60068407425519,2.0801360959115,-0.919628877068641,0.471511328769823,-2.61446590130894,-1.72584557167065,-1.98133355204488,-5.71609035990379,-1.84561871638566,1.02262044046807,-3.91840313196687,-0.726749595579325,-3.77183115397066,-0.485550535174753,-1.80894745923293,-0.441876928440983,-0.805510419298508,1.29375856744657,-0.0726660958152836,0.687100404288284,-0.113371948780819,-0.454578271765061,-1.71847181709838,-3.45928966027388,0.945956936476676,0.32125733786265,7.45545388153935,-0.997513700804037,-4.78305436481863,-0.478054573153072,0.561188156412132,-0.721822155489388,-2.53227257586893,-0.18864774784833,-1.28880206395024,-0.819888484222856,0.481198540716244,0.28342596832351,-0.574813596916723,-5.67567180125168,-1.05749019586757,-0.20915355849813,-11.2919254674976,-0.335649006184548,3.60779124768816,-0.0809820231437168,3.96298359568897,0.389512210711417,12.9481206860625,2.62196614109917,0.699077778087889,1.25013563066214,0.851704056290834,0.784910347744548,4.85411118324165,-4.61087375706323,1.23164033915297,0.62302484732773,4.68006316038317,1.17553894633848,-1.73070733618411,2.19220891792516,-9.05085374470834,1.99426082305021,-0.547167379290473,3.91189320205388,1.64954869304786,1.51569380302106,-8.84531255849405,2.07452103799735,-2.59045336204372,1.58372951020941,1.04991536285369,-8.87160528169206,-0.271316653277127,-15.0943077620757,-0.793129624519452,0.0233914761092174,-1.07825263983005,-3.34794705079714,7.34408101234837,-0.828879604231105,-0.249038635741318,-1.21731279395518,-2.06040366464411,-8.45059566276146,2.53074135313603,-0.228209339516982,3.61703811437779,-0.815111887914125,0.378438456983901,-2.20848388478079,-0.243012435589475,-1.39474418460203,-35.5940159419873,-7.06764621401343,-0.996875722694943,-1.78124505131062,-2.26198820100189,-1.17466391126226,0.120234253866659,-1.49926642522401,-2.03924142991822,-0.0165509354910749,-0.561612996666349,2.36534885903877,1.4682334034242,1.97542504359081,1.0580297780922,1.40162286552943,0.0531124505312528,0.814058207033851,1.26601562282982,1.43596203710207,-0.0923940861462546,-1.25583432354346,5.11952983922673,1.82742466554553,-0.366594372591729,0.490142326143562,-1.12103801417848,1.73558079312923,-0.463556273815557,-12.5358254561148,1.62120390090333,0.712790824244454,0.39464628949305,2.28794217303074,0.609489405888305,4.10148878817479,1.05385118798993,0.747252807473653,2.61102780975329,-2.79602905361263,12.5519794212664,-1.02449686140768,-3.45754238226831,-1.84802251389791,-2.33976920229695,-1.54621240683764,-1.49522533894824,-2.74569275097312,-0.766731342678078,-1.13583860992784,0.959965679374241,-1.1974964968508,-2.17832882883802,0.0373813651408376,-79.4189365299282,1.31652736935726,0.344218060133599,1.54648979536631,0,-4.24742621745345,1.61028521767488,1.81926539887572,3.24647847225552,-0.220376208353991,0.741087415450595,-3.19061540647345,1.98643305381848,4.83344599745676,-0.0645920354719712,3.3716272718268,1.56952347327414,3.41747460266881,-0.474390059509388,2.81298903435717,2.9070338406553,-0.529417742345378,-0.865282210309424,-1.51706738340524,-1.59358601904544,-6.61069976923338,-0.839097981771264,0.755684112239341,2.46650924482787,2.21255011744706,-17.1757965247288,-1.52551050181904,-4.34834728447725,-0.476292288083477,-3.76965558819684,2.60581090452537,-0.402692034626882,-0.0653643305910497,0.716095089280003,2.94345315710507,-0.756525964938054,-0.837141866437553,1.13415506075826,-11.8946014007454,-2.36660237523183,-20.6111759093423,-1.39500825065917,1.97746611142354,-0.588371654013196,-3.4678492386787,0.871651102895902,-1.70380527808066,0.0752417040290343,-3.01386680151024,-1.8398994029939,7.54857855161287,-2.64354043705639,0.0197399641801399,-8.40069076109763,-1.58328421743134,-0.0846758295505156,0.431631378066485,0.348160456793133,-0.756369795042778,-4.69465839252661,-1.12289259275228,0.288326286271635,-1.18736641841042,-0.954910709139542,-1.37180931819059,1.17295710180783,-2.09499497582255,-1.2051244241236,3.27459897708716,-1.89575553082718,-0.250950561587261,-3.3170135416469,1.25948352458533,0,2.86511456918809,0.637034966420086,1.04209219009512,2.16245393822157,-0.231349362846725,3.33010769239662,2.08766775324803,1.56852490361025,-0.255022331644328,1.34111076308805,-0.230084432760246,4.21826774894161,0.469781777063003,-5.5477034699405,-3.71037074924797,0.397928130976768,-0.254273635036834,-4.97873284896563,0.118854671413133,1.13078544993381,-5.52135561887359,-0.330311337656087,-4.48984163978974,-0.825997409534363,1.33811372968213,1.98014144502456,0.180806284199898,-10.5329424425349,10.1267278507423,0.284786318184754,0.480533648826252,-2.47005614593592,1.21753803755607,-7.8630942246768,-0.475842344891787,1.36207796046725,2.46645173281446,-1.72874752936513,0.0343257047423075,-0.0635742086168844,0.215142168317705,31.3235388405922,-1.7854952992741,0.808697878378024,0.411723676732817,1.76465804369506,-0.546439481031232,3.38533920697619,3.90146986531942,0.393569887463063,-0.401514418958959,-1.76278952440517,-0.631221442545284,1.03328878542504,-0.259896352042011,-0.277438870539019,-0.954477623587226,-12.5365200048924,0.39958858458885,0.792745289563465,0.0403410631682752,-2.28035281240151,-0.293801266347615,-2.03295723909187,-2.9949797333021,1.80180890895316,1.03150538595834,1.37881132805974,0,2.90542973960495,6.17909561636108,8.78856081856152,12.6595390701948
