_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Other,Channel6Paid,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,20.4994992506412,11.8142748157481,22.3759860200843,19.3357296496207,19.2774636750139,14.2608288016275,28.3908432196463,20.7147855547282,21.7929748792444,18.1465969927771,21.5059046366872,20.3805803546956,12.6943326028131,19.8864515282837,22.8761980682633,6.0875874554403,-0.0907073497554975,-4.97723453424134,-0.267980485258661,-3.9086089480836,-1.69491442539399,-3.29608113555788,1.0272125728436,-0.561986680696514,-0.35498648573214,-3.29806246358675,-1.86772313113215,0.282395345419644,-3.77175023583548,-0.541513546823932,-1.06684023305316,-0.447853337932956,-0.684754570807851,3.85859876629881,1.00399272985522,-0.260711163974224,-0.247999938269567,2.28889676899674,1.62442430246531,0.631496181390826,0.753718945537978,1.04846285010031,-0.018003178147066,0.743607476611769,-1.088976599617,1.58080971567091,1.34812358192506,-1.75447539429578,-1.91098886574974,-1.279131978569,-1.18346681581245,-1.28677110737445,-1.03545396103449,-5.11877589893194,-1.88182112558336,-0.860567307734141,-0.696929944974071,-1.33138661689392,-3.85914620359329,-1.58690338453484,-2.4554526640203,-1.05910204257337,-0.334604613811508,-7.61221649005985,-1.46378493680616,1.15073779876437,0.129598222199471,1.49576265495253,-0.168027821704701,0.605003937577814,2.41045417496612,-0.712384267697743,0.449236938421194,0.864404850983828,0.748007012930573,-1.94325923710809,-0.679525037152292,3.10263050169925,0.584499594455589,-0.957309727610014,1.28763620977659,1.92260147577527,4.58527970083592,1.38933807072203,5.89565226319774,3.97907983818106,1.3756322213756,1.92093297950418,3.05618711219537,-2.28680097872637,2.65873876552753,1.51227790500462,3.55507333745549,-0.873926017496462,-1.82270066846476,-3.30457064252929,-1.06268341524658,-0.801592755466398,-0.0176668280543977,-2.01709856892479,-0.824772408152719,-2.30827435879479,-3.9013642406051,-1.87019931007117,-1.69971046071592,-0.402982595276857,-8.96099365417934,0.590686330243126,-0.117702122577577,0.794017193360511,-0.0892878402071341,0.775073159753873,0.309626691508475,0.0115209583409083,-0.600792647747136,-0.125134242295668,-1.60465533184504,5.78514317617817,-1.57353658333757,0.830298460473588,-14.4891998817614,-0.268379388756964,4.44896920758956,-0.322181498337001,-0.301618478310388,0.490624518849014,4.90457776303955,2.19537655527168,1.13233722126533,0.825541175787683,0.79719203905527,-3.91697687139046,1.62989103609077,3.38335881636146,1.08830568619193,3.87535201761154,0.175313389927752,18.7652722331137,0.379675297201703,-0.303009440162037,-0.163363510752833,-5.30324907180027,2.46771310297024,0.01787351941586,-0.682354374478336,-0.0487014625857572,3.98210743747646,-4.20565909914813,-4.37278994717402,1.17554520879087,-3.84010379810014,2.73152129799123,32.3159781589959,-0.999230078935003,-2.2070624285077,0.760086914663553,-4.89434076107385,-0.424783295304215,0.570380854998883,1.03811595300627,1.75557371657496,-0.849497543187157,5.97976795145596,-0.444230137631816,0.0591682001584445,-4.93938756167667,0.603779345363642,-5.81641025277656,-0.0714902585406298,-2.09992469958853,0.0165055966282655,-1.9385030431277,-0.0383406665284103,0.177014680008028,-0.290559778690516,-0.406044904635122,-1.13349890799586,16.5133502705236,-0.8069368721661,-0.283061937064632,-2.06548158111487,0.772474987092969,-0.575112125171846,0.445357559141874,-2.61697952871929,0.154721147253131,-2.43335181722908,4.97623907823824,0.246188026109285,0.0911672523978963,-0.813528495370863,-2.89463150953894,3.4410701974381,3.20523870313846,0.0755428318314577,-2.0828438432324,-0.862298242632721,-2.92832522056348,-0.337804747445565,1.22100858264056,-0.197859568687536,3.71887193828952,2.52800398875829,0.134886617516786,-0.077973856603455,-0.0226539909060208,4.07367017101425,-5.89245124820555,0.498213803399641,0.0464145249576218,-8.294697068684,-1.13285145962172,-0.0475556135039454,1.64518355276258,-0.257968977472373,-5.55489827506177,5.35504074944915,-0.608468958772448,0.180081215842192,-1.47886581331305,6.36917010509128,-10.1793796458204,-2.45052812743627,0.508575735521335,24.1118821290579,-2.11415393124674,-2.79202885720398,-0.257045961549248,-1.54653676455176,-0.336820342279847,-0.258910281243341,-4.34644282179629,1.29544422860658,-0.595552015682929,-1.10719948874,-6.31202867702096,-2.09336765437935,-2.31983570265609,0.222416802617306,2.91766818282418,2.27484614429756,1.6640407131247,1.8424255054941,-2.49130025804682,1.49085744051225,-5.18515167036426,6.93129250359402,1.77046998995335,0.763332812387483,2.08717802647649,-1.78523044954785,-8.68364842535574,0.489614294129853,2.2393566658567,1.37177931217434,-0.0851821846959143,-11.8918213615662,-1.93226493178675,1.20143146281794,-0.912054225592286,-10.3239580608265,1.98732948939219,-1.73056149574169,-0.295914078140192,0.496982473427927,-2.51532142145692,-5.16220280018152,-1.10062843748295,0.55313239337727,1.87908629985901,1.76394914854814,-9.31731860298397,0.584617944952071,1.91697025158173,1.41020679366599,11.0307567051773,10.8349480392196,3.1871412069913,1.1035715372233,0.324614557597077,5.1297180715302,3.74262589483581,2.68713293574426,-0.170192602474674,-2.45724763441744,-2.64255512155437,-15.1035653708376,-1.77834216001244,4.25117620744045,-1.80293804393214,2.53093128110077,-6.75324854720163,-1.88123264955666,-0.910743014770603,-0.598233032577595,-1.26590249516446,-16.3598699654215,0.0692021516599668,-1.77921039556703,22.6041589448926,-1.49243735218342,-0.55918093574571,1.55549859059174,-1.88649147017495,-1.39064456261271,-0.578203474656117,-8.61746735687266,0.175647888335806,0.585033933436156,0.0561811707596873,-2.66738801652634,-2.19295575389215,-4.01794574368775,-4.55385753627074,2.91855193547017,1.56835637171946,0.613832938997286,0,3.75846406660544,6.51513989047767,9.47561603538645,14.8421479403009
