_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,20.6105433623478,27.8265117437738,21.5493086469326,18.5348762242865,19.0714036461628,18.2378466035255,28.8903794388109,20.0919623645785,21.7341825945764,18.9305640481956,18.2752692907799,21.6360575668629,11.7948433871432,23.8955233319956,23.3531345365536,8.99958165043275,0.627636910869789,-3.37768174881451,-0.335072362506719,-2.48921167764806,-1.28840278308061,-5.4944006849001,2.49113663795751,-0.878042300170565,-0.876723060606733,-1.28848515839806,0.36380734274566,4.30427603342635,-4.4136670843628,-0.697865600370641,0.210416664927135,-1.45870949309572,-1.73670615071275,-2.77489537653067,0.446635609248955,-2.3419305206297,0.0695855735027106,1.67434930178048,-0.122279911235973,1.06569982832176,0.624405619449748,1.75123569524035,-0.639952022753194,-3.73552166643429,-1.46114834896532,0.654462259750668,2.05132827708041,-3.52953753803018,-1.22885307462914,-3.80811129483564,-0.859031995832411,2.86835131383095,-1.04518868729107,-0.852901698081755,2.09870243149891,-1.35380615575166,-1.05687582371828,-0.702452671918553,0.513878190030214,0.12005941958871,-0.204335563612887,0.0125774882393397,-0.293663579808698,-5.95494777096516,0.76557836011708,10.230560861309,-0.238955096637725,2.78938158579244,-0.132740504343134,2.03309825307347,1.52438821984797,0.211987036178405,0.466825206133658,-0.571504259922265,-0.96747990687111,2.51365716587621,3.54252855271575,0.298724821430901,0.784504266064883,6.26625093214185,3.85649661287405,1.96575617702608,3.44938365358088,4.91136389184801,1.65799664933686,18.3156612707885,2.61405134812691,2.71747314852841,1.3882894706252,5.46108973069351,48.691682095797,-0.232472379437223,1.43802497049317,6.5048023009924,7.85937858005814,-0.900132532498207,-5.62227811408255,-1.63988865782174,-3.39033254291872,-1.27166029950667,-18.2520364063918,-0.865595670188264,-0.356117177782855,-0.833669005049904,-1.82810434432827,-0.523124331536707,-4.33962384637454,0.13522558500015,2.18679403794313,-14.025277566907,3.17228102526336,11.3868790859221,0.944434814976065,1.94591105059119,0.284414614071851,2.25450251730945,1.14164397244922,0.882559626571897,2.25122814966844,4.20317841061077,1.0287288854128,3.49794303469707,9.08862528361753,2.41782451195333,-6.22921654919519,-1.12544564726051,-0.308540999743106,-0.434670745060894,0.399095479594279,0.190399449482266,-0.580287079044942,-2.01634982826906,-5.60258965746217,-0.0230513540247273,-0.313304491784992,1.49361826419163,-12.4822248070095,2.52178447529242,-1.30322062577697,1.23709460139891,3.99101665681273,0.656417568172705,14.016951374838,1.71521903947484,1.26028890290339,0.367394575147236,1.05321844112069,5.19317595585134,1.04641240618776,1.65015932424663,3.54768823712508,1.5767938390488,-3.77368144161409,6.57731811747135,-1.27219165148628,2.06748210474018,-0.816361529950175,-26.0551618575447,-0.732568052332522,-0.0333118711889623,-1.75646799879835,-2.10340626489369,1.79719927324966,-0.303860965881981,-0.485009079352418,2.64544041340461,-4.674263210413,-0.0993744808340342,-0.85498723417232,-0.830527478624492,0.315976733604322,-0.0199255270247872,-7.80063350757949,1.91717798565531,1.00989154635238,0.587877616935466,-1.19935936727562,8.80675840315888,-1.40567321592729,-1.11531378346243,0.98378231698075,76.8327856782016,0.186260836721531,-2.55565923279115,-0.108298186910939,4.98492262753409,-1.26791941245305,30.8783552579169,-2.10095387474008,-1.41721774943399,-0.137084612375899,-0.421086458679779,0.427527777936592,2.93531935497797,-0.662747844341831,-0.662749133305966,-11.4707824575435,0.308692005565445,-6.97367316126279,-1.83722016535795,-1.590532470828,-0.818673708569503,7.74391420671273,-0.985722524414593,-0.46667011052266,-0.776439479397873,1.88493381767262,-6.13478855752936,-2.81957835777369,1.5605102857193,0.745667682016549,-0.537367874067515,3.99131459209935,-0.255422773613123,1.85429242522363,1.26090390559084,-2.50968151542491,0.383903495665698,1.53493317529071,2.13167648511453,-1.07067902940968,13.9342510364062,6.22607953585691,1.30991322277997,0.817442353889922,-8.62201173170358,-0.739785151388018,-4.74249698066315,0.503473732132407,-0.26617130350393,0.0148455173132571,-24.7427385901177,1.01868017256863,0.128671260355138,-0.869069074668092,1.7755284331813,30.0559045251135,-3.55918810197495,-0.164124643735872,-1.37573054161081,4.10553764841967,0.921148574701936,-12.9558670337706,0.22071463261581,-2.21720757842501,-0.3957935554612,0.756868649157394,-0.542754705319681,-0.153714739000775,-0.0358682273191509,-4.75565332300027,-2.49100473651514,-4.51507695327297,1.02539170143087,-9.44949081880128,0.699280106376474,-0.371896070827889,-0.165569943826638,0.759093501709686,-0.0920797589783365,0.85489911554436,0.486469139204069,-0.197431618422616,0.595865329411955,-19.5190698910179,-0.161004492218743,1.85749058376123,0.789144503808934,-0.00659816625532418,1.53877273922866,9.85518202907522,1.32180215191155,-5.03953797996817,0.846893587254872,15.4935443293958,1.68396367787086,0.645961938458104,0.919197101173818,-0.43006249231507,12.9961288708882,0.767460511145956,4.47040584131587,3.18359952877601,-0.97738462203497,-3.98420293042933,-10.2637122899877,-4.1502109382374,-2.90830855078981,-2.02303155140827,-11.0866321680433,-0.811438821761489,-2.03228849502626,-2.25422690128823,-3.49677073551804,-6.90060023935177,-8.17943093779246,-2.76576198281188,-1.81942351939425,0.265168547633147,-1.87312569793553,-2.34613161409697,1.79075760185695,-1.06890285738593,-1.29194548473806,-1.60758497146476,-8.67972683475061,0.311926125975826,0.364741094051486,0.0825543137273861,-1.92782721018785,-2.49065832152786,-3.53817472415388,-4.68471771111261,1.99494940784406,1.67858962392286,1.22795154849204,0,3.50790617195379,6.72547902483104,9.13437627265402,13.7284784740921
