_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel9Amazon,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,20.9600650667363,46.5521408268244,20.826695793296,20.2049277877463,20.1241540616582,12.4463987981577,24.6159036539813,22.3082314480008,22.5632666543516,21.2067295969013,21.3945338527519,18.4473180346842,15.0142226680568,20.8905777902219,23.145207473792,8.3969115182462,0.438081544659149,16.4547812495177,0.0981506421713857,-0.963366317318295,-2.00550766383019,-7.96370435349809,0.968343729929382,-0.968577061854495,-0.395617584960708,-3.1451605981445,-1.60841004086236,-1.6610314703422,-2.19918288564549,-0.637887175405918,-0.0704319312745016,-6.26499767537242,-1.38077619845628,2.56952975761451,-0.160490976777362,0.648344298028304,-0.736320918139484,-5.87463252557337,4.01612836979703,-1.07336852139518,0.625496693513738,-0.262909567690167,-0.969277763809004,-2.01333107077643,-0.385028140387296,0.772442349281098,0.684437290892598,-2.32938271536923,1.1834071181625,-7.27259071413203,0.774018276679483,0.604040323674585,-0.315139444679019,0.605627696593035,-0.70319379605369,-0.337117097126568,0.214965572172491,0.866300546128734,-0.817581864782729,-0.516116331789161,-5.66023958076885,-0.793974669185515,0.231230400779931,-4.22216899234421,-1.71818611440326,2.07604478374393,-1.48897257741875,-0.945736119269991,-1.10259899620079,-5.52541507861842,1.50745638319573,-0.783242383658209,-0.536337869982247,-1.84253906238833,-0.408156637554578,-0.892620371978407,-1.47993315585666,1.11148849713902,-0.459468959410552,10.7067304512797,1.04249606881019,1.90518780210765,2.13868824284825,2.45325195521596,5.73353386037083,1.85686787487583,2.37186321234533,1.88000910902791,3.08351894185956,2.19262984066446,0.561720907448576,4.17488332660873,1.86390767392584,2.66625138745869,-2.1581570791252,-3.26677615562078,-2.93413259690951,0.34687554047792,-2.97045361648562,-5.39620154239491,4.5354467100306,-3.3412565463572,-2.63080228645,-4.06629640009134,-3.07544504074482,-1.82150289962159,-2.04341421151991,-2.03302665266964,-2.30011107187843,-9.13982801656587,2.50446122011025,2.87116658047598,0.429921081247237,3.04207317485719,2.42823342622124,1.78102677279254,3.9031959274523,2.78442658711841,2.66989391939664,2.46162923158044,3.17271141503728,5.31849432967431,3.39510835110326,2.95087563760683,-2.38894623658034,-1.2838295603999,-2.21205317950669,-1.82740731987772,7.79062853148855,-0.848519457401141,-1.36341884386927,-0.979238051720322,-1.15735240930739,-2.36237130511276,-3.39099890729001,-4.60323865438335,-2.80905908492619,-1.49264561071023,19.4018310347067,0.247042313140802,1.15587524369345,1.04617116091996,1.07040498039423,-4.72829528126552,2.55964554562692,2.0426037701299,1.09636829696428,2.06270454378614,1.38954623469841,9.55578020821012,-1.06561415769788,0.39309085448518,1.67994909747398,-13.9771080499852,-1.6335393710619,-1.48561611398892,-1.41310755700562,-1.47149814304551,-1.77405195173929,-2.84002147142799,-1.11841441918048,-1.31989162977012,-1.61330308310118,-0.287788195435436,-1.02379721810727,-2.69408819319159,-0.796642315285074,-1.08819181120751,-8.28981949014755,-0.177188817992557,0.165370283899864,-1.03170043533506,0.843517916405625,-6.79160702759044,5.79624040293692,0.861710334656992,0.379078442100136,0.240194752296258,1.01879045410591,3.72353722901361,1.89511406064481,0.63997291106402,0.56632615281463,1.00778979500405,-1.64220372450994,-1.0238327934432,-2.08633228827305,-1.07007603409096,-3.63328504100098,-1.69859132860135,-1.71242385231433,-1.40065855981402,-0.311818672331508,-0.497184257483272,-5.14903057090682,-3.07649991401397,-1.22582308892481,-1.08490519988022,8.1475626984112,0.30468041536956,-0.260705742367657,2.37786482665211,-0.072600110877827,1.79031246479009,4.57498400335765,-0.0863622109070787,-0.118605400769019,0.652517732736675,-0.221507713381289,-11.779848771988,2.34056411692568,-0.332096153943623,-0.168234025118326,-10.0703064161763,-0.133033185838515,0.178896341305163,-0.535014798514692,0.250771236068039,-2.35367754320138,1.84486548480829,-0.317140779243402,0.946455938395385,0.8280998817698,-0.876417177430688,6.23644599575411,-0.261191892784392,0.705228382984391,0.799372455086407,13.7300773026262,0.3809268692236,-1.57327898782936,-0.708711055219124,-0.578047924177742,-0.88129097045672,0.369507456773132,-0.348863611425869,-0.447671396168889,0.278059052013333,0.631215474106345,-0.61626921047168,-3.52901116813816,0.0786836479886115,-1.82182983622302,1.5784782628373,-1.03765766759682,-0.700333073948499,-1.40059186688212,-0.800120816707085,-2.47318290964686,-2.8462335748876,-0.771614879367966,-0.993708685834925,-1.47293470317725,-2.02479594111586,1.39685541335493,-0.549297704982834,-1.36598827324415,-1.15994285823221,-5.73825774789472,0.970903091973524,-0.493216854508687,-0.830177521900929,0.97021948982674,0.931338639650599,1.22508339212623,1.41610650447308,-0.259996362440511,3.06897331524072,1.26378661244005,10.160313095323,0.0785729871901318,1.80079227321007,-10.9314716774038,-1.92060022493664,-0.0697966671077364,-2.44030890047864,0.000291289740510867,0.66013123750053,-0.381637201322835,0.215247905416491,-0.422639962832998,0.682596109674107,-1.85954806258581,-9.35357656306197,-0.327900912463996,-1.87055283217594,0.672282782795098,17.9275915520534,0.51739662863041,0.217866793464778,9.38990066509271,-0.56969944343446,-2.98812986667732,6.17384370165923,-0.407359374764764,0.57213109068348,-1.67911738629972,-1.10472830816941,1.12454418957101,-3.16928639134658,2.165693070287,-1.65016930225886,-12.8115469780947,-2.48900700282224,-1.09266446309539,1.96770196146487,-1.07520695137807,-1.82723151350885,-2.11565404871071,-5.9829062969234,0.230515967838055,2.85295813662549,0.0313217347077266,-0.42002400419567,-0.553031026706155,-2.9889380463909,-4.32619962784908,2.48395832013561,1.90273910081721,1.19909368700046,0,2.4051524933618,5.71269478377139,8.75815836673977,13.4316235130607
