_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Robots,Channel9Social,Channel9Sponsored,Channel10Amazon,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,17.2243902281257,13.6712853357266,18.4671419450338,15.8459594213616,15.0312828239689,17.8426851534478,24.564354725444,17.3842604288682,18.0713075555822,15.494168127704,16.3342866829068,3.92065907214505,10.610287391177,22.0480986014919,20.0312700233248,4.4488195119343,1.48965719023188,-3.79708694309539,0.361536596487799,-3.37053907729003,-1.32767823196092,-3.6980142282628,0.285774600761204,-0.152008376356938,-0.507638517184898,-1.48861274631405,-1.56930371808396,-0.646181735436727,-2.04574428370464,-2.47324789459766,0.800325933189721,-2.88864064257489,-1.19326203209826,1.60492859537103,-0.316826068964822,-0.26121489734511,-1.38517296555481,-5.30795482344975,0.513370436806782,-0.391646569871198,-0.10475186950761,-0.959005124552626,0.797180533396184,1.2851359968789,0.719374204128153,3.26303690520658,0.327427686681646,-2.71983308011332,1.28020907242007,-4.76629776899441,0.0954746449485528,-0.376562932258288,-0.0732418214476647,2.29272398681589,-1.48257786069499,0.562602532169611,0.652046714304173,0.977902028123236,-2.5221431169268,1.77431428103406,-0.923690336094218,0.983896514739311,-1.19677698303489,-14.5887246604241,-1.79389694996862,-4.1799859993862,1.09592048022264,3.67481668812066,-0.330307462340715,-3.51112803421656,3.44419232051029,-0.410691476645152,1.16535521508826,-0.291791980332456,0.347788566034622,-4.48186989011312,-2.86049743980616,-0.244138284499148,0.193429743196198,5.88731377165168,0.0380470105086572,6.01735361377244,0.641244192101175,-6.58359632251757,0.755261642283165,-10.8491603425769,0.754452043189256,-0.279683546800144,-0.395168966147925,0.284804814220039,-2.50014241149194,-0.987026336646837,1.00888190693746,-5.96456387449961,4.22792060624116,-2.52824870614712,-0.78847413976428,-0.177533615352872,0.274666061687257,0.356112284757651,-13.5626222095015,0.109654412588526,0.912106310015345,0.0880714498371405,-1.07379759588549,0.278637548215292,0.454543886157211,1.18237577609887,-9.85342258595938,-1.59810833385204,-0.958867228662982,2.58956292862777,-2.58429962819984,-0.383470674224026,3.61213076576245,19.5082536334133,1.00608215975465,-0.729131957504584,0.545558349007208,-1.55950530261702,-0.569013384262935,125.111983387057,0.153411367139908,9.12267448703106,-2.79305519192202,13.7503644773984,-1.8172095594541,-2.66344731312799,-0.221992030242304,-5.24220094395514,2.29488594655461,0.642047366218834,0.672673734222057,-1.05721630485335,-0.471582151587205,20.980316756701,0.147574610672995,3.13384935982049,-1.05797525950844,-2.08083211449732,0.509713651334616,27.9034009524869,1.26710528168434,1.14769182201966,1.08683764711718,-0.309165079088934,-4.27638321353808,-4.47212759839924,-1.2748470650285,-21.8503273904608,0.376276256386159,3.16347244327255,-0.491602101029481,2.84334258997933,-1.06403410266844,-11.1843878239294,15.2723028371598,-1.57408891239063,-1.72402677779711,-0.866451743537842,1.58524591253413,-1.45773778617651,3.53815369207231,-3.38395472677921,15.2577862543126,-1.37550994150247,2.6866424879755,-1.69383980416053,-0.0927592764079397,-0.752121584029829,1.64486044023094,-2.00893993819735,0.0626985994232594,-0.082416841340869,-0.59873638592814,-2.90062818345951,-3.04775201514254,-5.1843103059696,3.47353778163161,-14.6380614667924,2.18826423671146,6.88814052284059,5.69095237334651,0.482474478377338,0.590457195190962,-13.5457924882334,-5.28931328623943,0.755654466763247,-0.041765723247677,1.00849374803414,2.76186481534377,4.89285619136189,0.537263433824458,-1.29101542012066,33.7247094755303,-0.19632972565999,-3.80462125129744,1.90771528452003,1.39475232415297,0.444370308758175,7.51648368787803,-4.73104363145893,-0.686733256061538,-0.103028666316316,0.871588316906659,1.71570003091458,3.24507564475189,4.11464176313365,-0.00697032698077994,-14.9963820317532,-3.05374754450571,4.653115931449,-0.100200334619871,5.24860984220282,-0.367343772747788,-15.562424484796,-0.0960052320738914,0.46745144887492,-0.597571476931613,-0.767764429456182,5.98986302070738,-2.60472920690716,-0.511668211624182,5.85059722086288,0.486301995201516,1.49575350178942,-3.33395432513674,3.27707597984208,-1.41059700243387,-14.8568551302372,-3.17345900914519,0.0682316519505259,-1.10039751242317,-0.0834115382358581,-1.28580568919951,5.10926539718271,-0.381715789723306,-0.957261880387106,-4.90144145943277,0.667659184868894,7.77159321155556,0.609098430589428,-0.305605195309041,1.92892012001338,-11.5635552585035,4.5585174963613,0.374821838910594,0.369112515160789,1.57829104180183,1.09276930892463,-0.0230599215337527,0.0628685568921047,-2.48123517721187,-3.56955342084955,-2.92102632809351,-1.85119232824672,-5.97668406817325,-1.49304002775495,-6.96789210253322,-1.95847063022791,-0.632769605229949,-2.30605179649379,0.877777626738957,-2.03454844691664,-1.10783316301643,9.81180973570332,45.8232298037134,8.91066160224762,5.67998899504702,-2.01373633707712,-3.27457342696613,0.532157826555948,-23.0933263544778,1.60109331362924,0.155977993182269,0.378414868162132,-2.0294530162194,-0.914221190875299,-3.47550209754763,2.07449037972272,11.2045014673942,-0.251479870789951,-8.91431554671676,3.88921917185404,2.77015813460899,0.0191542528204374,-19.1090619987098,-3.28144554893337,-2.10776828224863,0.600598329671765,-0.193321401894883,1.13444692679439,-0.191900419210904,-2.58625795472914,1.86099695222476,-0.00900398632325271,0.158901863920495,-0.196828111122678,2.2040243704137,-0.518458067227157,-0.821715176645753,-0.467126688227661,-5.28126603297003,0.210489508577336,1.96933867011626,0.0354999541690784,-1.67454261782891,-0.430903547167998,-2.93326964171736,-5.63543719588871,3.58527248510699,3.31628426329091,2.71911737031938,0,3.77237708877341,7.40287170285197,10.6058109073993,17.1277618849467
