_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore4,rscore5,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,20.9147143118478,24.3683951178451,19.554000390751,20.6673708393997,17.8633720279069,15.2237138104115,31.2334571009369,18.8230175410179,21.9539347327242,20.8870437688675,19.5493458542448,16.4919095088069,12.7450560119881,22.5225169892719,23.7734356720465,14.3028607798559,-7.2873954165538,-0.901932703625451,-1.2677514227491,-2.43654941694849,-1.45390070028039,4.36483078017528,-2.46425877488901,-1.60083959966343,-3.13938954497603,-3.1244651266875,-4.05856847630528,-5.55118939100448,-0.024381550839393,0.291621088131246,-1.6262412620697,4.45316578702042,1.1862452762662,2.47646929957735,0.216585810065651,-1.76180569703446,1.18050410342415,1.07543215020141,0.789772448508433,-0.164937289429387,-0.51505946206578,-3.60154401218059,-1.9117481851508,0.127208130548065,0.490101886691826,3.29014719737161,-2.31869866614149,1.73673911453401,0.400848468491635,0.268802220508691,2.38712649398606,-2.44585129766662,-0.0268978677842645,0.192082211521728,0.0847818930808794,1.09999164451251,0.515570533069165,0.28067188766469,2.93710857454574,1.51443332073861,-4.31312127407058,2.75507593738517,-3.71769944545971,-2.51452515595063,-2.68005758992526,-2.44184088824065,-1.01615050027627,-2.51156575942423,-2.0771601348206,-1.33445613025771,-3.98036245322612,-2.29292883455314,-2.68442294275477,-3.02669647067053,-3.12109797598958,1.50862380880395,-1.57585411593991,19.8173269706664,3.08156544912166,5.64518398712256,4.68237168256938,3.38595460426446,34.4192839104412,4.13028312615457,1.09983031103101,0.350086953304738,3.92415480338864,1.57583510006305,-8.13514109772813,-13.2815351456131,-12.1448951134042,-12.765986783781,-9.3705497007447,-11.9877701097059,-7.09502574584405,-9.46348741276554,-7.87878516947974,207.175129243818,-10.0924715235603,-8.90641275631527,-9.51112359669491,-7.93173930299793,-6.40395757855286,-7.63635698676766,-0.121564113815396,-0.390631431355905,-2.68147351603651,-1.8861219781396,-1.91351159151231,-3.06104958575345,-3.52320044478286,-1.15594149148797,-2.72125300001956,-0.367890658027059,-0.930720917106937,0.397321482555463,-1.87919046507173,-4.96120981564802,-1.20213788401067,-2.66472953695137,-3.06128733857176,-3.08805092130744,-2.49368433025045,-1.64951280753677,-1.18322860810696,-3.59346413067358,0.250101278378289,-1.22817465658796,-0.648266843734078,-3.62499749717526,-1.76011669778701,-0.138461995597393,-0.0450691007570217,-0.560809070561006,-0.14919006695166,-1.51388907415202,0.486264687126067,0.740093027965958,-0.816133131944211,0.0864691472532929,0.840270488962413,2.3143977056957,-5.71078982145745,1.23093820192184,1.31794438086415,1.41058103812334,0.867325603782957,3.4008376612632,1.47589266321233,0.441742247885706,2.6970444905649,-3.66220725530349,2.88121217573872,6.08516207585684,-0.239567347196551,5.6084017611384,-0.105726876218073,-3.31580870372346,0.453404874466339,1.01927302072753,0.541546974548361,-0.136745555505174,1.82583779570685,1.09553375819849,-1.426597821611,-1.86954888644925,0.890093569859822,-2.19484916691244,-0.44728080933262,-0.347828321873318,-0.566199135570959,0.470145342277186,-0.0434263731246151,-5.84053553367985,1.43660521007531,0.721163181522117,0.0404190137715034,-0.0627404124308237,-0.148555942197898,1.09442761002673,-3.87891956120473,1.16018045913682,0.731567431425957,-0.299974864287012,-1.7224962959193,3.03889875443433,-0.53591388387724,0.72905323574813,-0.281391479341045,-2.84787364127926,-2.84304681900202,-0.15302709476117,-0.136570593129669,-1.10531768653955,-0.605947001645224,-1.33722537403041,-2.21729332675976,-0.707670792304493,0.743915139100692,-3.7683947911304,-1.72680893578424,-5.64533618408455,-0.290583908724682,-3.1492603457903,0.24470500795061,4.43785959340456,1.94495393019269,0.267243099085541,0.258110013268246,-0.803613674344755,2.1227092805614,-0.974437872746556,-1.23843283839183,5.2060505059986,0.202336145083805,-3.63781743725013,-2.1943524140361,2.82594054271445,-1.11973971633164,-2.5303608360616,-0.584221337354732,1.60416065999802,1.96891187653884,-0.675999850951161,0.0250929953758464,-1.26548656606238,-1.3976054404751,-1.19624545520827,1.51619456160815,-1.61745855451232,-2.47071261026791,-1.27320727036347,-3.49765529672218,-1.16379677891001,0.238071312495752,-3.17535775394438,-0.185227948519943,-2.59004947674117,-0.749319448047607,-0.0377514340033759,0.0873185889046328,1.41343147734348,1.02002485999494,-3.91531760300388,-0.896982286583671,-0.710531620828398,-0.611079068933909,-0.976611878748599,0.608552483549278,2.53703730909524,0.0670633845907375,-4.17088266826479,0.742810482795827,-2.67325532836025,2.68992002665316,1.54827770012407,0.281384392637107,-0.235765142123942,0.953452241730599,3.38190049001099,-0.411131166482984,0.789675478687155,0.822253719411039,-0.0341867310598243,-1.03890497979401,-2.30787776167377,-1.3454615252406,-1.74570359602488,-0.354014370533187,-4.56110407009171,-2.30530408618742,-1.04426176901631,-1.05990925375177,-2.11204693684053,0.247958925652953,-0.267487360460243,-1.92881333164495,1.36578239478722,-0.519999010547113,-6.1981454885168,-1.83627930534281,-0.637280375050482,-0.447660934061232,0.0481620700655011,0.30869999315899,-3.34670892014062,0.166670849080631,1.7972177786934,0.894397714169658,0.882466924762377,-0.563450261756677,1.02700487843506,2.6387841903734,-0.813257742045289,1.91365634538691,1.17784732268057,-2.52420508183776,-2.14278455478068,-1.91088328087382,-2.0247212982494,-1.05954682778116,0.464776504829208,4.2985987929109,-0.909094389868962,-0.236638356994426,-0.75012606310297,1.15543035582388,2.99893262122245,-3.74242287873169,1.06543896590602,-2.74307176260786,-4.20732367804434,-2.45249440789856,0.689813646013655,0.588349597419325,-0.455519356694117,-0.838324579995144,-8.71488619388189,0.235455262520426,3.16874444676164,0.0611273464870728,5.59134678078835,6.85159137680179,-0.370646267700973,0.311288093824661,0.678225681000743,3.12710724780535,5.68476255064757,7.94750541787022,11.6374950110943
