_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,19.1447433147577,30.4250663233143,21.3383159206391,19.3649241907499,16.970926813554,14.2952248337827,26.1635150615063,18.8019578264977,20.3341774544247,17.3249998335692,17.6682036203524,11.3436667750646,13.5073618199256,21.1975386214341,21.8012149304512,6.92108749472457,0.307693046817835,-6.63012519031058,0.896310733320618,-2.80309463493474,-1.22224796529639,-1.80262495293279,1.62944993051115,-1.1827790334621,-0.206197341520082,-0.845000276799159,-2.87168668480493,-3.20064886719744,-3.83451723109405,-1.57701477006044,0.310479065706357,-2.29343402585221,-1.0492921953091,-0.751873412523703,0.0601722366290568,-0.242672251856708,-0.547740839219196,-1.89825810620755,4.98693822860569,0.0406845807103319,0.563070056101029,-0.170986322403401,-0.38672028182646,3.22101464668956,0.49144663004757,-0.254869285572529,1.18221854389536,-4.47975109550051,1.45640621284693,-7.76214536676523,0.739393631388137,0.625517342442247,-0.479512579556392,-6.76803062569654,-0.368681202941983,-0.726491698720501,0.11719940671311,-0.899399208961936,1.00755228794197,3.69772299305569,-3.48252769622149,0.0559825231745705,-1.18185766488184,2.31221467031516,0.0472143740048849,-2.15142346873837,0.610425825936524,0.389908115207202,0.178791689782388,2.50943585887327,1.36231547211545,0.443510021109697,-0.0272926652034987,0.940415447281484,-0.492713777951298,9.31096179570775,-0.0905194778011154,4.03698364964435,1.22237738841934,1.43657257678057,-12.9246059966646,1.34415730619259,-2.63122958580146,0.644631483077571,12.1691811593962,1.47839420660768,1.30589319809177,2.21985537004511,0.379849315195821,1.76345641747101,-0.914983527610745,-0.388342583281482,3.25927179248128,3.49555735524348,-3.59491027266849,-9.98046149309194,-0.365196926642506,0.18203730578295,-0.473059134100528,2.42088435976896,5.14919113381223,-0.111259092712181,0.146194706827878,0.317471559191743,-1.97756152092829,2.09379021713834,0.7316127888169,-0.889058811078534,1.75243166184914,-4.85969424898426,-7.18473448920609,-1.20576982322345,-0.967646297478866,-0.442332070649045,0.570571414254808,0.975733638753128,-0.0467504893430535,-0.099385160685108,4.49348780314591,-1.47866193188669,-11.2358653223223,8.70971529331461,-1.63656095966089,0.352881621938769,1.62418142313977,3.23703920657808,-1.69698407011899,-2.0728412210116,-0.761890256345493,2.33412694576981,3.07486387279764,-1.14805097076365,-0.458427571380837,-3.70834800822027,-0.110556435364504,0.439363504229841,-0.465861657713736,0.410416199706983,-0.277077670293236,2.94401639869021,17.8619228368277,0.574762840155379,1.78062925609115,0.821584384232619,1.43851754467608,2.1829813376984,1.93831414375927,1.33823359456131,3.07874435806005,1.91877282137836,10.1455062009208,6.22790295250512,-4.87792764107401,1.94265972561978,0.0044365321135067,34.5082402596744,22.8485221564669,-1.19509073195046,-5.41035171010025,-1.52913253653653,-6.49096860588971,-1.86563108988306,-2.1220367843108,-0.890400843755238,-4.27478012116597,0.763262150281123,8.99151025737888,-11.2683212036102,1.133849584917,0.118477178030458,-0.420176091968129,-5.96769675468156,-1.06405192617887,4.59132548484964,-0.986505036575277,2.19363621717027,1.53136169204992,0.428467034143389,0.115143814688171,-0.722162238685533,-1.46828607994432,2.06749483415221,6.37109243764414,-4.91646898500862,-0.649792238949302,-4.74114621386877,0.687447364542826,-4.6913344123896,2.94406771093293,-0.863046264902922,0.790353218539477,4.0001725912674,-0.505941555815912,1.53106396297205,0.244234799930072,-2.08034038932944,6.2588000298086,2.15268240442067,-3.71884205054749,3.83403802355096,-0.499659875560241,-0.876333616579286,-2.29502272378625,-10.9179495301953,0.321954195450508,-0.63604163706621,0.773001970240546,-10.4202074857194,6.35031828886431,0.723014367813332,0.579102451134287,3.60478813748672,-2.59683207217485,-2.98867707177598,-10.1846528361412,-4.75671463392492,1.14150168986299,-10.460391726655,2.48859919798441,-3.23842059775484,-1.99075004326953,-3.27274949008192,-0.960046037535291,-6.78297042885457,-4.46488293739691,-2.05493137883605,-1.46147884726487,-0.477821566466728,-2.29635421146405,8.4364013748603,25.4453021677241,-7.63977947312277,0.636988823533555,2.61516364734154,-0.223847771358127,-4.49990146886773,0.691782542610047,-7.27671937104835,-2.90367804161679,-4.13504695934609,3.51964101178102,-2.35577587675856,-2.067986035047,3.66482069203473,-4.18708685285991,-10.7076603198188,-9.0902176658064,10.8255474355175,-3.59498689405746,-7.6578013700224,1.66055229103942,-10.1794507696183,-2.22056267669125,8.39081008196794,0.638425340338073,25.8245907712368,0.547576627654656,0.136498006036823,1.66495361074892,-2.1204994323802,1.89335903705744,3.09964424931679,-4.04334676040188,1.19614141695653,2.20498510781978,2.89353289172285,5.32216368463207,-7.96982000647553,7.50389908813925,-9.56099918582811,2.94499960833046,-13.1243876832628,6.47822118351758,1.18942836305632,2.2821393405727,1.23551606630347,1.97592465949777,18.0184637059798,-6.80594624626882,7.2055861935355,1.94718267022244,-2.23952271604471,-0.105548987760234,-10.0716961991334,-1.87794079828424,-0.18831412220514,-3.34080158806006,-3.00476840832348,-0.157380777615653,-2.27591215544071,-4.30074294189042,3.66810285736296,-6.219811454371,-9.95661171562565,-22.0913959717019,-6.80001239657562,-1.09576791721334,29.5533077029371,5.19773409963989,-15.5926629247687,0.302000774542113,5.89619135777976,0.0544344553384582,9.55193411437849,-0.426804141175336,1.21337094506409,-0.259119162838921,2.60315514852936,6.30680417977533,-7.02851196890192,13.6687904532599,1.08368510804598,-0.146361887702367,-2.19326622257421,-0.312833933645148,1.27380612249782,2.86331436550303,-0.269518009172889,-0.702886946786441,-0.439498241588198,-7.52337247102516,0.186773169748216,1.18283660466737,0.0532321149729723,-2.51737332437205,-2.28408577645565,-3.6798823526519,-4.99774294273973,3.81321382487024,2.31728691653185,1.72998392714977,0,2.71079768433797,6.25318047902013,9.43068861920515,14.2246823583889
