_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7Direct,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,16.9835415600845,8.26378358158115,19.522523860746,14.8003020131424,15.6342626427805,24.1328721698454,27.1272332676488,16.0251413241796,18.390927231969,15.562847882881,16.3586872049513,15.16098981895,9.38206898568916,18.5794870873825,18.8439318254323,3.71684656197618,-0.565817586913805,-9.13407683409143,0.0764471812352053,-1.29232517107968,-0.730102123475453,-6.94492351223957,3.2680152833121,-0.317016442751856,0.112586320232363,0.141474434948274,-0.868751215584958,2.09326372355173,-3.8449865395674,1.55222214464873,0.22591047576189,0.405405360607465,-0.629256491342205,-0.663015257702027,0.941651505550467,-3.21250436125075,-0.270454072325212,2.67224336305778,4.41222758108695,0.0838791992936594,0.599655028830661,0.132007603292568,0.507545426608645,-0.110571373031745,1.36620457513271,-0.433316285235909,1.71065589680193,-2.04453669117062,-0.401373580722332,-0.483655238714166,0.495029586125867,-1.75380633869143,-0.835858347058751,-5.65896033424375,0.752618419891206,-0.731738122024575,0.100666823731118,-1.06488171900625,-0.775249157918135,1.82198299597824,-3.74034226437174,-0.515276009363307,-0.475508158132307,-10.1758534311573,-0.358444321073556,1.78641108100704,-0.79015577714035,5.1060573068664,-0.270839772029505,-8.03614273633017,2.44041556597873,-0.58241879297141,0.137899518841822,-0.786055602936559,-0.386718122976517,6.7703799468478,-0.768232208882078,1.80698549501836,-0.380841667868882,3.50014094266446,-0.353568833474937,-0.476998598224704,1.30162675149602,0.689147803018508,5.68845565167774,4.87207422832805,1.42303084589877,-0.0631883375624261,0.575779680227202,0.540492131909199,-6.21065316525773,-0.385830263799199,-1.34195904438016,0.852401116721381,5.0435682939309,-0.757144027608375,-2.84485134340313,-0.645006161388214,-0.0394946487379599,-0.539680351477072,-1.4184134481523,0.403423662119433,0.333619444562473,0.171524940755874,3.75325565107972,1.36436941460548,1.81711574844148,-0.433480704069463,1.41736241516109,0.568388391179644,6.26304035249109,-1.23606625027287,-0.1712314615658,0.637291739893512,5.40032381694441,0.854126910984053,-0.299873509973755,0.231270805933146,-1.64569994363504,-0.724835272896903,1.57491333682895,1.36242586016343,-0.544402278820425,-1.29654865870994,-1.39184657728448,3.76586503117235,0.0593920361512314,0.15590970488361,-6.80710015574284,-0.685693853880531,-0.305410431455382,-0.321925859833731,-0.235415919972598,0.48616921059744,4.32016384964055,-2.03168251089421,-0.988838319128901,1.44614094231118,-4.50942250072278,-0.714390871744774,5.70643900725759,2.11982742383584,-0.532294231519965,-9.25206883381775,-5.02205950205548,0.361984540523557,-0.11059040701526,1.10634923771197,-1.78720634087621,2.31467765954617,1.22328674223466,0.535321713708801,0.744418515673267,-5.21118047622268,-0.512643694554829,5.26446606170261,-0.0153716444030827,-1.46847721374467,0.774751699037808,1.45878569432389,-0.287857902690857,-1.36715641307099,-0.626440216516071,0.560472068715663,2.17176648355584,-1.41381896989254,-1.11995199083979,-0.435566263234931,-5.07896121623977,0.799940900680766,-4.81367479017676,0.759735717688435,1.09562597221956,-4.9880472467571,2.53478740373506,1.13671234946716,2.25245083116363,-0.482951317471538,2.26556146429296,-10.5348733424104,8.2313361168445,4.28491142219911,3.56734452800358,2.67352221581357,1.21995788274474,4.71977209074028,0.820848602370646,-0.663723854631351,-41.6348700369624,1.14622530975179,-0.441302455324748,-0.343841082875359,-1.97818117125769,2.36164152782475,11.1266731486564,-0.658225194311683,-0.196255923433434,-1.42217164443843,-7.853910815206,1.19845123610121,-10.092227496658,0.0700539791826914,0.718458387901317,0,4.77231761028507,1.6258737811801,0.27184161843606,-4.07380699532798,0.288499571354393,-10.3818308387456,-0.801669138051246,-2.62790020850755,0.321230977962652,10.7502930814891,0.939845157397716,-1.83592246516016,-1.60946252875877,-0.221785905061343,33.1761580335117,4.09354138084015,0.0745326918634389,0.870231394570627,0.668281001834022,-1.98368843348357,3.42837526863816,0.133318682101866,2.69563610180937,0.195739914549507,-14.4140591465308,-3.45931921101117,4.38289068451548,-0.955521779393273,-1.90817569771106,-9.90414792768952,-0.0780572335516699,-1.323337429892,-1.04391843014436,-1.67410080153802,-1.08922153011599,-3.75081481004622,-0.98893567308877,-3.15519751207915,-3.11221714073915,-6.34712205962047,-0.277699078117789,-2.03261627390929,-2.13549963354125,-1.0399119333758,0,-6.5064919107782,1.03782444837432,-3.12918853019882,-0.938719367351451,-1.01031365402959,-3.00227020830735,0.117651143589159,-1.40887280942394,-1.24333325472402,11.6843719450617,-0.200169795516816,11.9680675136734,1.65659919071066,2.40882853272645,-0.936593591269028,8.19153876716372,0.340967595653966,3.29976610365325,5.03206654769039,3.05391502418728,0.365483820409741,1.63647978642658,1.4071670513168,4.00581417490662,-11.1977028772327,-0.736602207613407,0.62942855222486,-0.123604990976627,-1.47907263107945,2.24276173761698,-27.7771682592295,-1.09080900373177,-1.7591778434372,2.53427811572732,-1.16470960619951,-1.38635904094021,0.471576571918979,-2.24616536608587,-3.70712434819371,22.2838948605013,-0.400994102794574,-3.86058865615167,-1.90318296420293,-1.08316501416173,52.5932751609969,10.161026615611,-1.20391492865419,-0.00422519143212508,-0.15695280270514,0.369629487979798,13.3875039680381,-5.11962797776621,-1.18012300872067,-1.93767080711204,-4.60420474041364,-1.07724650399007,-1.87938209821184,-1.40890508200179,-1.30315257941563,-1.52720620456253,-1.96309626754998,-7.25889057624433,0.175570787061732,0.0503431922534079,0.0668848243111,1.07359262028617,2.20497901803224,1.13419626262636,0.280002363977825,1.31489766347137,1.38385212111835,1.11370562862423,0,2.75889641806056,6.02734185937747,8.96534397437888,13.4162009052924
