_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,23.2724817885683,20.6897428316886,25.4522121344609,25.8745983479197,22.6313049693086,22.4024796417889,30.6315879022946,23.8671874163,25.1540785507707,23.1271622494027,23.5292393254095,21.0370564831683,16.2166875131514,25.4657057255096,26.7024561627917,10.1603802798867,0.951035962478277,-2.25613103572853,-0.251487058942296,-3.06068212268451,-1.27156826911144,-5.92968362242995,4.12101967545995,-0.895422068825184,0.385850440645406,-0.81313980359227,-2.25293800046144,-0.987864327853604,-1.28641468715071,-1.37515217516174,0.232161322725221,-0.451873624877555,-0.85400852832764,1.58432900004698,0.637644803176062,-1.29684235545066,-0.265771634852625,-4.50152137237347,5.0867204969802,0.805555668895446,0.810328660813396,-0.467213469536448,-0.939966399619507,-1.70264666522039,-0.84212109682139,0.464948688938596,1.00572186708307,1.69341049198605,0.858284843009742,-4.25467908556589,-0.335066844217681,0.178807308560495,-0.542623293952275,-6.65504651218755,-1.13673808021242,-0.257282548094052,-0.331922167248722,-0.371675476010877,-0.439224879646249,0.796561272549494,-2.66207837330643,-0.0350093468093199,0.412733160491977,-11.496217908046,-0.683157962293213,4.90649804334948,0.290997958151908,1.6965533424573,0.570577566897167,0.447036395919263,6.68731721293758,0.444335026842505,0.803327740057551,-0.0633671845049619,1.58609793324351,2.2240394165625,-0.88499845759489,2.14327667142504,1.14639869462188,1.00903265018129,2.16398357483421,1.34783528086488,-0.508999957285357,0.808911143771011,12.4275281269789,0.876254980966842,0.811367006563652,0.831075346625478,-0.0812069579866187,-140.738661420974,1.95775661559071,2.97851361452804,1.08927473445758,-4.1533513454785,-1.46362407473849,-4.84669661859975,-0.590761838438693,-1.62226091268444,0.0524586621786294,2.19016967664171,0.942748478037469,0.774693156042666,0.513501597182905,0.667001210230558,4.31354362778383,-0.400559584286502,6.48123392355904,1.3668033755252,-10.2074367808998,-2.63400206768337,1.38289337617079,-1.05375214841196,-3.9283274461985,-0.619673554515667,-12.0770220382107,-0.766139081098525,-0.59599238380941,-1.63500806112752,0.19110070306759,15.9726523132115,-0.361952749011487,-2.14352728824017,-0.718996708264168,-1.62872858585612,1.48534851907141,-0.0656581766903234,1.85120010169693,-0.221586268232584,-4.63482717557897,-0.975808639900781,0.00936116302878864,1.25833432250957,-1.45425672299716,-1.91966958081617,-1.07481459148139,-2.58270025131817,-0.710944862117807,-5.19399440048297,0.789771789934713,-3.02367957679745,-0.668236593045093,1.74271244820769,-0.1422206458887,6.75596049689662,0.562248930555223,-0.10731296454497,0.588741123569301,-0.866880731852373,-7.11273163445292,2.39532317536442,-1.5306779497049,0.261502278370408,1.30888179901017,3.05797287029275,-1.32642626783363,0.524220799988609,-0.563094571543427,0.672686030658184,-2.83562475748982,0.416689290964052,0.0688330455017377,0.293092949498231,3.39068980069492,-9.52973610970851,1.90425750760168,6.16524917536817,0.842504397044019,-3.05730275383605,-0.290195840115964,-5.12050800084391,0.0592907355222313,-2.15629752374943,0.289038077801506,-6.2890132846192,0.0358914480474714,0.460632506750514,-0.492849668713821,-1.31217850788466,-4.12664730998374,4.78094585731296,-4.10281121740331,-0.641514312982058,4.96174188550663,1.09978562555502,-2.14508076983997,-0.00974447813151754,-0.558142178391565,-0.591815887315155,1.24778679158204,-0.702378724524483,-0.667334344258493,-0.801631895824497,0.422635166113951,32.7925554770606,0.730747032582787,-3.42875768732093,0.278415040868428,-13.1666077524282,-1.14900697479343,1.43337255157766,0.387184706578441,-1.10312761923943,-0.422784586843179,0.648510708589181,-0.949134235316248,-0.264650225390368,0.513867998889076,-2.13714424549013,-3.90815935786311,-5.70242143116627,0.0494576387317682,0.0511967454441314,-13.3424474660529,-0.826118477675311,-4.67643277602106,-0.875552966141792,-0.098081642827954,-0.147209337549099,-1.49416889619922,0.833764956899394,0.0666778200459779,0.349717097358435,40.7438243022743,0.838208937477262,-0.302033810383357,1.01110848249258,-8.4561011056093,0.939345159490631,1.86194944463256,1.33059808418714,0.975019301205581,1.2106213524729,15.3798784685907,2.41104648508324,1.56045266150372,1.01982034166887,1.64294797305255,-2.70072875911521,-1.4744476680009,0.0106045850715959,0.158600022302497,4.88227149232482,0.371716071310629,-3.55924124689354,-3.64541683890523,-3.4793127538332,-2.0187456031938,-2.585983910272,-1.68540258226976,-2.97919719654446,-1.99833474985531,-1.07157531592355,11.8255737902236,-4.12109739804255,-1.80436358331177,-2.7294004228232,-6.31960450652807,-0.576754881087478,6.97867624962806,-1.18298589184028,1.41443737211471,-0.35876858879376,-5.22213317704188,-0.563012646571706,-0.275977294058733,-0.513837617496359,0.406648348423017,-45.4080135651781,-0.312109860211489,0.542337201563728,0.0294892054184537,-9.65498079345033,3.41140005899555,-1.07438892908377,0.973360098470022,-1.04393467568834,0.831211146706715,-5.44451924448628,1.80535797817195,1.45319477045238,1.38399633364323,-1.61564976822309,0.524156302942783,2.22788998934645,-0.909041201188144,2.03752455725172,-7.62798729373933,-3.19828315344498,-4.92675430187999,0.308161577168947,4.04791999351369,-0.549422251888718,-10.6867014933881,-1.00485344008112,-0.00786192822751044,-0.388235089922966,-0.89498045538929,-9.38350869731214,-5.63070633834717,-0.496367700631742,-2.04295305087471,4.11427252523768,-1.13148087098451,1.26248911972452,0.749130853895155,-2.15607803944502,-1.83398639266318,-1.65330729980992,-8.96086034281915,0.320642431383962,1.40845170803393,0.0551572970294798,-5.29651384795749,-3.6808461927807,-5.50636684895009,-6.35568246432263,1.55661611589732,2.11630261819059,1.1882530543595,0,1.33596169284,3.77503773039694,6.19930989518687,9.91994688778506
