_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,15.1791487324142,19.5399309886602,14.9379055831415,14.9298734735496,12.985881965966,11.4042997354437,22.6208703566938,14.1826122137584,15.9706974760135,14.1159418149525,12.9836662986544,14.0298534219087,6.53160956465768,14.5373563427937,17.0361139453148,5.57296894640953,1.86152197216085,-6.7710739169574,0.959966712788361,0.145134537642558,-0.162909323774958,0.726521924916948,-0.465762222978976,0.280857868825629,0.784449728623971,0.0880053019571638,-0.428500003333322,-1.6188331955314,0.606187788959876,-0.177436347794597,1.60908723871869,-0.999397069573478,-1.92108791620714,-1.62737664502894,-1.09840369382603,-1.24632448077655,-1.36389696681655,-4.26487716580824,4.36962584496627,-0.566711774513294,-0.540423051120673,-0.467289587574025,-1.69271065736809,-2.53845802784386,-0.762220849846674,-0.660116396055012,0.233842854785891,-3.21639054466695,1.39467305750265,-0.863992236235735,2.38660252428167,0.683979160195778,0.59701738635434,1.00992841994166,-0.122665848015004,0.0232249636927075,1.25910455307621,-0.174209376295211,1.14243481918632,2.06229097688673,-3.70493890853368,3.46877701808278,1.99675265888821,-8.45942664439369,-1.67907712730852,0.211917973464642,-1.26932246289522,-0.156848089227653,-0.222043719753827,-3.03077317162294,2.31532081859632,0.0135315529587115,-0.331493368366151,-0.136891049885857,-1.67855511244114,-1.98274406566478,2.010722595571,-0.193432752560196,1.05569065521774,7.40621538531609,1.05294945024136,3.4420056933312,1.95822532640129,-1.91790129072907,1.95955347813898,-0.421725824550601,2.51436775749991,1.93320120111162,-4.42465494796938,2.9610812984048,-1.67196647111861,1.77371925423714,1.90716383446608,-14.7410610522242,-1.66594626152924,-10.0355061715464,-1.58818458974334,-3.20227337115192,-1.60843882692726,10.4462756268771,3.60132448115363,-1.28193162809133,-0.805388004908925,-3.04593696561537,-1.86549860906757,-0.130730217951862,-3.20487233812462,-1.38506940143523,20.4798756246059,0.438423062495935,1.40283613783038,0.820942799427613,1.66183904066734,1.33094285884639,0.28672332880545,-1.52114039637031,1.53230706858313,1.05780324758199,0.640307019205676,0.817113856771221,4.09552566799914,1.71601591963981,0.707465910200204,4.05841969887805,-1.23880718358608,-6.00767868458613,-1.56366446900667,-1.68726588462606,-1.14227023138654,3.06924764012842,-0.614103424928291,-1.13807374226848,-0.361922814767177,-2.86110546314472,0.135593424401774,-6.3238711977524,-1.18600045733986,-1.09304690718225,1.19840564431318,-1.51998346979265,41.6527224220444,0.35049089711447,-2.13390609174225,-0.236364970969772,-10.6063756288241,-1.24968935312731,0.154715118134182,0.255990455150854,-1.41057498160696,0.25505328645919,-2.26084591968137,2.35369826597068,-0.179777736265321,13.3763472074381,1.18815888071397,7.05817197559718,-0.415325395863792,-0.781294151412793,0.470783715038128,14.1501790666481,-0.835127246595165,1.2762781347594,0.603603482343602,0.687750908183594,1.56074538602864,13.5248931819025,-2.7361853239803,1.43153149129837,-7.92796545987119,-0.307839422174351,-8.9710731860951,-0.0614863861084892,2.28010674695529,-0.156491076678501,-16.7529493047223,0.188544486808411,-0.263288663147799,0.0357304304879028,0.969395598672405,0.91366596316331,0.707307675091575,-1.16788061038742,0.0321217107059502,-1.78904362556185,-2.53944685272082,1.16511696770323,-1.7520830022194,-0.17916974229428,-0.80238019473129,-8.54844186777943,4.74467723359751,-1.0380407167526,-0.951805878942175,-0.710291091517523,-0.840332672913407,-6.3561423401052,-1.67177699502161,-1.29268267474181,-5.1957385258564,0.426411069285259,-16.0140793979768,0.0733382363417044,2.81600157366913,0.74778284612028,7.51652458968962,-1.50299153934469,0.235897470011392,0.286121701791924,2.47257497437791,-0.955780974698299,0.735255457453231,0.723218511184887,0.451611992645126,6.65278380564645,0.269183761031592,13.3830771074418,0.297774806042945,-0.563849945587098,-0.382277763567541,4.21385671477557,14.5211353327418,-0.942571696744139,0.159759888769387,-0.184143010802021,-0.952777480837427,3.68530128927438,-0.223179000530155,0.158971954256796,-22.4020247025252,-0.184903552111906,6.42097879719369,0.463192243947392,3.48878977270501,-0.236265843736566,-1.12396163635149,12.5456516839244,0.0856947757088055,-0.0297178121081781,-2.13316780202962,1.24599163653206,-3.38214576144214,0.974369294807867,-0.476150518902412,12.6405174801122,0.992994818306685,7.52457008326452,0.416273124299745,-1.39155920062104,0.785943511577984,0,-3.17593295391846,0.352649063807953,0.208541878314464,1.60110150149702,1.18253167074469,2.6154883844811,-0.485878342779813,0.156007288481007,-4.826293048002,-1.77520323615461,-0.726740483421061,-1.76025884524893,-0.186470822006087,-10.8303135815614,4.22768106778819,-0.781709132818903,-0.0635772953435692,-3.57483352983804,-0.199324269715397,5.49027603154375,1.68277689060818,-0.513607147769696,5.10557598967559,0.938679989145073,0.764598334505293,-0.102703839751682,0.0548080144512735,0.0450763777662069,0.776727974649002,3.65359665558928,0.776951762689763,0.321178344344629,0.525089415340238,-0.763561039106584,3.24475708251644,1.08617482807652,1.31786595835257,3.10443045751936,-0.800377463338272,-1.31215227272978,-1.00537862848579,-0.504169488065012,6.8954212179831,1.93924265752151,-0.430201284249652,0.479338878415225,0.636371581395847,-0.725045556077708,-0.410940480665428,0.872715530762035,0.375687347241265,-6.61241360307306,-1.25846145357261,0.753880219237243,2.00081942382544,-0.843087270690601,-0.941886476648988,-1.08042682248415,-12.9928523575079,0.494062848725372,2.09198062571947,0.0413951429168116,1.27127747245443,2.28346614989182,2.2570225735659,1.74903865673992,2.09159795476537,0.522603940095856,0.682534454399954,0,2.15972666946083,4.09823294323965,6.49605875618064,10.9112957647136
