_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,22.983581347796,13.1893743694245,20.1207266419579,21.0414109358683,20.2780129904832,17.3734621526326,30.0241465407902,20.6109028631944,23.5530589498939,22.151725041372,22.213807133084,16.6307123453203,17.8988255006562,24.477916774112,26.5064588310032,15.5559567507586,-1.03200245311152,-5.05792303816803,-0.763723665011789,-1.3828094731194,-2.10068947439552,-2.43864076042342,5.04956758951298,-1.57957208494964,-0.631275838404469,-2.9431520767208,-2.64704166726248,-1.73045457575829,-2.4587400341692,-1.09209265884668,-0.267292219376831,-2.79955370154466,0.709445368016403,3.37480953532327,1.12912728838031,0.735055998447958,0.736386387305981,-0.492031640344162,2.87902173397808,0.6604680095989,0.713626332629773,0.925844417644144,0.907917781503008,0.0751884845113659,0.111113000293231,1.19884244227996,0.933477271522883,0.065644348583751,-1.33464440296558,-6.92141948108261,-0.131894993907482,-0.824412886701809,-0.844403375849718,-4.25276070495899,0.316879564764323,-0.352531148923893,-0.456929505817237,-0.175314773594191,-0.827111996379964,-2.76643155139506,-4.73156927532623,-0.293820140989323,-1.18965862038759,-0.215603256807164,0.349889652515071,-0.902517071644843,0.785536611665661,1.99103380422759,0.545700812102443,-2.15990532807113,0.419080096366904,0.807134341076622,0.805672418961258,1.13261516590837,0.529807120382991,2.14699801528795,0.770994752889801,0.586363774875222,0.961596906483011,2.0551768160595,0.22895160244638,1.9134620086961,1.46869156476322,1.96297692666356,0.961252336459089,1.93635955554076,0.65635947634433,1.13078267737601,1.3272293701356,0.0515846933113685,2.23538578439822,-2.87009842672426,0.944249875187987,1.84394574838366,-0.484306722227463,0.0596781728571193,-0.734815609475092,-0.977885712786122,-0.928522981387287,-0.558424870954568,-1.35607509375293,-0.849375360219273,-0.520345172938729,-0.348579189520559,-1.60814295128012,0.155377461578487,-0.595490050793499,-0.883095483369075,-0.362252256411609,-4.87957507115097,-1.18044822521345,-2.14614566976856,-0.705361371573964,-0.586176452735181,-0.209175913640506,-2.94750462506626,3.04461737086398,0.0466484100365649,0.445725199800007,-0.204176633834928,-1.24998871720914,-2.8242928569884,1.45873885485138,-0.132357141450905,-2.30417742517636,-0.012244119040482,-1.64866593375078,-0.429100252396737,0.146764697034972,-0.13591866994838,-6.90408304787548,-0.87756064025224,0.00475727096883769,0.123263681005411,-0.452421905061502,0.755725152139184,2.78246851606346,-0.0161280892210924,0.363255458901056,-1.64397120698184,-0.289895573290017,3.26062992178645,0.0952773863247983,0.952348375537709,0.679595254921614,1.182177355946,2.73922968143896,0.203018293811758,0.671905041669544,1.46047212076147,1.34053407595236,-1.47206969420653,-1.34008489320875,1.16797491406993,0.878678579094718,-0.426453889531999,3.21349377999081,-1.00597801510132,0.136775800915318,-1.00935361897249,-0.904519331556935,-0.650292931709872,-1.13259908703304,-0.0740722217294314,-0.931474451769112,-0.385035367524437,3.51114494541614,-2.99224152766082,0.0551329624988323,1.32295452642879,-0.506729583585909,1.92215443458006,0.0208640470145899,-0.801888455553454,0.167561488520511,-11.6718053564402,4.35000404264366,0.568895232158825,-0.34536224810728,0.163352182391647,0.539151770559684,6.41364257586265,2.24230447292647,0.970634977265217,-6.7831837971727,0.153656045978624,2.48065797724392,0.685726406902034,-0.488130359085588,0.0233777789287757,-7.14600723436898,-0.317669183886178,-0.753982466692409,-0.444319890164401,-1.3291842229033,0.247288289167826,1.92387936027842,0.247790422314043,0.38217455775302,-0.11377616213095,0.693755560424965,-1.4115392104067,0.393398978401597,1.55226673835785,0.291718823285522,0.280841908414787,-2.12114389716998,0.586870258960673,0.457910163129727,0.10853399076408,0.153416367462679,-3.40068759325014,1.1633362365062,-1.72469501564291,-6.69549154601018,-1.99488678315171,3.31252114296944,-0.981806079318675,-2.7735135434097,-0.538336932300287,-3.05271152671375,-5.79383436984766,-0.902609695865325,0.0310779838233513,0.30857326863105,-1.09842785450667,0.295682697770179,-1.98891739662087,0.0975512324644147,3.99200063708133,2.43961507032961,-2.41219725587619,-0.570199598993656,-1.21285695061264,0.00249008984397839,5.51420841903066,6.79680828116431,0.514141189226207,1.43663563276891,1.71947058167612,-0.366546428609524,2.87920459029501,1.48977430427397,-0.90323345614964,15.4928469235128,-0.90100992433724,3.37637079003041,-0.756032167535179,-1.88630724774568,0.110453985806295,7.96764393062695,0.214614945164693,0.141030349671489,0.762636362863316,-0.897199198989899,0.0473357367225083,-5.13975240795971,-1.20280116568244,0.543610589144716,-12.5069449643438,-0.710297761619239,-150.585451626301,0.239125444186796,-0.0213545489180819,0.287208253659213,-13.8167111006463,-1.69992202543061,-0.00430970958509181,0.545074725271867,-1.02823995888652,1.54132691000912,-4.35966312645298,0.542449934807945,1.24837218669067,-1.18334465432138,-1.20499061525503,8.73556534341089,0.205700447543492,-2.96813597924049,0.449268530042224,-5.32191200792003,1.75638974251203,0.0199379961289439,-0.376377913568949,1.73066072744261,-0.685534415845764,3.68187637208791,-0.310753198822407,2.66927020730952,1.15437203810709,-1.20187675914827,-1.1962966064686,-0.815443793956674,-0.583281219964619,-11.0058011866726,-0.471548382327245,0.0103980419135027,0.495522130172939,-0.53989582035611,-1.81055641310418,-0.40236131965488,-2.44595183530814,1.75467911261912,-0.78418887539372,-2.14729127281895,2.68623090697976,-1.78977633184326,-0.278147377133224,-0.32483707723698,-0.218022719103145,-9.92918392930724,0.447189055440008,4.53659649696689,0.0665602362177025,-6.28904350617431,-4.21550560947249,-8.73874437803639,-9.03306041237473,0.249186506865948,0.00923272276055609,-0.335265827584114,0,1.96538269258483,4.70368441458925,6.78101622291122,10.4716630122535
