_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6Direct,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12Direct,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13Direct,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,17.9592909443846,15.5097918492127,17.1123262304718,17.5961949621457,15.9529473260911,9.07492468450694,26.3878643047524,18.3785485846337,19.0744240717761,17.5122936467829,18.4290547760071,11.8952514082734,11.6582042783637,18.3932774090408,20.174679694661,9.36546790580504,-1.290232476157,-7.2785808012982,-0.35206999284206,-2.14398833362673,-2.04967295013189,-0.871409997288551,5.0585176869683,-2.0644114683299,-0.477961646886499,-2.4755590790678,-2.95066014375482,-1.15900274117508,-3.18052177970684,-1.9908517150027,-0.373112693048235,-5.57886378135663,1.61572662405929,1.07270804191028,1.07458005104417,-0.516628439208825,0.51488607129307,-2.01701240472771,6.33923939242391,0.916855448466332,1.09868221120546,0.92221337254388,0.350139705829324,1.62085462834042,0.880214696380868,1.53540389909862,1.77072395268283,-3.91169453331418,-0.346962678977917,-3.16877163987681,1.16175716914036,0.229338120989833,-0.427591896110577,-2.59501831592,1.26525301698912,-0.751597691859429,-0.00498052556661733,-0.135866231187552,-0.838458357530243,-1.11113729347928,-0.600021454315443,0.241517983793243,-0.693251464689545,-3.99856895939185,-0.161061164256201,-0.65071841810797,0.478362870675592,5.97560923643851,-0.142044989566491,-2.80106837545828,0.710940662194108,0.208599583390901,0.183267869152679,0.235073451158407,-0.258988263549008,-0.113478740007978,0.927344918399889,1.34433860869441,0.588112242478319,2.79441496420864,2.88453572429725,3.42594920098458,2.55001105586842,2.77444887944305,3.05706874965041,1.97980294550036,2.85190865886026,2.77725799823619,2.78178778053031,15.3007874364568,0.779520587875723,2.3090626804533,3.17841211715992,3.73329979452691,-2.66582500289584,-2.37785820927513,-2.68586726315822,-2.52873103207277,12.8722821694318,0.513781051965717,-2.42921186922397,-2.42629216158519,-2.65918541041273,-2.32736410213843,-10.9178688914897,-1.38678056385519,-1.94352121239743,-2.34676869855134,-5.40505991531163,-0.254443121442689,-3.60442669636645,0.0398990716815903,-0.429309400807948,-1.6536084236531,8.33846558786799,0.550324014376191,-0.365477216782776,-0.649346257145484,0.172739398711571,-4.19233678074876,-2.69531761755495,-1.04034652133436,-0.557561608432105,9.48558945268669,-0.544091111862929,-2.77511824483459,0.875899538234952,-0.166490021110147,0.252717183193016,2.5833062626442,0.806564666454286,0.272816168601259,-0.691364038752254,0.870341812476862,7.22199177133881,1.47456597535612,-0.423815392588164,1.19729439859491,-10.0691393080022,-0.525600102185993,5.69217538359785,-0.239565421581338,0.903302985073886,-5.43377301171467,-1.82858403028637,1.48187850111333,0.926633098881239,1.60909823739654,-1.08547089760286,8.7480349009422,2.09264987664109,1.15476888756522,1.02170389587336,2.4973208734927,-1.20109036327366,5.36827577772298,-1.16654593722574,-1.43814129684203,132.935307243753,-0.700415399221535,-1.17031114467225,-1.08876615768748,-2.34750380330538,0.246852149700668,-1.78444269654515,0.306632463436827,-2.2442530579524,-0.495518651730491,5.38990995060267,1.66808415333971,3.19472857296028,0.123017940024123,0.00412267417817846,-0.569221958293794,0.542895775100529,-0.0901224371711367,-0.483325591268999,-0.946203752909048,2.07773700575984,1.18201269700566,0.182678911868276,0.282548699190586,8.63642607052713,-1.07062639673481,-0.372316664061568,-0.0217492637290676,0.197975166617522,2.24821295099336,-0.608070603787052,-0.583962646586613,0.950764668062706,-0.534616434077045,-5.55804682061148,1.55854538108047,-0.162388291197064,0.963878751452378,-0.681005252133029,0.895510880600991,-7.33623266681467,-0.633354920077611,-0.126804842397209,0,7.34163135535639,0.114727095996019,-0.0847302330584982,0.630344261982845,2.37077742370421,-6.04669000912899,-3.20045008479055,-1.20957304261328,0.576756759976338,-0.374039297037541,-0.492887212308328,6.16964832177366,-0.392583210386869,0.64503595988526,-6.10970005745915,1.77458571250085,0.10383488492629,1.73993720909129,0.34615948008409,-1.11796124076817,0.421553486260528,1.18944799758447,-0.0767627147645378,0.868832612281487,-6.34432222509139,0.140124985838282,-5.41970256175106,-1.17661246881661,-1.1491882690556,0.175224739474185,11.7940302869066,0.160251912753674,-1.40614911655005,-0.0444929632204491,0.708008806752632,-0.528873559831174,2.36042310582199,2.12572794802108,-1.11343987920576,2.59080839667327,-0.156717495658319,16.549656320527,0.388826929381377,-0.0146764209246035,-16.5351425348183,-1.85480620073548,-0.387923823164255,1.08565891067761,-0.525283613003118,0.0618071985948929,-0.137901637254572,1.2589123177457,0.838183363485698,-0.373017506583918,-6.20026305038057,0.320426732991562,-4.44040849231139,0.419559945146249,-0.0285168894637184,-5.86450224750445,-3.29931612881346,-0.193947105625103,-0.165813306351213,-0.442489380562256,1.45946178885109,0.683279626101365,-3.61084821173855,-0.0585359346848567,0.282152617025313,-11.0310854391964,-1.67870037267109,-5.49259684145939,-1.14899013157499,-0.569119341807105,2.11077741746867,6.23689172462177,-0.21283715002116,-0.66247266082869,-0.917897096837929,-0.102914410349704,-2.05981485954495,-0.631195504621422,-1.75530956843056,0.144511849962909,10.7306065575093,-1.76231596066679,-2.71186406938767,-1.93183327822802,-0.0526365999068952,-4.70962194770176,-0.289601109236368,-0.295381572521799,0.191466101081575,0.236379449877383,-2.1374072505619,1.50078922946275,-1.26913396772797,0.118256294218582,-0.0327780603123539,7.73638582320132,-1.3711632664936,-0.290108363793207,2.78236607604714,0.539490611884164,-0.0107792796814616,-0.110772394759338,-8.5803759647149,0.221924010466237,1.31598238052523,0.0440658458789214,-1.25256819819907,-1.39342430697059,-2.41780041238991,-3.09420028051292,3.46917513935103,1.53109871359453,1.05463778556512,0,3.89866751495332,7.44893552198689,10.1760564015137,14.5923181520996
