_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,20.4613842669253,17.1031428559565,21.3262203999956,18.0838230146256,18.1841678458219,17.5273163212505,32.2894948561258,18.8355893179668,21.1494336998636,18.8045805146062,17.5706203247591,19.8594053337833,12.1524080990452,20.8001969722104,21.6191762813287,5.48619540757644,0.565847615404368,-4.46241057411214,1.15829631491784,-1.08611601359621,-0.427698068103438,-4.4185888461304,2.78571214974523,-0.461451323208435,0.550878528950183,-1.19534350366683,-0.42422307173576,-3.91514137607294,-4.61829923121985,-0.982945180176903,0.654834060347838,-2.16985674118952,-1.26933894941636,0.985088113744282,-0.0641540978480929,-1.49667099695586,-0.738863262144996,-3.82398409382643,4.21029209862023,0.0248433196254771,-0.211451870579065,-1.28488324612538,-0.562656522329333,-2.19862567883138,-0.335525255003613,-0.985886868035426,1.22119902038425,-5.60350663046957,-1.79226882466883,-6.75168516214842,-0.218527782657012,0.0158624394169618,-1.01067238957235,-4.63914307862033,-1.02637429254403,-0.460818126624226,-0.783315407260564,-0.748815918185205,-1.52556331456708,-0.655689086841154,-5.46554030359652,1.99351266699952,-0.644131467259862,-7.6480459019334,-0.475175354043784,-2.99227684110052,-0.35661142512684,1.47766571086609,-0.108780635590537,-3.20638480036666,1.25900446603748,0.222466027800143,0.558584432657022,0.61515946852078,0.932050694349693,0.405703051682385,-2.15400186513479,1.59260273666696,0.734194389356935,4.15698953793383,1.85584871665672,2.30249488552672,4.08047800111004,1.97387336273487,-49.3373040718796,1.44140125252478,2.00526563324243,2.91091229907794,3.04179732892949,-1.63532852285196,0.947899517466078,3.16049052735342,2.35339484852549,2.66716905579092,-3.1751275064863,-4.71737827116869,-2.46264245096233,-2.59805645430666,-2.4866449222282,-4.39810896654855,-2.31301075632395,-3.72994320208197,-2.68307539597399,-6.63378486667335,1.7652140437316,-3.56660961517784,-3.06653165495305,-15.1090674026409,3.00746125963461,1.87995121656734,1.57081254299196,4.15995886076903,1.87010460364092,-3.41629084171892,3.27207294195581,1.72469316581613,1.79910175587286,0.898856772489035,4.34187719623599,6.06482406798435,2.04090183323533,2.96096815927347,17.6066326525705,-6.36835478403628,-4.81345453111907,-1.78043781452644,-7.21858070966424,-1.68762671775344,-3.17101339212298,-1.80762474332688,-0.866978479290321,-0.650168650092261,-0.304750735371364,-2.96033326030101,-0.119353134504502,-4.85265180107226,-0.481034272516514,-6.77682677787779,0.0311435412290952,5.8839363183592,0.0583058327199956,1.17099210436001,0.510658562187362,-10.1322986906333,-0.518195718330778,0.646352284460838,1.31697281448216,1.10809193257445,6.72239715617425,-4.34464259604987,3.50854388587144,0.7446551595846,-62.5126930185275,0.136672439402899,10.9434651845569,1.33719906080328,-0.306546444052207,0.144812220133013,2.6189888022553,0.455932291169683,0.81656984438676,-0.61475696326763,-0.644255279812386,-7.04074713491399,4.36279861909155,2.6463951886154,1.07363871410789,-8.51545021933523,1.97260100195052,13.3444020733105,-0.515080991973558,-1.0757712635074,0.0896283877415922,4.99698904806849,1.60361222335932,0.151974194079335,2.87030545266547,1.14903678253006,3.98526056285878,2.09148130494924,-1.01861618124202,1.59890825010402,-7.79865328270511,-2.40483600847207,-3.80147740346693,-1.463968675777,-0.501838000765506,-1.18590986066167,-5.02105902204022,-1.38729241649352,-0.0532389147232004,-1.61401046247497,-2.06927339955711,-0.499815062503585,3.77829589118182,-7.91604601168589,0.502262537573479,-4.76515413958517,2.81229021200067,-0.806057115075877,0.301235587239925,1.74704280065305,0.988076953176327,0.416267423747689,0.901556732884185,0.106483471183168,2.3087971663804,-3.07332110577083,-9.4748089665701,-8.17734257787415,1.9864007839621,-1.44334240216186,-8.12501394578148,-2.82068529688087,16.2662279590687,-2.28937094533632,6.53929480263297e-05,-2.43757420445356,-2.54030483676223,-2.40256949955368,-2.81329984721821,-2.63991459145282,1.60832676674625,0.907210283923906,2.61909801965881,-2.60964954281854,-14.468271500978,4.22848919740545,4.69053691015479,1.62520704650007,-3.01028895488558,1.24730496823944,3.02853942385027,1.18070462805146,0.700143661238691,2.5320766441436,1.68200811339799,-4.08167284239843,-0.258846426145783,-2.76857228887695,0.396496698100436,15.0678586339009,3.0526870088373,8.43464716369305,-0.148266343835163,3.09004348031019,0.733495468431844,2.33862666124567,0.74486406038312,1.03375099044597,0.456600315001479,1.01948532656325,6.54291766895984,1.70546477058081,3.91241782857787,1.07040509510805,20.4769448443507,-5.32412234827412,-9.6948318190655,-4.05657422621429,-1.08261981633741,-4.82541354070826,-11.7965942106841,-4.81461246892144,-4.85478464659917,-5.84862463829937,-3.59233543470679,-15.6696171506999,-1.86557768111745,-3.62118766187176,-3.68899527859836,16.7778906470698,2.13364230299052,28.4412138196745,5.40945410483998,4.82072450471519,4.46419581523681,-0.0781607195709791,5.30226592677774,3.28197480507857,1.82825319001042,3.33524004872836,4.86777057694332,5.85301590457517,5.42879994379804,5.42839092460694,21.371951454876,-1.42026644163905,-23.7951863978657,-1.00692731587317,-0.878775736321841,0.420671482796897,15.3506170396431,1.46347909476233,0.378144865564168,1.33420620291798,0.771304362134333,-2.91759668018998,-0.992109415387228,1.43029653480263,-3.59415872502022,56.3623683296309,-1.94893495708488,-0.56035470732299,1.71360682908528,-0.723143647990849,-1.07489619618736,-1.64090789664824,-9.95489730408323,0.336776990221489,1.62491641070174,0.061991302170904,-3.8141299269031,-1.62964861370149,-4.69399782595061,-6.16548855033102,1.66007145857852,1.48092819197532,1.48841250876862,0,4.53734915757987,7.94299260771007,10.5565792256223,14.3555112178633
