_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,19.6399996414998,12.3506322596297,20.6546493982147,19.3847399060021,17.5198396862848,25.2355071517384,31.0104194389217,18.34922459476,20.4672338555956,17.9098600433632,19.4195370954928,14.7887612331017,9.40742103792691,21.9642085043817,22.4373895883863,10.6739730229806,-0.434702621708384,1.75856239990208,0.983301695940613,-2.40502922884365,-1.22505413674298,-6.30321663172079,2.85367805904385,-1.05583527531519,0.0393057727141562,-1.13631558346319,-1.95853760632801,0.977451617201411,-3.00216168689632,-0.433948135202818,-0.478684683641154,-2.3805072876029,1.76142627472565,0.382263286961129,3.01169570705793,0.388343523689048,2.03440516198031,6.66080960083945,6.60669408714935,2.54137918930056,2.86479990591229,3.60422355259278,1.1797682474656,0.303272406630532,1.75911454843495,3.58329273996962,3.10645184805511,0.699036943066911,-3.3923158747698,-8.09879215077907,-3.03399706752361,-3.10232146344979,-3.45456322035898,-7.73391584347657,-0.903554050154506,-3.46659259832576,-3.16053526019082,-3.47462808315225,-4.52143983569166,-2.96269447461527,-6.49166853289295,-1.94655510790834,-2.37718611221876,-12.2444627487111,-0.252994321140875,2.88840054655569,-0.659086856674261,2.75933185291099,0.0886665227907502,-0.9913443264693,1.34844725021141,-0.204808616688043,0.426187833436111,0.337111558686138,-1.00917671745778,6.22121059620178,2.55313134047281,-0.281140159894743,-0.0316247489732144,4.64337893737335,0.395506451163739,1.45309298442652,-0.401160604749778,2.41017374521679,1.29595773093126,5.21449054548815,3.179225357162,1.13497976802089,1.42140628950992,1.27861567171241,0.598222139400316,-1.8307437466755,1.62989073329564,2.18530614585281,1.6757853410572,-0.478923535146755,-2.24046048500435,-0.790272893720795,0.867642120055963,-0.40968853671601,-5.88716105180332,3.89325327704232,-0.454027006061689,0.225947751386493,0.90077616714382,-4.59490868681083,2.78725329801744,0.823522176987998,0.0954111623317022,-4.08547567510104,0.0393856862781787,0.63163581993776,-0.844073756132078,-0.202997802272225,0.120962075316192,0.421734768420489,4.18499819714893,0.379011035602413,-0.0470176306368364,-0.666916463956195,2.87886339659787,-0.396103146299384,2.12807707941522,-0.193796171399153,-3.13589165560316,0.339388779277747,3.36313589693834,-0.63224848852037,-0.14872070355984,0.196087752093807,-1.78156419948407,0.687643806000592,0.205839352392946,0.714958860882189,-0.471197880242741,49.7088583063676,1.21296759516926,0.451416827664487,-1.02809077202311,1.1056729377591,1.05330943204323,1.11976560041608,1.28570631114265,-0.195189128901336,2.32133968836726,0.105479494220309,-6.87522852665332,1.05808361197343,1.15144565328079,0.290153930154394,-1.04299545901159,1.12822093603767,1.99984891539108,-0.976566960522056,-0.173458785098702,-0.027479905505998,2.28672208964029,0.574596239257199,9.28563585088101,-0.536841359073155,-0.336291777955861,-0.470518851844141,6.65637261123388,-3.48577084409235,0.329019439436635,0.155691905363494,0.11498284082139,-6.89716326064208,1.80716965757202,-0.906389049968431,1.26457636260605,0.551877235224067,-5.71195845258864,-1.26578553947421,-2.72751885834919,0.0989861454465334,0.0158876362549856,0.321806453276866,-1.78166413546381,-1.37689130337967,0.0463429789728043,0.243755917763521,-0.169690651951475,1.7001964111801,1.97516156762629,4.24058980202651,-0.593801766875029,0.326560463256755,8.51012109473516,-0.161872362405445,3.61043389653714,0.185991611194835,-0.659133111799702,-0.774710888302596,-5.38658542089561,3.54206627871106,-0.974268303823294,-0.904231432516338,-0.550855193614958,2.43157821209168,-0.598289255856851,-0.687925984208828,-1.49883480672831,-0.359972795754519,-3.89346256485878,-0.701424244685969,-1.72275073789473,-0.0911109771146107,-0.370334869108527,0.653391710994104,-8.85199398435394,2.59524913071034,0.635385157163713,0.6307625101232,1.98114989703526,1.58315873372245,0.424003978000205,-1.23207275258404,1.88909500205877,-0.617529049879149,-5.84320888325638,-0.513077131443054,2.19339446859642,-1.93653730787883,-4.1564189978902,-1.03185152733415,-1.57043175825218,1.75708646570999,-1.44645579975739,0.225355995113855,-0.908692756579064,0.877646816132989,1.10037738014661,-3.2839083258941,0.569613274773833,-0.480616968283214,8.31003755753818,1.65358321592535,-0.505474868002625,1.05955199000138,-0.386814450191623,0.172152623690249,-8.15998274616664,-2.22561225741693,1.4555254946706,1.01690226082335,0.397073224990906,11.811522948963,-1.62547241614651,3.31960890118973,-0.0166066798351745,-0.823269597181953,-7.38915772620227,0.481629173529349,0.0576891482191522,-0.475311046120501,-0.0564298028702593,0.445350888706147,-5.29417168751114,2.09758801089942,0.44783941641557,-0.213945112602188,-2.10869252718318,1.24926778133057,-1.95208650559353,0.614825241261544,1.53708078597083,0.740790766880295,-0.215681117819493,-0.664127180013206,-1.36458187866071,-2.26188552488838,0.375660837954865,-1.09360571791249,-7.6110225905858,1.90925300652885,-1.97200144385763,-1.25456514587762,-0.918431032995507,2.27518045573333,-0.94438886300251,-2.70742486768675,-0.31583773142817,-1.12282186683608,-2.85764207634671,-0.324969696579795,3.64177835475197,0.751903738729823,-1.57765336774739,0.924103133160146,-1.82265856508221,0.92580364133279,1.75518194387393,1.32973797706243,1.71173747141875,-3.97362868424655,-5.78267202344435,2.35707373436522,1.37018442908808,1.54571064822539,-6.21015050889666,-0.816790522120704,-6.9160704218546,-1.23892185029865,-1.54070443654102,-1.21103431064761,25.7876315795245,4.50472373391017,-1.23843402134394,-0.0558849576571797,0.919231829445571,12.8706958543209,-2.41960370138208,-0.925709088944213,-0.102851304641787,6.75741817973725,-1.76055917593277,0.207482755981713,3.46688175968549,-1.11567326762331,-1.1333505180621,-1.71616943605024,-5.92103255967534,0.119850532407848,0.953755134598802,0.0364958942017368,-2.14477512354915,-0.509466307532846,-2.02090646874485,-2.70651443469483,2.15434783897809,0.56041509046941,0.470619734466169,0,3.06237868212794,6.68881652135174,9.26137714882353,14.2121151952072
