_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,21.0621355108843,17.1828589899493,18.4640451268491,20.3196860591228,18.0968450503148,12.3018802423954,26.5120648405653,19.5740684812365,21.4707923051993,19.7041614824416,20.6093633331267,14.8812823284683,14.6417662159517,21.1218056752314,23.6943142752893,13.2146191640853,0.223367685498619,-2.70306180474225,-0.0344124914275459,-0.00328418308554461,-1.74166486820935,1.22531160515116,-1.58711446458684,-0.81290355482761,-0.535222604946351,-1.85653660848494,-1.16896927078333,1.82105462855531,-3.81016546733228,-0.400908635404223,-0.393669116323686,-4.92268191463437,-0.422499656823538,-1.28259166787346,0.291816486186649,0.592662225837516,0.0066302862604222,-1.55571640000025,2.24459698202277,-0.12863830750852,0.457342152487448,1.17434655070061,-0.615514063417719,-0.0286090954315096,0.831230931297995,0.112869852962517,1.38011034397062,3.77657461362911,-0.215267075972033,-1.72284098083249,1.70423795846228,0.37563513648092,0.136968742180992,-1.68179460858589,1.53043340900345,0.148007935544178,0.60327516447471,0.311125408892931,0.29954934528398,2.92545679716125,-0.871233773940967,-0.022269884418533,0.630003855240988,-2.57978253114293,-0.316498846848825,-2.38939202924309,-0.0128667588690997,-0.265143516717571,0.00754529819001279,1.48567489418424,2.70611747848028,0.285510648826149,0.583119865582259,-0.278065976628153,0.122555939210845,1.99018006669937,1.69014199899389,1.03327221393871,-0.0408916400562562,2.86368019997476,0.108070935735872,0.510111664847504,0.143040309700711,1.06537831839791,11.0644409716846,0.841632591458184,0.984210072879833,1.74201509531015,1.4138330733137,1.28130301197572,-0.295707798878387,2.62388639645987,1.72157159042536,11.6492708904795,-0.0946741003850185,-1.14976232477026,-0.432075552177655,0.556652419371925,-0.295918227837658,-23.8141213736735,-0.321691906330454,0.0269487316766918,-0.881596140623265,-0.774467923244645,-4.6667517205882,-0.0108160299568236,-0.364970437675745,-0.127421208302075,-8.31314194280236,-1.13384392412956,2.5138805199296,0.554802465648293,-1.77592787672835,-0.172587857391445,3.67726253796875,-1.06883064375261,-0.767931519808179,0.00802631748372536,-0.337907482023744,-1.0982427490442,0.0530863426296139,1.0333307416555,-0.802410119956329,-11.9265302693182,-1.05255834722948,-0.241244200313629,0.0108424930332728,-2.11157644008357,-0.155722362577204,-3.3439922214262,0.50590370237204,-0.199272711115813,-1.6545191618776,1.17091093108981,1.84033267419008,2.13132518140723,0.199328889816901,-0.519644246879188,2.71515685057489,-0.186883948256826,3.38522527924149,0.46778993692965,0.596677200992542,0.717090746469999,3.02955460801,1.27453220381147,1.63082621613668,1.01263049697571,0.837843094749305,-3.07608910779432,-0.289035418177498,1.30820793258849,0.702797773938256,-0.0433421785339701,-0.287645836090053,-0.413541965766626,-1.43554162891341,-2.56842094366098,-1.16496494950702,-7.53300494122416,-0.734425485380969,-0.545879581550047,-0.356155445665736,-0.535969424091113,-5.17033128822033,-6.66191303678152,-1.55660025239097,-0.76319108586625,-4.45878862565651,0.650985351400662,-1.78381363557484,0.849575072690675,2.35084583997615,0.521182554117728,8.25497903947361,0.81765863554732,0.346937897333717,0.812899922503435,0.763210824942633,3.83555691336298,6.26046358572563,1.57868083641661,1.68245917599741,-1.92781561486223,-1.51528224659441,3.12821451053558,-0.410443756143199,-2.53779206201519,-0.624571603489611,-0.979886055446756,-0.332099571091403,-0.489579768415153,-1.64945481856375,-0.679703410555712,6.73208655810338,1.08038705632234,-0.565061632912789,-0.102446244769577,2.41983231027543,1.70046662903031,-6.28087453769116,-0.853710515698213,2.56212912479887,0.116679409209449,-0.613274108210455,-0.232901343538451,0.108411271808736,0.815682395310081,-0.31621055510858,3.13124416076424,-2.33036446570841,-2.53920155382411,0.857369495403978,-3.95822446551231,0.186351892241356,-11.8244766259707,0.179798902915619,0.559781094590781,0.236617915858153,-7.56257679781444,0.011997950868244,1.36238688854084,0.442392498903387,0.523043933525243,-1.4570306133322,2.09019741999462,1.92135269591182,1.10865850854602,0.502590219574571,0.515645858331663,0.953359175159627,-0.414572451253352,-0.260322156802045,-0.257179242958059,-9.77760325312255,-0.0947657510780038,0.271236850336396,0.250567305860812,1.49771834800354,8.15492208326864,-2.17265805036708,1.223610920999,0.12133671338583,-1.4992669992349,1.05470105262892,6.68015122928979,0.363735600598181,0.147007202558599,-0.0685733053801299,-4.28837382846077,-0.546577137235767,-0.816655657604436,-0.579680443091321,-1.57435292258782,3.76640665824428,1.6598406767998,-3.03822675662724,-1.5587917278035,-2.3983046988019,0.485600108652801,-0.418454521315,0.176339939389278,4.21468207216408,0.44765246158088,-5.76906863514955,0.458984606880028,0.93295810577793,-0.222282139116548,0.872788152715548,-5.09464619898229,-1.05560401897937,0.473852219713989,1.25497929512915,-15.3376303094845,-3.48355203037418,3.39964554312597,-1.2615285009435,-1.41245859188865,-0.290632450418546,0.728981922816752,0.0988210819621998,-0.507982324313231,-0.389826033110213,-0.281277478734077,-3.29938288132808,6.71283074295807,-1.94529375551037,0.144073062177882,4.15326757208902,-0.158856554124139,-1.56500274945731,-0.962792280635385,-0.940694911270431,0.0522948715601315,4.38245339674675,0.415179726224535,0.0472878818203649,0.166470878244879,-2.09973353430741,3.23025109686052,-4.11191151711368,-2.84410838079285,-0.468505861446798,-12.0664003690258,-0.991846206773723,3.97019420258876,0.708234458030064,-0.448396481161292,-0.377713105449044,-0.193014664611802,-8.95302092951155,0.423621462975772,1.171676326848,0.063772915417531,-1.77667400700161,-3.32428419864066,-4.60287575628333,-5.23303846343973,1.98751336237409,1.01482031131465,0.507700363914673,0,2.39808225772829,4.94429883230327,6.99065850516599,10.7129263215551
