_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,20.5416176926489,33.8794118124598,20.7850523152327,19.3088257298087,18.0048384224085,14.7549898523189,29.9675685754273,19.7917843157522,21.4535393719142,19.2116526706685,18.0389209513173,17.7143358778977,12.8185664445685,23.8254400685192,22.5385814557491,7.74311626030931,0.151652947820971,-8.07884481661003,0.0250786996055015,-1.62288805342948,-1.3735797238879,-5.09659339831212,1.60013336995011,-0.333411641796335,-0.646420256190925,-2.50270854882013,-2.28026312234629,-5.00150872825849,-3.51618876111274,-0.597965779974508,0.778965772744159,-0.733639898039606,-0.71554779162797,-1.65449318817666,0.118295158291543,-1.05781376127713,-0.563509628656686,-5.32783517673842,-0.269957326914298,-0.141035001525942,0.0842554516669071,-0.749261744809803,0.115333732709263,-1.40914160543272,1.42800446582217,1.4906857370469,0.763157723708727,-0.685523937364118,-0.298415928492275,-2.80317837704476,1.57335123152491,0.38384145433821,-0.219869156466683,7.05225550264011,3.7667180332462,-0.464404368401179,0.253922178811953,0.241147323758404,-1.83202366918487,2.75520716194262,-0.916909100220904,0.399176823521792,0.927747473212238,-9.12885177187954,-0.50038245186973,-2.96712617136233,-0.671809528404222,1.0293328535057,-0.0971358309491021,-3.68946878462929,2.9798393219833,0.0698992198814038,0.60648807547078,-0.444587595671004,1.06951964636007,1.97053623652551,-0.776239579968319,0.42868772299462,0.481775707533518,3.45063074789348,-2.23963209706745,-2.83231465336799,-1.97044376298628,1.22907971510734,-0.765486895323947,-20.2626758546544,-1.81644130991881,-0.516512662814429,0.519995215819843,-0.291729600277038,-1.53427324789872,-1.48828496349651,0.659978742716265,0.0167166410751902,0.489075590360363,0.302894988009943,-3.91928177851918,-1.43156489209079,-1.41636073433612,-0.438537868386905,14.9357025170411,1.98567334608362,-0.662667900661127,0.269028629684112,-0.565672311164594,-3.67571872501624,-1.68262785784117,-0.741101574487235,-0.17931428173251,17.2030208076224,-0.121947153680541,-0.0848246634706861,-0.223720189326772,1.42049410864733,0.498600030355117,7.23258440388064,3.42381770359425,1.10307862299971,0.555308793669772,-0.405095655625665,0.171308742594931,0.517548855484357,-4.53093798383777,-0.544755626216699,-2.91970999884331,0.575089914785671,-6.55180470573962,1.2375726697881,2.05767135698838,0.731085836544123,-2.21554674380526,10.3425972077493,0.854828367911507,1.48192687323552,1.33272924009402,-1.59836019238676,1.64590990121739,4.02895699591313,1.39107861622805,-2.81053572724987,1.22411916120242,5.16003096814277,2.26532272850695,1.43037141859967,0.905615397746416,-10.422852969253,6.29429143448302,1.2052312638634,2.71142556016453,1.66073622887627,9.81210279095171,2.6458417898078,-1.76692634998081,2.54792040336786,1.60518159388163,-2.948107234797,0.628785688107066,-2.21906191115947,-0.660234005201678,-1.66299889531831,14.2159569795859,2.09233639897015,-0.927279694225834,-2.08019949225726,-2.96845785997038,-5.16911282299991,-2.30528096128607,-3.59257661735837,-1.77008653304928,8.26281885796864,-0.796058968787414,-4.47765323872018,-0.789469638991737,-0.526088774255244,-0.90187478658184,-8.61142675148506,-4.7630674562085,0.323563894924637,0.344889682152224,0.425337811048377,-0.0325497801316773,-0.447073395826638,0.239492944431125,-0.040205078576773,-3.39778759208728,1.62033779723561,6.6627549606012,1.86563003693801,-0.727396768339217,1.19646883349297,-3.24739910397611,-4.01566294387002,0.786986467571865,1.23800811788674,0.938699841556124,3.03328581753305,7.33999322972749,-0.659293116786728,1.68335639101972,2.4789194092613,2.51444024588614,0.0485555838482966,-0.323592571369272,-0.167347377828513,1.42608190717349,0.792238797834924,1.9999342295297,8.29023434697755,1.03706309899568,0.547739803937853,1.55876328665298,-4.39088490121276,-1.21584413947021,-1.00955209613458,7.73827366812499,2.11674799559947,1.85623678040446,-3.2035424120102,-3.31532427275552,-1.8736420037273,-3.81446321073008,-2.6537233126351,-19.0712678974431,-2.27602070828158,-2.76616923389801,-1.46738883775616,-2.46183558375998,69.5913485124742,-6.30567155983899,0.877820398693945,-3.4531613618851,-3.29914448496334,-4.36371363256532,1.56366508189711,3.76278725553348,2.9190728331594,2.91880247189502,2.38008082869008,-9.811981250643,-3.89240940746572,2.78643118494391,1.62339152180317,2.86755655863805,2.9635993995258,4.17746288801487,2.68566571269222,0.431427609962326,42.7940387356488,-0.110098612379838,3.86019902464899,-2.79162128585258,-5.28051852428646,-1.72251865946703,-1.82382596908642,-1.41324813350517,-1.97106106223091,-2.24390735767027,9.70018732420038,5.93487184365943,-0.258085999185806,-4.94754097333027,-3.3869250172524,-6.40824020304376,1.03771122714026,0.591820402274115,0.946344966239635,0.796682136870204,0.481384150206052,-7.58891756500597,-6.91929778077328,0.697907485500264,0.697194901833474,-0.736734240878201,13.7211544812853,6.03159123620977,-0.814034120091713,-1.94141553938647,0.192873887854391,-6.35804457195993,-1.13880736795446,3.05399012080895,0.284017276245671,3.46421746588285,0.551656350686036,13.5326707975503,8.61984515358782,1.04790651168833,1.09447054070247,0.0166113218504758,7.38524029864276,2.31374283630755,-1.12993630510249,2.84784711573824,0.151522837162119,-2.52567039658178,0.82639463353797,0.985663022603116,-2.24070589720309,-0.824610520168778,-9.02812605037091,-3.03776719421776,0.0469087885507237,-0.627896875590178,-0.607713394208262,-11.3273141501742,-3.16402650179949,-1.51523167682427,-2.02847396567162,13.5299622451056,-1.21455681775337,3.78675569507829,2.20834830090162,-0.805639418678433,-1.37345733990155,-1.69145017690231,-7.92449392035089,0.207262323836569,1.26129767546289,0.0644888955445114,-1.21505560683352,-1.04993762103588,-2.91453312740414,-4.3162834737083,2.55027802456631,2.16843246149023,1.9076507585253,0,3.19125773561346,6.76144434644921,9.36918899504634,13.5498117424551
