_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6Direct,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11Direct,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15Direct,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,20.9683778175194,26.9539122074256,22.2026389790657,21.5961479473187,19.0750117741621,23.2470842528306,26.84761473842,20.7104960513657,22.5192915305323,20.1605232163626,17.9702385018666,21.753146496034,15.3575676380193,23.0125905086889,23.6877380484565,8.98086750810173,0.985624047937799,1.04458128045922,0.963858145963768,-4.64117850066942,-1.35543018667668,-3.20321350650681,0.55023961419327,-0.380781209379815,-0.039123684185343,-0.985233269080708,-2.52506883697144,-2.0585691111863,-3.27114366304286,0.156891156473281,0.0168148726910246,-4.31336461306011,-2.52451357423454,1.12466440653146,-0.930348054577525,1.16796327815857,-1.13485953421986,-3.66455283750192,2.07285984708734,-1.3239667696923,-0.438834042869831,-2.18804875987112,-1.32577563622061,-4.50971182822162,-2.58177630777049,-2.29750279554743,-0.189372819498446,2.60726701612731,1.7640629393819,0.358629254420753,0.377347569843274,1.16981636812641,-0.0549373475107447,-5.92893241993414,2.23120612598167,0.183391897755166,0.667820332326866,-0.282074504998151,-0.995493035376204,1.24957422484442,-0.693650159189445,2.52022322205658,1.13125251614791,-5.43408359230661,-1.77111653513009,0.951654052872735,-0.173902259619735,-2.30828230425341,0.24712216382041,-2.32454886101054,0.109015440022444,0.628896464865805,0.356048154557673,-0.400158008203598,3.10004552097889,3.40426249038266,-1.1816514923023,-0.673793404282201,1.22029149806942,1.42078792927771,-2.17903285789385,-3.27925029843351,-0.7530952824392,-1.55785308889705,-1.27101981175747,-0.79428387788067,-2.56803420970026,-0.35107901918745,-1.79741519861098,-11.1966734686896,-3.03817234715196,0.606372532243769,-0.715283505470371,-2.16218626264072,1.83083003132669,-2.78606539493873,1.50633430017669,0.936539861384004,-4.29592685242203,2.24999851290186,0.638745128002728,1.50541589665667,1.29937506923725,0.488307507898972,2.29510892771661,1.84342016523955,2.5255287338582,2.35357447322336,-1.95527750473059,-1.47869667792125,-0.651576435435297,0.387152562301821,0.273454301562688,-2.02770449120842,8.28689928309068,0.366093514198007,-0.0683909871652256,0.104343502165684,1.50671588641626,-1.20667707235479,-0.984404630268559,-0.117614746605006,0.428250303450368,-2.11873302852102,-0.4028662264199,-0.992675573885025,-0.0702897627046774,0.124665828379462,4.05735113480838,2.21462985855104,0.579060491525959,-0.403198659672262,0.113167971308642,0.0920008266938809,-6.26596189695386,0.669819452465962,1.8412684801764,0.396032653245167,0.826106509046249,-1.68832226232614,-1.11033656533672,-1.29803011553371,-0.09186264408015,-1.73752227458848,-3.4541033993698,0.733484572902023,-0.00274234628234714,0.969199108297975,2.29830044508261,4.48054448563542,-5.82279062639997,-1.15906924333462,0.796820209925815,-2.24051168734093,-2.56480743948852,6.89168532866382,-1.37081596657967,-1.02387330520973,-3.08478304661037,-0.826538992652927,0.237308820923567,-1.66587785365861,-1.17663919659918,5.29676078748849,-4.05477691820363,-1.4070368521862,-0.945294434273907,0.36340367114022,1.78178327832798,-1.92369624165235,0.388304297704841,1.67887721086068,-16.7883467371968,-0.141847774230839,2.88859621041663,1.13098385511423,2.7609916424625,2.80754723316693,-10.0621917544052,0.544641490224858,5.32857176395615,2.53348194139897,-1.12518994418663,0.854471802686209,-0.716447125498986,-1.40319169034856,-1.2479240823831,3.45914918573696,0.690775306154904,-1.46978688156628,-1.58560513486899,-1.84849335963421,-1.5889360387534,-3.82809882346192,-2.06346422523518,0.503424117887974,-2.64280959612863,-6.20216330249616,1.90570378939825,4.51359110128644,1.86859449779895,0.0657394137388514,-9.08820853123626,3.54860524861713,0.832881516103443,0.183744608494997,2.03339545220779,1.36121654164338,6.41429389504443,3.75958233905192,2.12762935416762,-0.0370571662048591,3.80505316060184,-0.442161025138283,1.25218401908184,-0.193595328618319,-0.572192524479165,-0.381980224342133,-0.936704684744971,0.330501768934258,-0.2796751370914,-0.800385195605763,4.01801082975771,0.636154721471194,-2.70840618687499,1.34361534728264,-14.8397545506777,0.780933163252181,-1.38411879724137,-1.14251044035765,-0.379390525064137,2.87964816540558,-4.53124737443449,0.572794211264555,-0.934020899557613,-0.436831145204206,-0.8013379827,-6.17018032746116,-0.431772381154114,0.944056626212637,-0.856192584213896,3.48972740851473,-3.4549300235398,-6.49133687705395,-0.519362568610691,-0.917185010795265,0,-1.87116305939165,-0.849067948705867,-0.0262625673682963,-1.25629097901431,-0.237275039926745,7.22115081728557,-0.103143576135675,-2.60918058943337,-1.20878782737465,-5.20575143040468,1.31457603410559,1.08327017639973,-1.90384819750693,1.04970596763684,-2.38464695364048,11.9218444140181,0.80922637078977,1.20834097042911,1.81147988125381,0.636498928695183,7.98435724157962,1.61333994780532,0.0276650619603949,2.0303855701251,-7.27467349706858,1.24810538862471,-2.54437691521791,0.172687348499073,-1.00110324445791,-1.30722245502336,-21.7998858757203,-0.79900798110555,-1.00707126616939,-1.66551032448816,-1.95880450928283,-2.62599355090568,3.68199831390994,-4.00696233855839,-0.538197396468311,11.9559098578264,0.129442827115522,4.25601815966146,-0.810750395278729,-0.107216026664386,8.33581430353253,-3.93592076648104,0.405900937524777,0.943362351329322,0.0383999791175965,-2.14233982663396,0.0687859505406789,-0.678250514262388,0.0131970695608593,-1.42232361074068,3.71204898759136,-0.324297620906815,-0.330578969751597,0.47467655492321,-0.472906958606018,-0.793795474911309,-0.546980224621921,-8.25996641319925,0.228082606648979,0.658589430028449,0.0631450884598759,-2.84942876520682,-0.963679866257187,-3.35073483656341,-4.98412551448047,3.23766332737076,2.82655251369441,1.96673881442415,0,1.67982619025023,5.3891823777244,8.21224813198561,12.882084424543
