_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,19.1910187045288,8.19040398773113,20.8295894281765,18.3834113922386,17.2600670445119,16.2760248100415,28.1409310761405,19.4788376070178,20.4085995400675,18.4373688281235,17.3833816544429,18.3777307700652,9.74428821491978,19.375344582005,22.0273286350442,4.59733264863677,-0.219339143584485,-7.80375764637273,-0.536122432600312,-2.99841428754418,-1.91841487354945,-2.95571768065839,-0.11953660568861,-1.51417714979085,-0.355342017312229,-2.2582539885076,-2.31297420849414,-0.813358933821073,-3.2064760078781,-1.89547891568249,-0.354846339679514,-5.14926322975607,-0.657160118739602,0.242779016205824,0.462538371872734,-0.393269662586035,-0.474862863487741,-1.264437515622,3.87430282029639,0.108412663486983,0.282859329216325,-0.528930569179791,-0.616574983468503,-4.44858739977596,0.728550758617774,0.0228027067358672,1.13921841652693,-0.581301729701391,-0.419910692542205,-4.06853224688103,1.23953217291182,0.0279983283163038,-0.600997657440393,-7.12324706877301,1.7104419580931,-0.526729368950921,-0.187364582630375,-0.248494503829022,0.133149931937153,1.10044250544994,-3.05500538184416,1.09941380572724,-0.171521278315934,-2.99523800199991,-1.00179187004981,3.33514400130934,-1.1979959846895,-0.296217110171086,-1.00005402445283,-3.27488892591901,0.419226469747754,-0.624199716479027,-0.472143503249714,-1.27781395969176,-0.524988235831211,7.44050277635719,-1.42421109990533,1.37015282313761,-0.177407383892609,0.905506903681837,-0.325931256479329,0.382119297607775,0.503663950455135,-1.03368472631167,0.287425071243747,2.26383068728768,0.934302293354376,0.308511957698408,0.390343083475505,-0.700035975495413,-6.46760178710521,-2.22680323930313,0.655011651848228,-0.0536056660493302,-4.07606693759773,-1.17152415640099,-1.85465474232341,-0.744185443401417,0.425901363082044,0.157624207869216,6.41317896625505,1.62048233645116,1.16804626764614,2.0342112712565,1.83274279110518,1.70300416443331,1.59423441968047,1.78589804588996,1.11968842162688,-3.52913085416642,-1.27589220816915,0.762852988709692,0.0380864125092779,0.883930361977016,0.153559238866856,-0.462631897846903,1.71030782139025,-0.997740712696756,0.424697794701744,1.32793406209075,0.791600537654844,-0.666026646005036,-0.641242207591383,-0.703415455895292,-0.0016432898274591,5.38421548984863,0.875526374329206,-1.11525630423068,1.01857900948046,-1.2522037320933,0.342980251233308,-5.06175570854657,-3.13782648952706,-1.15105343673643,0.607798538130514,-0.115021795669148,1.60433333216426,1.54821159413004,-1.81477061668095,4.19223776482801,0.901896551146502,-0.900931811316595,0.890781572107215,6.249395704346,-0.214444992773383,0.538124859644845,0.517227138099931,-4.38701718165339,1.19539241336521,-0.45205458600409,0.525984337814243,-2.38949752104565,0.414922136080607,-0.8777017100742,4.44796173044374,-1.67636599594362,0.0102666533348476,-3.37147094522874,-0.166931216612689,6.00204621233088,-0.964976980300399,-3.11955551097601,-0.773007946922735,-3.73802560189133,-2.10008392491481,-2.43247470303321,-1.35225007088463,-0.734055671761998,-1.46509477745225,5.51939397167939,2.87814974507536,0.266472516710598,-0.437763783688444,6.74048812221884,0.149781147667918,-4.98342904702223,-1.56318275474996,0.45227160795533,-0.240742776682605,-1.09434468182799,0.620177300786141,-0.116412679246904,0.0475311735843763,-0.190340977190371,-2.27998652496674,-1.94127322039739,-6.10223800490688,-0.708594025773994,-0.00101747847524635,-1.04592187451031,-2.37197474159408,-2.18894839918533,1.10368732288873,-1.73718275971789,0.972432743472612,-10.7167415045462,3.81796951460158,0.623042442547542,0.227145582871086,0.806782913402358,3.2936674507469,-6.03671895651333,3.00640673909058,0.197227399157896,1.29457160876995,0.0100065850283749,2.87721703689417,-2.4394295605556,1.20425180059068,1.98001970410867,0.604293986321436,-8.3244531980235,2.1431781362602,0.334238222553826,-0.217281117023242,1.87381013296046,2.90605485365092,-4.91158861825385,-4.75347722144098,-0.0316952952492669,0.111091182837437,-1.15762724171131,-2.08848166041936,0.640650162406918,-0.842527806783299,-2.2120725702272,-0.658389262957072,-0.0784384980454044,-1.36467481515161,-1.75435705466169,0.255803678898539,-0.834451495975398,-1.95484344019149,3.13447547206609,-1.29838557345657,-2.30906605110623,0.447563705055399,-1.57728296632883,-1.90699387672913,-9.78505486050789,-1.15624195605049,0.850349770974466,-0.359147221013579,-7.03285936335959,-2.69755219205255,-0.77900198422318,-0.316256743132537,-0.943922219663943,3.77359469305944,-3.52847208679291,-3.00132429419301,3.60584872561865,-1.40856618717342,-0.351013125406373,0.734327215827879,-2.13589131382016,1.78701569928975,-3.74362662276242,0.293563812146003,-11.0671303917491,1.25221831496333,-0.137488730705837,0.623618155876392,-1.09264656287706,-0.461020085160392,2.18812515624393,-2.10204578438722,-1.52067865819903,-0.973910925098865,-6.08985549886262,0.841284002050395,1.26496397540974,-1.94731321405363,1.86260768097775,0.906032155006081,-2.90341564735937,3.70719070682178,-0.40502477482922,-0.61629535667304,-0.209033895053793,-1.20389949985436,3.73287182992844,4.38663607079323,-0.493323830874151,1.49019421244476,-5.02107343066198,2.46214368935725,4.8006445143439,1.63575611308374,2.29311587054338,0.893356919904609,26.0546748950606,1.7267856168415,0.712581446893585,1.28182122255929,1.46205454836067,-0.441653871000898,-0.859671878516275,2.84032309768645,-0.909363198767392,0.29105705641225,14.9439836359935,-3.29956830786078,2.70764392357969,-2.01825402362657,0.441370122633771,-1.9765959969455,47.7838589704857,-0.866112717318774,-2.94623940981851,0.51293165359311,-0.239942061970959,-1.93113517285714,11.3797351112969,0.976919060283005,4.28386698682642,-0.13456432208148,-1.9463834744305,-1.21567447440302,0.309890857123024,0.471407042305126,0.279544596277968,-0.90898910692593,-0.883910414685447,-4.70776912098256,0.168093992457439,1.78429722161134,0.0415081335251083,-1.5349849538339,-0.0248075725377234,-2.78829102763092,-4.66277861680911,2.97692433994864,1.83258515901787,1.18392839360715,0,3.18908037917719,6.52863498439837,9.30212150488886,14.0615077831586
