_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,23.73516887604,14.2903672758055,25.1071293560832,23.0721885748545,22.3279293743321,14.045347614368,34.9409872702442,23.9329020354634,25.4469570367978,23.4758730693161,23.654464351528,22.1001851908211,16.0073712572528,24.3166867221121,26.4681135187807,13.3656179500976,0.816258740963927,6.65786154763133,-0.488635876248348,-0.911737057928517,-1.31511064841681,-6.2071765966388,1.89146524600058,-0.796458656693665,0.22960626604808,-1.63881838181744,-1.14263952735325,-1.72747627049128,-0.64012648102171,-0.0790192299148379,0.435168214804602,-5.95633131055417,-0.00776083617922104,-5.39751009527932,-0.16801382712574,-2.57481770497041,-0.877273255365703,-0.0787702634767516,4.10161814836114,-0.66062525444906,-0.126463303576135,-0.935928962985014,-1.06431645836598,0.478880870539682,-0.620084651268739,0.846195033333269,-0.17628067314088,3.52236863570573,1.56577429454412,-3.43504088544105,0.688847230786719,1.39304553338157,-0.157248519095976,-5.7748695630989,1.38003735695442,-0.45238463610106,0.328590577872406,0.783006339839987,0.258479379164562,0.421387865061346,-8.5296707319666,1.585512793137,0.0961293718225766,-5.2797273624022,-1.19544959593828,-1.90015153982004,-1.30963971605484,1.49897719963565,-0.604492638493822,-8.0912959033839,-3.21989134453456,-0.593413881381283,-0.341917246795101,-1.15580611170991,-0.677049600299931,3.58810826247283,1.33373476156848,-0.314927139569289,0.0850912706727995,3.93545039369132,-1.50717261110209,-6.5960658882273,-2.35741860121465,-4.19703766209851,-2.15009369118377,-2.9411336802881,-2.21130673425677,-2.36262217307674,-2.16242389973083,-2.0495957509034,-17.283331240559,-3.21296811648756,-2.90995691606163,-1.10588568945155,-0.469974045025268,0.693271066205589,-3.25334751247967,0.909751654973379,0.505248529327351,1.0404740879068,-4.2289376739145,0.374753822865511,0.795558402316075,1.09409431002976,0.281816173262317,-0.835745217897952,-0.00376117162620513,1.6836778016232,1.2143150900772,1.56740061183329,-1.83403429815025,2.48549697716831,0.851100825316687,0.270630761339492,0.231594559382737,0.316745234136331,-0.479169517636748,0.0100017921947293,-0.0121878957096061,110.379164903763,-1.90323773828111,-0.295547648839688,0.163912823468241,3.62335616377566,-0.471475518486034,1.31225869382948,-0.240893781057583,-2.77453232096022,-0.050788495008334,0.290326998425243,0.568261682739103,-1.86060543472621,-0.0333680058427546,-6.85793550883273,-5.38224058241622,-0.635469527650989,-0.195319701696179,-4.02933889269541,-0.0531737412578522,25.4527359293378,-0.601112684312078,3.60508761655916,0.287212523080378,-5.02722101726674,-0.193344967467357,0.469810751162624,-0.743183673222293,-0.0364882816762007,3.51951691476751,-0.495668270040185,-1.32703171514308,-0.780965873929916,0.623199747210309,1.77958658959932,2.38666009577167,0.813685389083383,0.995229816929396,0.0921739039767208,-3.95844947663541,-0.154847392747588,0.191033992742908,2.3880725967372,1.0914971411132,0.674062327152101,2.84735961628191,-1.16983258428955,-0.0805089203339323,-1.75745669747294,-0.21873862381982,-6.30314122890655,-1.15278897005976,-0.431133846847364,-0.906220829574171,-3.65302583305447,-1.24614344145852,-0.59175524796692,-2.63962297898632,-0.348019302766077,-3.8343839954703,4.09492758004363,-2.40000863453555,-1.32965965169421,16.323338977743,0.774591536560727,4.07741873704914,1.93360371932757,0.47859795430202,1.79302539597683,2.40168753388711,1.93114415708433,1.38903376419271,3.27668738395921,1.56932987888718,-2.59274686200991,2.47977630524704,0.0926960177477762,3.37204480088187,-8.39962328632743,-2.01482705550405,-6.85509712399348,-1.10756632490444,1.13806959662219,-0.718210937903509,-1.27088437748935,-0.82177547612669,-0.95504426491295,0.115167705985618,-0.639723172977019,-21.3496408900835,-8.44943115306858,-0.205344196677995,-1.90856723078667,-11.2661795188214,-1.11696986119174,-1.03976426138696,-0.815278667468726,-2.20266904274024,-0.723821732254285,-7.89993420977954,-0.814702158840224,0.785905527385404,-0.055682434988152,-3.4932234358505,-1.9008902040976,-5.45080458657041,-0.777610406875795,1.30197498614009,1.41872172798174,2.40872649675705,4.80695227751904,-0.575010690053845,-3.86524969780665,0.475082589455839,-8.23919712999087,0.957574365807873,0.39412476243785,1.63649744451487,0.462426966569346,2.31347092339536,3.40867214265807,0.760433009531052,-0.854970902997885,5.52641405332783,-0.481484701073274,17.2925216435255,-1.55423163450795,-1.76313115160111,-0.682512841400869,-1.48257161756553,-1.04120611603297,-2.2589578512266,-0.353556612771814,-4.77855246539555,-0.467568134459064,-1.34934706478383,-1.38433503468112,-4.01563329558727,0.35516757387913,-4.25545934220406,-0.327715543330186,1.92864608427406,0.0545291186712892,-24.2672558833101,0.218415538928521,0.613539462835642,0.153017282162034,0.891904455809564,1.42929118041933,3.06476568622293,0.24682346671195,-0.0316371781388999,-19.2466397936663,-0.650517476912693,1.66351547121143,1.0897339360315,0.474584451284454,0.703380524233056,10.0372331089958,0.269268037021782,-0.528538095645832,0.799087805189409,-0.361193034269274,-10.2626615459063,-0.571226262965849,1.03638226381126,2.17982502028709,19.0098496916849,-2.27894790898583,-0.426773498788181,-0.680854306124148,0.0954120373312404,-0.522529640912616,-9.30435628496681,-0.739081687753295,0.164288036240272,0.110738451423932,-0.79357560974893,-1.70190318340451,-7.79950817175385,1.80231815839727,-1.75113216961302,15.2853673259513,-1.59009985021736,-0.352541383020623,1.76223766400846,-1.36554654162193,-1.93122501042434,-2.69003008624656,-7.46940786769454,0.239618996760099,0.497311470393992,0.0573702812768482,-0.668526725202406,-1.31661210333133,-2.48236572905455,-3.50620195126718,1.41237226340053,0.347633316173526,0.621619163134143,0,2.54288650727708,5.43679894915119,7.82755272311403,12.5752256293248
