_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,113.28069788476,98.8499711804248,108.923664621841,110.278582226198,108.567752121962,104.55056784477,118.944946765519,108.662174208985,111.568193711032,110.318155570117,109.540986848446,108.321108345382,104.626679113078,111.464618138607,115.484031981418,103.271376306691,52.804991790887,47.1883461613315,51.9810006608133,52.7984638907975,51.4823553354667,49.9768471452572,56.0975790572811,51.959117280315,53.0770375340326,52.0218169756636,52.510175654072,51.8253426201814,49.4996444837949,52.2850248016882,53.1422640266448,52.9814170999093,60.7349409225166,58.0458916644612,59.3363040976238,59.0742542555802,59.6276931446318,54.6038170289823,55.549026024001,60.5789090608234,60.748124366562,59.6828460205599,58.624964849914,54.3925777644892,59.8874670619196,59.5254279966861,62.0505728160043,64.9076425227213,-301.388454695408,-307.048892491686,-299.339651686935,-300.128339461379,-300.672498468648,-294.459064182342,-300.089720200302,-300.431663426173,-300.903766654482,-300.880903540185,-299.720773892933,-297.455656506209,-302.237299337237,-298.537763938245,-299.443166023502,-301.878116071594,188.735251805117,189.671773078845,187.719800114192,189.201024583901,188.735946729356,187.166693249764,195.504859634592,188.711542512413,189.631990541597,188.304113821333,188.515597479563,188.11698334752,187.566956478628,187.985098183854,188.157707985589,190.041778499137,32.0677579584785,40.1613820950051,40.6501617694349,40.4952834228462,40.7137084111052,41.4142743183965,42.2841138138766,43.126582233095,40.2705609030394,42.5846417072061,36.3992835040939,41.0243773613014,42.4024588397105,80.8699021814585,30.8128637827297,-24.4826288521106,-23.1204081138795,-22.2585167959525,-23.0662411988,-28.1330037270679,-18.3213549880714,-22.0158887002104,-21.7482600249044,-23.2526841080861,-23.479224434513,-19.8049986749364,-22.6756786213831,-22.5946380630026,-13.6075681259634,-27.4287494513469,-77.1697396770743,-76.1165754369271,-76.1235651497515,-75.8585694907655,-68.7878980233229,-73.8603294923825,-74.2853167435106,-75.9818129511393,-76.04165577013,-75.2722682040838,-72.8741620218247,-76.0963101638255,-77.8369673371282,-71.5377341026663,-79.5636161008813,-23.7700408936311,-24.5474927314801,-24.2124799302821,-24.4120397683927,-22.7707136512938,-20.2851661179118,-23.4472171011258,-24.0388642263769,-23.341722454743,-24.9838207319834,-24.7885201202974,-21.7444019019424,-23.8679624267995,-17.0894298748178,-30.427759093328,0.466567876899174,1.0432585849574,3.2949763580526,1.39423722751899,1.9347382166987,3.96699114338389,2.00310910286638,2.36952925273452,2.01312880718877,1.66091437362612,3.20028906888708,4.4979170553977,0.327145454303634,5.45129326972451,0.931607861284461,-1.57056969055321,-7.94112195010589,-8.1791268417525,-8.27682245142185,-9.54795067206938,-9.53799886007059,-7.17537925003558,-7.56630457702316,-8.30610978033639,-7.13247987693772,-6.16593642239365,-7.05915137790653,-8.12328307773843,-2.16508459053661,-12.8527361983316,-2.43945784877828,-0.664378309095729,-1.81112436566278,-1.22559773755533,-5.92047245213112,-0.778383026439164,-0.75306708122418,-0.661182643433443,-0.610444468095987,-2.77550783937195,-6.14325367230252,-2.1978755093932,-0.0122482925839987,-0.0755793526439096,-0.407886787661869,0.8066912883576,-1.48843155099414,-2.56724631421713,-1.57222995477247,-13.045856005038,2.21356396995238,-1.30103069704175,-0.54595857490149,-2.61999609400892,-1.58322058214594,-2.0639494212669,-2.16523022351259,-1.9841583073832,-0.562347413293223,-3.99334970484639,-1.6731782888546,-0.161781403116158,-0.660269248839469,-0.303717356467339,1.14289338896145,1.62404456446735,-0.572034185498946,-0.772966265345242,0.0665978067368986,0.539084053929218,-3.54922680323089,1.49522069929272,-0.822399013005179,1.02695456347067,2.33483824576624,1.655419422135,-0.330578001202918,0.389695730256423,-0.107886869017702,2.67431281567117,-3.33654878827537,0.087492475089658,0.259643698065244,-0.27950668751203,-0.0721441777579134,-3.7696820812011,1.02613921252146,0.780392603354706,2.28661288565583,-0.366571971642604,-3.29697777745279,-0.439712234099086,-2.28498010729623,-0.444134889233553,-5.88009301480821,-3.54439886203514,0.0507506585078705,-0.321188110104905,-0.449833412675964,0.759083547124854,-4.13291561344941,-3.22587617692029,-0.799121646008487,-0.488807793627053,8.06175770253732,-1.01076921765612,-0.0801708078800047,-2.68298282839906,0.286333122201437,-0.616428552480106,-2.39512467944113,0.426754010596213,0.214009427046028,0.102773334531404,-1.03713903110975,7.37189329986988,-1.28332541403571,-0.170431810082791,-0.441426247077993,-1.64242777440334,-0.779466697655379,-0.282876876997391,-0.840503055208095,0.21601390470244,4.79535584299563,5.41628806347731,0.566843385845883,0.0176839837248736,-0.65151971039873,1.26730019122857,2.44942325214029,3.15669563242738,0.408183929075948,3.53097437136307,-0.977350301272414,-4.53025285128493,-0.453469870417527,-0.813892675697029,-0.461453824776088,2.30614639267276,4.44646665061122,-0.0062168554527688,-0.509197151150714,0.596153279682648,-1.52226683808601,-1.56945026331751,-2.03432935679669,0.134730329238745,0.141803396205031,-0.324764991556131,1.80477880957171,-0.802864740416252,-1.18026587822354,-0.891024991811635,5.42717322008954,3.51425467516333,0.636329042580022,-0.379801020781016,-1.86228309033333,-1.2466835270838,2.5854541367215,-3.36659143699704,-0.235010324452514,-1.52107643162003,0.498907733880495,-2.71415916948209,-1.16908285779245,0.0600439367650771,-0.0874244112996581,-0.856605651771798,-1.52608155857812,-12.6516798091158,0.431320175139503,4.35028498222096,0.0432114546118068,-1.44482968350016,-0.235764871693126,-2.83904448718559,-2.95526470127463,-0.173019562684738,0.11957689247897,0.432295495470113,0,4.21195429834384,6.40196558852421,8.39111364261007,11.6198247008493
