_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Robots,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,15.1476698931039,16.9701887595149,16.5198766951977,15.1265073092763,13.8174319407042,14.3827683534646,21.88302290013,13.8603378435622,16.6982794179367,15.8013564086561,13.9662811119323,10.561834752451,7.86718068436875,18.4072218318455,17.5332391197516,4.41918027651872,3.32628382577834,6.31856751501611,2.14655510826955,0.0535583615741205,0.981849510253439,-1.68409783749912,5.85472357042968,1.406745446773,2.62520926853682,-0.690371473077143,0.57389939457738,0.191261933100076,0.126252517679349,1.11936206672735,2.14541694323589,0.907005558487616,1.77214526223136,1.38999108030945,3.03453817488016,3.22328736824062,2.37141898583104,3.13198029968604,7.78792524256352,2.5928532486826,2.54341065121626,3.77412203695203,2.19072803805083,2.97678232063082,4.02277538582505,3.66715255333866,4.11603384022311,5.03394977293079,-0.0957773968423652,-4.57900217956589,0.631143501332656,-0.80056002175431,-0.414635028219337,-5.90558127597579,0.346929982290859,-0.322203439593506,-0.0664618190351731,-1.24378002412008,0.65904517713269,1.72356072654942,-3.91791461952211,0.38689995725444,-0.0754425015401733,-2.22025190544232,-5.38625697385057,-3.73782377125913,-4.46833084533777,-3.70398616869577,-5.41771331345816,2.18579474558071,-4.58881204087677,-5.03019916465251,-5.4691857521493,-5.61436341824695,-5.58344463248743,-5.54242862262036,-4.68226719647272,-4.424094053644,-4.78596935207966,-4.172427924397,2.36973107822807,1.39782089597741,2.05646702729043,2.13534314280993,2.74571250583637,2.88966878782972,2.82241949024277,2.36505607892503,3.47235249574821,0.253569364469673,-14.5926750574858,4.48310405602408,2.90239726196996,-2.04992791175778,-0.819620315801476,-5.32644226290318,0.65687814607475,-1.21777268988851,0.397802837258609,6.47244996361416,2.51575762914795,0.0846699912810035,1.54645925630217,0.538767041529308,0.343864337062064,-10.3306914837561,-0.287818680748488,1.01857948936085,-3.36885064694026,-0.433542458821572,4.85400727037738,-0.599686372686529,0.473807333531355,0.428752111428328,-10.5927338402344,1.53802291022582,0.520440835758113,-0.168362463588135,0.479995248861069,-0.948388096662586,0.768396484859166,1.9591981432493,0.249458870944638,-3.42632863080233,-0.452700518731581,2.59306681098108,-0.839036140341988,-0.482769547480191,-0.226574436901552,-5.5589117626223,-1.19454361221232,0.0101509136017561,0.240321391455596,-0.875302033909603,-0.0267803665180411,-3.85393218924594,-2.70671813178644,0.664321724287094,-3.38191932939242,1.18433826882295,0.289245430642602,-0.187906177108422,0.285453969531694,1.15249898634618,9.29218017999347,5.79903761093141,1.57063413712349,1.42426374595453,1.04247673763444,1.45202561726899,0.969930769421732,-1.46461922548179,0.689531483761905,6.26586980264593,-1.08123949374088,-7.03656856589897,0.0846760892290024,-1.16760630801269,-0.0348600017031072,20.4655225698262,-1.49425504696071,0.0414895025235048,0.593631644874308,0.234004513553547,2.02159880176136,-0.472198058641316,3.87489607602926,0.539999380220663,-14.2053761380203,-1.21178076332624,-2.20738301006928,-1.25463938894963,0.000774735626082413,-0.56937451767942,2.70133854663947,0.355229880269455,-0.828248034988632,-0.838516572410512,-0.518111216098529,-0.886952718079725,-2.30214583447834,-1.00487244416722,7.87301246405283,0.0301136056992417,0.748811129010423,0.374452600923175,-2.23667428234185,-0.518650251170099,-18.6226450668928,2.60619822236394,-0.739483626757529,-1.07291577426586,-0.0485136424120417,-1.38639454631351,-1.62847296802807,6.11754866769802,-0.524443934785909,3.17812468214555,0.63709264412292,-0.357253681179817,-0.4966077197335,3.03268644860342,0.474600437525797,34.4487417022885,-3.39244285019581,0.98128078108782,0.522175920826028,1.88004934848226,1.23690667116658,0.610620564061906,0.179118495687653,-0.257935868789372,-4.6861977329318,-1.07588308366063,8.93161826970077,0.881908921901652,-0.254792627824871,0.0606036688924284,2.94709201238473,0.411588379317355,0.523515436015301,0.805887441392381,0.881170365613521,0.848899962849473,-6.29106997430021,1.7809301086833,-4.27877973045439,0.873763123557755,7.12963438536985,-0.277632393324225,1.35000709609991,-0.956931078893614,-13.5841428167484,-1.84220150269588,-1.14914315927081,-0.357073515324238,-1.56305819313637,-0.193089492289859,-4.21892188162038,7.20501660107136,-2.35873532857963,5.13142126132925,0.68549452587525,-2.50093890627116,-0.679483286631042,-3.89622663633516,0.328521663589842,-10.7445390732238,3.22652321686246,0.560198475500514,-0.0862861011822916,-0.747338072577376,-0.910730167721876,-1.37276148014619,-2.42008165842769,0.281654672925469,0.997090920718136,-1.30229477334739,-7.53879674843218,0.595463720373269,-0.4028859640045,0.624447555355306,-4.01539471680885,-0.652833199413623,1.23508746261974,0.176174110842034,0.517197606542234,-0.0739718131285928,10.5656157579738,-1.28841012905661,0.254997371006718,-2.27809656317528,-2.16143661344742,8.23831354434042,-0.778605671359622,-0.97231469396939,-0.157878846117372,3.12261144632438,-1.63412584830857,0.207404782615986,0.626896888385075,0.0986247486670608,-1.84140597574763,-3.20454407453767,0.841019456043302,4.30050434922908,-2.76400268035959,-6.83747013202162,-1.603363744324,5.60159961584228,-0.67692231903838,-0.0550535608957693,-4.59882279961541,-0.283860357033252,-0.597471971338678,0.151403647300823,-1.39084313477125,-13.3159771045954,-3.5099231525503,-0.632909726051101,9.24613617747797,-1.58241510586799,-1.13246441667134,2.08519752793915,-0.904574306411111,-1.44825212117543,-1.63739923808775,-8.81429593445552,0.280753395325039,2.327739326295,0.0444361475914212,0.736797511929543,0.684117448014701,-2.02578474352439,-2.97217886218601,2.37420975523975,1.09632390888417,0.53442737357562,0,3.42543814722394,6.37951171872142,8.55756064231606,12.8662284107449
