_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,20.049987702345,15.6587287836015,20.9962764494072,18.2880560550548,17.1410975157212,8.01207268533628,24.4604683133516,18.4545111933667,20.8445587234418,17.9796402357765,19.3967854880872,19.0734188356871,13.5175838936547,23.6088994312273,22.1398801393801,6.64917106142288,-0.049877487004994,-7.24325181792104,-0.737898714014037,-2.51668672038231,-1.8590502028377,-3.9132132134264,3.17966748009147,-1.09480561138423,-1.06138521626022,-2.68180035515884,-2.3704985306919,-4.37091986928459,-2.78259141949866,0.122881540906746,-0.158156117559542,-6.08676424460357,0.564375130376136,8.02631860394227,1.52359633183218,0.111485858716985,-0.623061466277539,6.17725952815018,0.806027267649582,-0.341592339922785,0.0493865965351869,-0.379097654292757,1.19898873278756,-5.75975070992195,-0.693771940195946,-1.47568554348068,0.986913489755389,1.23899835230085,-0.816768093076588,-5.44667410436205,0.426370447241048,0.718474846892524,0.256722119831736,2.82609896306715,3.12362687391188,0.0486285851014598,0.513995392441347,-0.371475909351115,-0.902524975377176,-4.73611302791232,-1.23757940004867,6.04396946344894,1.35263697064282,-6.93133285677772,-1.50439706900313,-2.38171055947767,-0.221037204003689,2.0944714881387,-0.392203568035618,-2.71027132647145,2.65459859038539,-0.17781917403822,0.51878480530787,0.213539395499644,1.97576738213059,0.0582422082133504,-1.05242543504288,0.307023653736753,-1.36701011543949,2.69305223249457,-33.6052599712783,-31.9675975805393,-31.0454497749712,-32.8047564200266,-35.7380292651443,-32.4201611610245,-32.8502899228617,-34.5238279031391,-32.2420340522956,-47.6365236360892,7.67961624876212,-34.3654280024278,-0.762079926205161,-33.5825154650546,-42.7037206367685,30.7974863538469,32.6683574528375,32.0266278901077,32.086662727228,29.2513832461242,32.7626705837074,32.5608423110749,32.9010325225083,33.3064272785881,26.5752644844528,26.8689308013102,30.632126791712,36.9555096686648,33.0051988841591,25.3574346793775,0.390612801817967,2.40780132336353,-442.075843318776,2.97635046702131,1.04297236423209,1.80488948228205,2.37821953438726,2.25648493454654,-0.136671367491482,0.708103258356042,-6.99605944105306,3.13258021278333,2.93626806145622,1.32114193759636,-0.10349345330922,0.654087058455632,1.32435386725879,-4.45679584767233,-0.384509795703328,-0.0800902494055372,1.14852860737673,4.34555586399811,-0.269629958916042,0.439158151773009,0.100683833461184,-6.37494424222144,-0.776957088524517,-1.48699138024769,-4.7564244818887,1.93081849725388,-4.34444811568704,-0.503871231671487,0.656694429537909,2.76960811377495,-0.379233115321789,-0.439839585618619,-13.7134569572307,0.0183930415040853,-0.331488250968271,0.280861287434545,1.12234194745864,-1.77776167418041,-2.09316187465215,-6.46409518218088,-1.2312721472858,3.2935690719964,-0.0120561039978726,9.4909936068632,-8.59447641485289,0.347980173100802,-0.673300255038488,-4.71546580282541,1.32642905453206,-1.12207255901974,-0.032285965106283,-1.21109056458814,-3.89411474641206,2.24663226223198,-0.463778707407796,2.49013924834067,-0.184435411942374,-1.23157131263035,-0.226403593701494,1.71537972054446,-19.3439605976868,-1.94777827341536,-0.271131006227891,-4.46684663606627,14.2116914309409,0.332472506116979,0.277363391533242,-0.0589482676235549,3.45797080275197,2.74513315523297,-1.88641693067567,-9.46122123445477,-0.886660905794702,4.1374448562885,-1.44088615526424,2.39850994448209,-30.5103079783259,-1.7672217259567,-0.224879499219237,-5.70440560896743,3.43027022017962,-0.935845781848658,-0.680329562405217,-1.14153215229629,7.68927170899097,-7.1075878396623,-1.13183421317639,-6.9725528790109,1.66525243872477,-14.931268652507,1.01082024841651,-10.5239301200362,13.4443675682358,0.246255126159364,0.393524553208095,20.8334016192567,2.62957303693887,0.335618981959864,0.629802517181133,2.25033774980415,1.29207063228531,6.22368574072639,-0.431328992679834,25.1887010701114,1.67838727301556,-2.41864763675266,-1.74489303963232,-0.220732702112542,-28.8473989694803,-0.342149391176924,-0.874284144652511,-1.12977001206045,5.47273472684609,-1.24974559218531,0.763747336537079,-1.29225769406698,2.99590035011049,-1.10015080484735,-11.7360089573859,-2.11539602228802,-4.821393734325,1.01288103290731,3.6480856932503,-3.35268671179832,-1.64822822044998,1.02343508321432,-1.09294682064902,1.72714280458441,1.50638267104389,1.47796609960085,1.69188124741929,-1.49158044221716,2.01298148689921,1.8123039437528,5.76742209152661,-0.316363260821709,0.759593936668565,-0.0801392701485259,-2.49680999305985,-17.7777945754098,-3.86009567543159,-0.178978042099762,-12.9912865357281,-6.57670254744609,0.306600984337574,-0.731374597203463,-0.51612637868431,0.78012824921619,-5.50250468122657,4.77626101063842,2.20699559370384,-1.33134205132959,-5.07691049972304,-0.590842075133879,-1.58761555682904,-17.3861123932106,-3.68763102295471,-0.32942694093439,-8.22345770668271,-1.63832321731959,-1.83389860127158,-0.135488427495443,-0.82538069669122,4.04694473459078,0.573990364142113,-1.74145284917334,-3.86792590741914,-0.592546035707627,-1.07430259819746,-0.935743922586339,0.661848521506571,-28.3335879952536,-1.89198949256886,-0.574713609643237,-8.59664934292059,-2.95246446300778,0.616370519071267,-0.807272622878921,-0.088009206126416,-3.47866059880477,-3.66870065666322,2.62357406215727,1.28481398763099,2.16738636109985,4.87620515739876,-0.365571170280474,1.36215232873922,3.21037859939428,0.156748020498722,9.0722688606083,9.51672292206765,0.875958094868771,1.26905778417607,0.499455874116561,4.651182281793,10.5105566096983,-0.0865527430475743,56.6730786926455,-1.02256355953675,27.2086362598904,-2.39246990447668,0.00704391946390314,-2.401982115718,-0.814162712647047,-1.01513531806661,-2.28689641695862,-7.13079438495223,0.275304156620562,1.14251168851852,0.0447607229087318,-0.996308972925397,1.49530592863924,-0.961696798981794,-1.92107977123556,1.08108574813247,0.899571752086129,0.738530777542293,0,3.41993543027883,6.45307022890102,9.01663853749243,13.9255230944658
