_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Robots,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Robots,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Robots,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,21.9349100226317,19.7774184003435,22.6897702305649,21.9407913968024,19.4992930491017,20.8998377046991,29.5005484544409,21.281420762058,22.6238982545108,20.3158413913096,21.0671826582689,17.7151896350206,15.7254823890616,21.5150167846601,23.9326372554911,10.6503545291629,1.855114986487,-0.959455801819696,1.07376906723656,-1.31852092721567,-0.67898210877794,-2.57036311199493,2.25999015023305,0.26374492439229,0.460196110585942,-0.688414952451949,0.52539237388711,-3.644723005585,-2.10047905715693,1.85743817109533,0.767061708639786,-1.06006106875595,-0.914245883051528,6.29109716984799,-0.373567098058719,-2.59945508946303,-1.0781732133412,2.16246393841942,0.737470654024265,-0.313274962763438,-0.487803015249023,-1.83091914264845,-2.42392632612222,-0.136928926219133,-1.36293930957603,4.50560904565934,0.530454248848053,0.326917313365165,0.262555220517161,-1.3553904371183,0.0822943713662402,0.696870406118594,-0.34533026187296,2.43115899957545,2.38678006235068,-0.560258288796714,0.0879978086648661,0.497227601476921,1.45675551092921,1.62086114026877,-2.18830974510583,0.130548923604074,0.610700387198943,-9.87169054252345,-0.492862392067525,-1.16355438307518,-0.529809914824103,1.64282372417799,0.052843252171965,-9.07204978637802,-0.700268486656913,-0.123643704622376,1.15055681178043,-0.287276902618182,-1.03385126319765,7.92765678031527,3.11583936569487,1.40701366791041,0.0533584655941971,8.5594625831736,-0.343684411925068,-4.6237976747507,3.76304183241912,1.70946986989299,-0.218234280354957,11.8182832491778,-0.69051514162629,0.144931201049694,0.168905001885847,-6.40836161903097,-118.582904254212,2.72420534890692,0.957164418190303,-1.88147378576202,-4.78352448978842,-8.56807948243799,-4.70375627650673,-2.37218264940257,-3.83637714329957,-7.54751416521663,0.536062504251918,-2.18714249761023,-4.12517447540011,-4.0930352063788,-6.55551650564262,-3.66361921520967,-4.43206173017118,-11.9451876966795,4.83678100014742,7.30819856488708,7.41420159146192,5.05835088187324,6.00258531064868,2.92859054675299,6.49218566534618,5.48891737411567,7.08755541887335,5.15536431431712,10.0477201742405,13.3461462536581,2.59660602143399,5.60365561916749,-10.3752787403291,2.70411911542165,-2.62682738157752,7.0346905391542,0.844671022359101,2.98447889093109,4.12109804374692,-6.0228026289854,3.8151995987067,3.87466526157521,2.06702009280086,1.55600168788249,23.5117466230922,5.88291376448328,3.95404907019981,-8.99847321855714,-2.97933399765681,10.4221164658094,-2.63185968819794,-5.91913719652642,-3.58651840242357,3.15944094896667,-2.59669398024882,-2.0145819087961,-2.70135718083565,-2.12057567240949,-2.83677428407756,8.79791695805399,-3.11956498021837,-4.33401834556805,0.784630862445696,-3.90078912166489,9.94446829374614,-1.57529129059901,-0.12154492691432,-1.68867737317835,-12.4714479526178,-2.79206554276951,-2.38922065739426,-1.79192992678384,-1.15888521746605,-1.27181764498785,12.3695522824815,-2.16025280910446,-1.81976103576268,-16.991292591826,-0.393703255833066,-4.33507250255429,1.98200307079066,-0.690283673411429,0.0192268593772146,24.121426977094,8.98333368031542,0.438153347467788,0.441140620137335,0.17365552277382,-0.912774778652284,2.07748089153464,0.333523661823583,1.11329107141832,-1.07802317280255,7.77687923040309,1.19406749397959,0.305452532411664,-0.0124664542472592,-17.9615171341945,1.09979994884051,1.24975838732014,0.607431266256598,-0.813226909582339,2.98829354755807,1.99778608062987,0.159944655474647,0.633512560174138,-4.32367763801468,0.542823505301672,-2.99538014889823,2.40707235519955,1.11410596575885,1.12810789158817,-26.6480010011651,-4.26933593564826,1.66544942755746,1.09942296467687,0.991824553883132,3.79647421725378,-0.355530882502826,-5.40930528717952,1.18381007458859,10.925649421815,-2.64715345481905,-6.77248756274862,-1.69074516289441,1.59149257762608,-1.20946066211496,1.60065113697509,-2.82301682710167,-1.15674520604324,0.21163345535817,-2.34757377348858,13.6513118271689,0.937660408434562,-2.65782575409046,0.890207696178838,0.571418900204326,-12.6589924249142,2.37379891211127,-0.260651543031619,0.00580685723256987,-2.4582376048168,-3.52762687577709,1.70814784850492,-0.0396672997477167,0.140298986438301,0.31315335262045,-6.37999803672232,-2.36670104412848,-0.274250121809701,1.84674737039797,0.165940251470675,-10.7342713635584,7.64076165304883,5.17940075496847,1.14804275038715,2.76872192932258,-0.682998387629007,-0.244187693157113,1.03453779882321,0.400803325942004,-22.2392865383962,-2.67453181327882,1.54273088509344,-7.30121221081549,-0.919572648331685,10.735723524118,-2.55886666996393,-3.86572053953309,-0.529333565750387,-6.16129273864524,-2.84140282503448,0.477234993074419,1.23815654240875,0.0268595966980823,-4.95778295972584,-6.69369320601639,-0.475737434228355,1.19203788693479,-0.00730990359025428,-0.162460688339878,2.83492433249967,-3.6396453294782,-1.14011447111633,-5.40327402268426,-0.278564177830199,-1.33801058155413,-1.87346485055067,-4.45380247341301,1.4479099805451,-4.18222747049541,-0.696642849785174,-6.27877311575296,-1.63603218177602,-5.73474904089921,-0.214312883419039,-2.70655995323627,-0.254710560934283,1.3135013471816,-0.496473282486299,1.73460686455108,0.535656127273122,0.88991861933845,1.48422779438183,2.42767570680905,1.15575758843065,1.03077608979634,-0.663632204657477,0.682786442885453,1.2624069712668,0.178127583557402,-0.345261917070066,-0.835792433479192,-8.68578320193081,0.237422887455516,1.1823521131232,0.0872831550335781,-2.30046641588747,-3.70715515513711,-5.98695645613315,-6.91332369916644,2.23997709856355,1.88729211363389,1.15666921241824,0,2.67781388059373,5.97612893520334,8.82164885092156,12.6428489022003
