_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,20.8927937288776,29.0186361051804,23.4127787840634,19.7786922367436,18.6867331591436,25.5235005414179,31.5124672976934,20.5766618225031,22.3165335157416,20.424369898662,19.5829451979111,15.3936728787895,14.6553080024765,23.0640318585402,22.8003603078588,13.8577353886961,0.417878569884747,-4.67380120752103,0.572640830369521,-1.82099123988566,-1.13176709632122,-7.22577557477306,1.93748357393575,-0.76971767436211,0.183960652679347,-2.15520179576177,-2.0776015340803,-0.0246354513995304,-3.25792889734946,0.341446945192958,0.351007096938725,-1.35706728491507,-0.981283316706925,-3.80824889677084,0.541995708891811,1.39435198443031,-0.127222498029969,-9.11826625854207,1.47837346805342,0.365251275060356,0.730021346458691,-0.106373252413532,-0.954080862491541,1.14315639118059,1.92193426262893,2.81887248433238,0.921834332563886,-4.30113842225112,-0.886382873435785,-3.34794292308635,-0.442771853932512,-0.399723985840061,-0.913931605248689,1.58487503230507,-4.604024231675,-1.60521497872006,-0.922993465240426,-1.07991774388928,-0.426361729958269,2.8498367445807,-3.43234920152967,0.467878937908422,0.232053867184306,-7.65065337916398,-0.869757509663868,-1.69112636015953,0.449383905643673,-0.196937689614169,0.435848632546181,-3.706772518087,-0.949991387883756,0.935415524848554,0.916315937385117,1.00396347244697,-0.477865839782892,3.19113929128186,0.718204483130416,1.28582828022057,1.10851223997303,7.97550376083501,-3.06472869320305,2.81446929559014,-3.9017778939409,-2.05651131251803,-19.3498355613576,-4.47458247088179,-2.29497374384573,-2.45288803719454,-1.68981496778335,-0.868212784935452,-13.27244455264,-2.3921556478108,-40.1582663147351,-0.78049843321094,1.40276922087629,4.09077624651646,3.07316452176434,1.35960008296929,2.14054525871677,-1.97112767278266,4.2403105326732,2.34454076652481,4.30040897573969,2.98082925735073,4.25843878295891,-1.67444117184735,2.43265339427838,6.60349384847948,1.72606769949731,-0.268906168451479,-1.12219615045404,-0.335105734202267,-1.4130838653127,-0.0354020413579033,1.16203492920545,-0.573767437293792,0.194090361805286,-0.781435647080659,0.380671209034064,-0.111363566333159,4.41910989828449,-1.34549729509531,-8.0032190935528,-0.269003558893879,2.6386191168817,-0.0632083420337184,0.0929954168977573,-126.981801071005,-0.411601055327965,0.12363397822193,-4.01898947987192,1.15551432917466,0.74827842653589,0.51807091298836,-1.11740700598766,-0.409072123955145,0.608547202633138,0.482671203218881,-2.76621043133282,0.556438323037646,1.7272005278086,-0.401610344478681,8.83158964374889,-0.198639628467315,0.335812456652514,20.6287056130844,7.89532163427018,1.24086570196559,2.84305741216542,1.23004317360826,1.86105932853728,5.09541088835281,0.0131791843605705,-2.21214419474971,1.10303923064349,-1.89599090309751,-3.23918306473724,2.69444771961111,-17.4449140400278,0.615150545570449,-1.05678708262959,-8.55653713809598,-0.321921423190458,-0.224038068548439,-0.643501613934602,-1.32801042312132,-2.53407809957397,-0.59742876330089,1.71391765051401,-1.53216875430853,-2.03132971110302,-4.3705737171879,0.68151907427702,3.16217037321222,16.793192972594,0.56282100458713,-0.546445723312046,8.29263028544407,1.17230738230521,0.654433566843146,0.0519954871923796,-0.987166502337381,-1.01353069540621,3.30350763717417,-0.84989642060618,0.569274898087397,1.36267200141621,-4.44139654018792,2.02355975999075,-3.12263439143165,6.93584253726248,-2.37810451635319,0.210811751081312,-12.6446106868567,1.8886237480401,-0.215775830447203,0.520921684647131,-0.566989408916931,-0.550781922766887,2.25929563541542,-2.96228427403518,-3.11202241389596,0.605842450966401,8.34101908885824,-1.20323912240534,0.321222606628628,-5.14343981465129,-0.302492912140501,0.396589127799753,10.8736827713577,-0.437113414803079,0.263223618460796,0.50688571270924,0.504840066291447,3.0355019631169,-8.94878353716047,-3.18119595545776,6.81900586866307,-0.424349737357163,-0.916059293452502,0.409118067433539,-0.91800629400124,-1.333498058607,0.520135169350339,0.0170312956200536,0.947554757374981,-1.72893239622937,-0.151553838471194,0.693788271425652,0.221134373736733,-2.3588380994576,-7.7839110118984,-1.07961109320189,-2.53926418649114,0.246994901378393,-0.140491198066671,-2.3730634917894,-3.7348627088075,10.3717463259412,1.26105223678246,-0.424260859711908,-6.25721577822714,-3.0015564250646,-0.195911354466568,-0.300424358417995,-0.158731438106375,0.671050413714951,1.071608913447,-2.03673929688854,12.0900876442372,-2.15545875555965,1.67650756708628,-0.368778224695856,1.57121868949477,-15.9798294596008,-1.6352560648247,0.31707089155784,0.233580302733098,-5.66828224451052,0.438383647077807,0.35380581483284,0.697117177759179,-2.07919948338995,-6.27703814256124,-1.66301667381879,-1.67239959129134,0.862149714230983,-5.48124318744203,1.27093773484245,4.92708241541705,19.5395693420932,3.45107968491765,0.032554681366509,-5.60202091677093,0.966158118428472,0.38012732120451,-0.053858729349206,-0.674011084594823,2.4527600065187,1.17037298911904,-0.694230575534329,0.921446332008776,0.0744548675322216,-0.535115705343376,-3.05783261484394,3.68425828241241,-12.1826256716882,1.08144460268463,0.177430431906854,-8.51028026560249,0.383671177627527,0.286215333152964,0.0571925237353542,1.0980064367806,0.1348419192342,-4.70188790818417,-0.016831088877697,0.659371095978301,1.00335320632519,-0.748122391057856,-1.85392817030704,-4.76106673957199,-1.42599375141612,-1.14939693051588,-2.05592289058655,-6.03703149129447,0.404924513451289,0.123128513345709,-0.598562315574124,-1.85194253078255,14.6192967795582,-4.15838869915886,3.67146584430336,-1.21332915047008,-11.761587250503,-0.790284215711845,-1.11305993930874,2.27013389923135,0.0301177545077784,-0.120039284219326,0.215662559133635,-9.01287419903579,0.305506507239232,1.57373219012174,0.0347070188130421,-3.71562537776923,-4.00992639410637,-5.12274743624596,-6.50198081918677,3.24802409706631,2.14456683447658,1.49008021097397,0,3.05176626631041,5.90088336124393,8.85689878312885,13.0992537924601
