_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,20.336536790623,20.3047743236085,20.239211450847,20.4667772323616,18.0938730946705,17.047470431143,27.6511668736624,19.1298179861042,20.533264007613,18.263551092912,19.3029278243276,14.6002914687152,9.30403035071024,20.1688785887069,22.1869636933579,6.68846936316339,-0.826749748989362,-1.49241036366426,0.677028996455679,-2.38731439229072,-1.63204853724438,0.753875605154128,0.835066255837872,-1.20130633360704,-0.123272728069157,-2.11689862963465,-3.00566033694373,0.246782406548732,-3.80198441096749,-1.16166828448807,-0.167336231416179,-2.56944908320276,2.64838673765438,5.50863903101412,3.503379907877,3.57627267552104,3.24744197835831,1.41615728187689,8.65785387758541,3.72287911720227,4.29651239500017,3.42140895519907,2.55831672643871,2.46607558404242,3.87523963886176,2.83543391077169,5.02577248811727,1.25593607720093,-3.06994985985717,-6.0778120607425,-2.55857161125375,-4.04703912317233,-3.89504969680642,-6.86133731936623,-1.48976043465927,-3.95153249829379,-3.46092820113438,-4.71882788401671,-3.63361040855238,-4.31722501304859,-8.24290508499105,-3.60946334709238,-3.75302270158881,-11.0950547859147,-9.79507365138684,-12.0753469624799,-7.94212162868701,-7.61552122359804,-8.59541417495103,-6.76758649005969,-6.50149917605139,-8.16690331304734,-8.69909000567482,-7.93495653248976,-7.58883775731567,-4.91123664086838,-12.1060480810899,-6.03257044229215,-7.35097224769649,-7.87592374073282,8.58982236110535,10.8020888004623,9.45426616082822,8.69504736713345,9.16871189946967,10.7241177424762,9.05194878439442,9.14669250276952,8.76834180361572,8.76622577463817,7.86352270284336,3.62615627403053,9.11542654440657,10.3908178510214,7.93171179130873,-1.24372863721045,4.61940336428247,-0.369001569412978,0.0427565046195636,-0.509180075120973,-15.5788065199104,-0.572075937495803,0.331477958120506,-0.710551163845675,0.279056999115009,0.395708296760753,1.04036450248396,-0.0970531995269753,0.134640746093233,0.809944556807638,-0.55911516910217,-5.44163877151624,-0.219622108255325,-0.714092394463128,-0.301311995625846,34.009868995386,-0.27218704154564,-0.108477161187639,0.189678921829785,-0.0865473633703748,6.04201054495932,1.10106666441235,0.569874798627582,-0.416308585992316,-0.495102950699921,0.248795506621812,-9.86496120566507,1.60039450830003,0.272691710804442,0.541186139838431,17.4508354843245,0.588321798995699,0.700133010422643,0.13708129495772,1.3859494133935,2.21418496336496,9.30096365703373,0.751684670460999,1.20085824424747,-1.83095476205497,-0.296165941777295,-1.80812363051416,-0.380523223637398,0.567587392820669,0.446295757705088,-1.70306359974588,0.844774985383777,0.32710357766097,1.75402413540306,-0.232287758598267,2.97408559495319,-1.83548034335487,-0.196009172425805,0.6015049917432,-2.10650099526286,-0.643134524965585,4.88750797791421,-0.561445821876018,-2.5316355924131,-1.10937911430978,-28.2852740020058,-0.604281465248507,-0.723788903182152,-3.11033347884874,0.11226869190834,-0.971667832739071,-3.93856681979,1.33843470795987,-0.531413081209022,-8.58855700681691,0.500141583693452,-1.45951276576059,0.567831154202863,0.978057064009555,0.747372990243159,3.26318953471792,1.28172158127022,0.546889744521863,2.20326706879757,-0.593236675886987,4.10715693109034,0.437366750262999,1.48721077727464,0.737500927974442,11.6385084367583,-0.134448840029393,1.90494153341149,0.495728576024298,-1.54740732386053,-0.309175230178748,8.81775626196443,-0.315538376541773,-0.258335231844039,-1.03377123403099,-1.03243591641109,-1.34513369991113,6.55893720059954,-0.861062388962444,-0.966661601144539,-7.01799032344785,1.36054790094878,-0.25472101462589,0.353930223351505,2.69946105613597,0.497943837253251,-0.295103077476311,6.34662529256262,0.763528029969125,0.63619244820776,2.02755382873761,1.60253732950972,5.43550016542049,1.78242758855578,-1.25137471503262,1.05575715936365,-8.96951721579258,-1.59602425149781,2.28531044617828,-2.13928559345625,-3.1309406313333,-1.40823189361974,-21.1997281176709,-2.81445156721689,-1.22470599635024,-2.30354962869302,-2.64214064462161,1.49158274855692,0.686236552893556,-2.37311836477233,-0.959836764597452,2.68792341746026,0.407868324832424,1.96926511526012,-0.130797424448229,-1.26978654958648,-0.351111592304558,-8.14975222661539,0.481321509327602,-0.665965583397059,1.61857086624497,-0.120880189348411,-2.37965618333377,-0.845558819419721,0.608600486917712,-1.74587416670558,0.893059836501294,-1.32934203825138,11.1489754177686,-1.2126113001122,-0.782460429757823,0.177920007378743,-26.020978458763,35.5136058840162,0.210179667277724,-0.0593486122247154,-1.30711104622667,-1.66699520839739,-2.788764567682,0.728044994136715,1.18716267234341,0.372689024043497,2.29323826937319,0.465904489386645,-3.8310718492491,0.919807817614204,1.63146913044187,1.2692811974799,-15.5368463495512,0.821575784045571,1.42790122211225,-0.756796800559694,3.02607135452716,-3.4253242621401,-1.57467973864586,2.36464119336182,2.53262290213551,-1.50527513566161,-1.36488503702495,-1.39084114209165,-1.99794991963266,-1.70768424648919,-1.40507256565042,-4.49643756083153,-1.27973644297844,-1.43433783888415,-0.508751034778769,-2.56045619944831,-2.87101171499283,-1.57055477386639,-3.48552603629438,-0.599374112356387,-0.029150180713779,0.187970363183247,4.90619058329807,1.54140820491447,-1.29911897327518,0.594071300653418,-5.77361917647811,0.523723727556148,1.49878629589569,3.76336067556009,1.38239284847627,7.78501197028754,-1.67103176758651,1.81728795880688,0.801261919372875,0.436097326149612,-1.27012934059989,-1.65079809514355,1.31745383821674,-1.51399200668977,-2.10321132788324,-2.26692783819298,-6.3530231870548,0.181701215615845,0.799859536524714,0.0417833548219893,-1.5232638663877,-0.260389438319815,-2.5350784518546,-3.97383954482682,2.45574899194648,2.55307477772125,1.94953661441442,0,4.04465409846174,6.69963575261732,9.78765900997986,14.4770622560656
