_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Robots,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Robots,Channel18Social,Channel18Sponsored,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,17.7330888410106,18.2716478169765,18.2269040957875,16.1399741352356,15.0981061909064,7.13841516677588,22.6790262315963,15.7855899316353,17.8789645622763,15.8196040846068,15.4530142891745,18.2168307070221,9.87263594501422,18.7995002252541,19.5667946072965,5.4116907227295,-0.61564875467125,2.12981202721451,-0.00619678624977379,-1.88785003561475,-1.19900795379558,-5.39059430142279,3.5636294781494,-0.33292682346487,-0.152995605509783,-1.7416739620038,-1.06463512968607,2.01946799029155,-3.05941917397192,2.44240110746779,0.316604615457593,-2.80736402921445,-0.613083979036964,0.20252726836377,1.57205080084053,-2.53908499592686,-0.0457648804699147,-1.3381038819482,6.94827479405207,0.455458750294983,0.637730982019698,-0.171584248010298,-1.12129243533437,3.81128828623693,-1.01951947003645,-0.237166328297095,1.33662404952797,-0.616061457072,0.611971403806263,1.36054760040923,0.9194547037889,0.81782230942741,-0.923861867240562,-4.85598884020137,0.726842480585984,-1.10383501692982,-0.369752621309668,-1.04057246335012,-2.07284155472682,-4.59561583707361,-2.80311958512332,-1.37698553563749,0.46760214857922,8.42500707487528,-1.83419304371846,-0.785955028231546,-0.999446325208273,2.09990979343032,0.0939655055901927,-2.18886758589284,1.3380815275087,1.22846577911667,0.144179781964842,1.04929052804291,0.966566434540757,-1.59213338892718,-1.14354222715301,1.37168856404943,0.351674182948696,1.87570480153606,3.11116369918366,-3.42826667048211,0.769008989201974,8.82280389821748,1.28476151465635,2.80023897078118,2.17496423579042,0.520560937927734,1.68421704786873,2.13081083061905,0.622226972497233,0.674922312475329,2.43804722646073,3.22675339436272,-3.1431117772315,-4.92676421190926,0.157860884892089,0.202412728560125,-1.05616903297706,-7.44022549848204,-1.16243279439005,-0.622910509508327,-1.50423146177828,-0.137384122627256,-1.43695440242185,2.61869433793876,-1.39119044587274,-7.95447588335891,-1.09729770913818,0.958175525613679,1.84350002786633,1.36030505475103,-0.711513147563471,-22.9285473080363,15.4436895767372,-1.25065034423919,-0.303833163768176,1.0724980205886,-3.99266091036143,0.495777173896006,-0.603842534355545,1.94468529958512,2.02617647345928,-17.6554834373293,1.9557863071122,-9.52692939241377,0.73438017722088,-1.44388185122201,1.37960175122064,1.16697896007748,-0.218034585709952,4.0227163009708,-1.0069678676663,7.1763685055956,1.45970074288537,-0.0182674392482288,-0.586325360632129,-18.4623219563122,1.33234741456581,4.10848543698286,1.1852455559255,-3.67339931174106,1.94917320049816,1.90329878655526,0.209472584349612,0.485467548030702,0.663396857590933,-1.66196072102068,1.19589754996024,15.4320211907938,0.12638263995836,5.21923266322911,-2.04468808224507,-3.65958067045575,-1.75917417309341,-12.1260398372918,13.031883754706,-1.48231935073821,-1.04722699098279,-0.538561198729814,-4.19457512746115,6.82525158648688,1.57436748581837,-0.925180180998868,-13.9354758872674,3.18736596848704,0.383512213023696,0.0708295778879439,-1.56886527365189,-0.408786889403517,-2.55379935315427,0.0296785179863139,0.815942029378001,-0.340680943365668,0.418244738384131,1.06444116016397,-1.05662587137326,-6.34959031333697,-2.74710888601913,-10.9421288579232,1.17998853178786,4.1307263034102,2.0500842787367,-2.11334470451329,0.789903508027281,-18.0230110794337,2.39836173523181,1.67223075853993,0.719132940971874,1.17212458157906,-0.613494928105094,-1.64434799597553,5.11872168216948,-0.435129114614427,23.5419088723222,0.308441132511651,-3.10871160480778,0.72183164113132,-2.15613157743027,-0.186209850594583,-10.1919179354326,6.7789859738839,-1.36848891319137,-0.28563554180181,-0.599490160942509,0.440027483528728,-4.25928578738913,0.745441371099429,0.309502901239371,-28.558910250242,-1.39193725991914,-7.91328570491161,-1.62872242136996,17.0686813676026,-0.530327521556656,1.21513826549353,0.0925244792314291,-0.598531006484334,-1.28589127615054,1.96358741498578,8.94272430672508,3.84600628565391,-0.290901481035594,14.0648922538834,3.5522257144572,4.58972863047357,-1.64080748684815,-3.50216175336506,0.0843170852345103,6.88425742558888,1.18821847621101,0.886813647337056,0.0758507608133097,0.471778884758578,-1.43683936232778,4.0441437551566,-0.465522649504055,1.84235687308212,-10.3259355479673,-2.98860988413473,-1.72019061583965,4.58516862971364,-1.38893092538232,-0.340776211292878,7.23217188486365,4.99114970408678,0.120765698509398,-0.368240002341964,-0.554711056649377,-0.793390537501827,-3.7672584967248,-4.87504461524008,0.140516916732817,-3.14658314832101,-2.00340557455991,-4.02837504387003,-1.27193155032169,0.401629361748788,-0.0536406305414482,-11.8399557572796,-2.43586887703036,0.00532222145887154,-1.17133270575922,0.305211654691037,2.78252692763678,-2.46692958132022,10.5143397428523,0.321389789322589,2.43245239942311,3.5785066158828,1.2966156587447,-0.0958297366376301,1.85033972793742,-7.90961019377125,4.45468819174583,1.96426157138854,1.78926976738165,-1.67324537957256,-0.647552954862731,26.6243563797584,1.60955398419509,53.556827651657,-2.34640754682965,-2.19586792844778,2.30695224893092,-7.38938484465907,-1.63980584581217,-1.84442757650516,1.67970875375473,-0.849433135195782,-0.967356366641038,-2.19114728710817,0.432988839503838,-4.26472514832553,-4.16879352091021,-4.12702360589883,6.29911529659574,-1.52071849125809,-0.853257646167943,0.0632063246816205,-1.0918850709956,-1.35617826842996,-1.18922351049547,-7.56222246431794,0.239859732968381,1.2448190765519,0.037807310363856,0.5527328370668,1.63365069451114,0.18054724870294,-0.972774781342469,1.17852395524258,1.12874235089637,1.61425282002994,0,2.75069470818419,6.0027560389393,9.14019896468843,13.572953351083
