_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,22.7025497974824,21.0456766552766,22.4378693773705,21.2762562154646,20.1678657862178,20.8564180390563,28.6875949497781,21.381966739123,22.9902136273368,22.0165200085127,20.3574922346687,20.1483340753479,14.825433844962,24.9540885246522,25.1266595250398,13.3978815155844,0.322445483777413,-4.57056964905479,0.64329222844745,-1.04830525717836,-0.804983023947022,-4.05683325663123,0.798716694989172,-0.191540824650985,0.392283183750184,-0.633194832720591,-1.76165912644845,3.42598232826188,0.00607767937743602,1.99266241706949,0.860187433414667,-2.72927221656655,-1.10401265718474,3.63298444873638,0.816517700059465,-2.34059613298714,-0.436526134216118,-1.37787019562102,3.24550892034495,0.196675762351064,0.279173129009587,-0.463151048324677,0.29733662117586,-3.47211978222452,-2.54064266918602,1.50660684506576,0.75947476660205,1.59188441446588,0.859573293317,-5.0389232686358,1.08512811320707,-0.535506570456498,0.164434043931195,-0.338081776036045,5.18195383723575,-0.113818781419436,0.462157556565624,-1.16079912580679,0.884978010720334,0.538463141540693,-2.03038460129462,1.50506335232685,0.698357971544641,-0.526500623070404,-2.25664626741219,1.87270520742996,-0.964150559844049,1.95834016143784,-0.589552749679257,-1.21850873544854,-1.44012702391936,-0.615016918788338,-0.792588004137643,-0.603185822351328,-1.48295431717324,3.10799989851914,-1.02091209149947,-0.197156491436919,0.207628105383097,-0.0881421322889358,1.19172267793287,2.56947728053418,2.60027176271341,2.11091239995763,18.8790448815024,2.81677005164858,1.75876452737258,2.0782153319792,1.79585227573317,-51.3098208556184,0.896070271091639,4.09529744326345,1.21709316804738,-0.534389059797132,-0.607125587990627,-5.88532466356099,-0.969350806324959,-5.42789256701058,-1.09419804279504,-0.994598102021803,0.291960625111886,-0.678633581959503,-0.298793921574992,2.73386890435921,-0.377235592532741,-5.1066029672983,0.247619381091468,-1.19954884617021,-0.773400450801962,-6.00025367658292,0.409638089160224,-2.50056418976637,-0.00575845260872158,3.0398441623212,0.618034628735573,-0.506017166768533,0.20184950255377,-1.06165006271385,3.42519452874221,0.164199587481499,-1.70860297487754,0.255000418688684,1.8391365225155,4.33524264813669,-0.567005427390161,-0.651010942543189,-0.422643238323515,-2.17435570290092,-0.305034044140211,-0.904500300855839,-0.693112749207443,-0.569003559067687,-6.51018492270278,1.69990112641992,-0.146679099686981,0.785207857160619,0.682477957877897,-0.488943021045492,-1.41215812743431,-1.45441543508615,-1.02234834081592,-0.0523303683459371,-1.50171046861154,-0.0582937493079099,-0.0398316610588774,-0.202316156014834,0.394795236276559,4.63407004727702,0.0260469379379172,-2.22442911024845,0.0854895711390618,-7.57101836276357,-1.17966800312352,4.08930999093309,0.180870094763642,1.78823732062675,0.101128056725128,6.93944115107525,1.55111363478035,0.858706059008839,1.4573483557808,0.726657230107759,-13.6848949625247,1.94083050329877,1.43035628648519,1.84836497590496,-4.09618705314003,0.904552748628853,9.19789156567151,0.482265693846829,0.725570323624085,0.819960352842995,-0.389450189502536,0.519669047257523,1.1667495242708,0.876710212228218,-0.14231555591372,8.69428201825665,1.028077905497,0.8932528479181,-0.411701819677721,13.7697324649339,-0.47543382439967,-7.99106000325404,-1.03121645790632,-1.92920546623305,-0.773212341256249,-3.69086222236783,-1.03864622727817,-1.45602771974016,0.315200130296405,-0.846931292759583,5.05176194088325,1.80544830998922,3.67955610696856,-1.16347891230459,-0.0168456347686741,0.671813794554414,-3.0566536323739,0.134285169836003,0.966378618679109,-0.475899562798731,-2.25410335605448,-0.945720277910405,-0.660125268008477,-0.466555302218844,2.53980143581296,4.53421937880071,-2.99915997220748,1.13773377916412,-1.40058458644518,-11.5067878518745,-2.85765019558804,19.5869335015197,-1.41547058931689,5.82470233107287,-0.630814867662726,-1.07411094429623,-0.0775560937678438,-0.790280851387408,-3.06520353639225,4.11611220733892,2.62039537100138,-2.2707119769604,0.92254360299831,-0.776768262592875,0.0915971909169968,-0.251779025522783,1.21478200529549,-4.40128783163084,0.222371551917297,20.3541494478692,2.08034522229047,0.0677028170471616,-0.0663582361012191,0.62729497585002,-0.202121424939158,0.724966352606132,2.99385191389299,-0.962239678383095,-21.8383197459969,-0.236218824536822,-7.41090500873551,-0.339387372666531,-1.20679191948777,0.56865530655866,4.03101877165596,0.40854598014138,0.673768000913089,-0.261779562274115,-1.83841059458616,14.027930147866,-3.8310170489647,-0.740586301276165,-0.43241712472386,8.31382728411748,-3.40013223301366,17.8345590886628,-0.649462823045108,4.43472540603494,-0.204242560276315,-3.01067373366613,-0.0298015683939747,0.906730958590006,0.561096953672575,2.35952961771823,-28.8593559701126,3.60011598413895,-2.2896609337828,1.43055701363441,-17.9715932627915,-1.71149975675081,-5.38830035780563,-1.01755469988593,2.11045945880632,-0.301243316725136,3.68133304640537,0.467351403128729,-0.244386349010713,0.408913884142059,-1.19447310756224,9.37892245201483,0.773444259028515,-0.317010454551225,0.251743531803146,-1.09341175618409,0.307736561288951,0.0174915904280588,-0.739270305286266,-0.608609196413366,-0.49655909398624,-0.493117656431532,-0.590431020068754,0.282252348975539,-1.87843441450016,-0.24868861453329,-10.2948141359782,-5.14460342830587,-1.19373369012946,0.477472653423765,-1.02569390666866,1.26609881744898,1.66896166468404,-0.999742809769863,-0.279085710983926,-0.624268992322219,-9.91733108889157,0.403578569640831,1.55629665186921,0.0668713450070527,-4.15288594113215,-4.25868299022621,-5.91879034746774,-6.0567695127661,2.02369096456249,0.910294675824062,0.827078854339673,0,1.77067612100634,4.16265452800431,5.84470953940176,9.77438378503771
