_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Other,Channel6Paid,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,18.0985139105429,12.695927306314,19.0695904476025,18.1664876871829,16.0547025035124,9.67399440488266,26.2724871893287,17.8676494863249,18.9323181602671,16.5488607661689,16.0379313088013,15.6886041322702,11.8798628265491,21.246735509237,20.4899034371237,8.60433130978536,-0.269515656183056,-8.48923122531365,0.678933061142669,-0.957756849600699,-1.61302389688914,-5.07266645564106,0.61121328650817,-1.19978151989087,-0.983684082505928,-1.02059859551323,-1.28222088528739,0.0358071816396726,-5.62664656533913,-1.15373433675973,0.0413039085974689,-3.07684779943785,0.667644493528314,-2.88216645981796,0.0450530617722439,-1.38715720843922,-0.445684212174687,-6.1199631773522,2.76823746862861,-0.168923358156143,0.508386232882467,0.192449066057733,-0.569828680670348,-2.67892608422298,1.04408439948767,0.357724871327591,0.672473851863193,1.28784653117334,1.17121496623131,0.202570912872449,0.188750743173462,0.341108753852713,-0.382498414986096,6.05582688925583,0.209041238562551,-0.459076355020267,0.571965208485278,-2.2630892907848,1.79402024620251,-0.706980942917714,-3.45497430084663,1.33554830583189,0.225912657426709,-6.85986832700301,-3.09999414623596,4.50098356127854,0.324407123817172,2.88611629081467,-0.0851478243304903,0.767148750572853,2.30752415455201,-0.087712733685483,0.0888150661449117,-1.45516270804149,-1.56846278506055,2.51212233171992,1.67324629099884,-1.37370462144288,0.485846237357589,8.02965884753694,0.118452990827918,0.211146424780827,0.736427337989033,-0.0499054563664654,7.1395074580476,1.25810935254653,-0.811246073511137,-0.752825863171583,0.34110312197284,-2.62717343048693,-2.10243955249504,-0.447003471548841,-3.54736769684691,-1.36744196764092,-2.17521916340201,-3.19647577254492,-1.06042037841935,9.0840362860765,-0.498696179109676,-1.15804369970873,-0.0555587969310481,-1.18964935515814,-0.330100519883516,-6.40509517744108,-0.316002577121211,-1.0862102091964,2.52109313205252,0.33145630712544,-13.723322355163,0.93337716388331,1.24508707428879,1.50599129710535,17.1112496468822,2.64549068180932,1.68267685602852,1.09925323506291,1.5739827587338,-1.26077222398139,6.17778939294156,1.91145038418747,1.58749499451976,-3.39140052226475,2.3931962650038,-2.28268759453133,-0.0913736267911742,-2.56815163087427,-0.0764062158100153,2.04596203422798,-0.885614057757598,-0.298835358628703,0.0565757486952162,0.771394673103559,-0.925039300748926,0.127434678902521,-1.18306259589125,1.28493991429864,-3.90831924975877,0.626757999765687,0.0280621395809397,1.07911333567111,0.0874710212229143,0.916448477123172,1.91961621994129,3.77453575313915,0.862780385051841,1.3251735621652,2.00002985422242,-2.18636085012269,1.61188764472112,-0.0167148787682386,0.829926561120397,-2.40772512707971,-3.26650134986025,14.8607287580966,-1.17258018232132,-1.80104052782647,-1.58792876550193,-15.6448178811016,-1.04757902003204,-1.08217876764583,-1.52475482823065,-1.24523088082452,-4.39389978894997,-3.6358017287323,0.285512586733887,-0.362810027104668,-3.93934407799324,1.20417069162838,-1.36667682782203,1.03482844101691,0.463663324758049,0.569101788023281,-0.429413929252957,-0.406744645312957,0.659987851104581,-0.696127734698907,2.13825924915746,-0.105842304475131,-4.60643487089255,-0.697947694413019,1.6743157149179,1.618409248683,2.0125809719272,0.721043226665655,0.518024339972942,-0.675728833410711,0.833583994931792,-1.60478965720927,2.51630768510087,0.842693100021933,0.916956108940822,-0.066748015594966,-3.50605622815724,2.87211278545883,2.43144961177402,1.1480319316283,10.1791280502402,-1.12515611048434,-2.64223038250975,-1.72295204996774,-2.10066251640601,-0.120621611053528,-5.00241512542368,12.3970962773601,-0.399367166354761,-0.666849598743256,-0.577551294868288,-0.250934455856036,-2.25995299172146,0.369138943889936,-0.0852532714002398,8.05302741427882,-4.22907168597953,12.321981504493,-1.69668465413879,-0.113438882761752,0.123953385175122,7.22520297334946,7.20995003171741,0.59911897276898,0.802042452194639,-0.812326757226991,0.386884482381333,-0.198866371795733,-4.29322625326903,-1.02771687050986,-4.26284210072585,2.25392073409886,-1.27671552589291,1.64108385136366,2.40864319179608,1.42683792758939,-5.33125912250971,3.46626170842322,2.44326008230161,1.67405491282011,3.89491232470591,-1.99337843634925,1.08467046828972,0.0952739121916406,1.51790874449068,4.82464705723361,-4.16616945905862,17.4335008470914,-2.90855950740178,-4.78779000221677,-2.31135272746382,-6.72228985804513,-4.71006306358695,-3.20352821593504,-3.19367874857326,1.48138148759149,-4.30011846875474,10.0798932586477,-2.04026372265111,-2.84367216592139,-1.85319750283719,-10.1574142923762,1.6480653667038,-8.7433130360338,1.45598447304546,1.39998696467224,1.60672183314726,9.72056451687478,4.21477720127676,2.25541300935098,1.59957949176472,1.39471091714349,-5.95593001837998,-3.86285422809693,2.48648373671437,4.36560911008824,-0.124461004371517,-0.765049355338016,-13.9944293030481,-2.42361693767924,-0.741387632577969,-1.9266852436601,4.19445296964776,-1.22917251927753,-1.18187274175481,-1.59476940624087,79.3198191013535,-1.39778941477878,-1.63658208217435,-3.59600479644426,0.220244459646193,-0.611956811525891,-5.11720914418793,-0.774237173328087,-10.3688220564146,1.02320399187871,-0.0734453528796007,0.438374194356092,-40.8746730726284,13.0195066041192,0.623431715844832,0.817647206068857,-11.1244080389218,-1.6409623237732,3.3557456379736,-2.68935600532867,-1.93178269009794,-1.68926836650745,-6.62859683787142,-0.149259268125761,1.02392571186243,1.45370261195143,0.0326179096557646,-0.675398801996742,-0.597933254200747,-8.95477933063266,0.189225430351765,-0.0329866203109603,0.0668572538102076,0.107498699330485,0.478184412532335,-0.804869628621795,-1.73402681362568,2.6283542602978,2.78596052290698,1.97489362902582,0,2.93415625108306,6.25412031449846,9.24157835438791,14.6558804098906
