_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Other,Channel6Paid,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11DRA,Channel11Email,Channel11Free,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17DRA,Channel17Email,Channel17Free,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,26.6220721808402,24.7901899452616,26.7039046364579,25.6535117479433,25.4558127072058,16.9250806469235,34.5672000907191,25.3966913905885,28.7677723874633,28.4056397882221,26.8657208539381,24.2174925355856,18.7398572197522,26.6809220335525,29.5928268004523,18.9351766322148,-1.25475476887721,3.09798666272153,-2.25594802657529,-2.14865983657085,-3.00130587283479,-4.53279256371851,-1.04320843774234,-3.50220421197102,-1.39151403446776,-3.69296958371907,-2.73781407172486,-0.0817531090438362,-7.62683909627352,-1.92212408815806,-1.46454933413347,-10.2577616204859,0.0361840134704665,-0.534761397114669,1.02517040272557,3.54420773761044,1.16446755648988,-2.9959179984774,2.69636085509605,1.76245362269411,1.89308910882727,0.808589279848695,0.986786990757123,-1.28664580855503,0.154867571980879,3.2447096868671,3.22959986138275,4.66527031481644,-4.79144464588834,-9.09798907311407,-2.17553002333541,-2.33326636753992,-3.63188954950113,-0.768862140390694,-4.44749648738953,-3.45174272334959,-3.21880461812729,-6.23006468880791,-3.91414936311939,-4.95390386192859,-7.29730936225252,-3.68220668499187,-2.40664323574028,-3.49695962844608,-0.437223309228404,-0.596467384237729,-1.01243758950881,0.652886717955607,-0.583751188864927,-3.43378542079272,1.14430100512401,-0.313742194398189,-0.290735681093914,0.78629207200815,-0.16458127120833,2.20299491334271,2.70661685400512,-0.1512199169409,-0.170959367615266,8.4579707529248,15.0826152184266,15.9840469507308,13.2269791725034,15.5736803674247,19.3500669448332,15.0683653799375,15.6769485870612,15.25897301234,14.973401289379,12.3463164656434,16.6298163981734,15.8587568745852,15.7361925340312,-5.39237598224332,-5.01836761952801,-1.25843717880434,-4.39349717424444,-7.722261318203,-0.99520987739672,-4.19953909163756,-3.71592473015034,-4.42727708320986,-4.8199601381394,-1.78817439072289,-9.11507688621763,-4.56326358670571,-8.5442368569023,-12.6511939121988,-12.1660135344384,-14.8451042751276,-13.0930256299043,-16.3719550838737,-10.1480531640052,-12.1847362817701,-12.6686093233149,-13.1495471010538,-18.4352880382374,-12.3903801730898,-13.2757896710447,-13.1715345632408,1.27778627957465,-8.53845907580794,1.6538726379527,-0.508129237801729,1.08180112691693,0.142966104504171,2.31204118152937,0.861093963920256,1.28982570529208,1.09439827636132,12.781881501892,-2.57235070652767,0.264393807704574,1.43192595171122,4.77538864842276,-1.04724789790364,-1.30743501053735,-0.174111761449101,-0.978577693760528,-1.55334414223194,-2.33712404611752,-0.263152816389097,-0.0574115222102181,-1.35349331587758,-3.20510593014697,-3.41292593114898,3.13748496207534,-0.668187491767492,-4.61762556495319,-0.35820268808941,-1.21074914426758,-3.41739538585912,-1.35649049408775,-2.1572922556892,-0.586407172809959,-0.948931563143393,0.0433298242474676,-2.06481771344155,-2.12334413960363,-1.24772363794221,-0.271405790965981,-5.44413607837002,-0.633003323275781,0.12258307553542,4.12253662972849,0.174567724524365,-0.00154911892694114,-2.97967539888694,0.736918528169009,0.925380824552934,-0.805740553372817,5.15606224664874,-108.490548193498,1.78353215716704,-0.302476489926268,2.30678399153534,-0.468654754972112,1.54574446151753,-0.517880731681214,-2.35945048728457,-0.698106404246128,0.0669176107651918,-0.355460204353336,-0.693709699472854,-1.03999861652914,-0.0374430755817302,-0.804944587387882,-2.51723203064964,-1.72806208926806,-1.07773683990555,-3.549160376146,1.27540754441688,5.04354610643835,0.429680715000756,0.434354314814046,0.120722761339397,-3.97022542920157,1.11424382788686,0.295023750081372,0.546743650080156,1.5998192431405,5.31984088440878,-2.493679836854,-1.66242532898128,0.509303627907431,4.34158805721233,-1.55500301684413,81.8877549508579,-0.867180619661921,-3.28674173921021,-0.920669761313782,-8.84578469251981,-2.89018818393406,-1.79063043947854,-0.618552041125721,-1.25648552755894,-0.129140063693325,-14.3081851671969,-0.439492231804645,-0.991588572324887,-3.23394198941599,1.6927440173521,9.6881104293035,-0.558650618288115,-4.3532038161518,-0.111768575774588,-6.21279108607339,5.50769049151883,0.993408494432401,-0.110100330214367,-0.167449070754117,16.1668974062772,3.21293751969406,0.770191100271416,-0.312179177048543,8.27003630554486,-1.16762822984428,0.105100330632275,-0.700185000911393,-0.396199149393672,-0.291092008083138,-3.51447335517302,-0.566800785674474,-0.294245293841237,-1.25272088438116,-2.77493645584487,3.95699153004914,-1.41756663424137,-0.942737218045579,-1.30219406456944,-0.231536045562999,0.176011600943273,2.94458576858855,0.40659600788131,-6.89322537362634,1.24076455882684,0.0745048372385522,0.835969721850778,1.85440117567213,-0.0872330852374208,-1.26723589743473,1.2784546880457,0.602225502588808,-2.27748368046467,-0.928845276801561,32.3809346337341,0.37394133789104,0.315815328836449,0.270749008286547,2.16347691217349,5.83829047189414,0.278811432411909,0.787549114661023,-1.78842211136702,-0.932941831560737,-0.155313627726014,0.693997610972078,1.13395257372413,2.86964025668918,-0.896023755555979,-10.3253803244585,-0.407733442109813,-1.76964011901554,-0.666365404746795,1.78009248877201,-0.85416064879023,-0.474231768841999,-0.524517916686052,-0.568197659432388,2.26132391854881,-2.57625186511115,-0.0195551924262978,-0.0847587305178376,-3.15445060161104,-2.4311132822061,-2.89574782019154,-1.4740287146709,1.81463389646916,-0.921176050885125,-2.73524064290591,-9.24981345334758,0.32306836934245,2.27183824016956,0.0521953986791004,2.71358570273137,2.53239410891272,-1.40634019258554,-1.69234268941727,-0.137354065285061,-0.00688673357040201,0.591856931588144,0,2.68646353168139,5.65475222833756,7.66869134634039,11.1784544499739
