_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,21.3388998667168,13.8255508490397,19.475549222616,21.3317286620228,18.8457717222505,16.5858136285153,26.6480187872247,19.3263048680828,21.9872496905827,20.191156091103,18.2699370828543,19.5137424599906,14.0774442531856,22.4845201118428,23.7802558222438,11.1001987817535,0.660738466543707,0.123354447488099,0.753708066906071,-0.159875153621671,-0.820286873430068,-6.10266984011558,0.670932680980043,-0.871835939674641,0.623000888265068,-1.17632881643109,-0.249927040130749,0.415104803642794,-1.48338522860856,-0.295348965717834,0.17133426706685,-5.27153951909587,0.43566364992906,4.29406913883983,0.201283757557291,0.334678901115538,-0.750755681006302,-3.10519906066262,3.23648091721995,0.0516213890054375,0.151004860094518,0.124374107925436,-0.711082471335882,-0.751069360402568,-0.389000133666417,0.704413185515051,0.29487945668906,1.85375727162741,0.221046635292293,-6.9290975779475,0.442172306402203,0.279737027571144,0.413240667120487,-1.25744580652005,1.04125887834043,0.57921444339351,0.299081529347721,0.690197221683768,-0.969540955194234,-0.973097979578612,-1.16022140266363,0.635562958911618,0.856139242529409,-2.52223454545026,0.931985268409046,-0.145035196180922,-0.876771022509943,-1.4061312308572,-0.799444664909797,-1.4935104920618,-1.61912090178782,-0.164549478811441,0.0154765677774356,-0.373304125266351,0.416361669009318,-3.38017438139285,-0.229107836594877,0.619870679314958,-0.423617342963856,10.7535201895557,-1.66950701053819,-1.92699053600129,0.719681205786597,-0.512582445080419,0.644165776029526,7.92790267297872,-2.32416773114219,-0.0470400616468455,-0.0997022700922965,1.3984829619441,1.06021919296342,-2.26644318787519,-1.19420261335551,1.75797835652747,2.08160501336275,-0.56930739649395,-2.70328827513366,-0.543663940862805,-0.729848677005074,-0.255674840388112,-2.06308623233,4.93310135164259,-0.14210046129521,0.688177384041065,-1.32694516779353,-1.07109341684305,-1.44368258918139,-1.62650773441013,0.560758667005263,0.459877146834099,-1.39603306039321,-2.89688390576292,1.26147540427938,1.92543368094728,0.901555052099584,1.77791361455409,0.320276765265431,0.746020732882337,0.194048633993317,0.47787571921285,1.14783166942377,2.27927256229505,0.618447897032156,0.738614115136239,7.23602739043437,1.67574916726023,-0.982199005338036,0.0106846993114019,0.370809623106627,-1.28263277921201,-0.0332273779004592,1.5003959238728,1.60559490780928,0.123723921439868,0.237289190253474,0.570531726792851,-0.0238573669444492,1.43902165037861,0.863380104751975,-0.0595358417000411,8.90052055258819,-0.838140531771124,-0.659154675234163,2.92598031507274,-0.0823794879876299,3.29247737794552,0.69298945948804,1.2310477722002,0.519908251612368,0.912667018295349,1.13905279007866,0.330408985777656,1.06968643823314,4.35518732286089,0.358643277370805,-0.842429264578333,-0.295568390994539,-5.90862685686359,1.25211333410903,1.44289371041438,0.655813456078023,0.711053182178182,0.0333313919821341,-4.74708677044494,2.71627476458246,0.417020862910532,0.728784677325609,0.634024399798893,0.878500311434874,-0.157707545389413,2.71715435726921,-0.548343178214103,-1.53436211008596,-1.83579150410913,0.0877526493541561,-4.16810623013344,-1.17136042816954,-0.676507609571575,-0.632829947009164,-5.25696185641314,-0.399654274587207,-0.877449998145381,-0.275615051825003,-1.43371957773558,-1.85958972890736,-2.32435867658539,-0.777323786514192,-0.918831640893087,1.66653946597577,-0.311317836718978,1.35478061427879,-3.37904121258446,1.20351656323723,-0.935908672900129,0.353579748488512,2.32739916197984,5.78760334086108,0.281809352819769,0.231565869172513,-0.459526390156708,0.0621843894610612,-0.493135281241547,0.825351727441537,1.01780852650695,2.19030399003891,0.922908468115258,1.00451566806141,-2.86180465565317,0.684422968502065,0.346986529345539,0.861272354180418,2.33292986160366,1.65297352315516,0.708442987664762,0.641694851308238,2.00268397130549,2.01093626221631,3.43133856295329,0.53240761522194,3.73819162931746,0.838543764366131,2.15089545803504,-1.82142055781985,-1.40210359091265,-1.6408656975729,0.761674228665785,-1.25790614377303,-11.9240965354595,-1.77230373167727,-2.0204527920139,-0.423287958368734,-0.385795328136752,-2.10906904360677,1.05335118828566,-1.77079823182514,-1.06524628403744,-3.48892863778305,-4.56604435053914,-0.954777607731277,-4.5947056064823,0.40017822824911,-0.709896008682058,0.290482483861328,-3.62235096756148,1.03364441224182,1.12474907832586,0.179931951342771,-0.169549281275409,1.35479310687901,-4.23963078998723,2.81084710497717,0.689749109202993,0.866755319140735,9.47859021340037,0.259210246077063,11.0552342256645,-0.445612408198979,-2.55065845708517,-0.30142585945345,-7.88323240039958,-2.54928907398247,-0.554653652078055,-0.355917452348171,0.0702745474995027,-0.967236794356341,-2.75797085283692,-1.85472904169536,-1.95198469356319,-2.62150277221758,-3.62555299764551,-0.0344442631283595,0.217105406291673,-0.130547596039195,-0.299746542881873,0.415151474405717,0.628537200734149,1.27874997754777,-0.0754108865647282,-0.201263903027648,-1.76683437220953,1.12667622959984,3.44684578471792,0.402488255957585,0.995068602400971,0.943091896674962,-5.51819562865683,0.726043249502939,1.05438551665922,0.46833184604628,-1.9241829349794,0.223879836519399,1.935551634227,1.37856174661924,0.666421476684629,0.425235951910273,0.770453671651843,-2.18577022766664,1.24439085369247,-0.591199751059396,-2.18627423675349,2.76328865694858,-1.07379865413003,-1.90825619625939,-5.93125864022642,-0.994938645433597,-1.09025694336124,-0.373783929811252,0.598999989692015,-0.39510721155177,-0.264470792942899,0.409381096266165,0.154207749758273,-1.36338901403462,4.22755882005927,-6.46102341157062,0.0578091019879557,-0.85381118681995,3.05505646588447,-2.08604509946242,-0.42739509873858,1.92469238302932,-2.13455218157218,-2.45131577702122,-2.98227638540829,-8.16110707997525,0.240736674459901,2.95041810897638,0.0623083655647706,-3.22708286486912,-2.43316261902836,-5.50998482014169,-5.61544466038758,0.801240126269775,0.173182018489366,0.503071497558267,0,2.87137787734858,5.76362278003082,7.92701352369349,11.9503783457343
