_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,14.4055337241694,33.8689514859248,14.0704831886919,14.4271288278883,11.6652999449612,10.0658822904732,27.5868710623132,12.8948262672954,15.2130149200778,13.8343363051435,13.0114077431698,8.28689819573205,7.40745888635293,15.5836368681272,15.719137226996,4.02371797529183,0.513818127701274,-5.62422145772394,0.445400737460247,1.07574663647812,-1.04412746233496,-2.69269310428456,1.93305800222517,-0.389477236715289,-0.0853018432061551,-0.383415405552353,-0.812400517792967,-3.47167766272344,-4.48927446341842,2.61609488453436,0.502239179877932,-2.70103185738261,-1.21373288662492,3.22415290353634,0.172751233019213,-2.46452520391681,-0.360445099176973,-4.34592125929291,6.22058094216188,-0.221927773828875,0.0439426472539368,-0.0966343671347839,1.10048047368329,-4.70951088596308,0.246254187261674,0.61971548731151,0.465624529751866,-0.815066031998826,0.406321638391765,1.00848585906823,-0.143110988541726,-0.689505313554116,-0.412503168062208,-1.4284758087807,4.25946710156756,-0.13735187721554,0.296910164146945,-1.50587936907532,-0.0584333774520388,1.59881343034619,-1.6090821379757,0.201520414249041,0.976483224740728,-1.79032859105359,0.0349518460702868,1.53821656328707,0.138514924000817,1.25480047498952,0.32931654942246,-3.2943197788291,2.9910668539591,0.607056070921463,0.441674772178355,0.18420091168991,0.591522587392169,1.07522697704311,-1.49188325420845,0.7528552837908,0.253768987404176,2.4979431464952,0.798049383223077,2.15649651909334,-0.172603465999647,0.577858845519492,-14.2186558242801,8.03876176193475,0.754823421620031,0.508435233835939,0.138171691613856,-0.838886339607299,2.61269522782146,-0.459453085234324,-0.901897993944919,0.640875551526175,-11.0334401947904,-0.149368748041108,-0.12468715926767,-0.938118900468242,-0.385683443575166,17.7077406507323,-3.83169942235437,0.0828560127894761,-0.350931238551672,0.132505557653094,-0.309694027465434,-1.97815821841892,-0.65805787697424,0.753133225502579,-1.48217673482228,-4.85015450401338,-1.51167121240986,0.610998000082778,0.402791247306946,-0.00281539862168634,-20.4193518546881,8.11950809003265,-0.86111711908492,0.124565623799846,-0.825692153316601,2.25965795207606,1.811978513436,-2.61312727164843,-0.495017902834061,0.423278959854243,-2.06822063966955,-0.808818911729801,-0.324065184712024,-0.623617277488967,0.55224140830472,2.74094410186646,-2.87986993988505,0.645635134865077,0.618506941909943,1.430732328615,0.668159241388841,1.89901407913008,0.433309915689953,1.33178193092686,1.9649548478871,-0.08174624957613,1.52843883700632,-0.962295673187468,-0.65275223396441,-0.182406197018523,-0.852970501097736,9.55003787269415,0.113882336704885,-0.718635832094164,-0.420393692490025,-0.857699090115503,-0.666464926769108,0.515330390767429,-0.4775015863472,1.09216679438516,2.15150144172571,-0.40204284679993,0.0778242697880927,0.667614823166713,-0.22650506668389,-24.0886349048566,0.185322855379431,-0.123276716432713,0.963225867270886,-0.771393187918117,0.649034684622626,19.0104593293228,-1.88137666951389,1.21614116406999,0.456701191877406,-1.81597715724372,-0.322366764393898,0.293609927904468,1.23418452743662,-0.184537713628312,-1.74057093710123,-3.29056112870436,0.128309903423713,0.988548941612558,0.0815374678150571,-0.571166575733195,-7.2636434374024,-2.04636076819987,0.193762029533218,2.98092180192095,1.74592229057443,-0.458306601376525,-0.141772201963866,-2.77852550946001,-0.18487420617808,0.599669543554314,0.391564583714134,0.601683420171688,-0.831619658344105,-0.643071933620518,12.7748411630009,-0.00519837409378738,-4.13281853005544,-0.462638896465687,37.5942946432627,-0.417205999990602,-1.10770030834042,-0.0595401862052936,0.575325896849935,16.5532642604581,6.49018003224546,0.299964806693272,-1.67019904646847,0.0743857784253301,-0.135639826694197,-7.65247100524163,-2.21771581704871,4.65231520231805,-1.21337236201042,-17.3788411874613,-1.97536566520853,-1.78068678358799,-3.02389724548701,-1.34548256585414,42.7560944183857,-0.2461907294559,-1.437003579369,0.72346456700838,-1.92448888835972,-1.24246230871131,4.60871840668386,3.89432084298655,-4.4563875463377,-2.26321715896371,-24.5548064132422,2.5238651744446,-0.483879836139716,1.67502283475951,1.04812897339551,-17.0884952622069,-8.45683749684476,1.02565736008674,0.922290723973817,1.85907348829516,1.8413364443577,-4.65084322098523,2.63734187884534,2.66279926453891,0.522844277782066,23.5343233649047,-1.96179512321983,0.585977704859566,-2.12286637467049,-0.326175449327291,-10.7366660778032,-6.24855571133134,-0.0121486127244685,-1.58200556090972,-0.911822602769139,-0.869234251535417,-2.08782672108904,-1.86605209252407,-5.43800179829258,-0.735379446255687,-30.9587387967361,0.830774267836929,1.70998102835617,-1.22228140477875,0.867248983316899,-2.04131001503268,-1.68595807833738,1.23450126830953,2.60610992754102,2.960530237428,-0.361224974948122,-2.44896835278535,2.81701839601099,1.5716308004077,18.4891270904731,-0.572875574570359,-1.68611088521431,-1.64271614595819,-1.16208244509561,17.4191637815224,-0.778737703397194,-1.23188412467227,-1.23412110715713,-3.50971942504487,-6.27253150766892,1.18701950232061,-1.19971211792268,-1.62565480122198,33.9805955534993,-1.70996990422888,0.189711253069693,-1.75671785763188,-0.0705330895911485,-9.85250990188901,1.08450528059524,0.101335821465962,-0.402548271665132,-0.457815975375338,2.15428619584441,4.7084785920283,-0.584063007175643,-0.484713557117467,0.27849865222378,-24.1605414155913,-1.31887361894251,0.824969538635625,-0.264257346245743,-0.99432322916671,-1.23813357252867,-1.42168168398103,-8.44550110431799,0.160816643783694,0.195436445667774,0.0835521750557918,3.35858485382034,6.32173157281395,3.82388560913316,3.33705055423586,1.52049109782376,0.300341423432629,0.364851405871961,0,3.21595325281096,6.48713407676272,8.75635366027101,13.3159543803713
