_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Robots,Channel9Social,Channel9Sponsored,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,20.2016548824829,15.0497038818972,21.0958006352937,19.803245488798,18.6094322790409,18.6685472916343,31.1042528461104,19.3571100043589,21.4874144232776,20.3133395491137,18.7085134986333,14.4912510855323,13.1152819806247,21.861591340633,23.0390069554072,9.73041710914652,3.40649993291237,4.18648845099097,3.81958003911745,1.45933743151841,1.50885307072132,1.93772680202157,2.76027959490041,1.3881489307421,3.25922926119443,0.865104634533989,2.43792667604428,3.24356369500148,-1.41001943743801,1.17426098399954,3.0503528744245,1.61362076046868,-1.96208748427488,-4.79290017486397,-2.76034123789755,-1.47403095684219,-2.51896247755909,-5.70773758290342,2.5081048167725,-2.15620929963888,-1.85990547565696,-0.928521870009076,-2.29134717941961,-6.20471497859523,-2.9093081723235,-1.0935633070355,-1.57539422731266,-3.05623928613809,1.21145701414633,-5.70955257333914,2.44286934334045,3.12709945836349,1.24437537407412,1.40049157789959,2.83720832836141,1.59898627651657,1.22010559122844,1.28864645297714,1.5700398954674,6.71939908936146,-1.42141152744258,2.85215341185073,1.72608285604218,0.173620447749523,-1.46002846686422,0.852161959489694,-0.658677789515368,2.24267109702408,-1.03432365805296,7.76938946803835,2.38995059736025,-0.865543725689981,-1.27335996508939,-0.713980556206383,-0.617168157873279,3.65376761454912,-1.19224339995195,-0.150791035113317,-0.96228981462968,4.30346778302679,0.194162646204596,-0.428718875029539,-0.278947551573684,2.44320291965848,0.447742058216081,-10.109000694367,0.826466145947794,0.778590989021063,0.118174845870641,0.60566898371652,-1.47101099006395,4.11691866497809,0.81187702372502,3.72607850053574,0.893800065956838,1.64292744454727,1.16196082137849,1.50771495472219,0.0232653789143893,-0.563164627200014,-0.238968431894734,0.370781548888769,-0.178814302849966,-0.810638071286139,-0.824280321480231,1.79297758525189,0.58707478607478,-2.7788045243285,-1.46787483174591,-0.312457785419634,1.19637501328148,-5.04647420179508,-0.486930830079826,7.24488238507029,0.58466611575138,-0.663035983729976,0.458159670331415,-0.0717080515958892,0.494616375268842,1.16340319549728,-0.0780166788811709,-4.86790091282319,1.21038005245185,-0.539645568039696,-0.251195678967136,1.70136510128143,-0.0497151817441369,-7.9040548770623,0.780617483113845,-0.0850234134588354,-0.375441912623761,2.23581099036001,1.5450252229212,15.3850439171567,-0.779523707116244,1.41012585357837,-11.1667908556914,-0.139359951472679,1.13788229006377,0.600591294519879,10.9245860654189,0.921622496947181,0.888440374928826,0.0274642045582504,0.0290706210071705,-1.18325785526246,2.0949306697964,2.39024217608353,-23.3138197717118,1.31031289614897,9.76850899001309,0.138057171930655,-0.735468907071884,-0.784954913170181,-12.1431054714446,0.969587813078665,-0.219806767295595,0.337525673069445,-0.923609179117821,1.68131886209143,6.3187855066073,7.01156883416898,1.73436466831566,12.2157093261828,1.12434734020441,1.81850364440315,0.127200688104999,2.44481675348474,0.40985542194525,-0.632382956476921,-2.13041080199215,1.27027606805159,0.0570499473155395,0.833086558458197,-0.985092267218608,-3.67613825266083,-2.81385463503406,1.87040081834115,-7.15295921010161,-0.0766425631061876,-2.0987217740055,0.0897127300398493,-4.91372230440275,-1.02241739583711,0.801273380970057,0.290540861629891,-2.0079060908639,-0.836355981244521,-2.01259239028617,-0.283673211632684,5.62789950274348,-3.42920478980241,0.129942763813491,-11.0490558567236,0.760202882569318,-1.17669324980229,2.42402355794159,2.58397563611168,0.960723696399819,5.6587891138636,1.40079609473447,-0.0505363726744473,0.625785807831399,2.11545218116315,1.10486370061385,-1.2047352788557,17.5933521223735,1.01847375799083,-12.6369066868927,-1.50922210419917,8.07982709844049,-1.86697929034759,1.59196367795122,-1.13284078634035,-1.19311831924946,-0.232204669949812,-1.70976705060124,-0.319758611375567,-3.21782252987059,-3.94723841637,-0.416635066612167,-6.19307389799001,1.53992327779404,5.66160399690097,-1.6121590780194,1.854369752234,-0.0721305443053437,-24.7391297995755,-3.96532330691121,1.27432782407351,-0.0371401042099401,0.723150760931787,-2.19984515226464,4.68453975860523,3.30400654568257,0.0789801063697404,44.735015787373,-0.451575087753612,-5.71471154244162,2.86634313489121,-2.46522216221413,0.145778323850638,-0.905964826093126,5.58771222707136,2.66360976845696,0.349697954651966,-2.25087126367026,-1.3729639645988,-2.38574446842534,-10.4413712875039,-1.3466206922453,15.2771335423689,0.176332468493097,0.558059317848433,-1.0510436519094,0.36981744920162,0.775828487679534,-27.9859050050602,0.894608458130343,0.707331443573204,-0.512755344831175,3.02844833254113,-4.11814739146736,-6.67195325225407,2.46764857900482,38.092273268537,-3.5632876732842,4.3597491488684,-0.681038607576428,1.34589991697252,-1.36879748858772,-16.4324862064723,-0.797351276891652,-2.15821761341262,-1.21070288863041,-0.54392554977095,-1.98248431691064,2.2630994036105,1.12451021518362,-20.6331107287078,-1.06024761492178,15.0026886055733,1.37625798780833,-0.457853284463835,-0.380852632795667,-3.33077810902739,-8.56477504103293,0.961816576993094,1.15505914468347,1.02507700930949,0.686979216431208,-4.91330467376445,-4.57552511329166,-0.357573460933846,6.51275173397571,-1.94202686630385,-0.412788611139671,-4.62703411085737,-1.23338186350661,-2.33192772262988,-1.5573492738776,-8.64450735450709,0.160996317531445,0.865414934880125,0.0557128219601462,-4.65754633084799,-3.68093832829778,-4.55135349793317,-3.74418721809116,-0.232541771707273,-0.315708378161555,0.0989115667601648,0,3.94258155104586,6.79220277273834,9.48226933878529,13.2766313786885
