_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,23.062428800305,13.1843826158903,22.8763168506838,23.0266143010597,21.3570965557477,19.5340524841222,31.1060086400045,23.0295564052466,24.6234611159059,21.5725479996863,22.4544122621068,17.6127917059448,16.1007402401857,23.556002156207,25.7671707136843,12.6913328520584,0.433310408090878,-4.63064517768552,0.369007714065807,-3.13999124645945,-1.41424182695061,-5.95372302599122,1.06442650475178,-1.04655832059657,-0.204600896096848,-1.43144706526857,-2.17640707641601,-2.93561058551443,-5.01163099673665,-0.493735712447086,0.661972732194758,-3.11119396976781,-0.970804107214674,4.63864663548719,-0.0691016696812999,1.19605459384527,-0.461597837137835,-5.44403515028122,0.803016284936162,0.0313081132766174,0.23134637433134,-0.94516359226297,0.0378659426656056,-1.64007171733255,1.38228242181016,-0.636596217040089,0.533992762348037,0.886985249260184,-0.0404743748815948,-3.24441949258368,-0.114456362204608,0.208268292445637,-0.0822081132245711,5.29569804049759,-3.00462281310697,0.221012424137883,0.179735621105529,0.323935581664366,-0.517032201110592,2.84435945565379,-0.0594293782796738,2.54301450418031,1.43743621416539,-0.530224485316693,0.614258104929279,2.9171087558672,-0.106505502497826,1.88020378705142,0.211646718687622,11.1030915618185,4.61874919472876,1.08084049041994,0.686334971879733,0.385028129414864,-0.860171936384304,-2.07204029294636,-0.937563418631642,-0.638411255954935,-0.0794688226263731,-3.90473465389564,4.03734489775538,3.4272804535736,4.44122012025224,4.53575683804723,4.47197115458367,10.2930025485571,4.27219089217664,4.31758023514184,3.91160349847337,5.76443860794877,19.0345915283924,-2.59373845781485,5.5026389069201,4.70883475282927,31.6666935562167,-3.91130769352437,-5.86125711190053,-5.32987072161795,-5.22035395192037,-4.13476547186374,-16.9836658715926,-4.10979061358527,-3.44980303414459,-4.75754690098129,-6.4606772951813,-1.8387212151763,-4.06360104088751,-3.22185213289458,-4.26151145141343,-8.3771730922406,1.50326361089719,-1.81403308620967,-0.437180668599575,-1.55801872393984,-0.202209898792009,1.09513417829234,-0.280310276679899,-1.29832899223766,0.405079693941648,7.79104520320661,-7.05306044177325,-0.323826794610563,6.85569685115639,-8.12590525870252,0.0451279239608917,4.52630884962361,1.24667904540926,-0.415574528773166,0.566417437019519,20.3644749384356,0.863910919878881,0.984026975133367,1.32332435750946,0.773942865948803,-5.03767324452432,-4.70493002633656,0.982773575497916,2.3550531464256,8.16308520494647,-0.36330300658521,-1.1522130316501,-0.728135215166982,0.15825481905533,-0.17083213675585,-0.519701459744619,-0.548918600394711,0.339402547244853,-0.0416179696268239,0.487023627183616,2.41270053945176,-2.89665602418993,-1.66668462482526,0.218658973446007,-2.88008029166257,-0.793365584678548,0.304216810788209,-0.028662555592205,1.10287535562781,-0.619379935442504,-10.6352009550508,0.52619522829146,0.178192105141731,-0.290006649454904,0.0974866093068259,1.2415918649917,0.444103362512146,-2.72183587709398,0.503998470782017,-2.13052294104313,2.45280166993988,8.69663924497805,1.23469814562822,0.744954997432979,0.9212321538227,8.86518108722899,1.26219377366427,1.55021538209502,0.638526278649007,1.44373128811926,3.45572303235622,1.89819409937246,1.81452221720103,2.13076527952519,-24.5720711736951,-0.986089293197867,-1.64832894739451,-1.53597106631141,1.42667263257407,-1.51331210408621,-7.32146753683973,-1.04074728814035,-2.65209739170751,-1.27262316074496,-1.70042766939858,0.0782328196875203,-1.84713126750419,-0.791463049166623,-0.988986365917002,-2.53120910209986,1.23625830885924,-4.1559322788049,1.30493849299495,5.23700075320706,0.683468638029491,-6.27611496373743,0.115559556121379,0.884036759065214,1.84735832146253,1.54642277344981,3.45631975908767,1.71029681190271,2.02495547800016,-4.00855480283987,-3.84516459814224,3.28322357943244,-1.2981882871554,-1.35386190065682,-2.0208793817823,-5.53280822426024,-2.31727272832803,-1.12939259884546,-1.6235814555682,-1.4969942094605,-4.63014355729901,-3.01968936081783,-2.18248689802158,-2.51647511871989,-0.252743813775049,-0.855362904293792,2.11528692059156,0.767962539029113,0.780612287269525,1.34314553574296,-2.6590335643574,2.89276982201702,1.49154596159434,1.00142643021659,2.47312254988556,12.0162838387297,1.15918304130067,3.02699187510703,1.36482013625859,7.55252493812451,1.34263898389119,0.90517608436009,-0.428233798333618,-1.49793200235336,0.202489922397396,4.46777110713004,0.349143383145135,-0.530632322773196,0.0813076188438405,-1.02242639471052,-5.41084124252812,-0.00716229164096588,-2.97660219513795,1.17861873350825,7.27891868606554,-3.21871767231088,0.674942007853135,-0.0718142802032712,-3.04351326588959,-0.023940783187713,-1.20486537341763,-0.598205268742924,0.283294859115417,-0.155188384164078,1.0772922974387,-11.4973929202693,0.713547670269143,-1.20406185420978,1.22297113995296,-0.769258802399446,0.416218243189975,4.33695018863669,0.338479522709386,-0.154503199446876,0.0836691689461568,-2.86180699152975,1.0882343645483,0.341482775940316,-1.1218443973372,-1.66503731360059,1.63115925761056,-0.454717181433613,2.34365041516187,7.75120755150268,-2.90263593790029,-3.56696212735233,-1.28782519153838,-2.18025989371192,-1.22810083597085,-3.32696665936304,-0.00500447048357389,-0.887838145761816,0.391173003541058,-0.969657631268197,-1.66882916070281,1.84732024923778,-0.612995308176956,-0.163823049359299,-10.0259774204688,-1.85260723537084,-0.358706460729033,0.339593350815275,-1.4615739557876,-2.27844181698575,-2.29680261991908,-9.8660174442051,0.36795638906296,1.73704996146449,0.0833145652177803,-4.32579201300738,-4.05387842187937,-5.46316596937925,-5.66801706520826,0.523428810780906,0.0787776639533262,0.570260901752153,0,2.29354637723127,5.68581405751723,8.27152299024971,11.5110099737581
