_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6Direct,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7Direct,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11Direct,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12Direct,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13Direct,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14Direct,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15Direct,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17Direct,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Associates,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,24.4309722137798,28.7345886251133,24.2919843185701,24.1889071882938,22.8425917807678,19.5150504506798,31.0786073701282,24.2715197659528,25.6879359183137,24.3610393459223,23.3527498286133,22.4031080465972,17.1786103514831,26.1026840292014,28.3262052576836,12.7336760945547,-0.21887552175615,-4.82030499378025,-2.14633494147107,0.696183206902373,-3.56466006666281,-6.36416499295232,-0.0405856087534428,-3.74642812921181,-2.2167116993709,-4.21782555427916,-1.34202381173391,-5.89013729384413,-6.45024787150925,-3.81686366244487,-0.633854817867639,-5.91684289900477,2.33222727647764,5.14248090783036,3.84654324747271,1.9288519683645,2.9827000794002,0.58810512644885,2.8565140184774,4.26626397314487,4.01620338626805,4.29560978854896,1.57864651043138,1.04919252070344,6.21656862342639,3.16236493320729,4.10765545853382,6.74138015742205,-4.97402993944496,-6.13732285177445,-3.26201884936186,-1.93129380246358,-3.77362017388117,-10.2304937971875,-3.9327268133546,-4.2797997479579,-4.31539366343188,-4.45803814276017,-2.29152433210212,-4.73285868672903,-7.81040776869331,-4.02549897823014,-3.31342476208532,-7.03133752400974,0.23845156077293,-1.25274003363859,0.184642056933356,-0.553875643476742,0.0590025019802552,8.27606058234893,2.6139720872168,0.767164291009147,0.565993832587735,-0.165289794954556,-0.616522383930222,1.22731979841048,-0.49111492039035,0.371497749008026,1.19704370556643,8.58594954330186,6.79437843448178,6.76426871368728,5.87430591606279,5.75713668453904,9.21124207929591,5.73975245434487,5.25324219162681,5.30063449823401,7.50057278321731,-0.798863652206425,5.24357264727028,4.44200507605058,7.72086572168846,1.70660800351308,-7.11032144804451,6.66556672661691,-6.29854048454568,-5.99411698295964,-0.755448539282832,-6.15500679805682,-5.23865667287117,-7.1339678661211,-5.52078132114083,-7.09964397428268,-4.98820071841079,-5.12028440891275,-5.34043700911767,-8.61429204527313,-2.13590873981635,-1.14856975350258,-1.65973809891544,-2.09091978054444,-4.19658088458173,-3.86000550750686,-1.16130246642316,-2.28053168765904,-2.0194525418116,-0.879499895322645,-2.16106165863969,1.98181555098552,-1.76362233344675,-2.31835629369672,-11.5305924392518,1.65551800752927,2.03722092744043,3.78513142243443,2.83556658494998,1.80174137578021,4.57653063421356,3.23709539771608,3.14151902071381,3.01619454995411,2.3945868012784,-10.3282716504567,5.48681638020138,1.42497277088951,3.71097394312093,19.9506145050242,1.05428769378928,2.62049943360548,0.819559264000343,1.16556084784981,4.22978778643002,0.953471846167511,2.11955581797823,1.38083098595304,1.21184058113438,-0.0496259525761519,8.77880841796897,1.5873992713956,0.915824406128455,1.64654518835422,-1.33774760867507,-1.91745283755015,14.5279383187495,-1.78803523464789,-1.76387172814849,-5.71240101499999,-1.70382195930369,-1.68769405603592,-1.72832150555023,0.280429572645902,-1.40158644421102,-1.3861542443271,-2.76899428449059,-1.37384366110237,3.64013949642455,3.16755748750471,-3.9920432859171,-0.588640558457349,0.0198562694462307,0.352279624229433,1.10050388971817,0.0463458896707099,0.876436031161253,-3.19732030566156,0.192414711091457,-1.34998019192123,-0.37279276249951,-0.70291835086737,-0.158970307472281,0.458932596706849,1.40863156382529,-0.156186433511908,-0.466169781981645,-1.14970022030128,0.0680827941820326,-0.627836352142977,-0.987216949806734,0.637300108756765,-10.0904489850011,0.198387802438873,-1.15550425970201,0.569894778146878,-3.89974441984249,0.24107944393585,-6.15834990524278,0.298377583500765,-0.0797497905676949,9.31457787210142,0.0133843171880304,-0.080745303075752,1.05312502862306,0.140206108778075,4.56072756443263,-3.66263204735605,1.76552531387041,-0.182751518798713,-3.27511126062545,-2.53650519736934,0.899448770223526,-1.53806343531778,-1.57735610036619,-4.18937418765583,-2.40894320131005,-1.39662392796587,0.215240357921674,-0.995549032941917,-3.5536109355997,-0.894674408202782,-0.926156302223658,-1.73527112252896,12.1591105157514,0.779698213277941,3.80576822441812,1.23691650140982,1.23243522476839,-5.53288897978248,0.647956458356189,2.40877208176735,1.47655137351834,-0.170266187355171,1.05749929557026,0.141826114584819,2.27156687384433,0.249319775119554,0.432087547341037,8.23270620704975,-1.83146868852082,6.48275139355531,-1.52225463201234,-0.16595695906291,-5.13484056250401,-0.24545598680397,-0.583604337906684,-0.263324724410963,-2.00537561069013,-3.21214574075414,0.389261368868228,-0.602007459615653,-0.0520747015441049,2.63299352497756,0.963072388736501,1.20638588131838,0.626715081261133,1.07559735825223,-7.89360405231251,8.24023172104139,1.29136255113571,1.31699932589749,1.74209812044644,1.85238473729182,0.241396604334102,3.82161519370793,3.08164767400118,2.57690651855755,-1.45374170767448,-2.36477335870015,-2.40672921281471,-1.56328307825979,9.99391376109662,-2.09296119977701,-0.449865492606342,-1.2341063219825,-0.263756814511754,-1.50888256131436,-4.71278695040501,-3.81861328465233,-2.65416123094215,-1.35873550104177,-3.29835628679781,-0.762890444359613,-2.83575862395617,0.185782793432296,0.0221778728031746,-15.7076976428851,-5.3685069111619,1.03980830295718,0.27366869989729,0.899556041436671,-3.01946368619761,-3.29313386126907,0.881673885042741,0.387702576541297,-6.6339637428835,-1.44112111958622,-0.0130353540712964,0.457497701348546,-0.995143955631472,-2.14189914635644,-2.25406140697392,-11.4951822407753,0.378288481964914,2.59129246196443,0.0626450494169677,-1.72341253390202,-1.85662753167934,-4.08745198130585,-4.55425882732946,0.194579172257725,0.152646049472351,0.447730889874613,0,3.88750241726291,6.0210023135668,7.61747140009799,11.1937328761347
