_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11DRA,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,157.754312645877,166.696578626603,155.090480932165,156.234573049689,153.861575971963,146.821090819104,163.607811978753,154.572988239301,156.993868363611,155.053525106421,154.912696647844,155.257515126684,148.872210728012,157.217917656945,158.938801429974,145.291222885632,0.140853516782842,-0.0203255081882136,-0.827989787455609,-0.857872564033219,-3.69842544311557,7.02000480647352,-0.287790218151203,0.602564904599494,-1.40535049900931,-0.599022153598668,-3.68223568812,-0.162191522897471,0.0024053819553883,1.67015288231859,-4.40749569704487,9.59575414636224,0.315867338521098,-0.677865713580114,-0.317425920800735,-3.34465939748931,-3.03805816465227,1.01369859587515,0.407122390658055,-0.305715378756287,-0.646396163843993,-2.70909555435967,-1.39177698560345,-0.0582947755278277,0.249513550529645,1.61994714032629,-3.73767145701481,2.1240863058847,-0.249465585003633,1.46106831114335,4.65788886895945,1.29216369441593,1.80436805979956,1.19273327020591,2.42690198038637,2.04751274858938,3.4351235133719,0.787559624726598,2.53530093742586,2.93311948296777,-2.0445749894271,0.768143827559985,-1.74574992605411,-0.631800146470922,-0.932124838902596,0.0993900834340937,0.88856152064347,-0.291211877022351,-0.0404852020069578,-0.173837704670276,-1.00286425093342,1.20575583046947,-1.1972049182622,0.52160871511326,-1.29749459913954,1.35377983533387,-5.6907495555259,-0.70894582742957,-0.27875621782844,-1.28980152450704,7.14578875971438,-10.0104169438346,-1.30344218378884,-0.373271592392406,-1.11465420046616,-2.00047425725231,-2.37447509829809,-0.28158512887279,-0.0847959872397762,-1.6155789492491,-0.269283146124066,0.0876745043346189,1.69304012769734,0.256940455010202,-2.4935809564267,0.950714510917077,0.109556446424362,-1.64906510592366,0.359042210307596,5.18484117672458,0.283846851672595,1.0323298952042,2.78032190391097,-1.33288283730743,0.847627894472761,1.73940669617163,2.01275144498611,1.80641649839767,-6.080711963494,2.05787809935484,1.38957117319592,3.10024113294518,2.57817485662106,3.4963746970391,4.04427642314855,0.976758877587404,0.876065776717559,0.314511528496847,-0.995653786385693,1.30196836606829,3.0145420251568,1.01600273585712,-3.52384388111665,3.75619391566258,0.774275373294888,0.930414099839189,0.945085272831489,13.1425652839656,3.03690312643894,-0.786559973634994,0.904152420468331,5.75879006170383,-2.45819834634635,-3.5405461627824,-3.11738586746718,-1.84057980077123,4.94023367923846,-0.3240450170221,-18.8708692901036,-1.27487304135085,-1.46706345280296,-2.29883935965387,-5.00465031753071,-1.62817843597025,-3.94623378249221,0.0775061323078675,3.17686244686278,-2.02819848368436,3.76530758110797,-2.60366450539568,-1.55831803497335,-2.96624677385762,-6.60604946225552,-2.2373824752127,-2.90332521689674,-2.4982208040713,-8.06742944344482,-1.0047530588158,-2.14382444718585,-1.35254974592221,-10.0421751777126,6.56353796151896,11.8097135052368,7.29784930519087,7.08307076231931,6.83179479125758,17.2682648117042,4.54074161186452,58.8774347893058,7.23504237032157,7.20996029603876,6.22545336777097,10.7490634802429,6.15790316450293,6.62267698507328,6.84135189735006,9.04151207140695,-6.80362453196716,-7.55166268485546,-5.13640189223471,-4.00909881053533,-5.16774573341987,-2.44283018279187,-1.73132090200612,-8.20496455739387,-5.23957389611949,-5.78326184712467,-5.19764985502538,-7.12063738471883,-9.50887600749937,-7.23381103449993,-5.18610259182659,-8.5087606212821,1.82189813678238,1.44183921890018,1.6112147676978,0.276673034552707,1.8515536282072,6.93545290571466,4.52706049296858,-3.77914514383241,2.03792032070198,2.15792881621157,2.94657499019766,3.11245893953511,1.05368060825839,2.50967154477731,2.90081808699136,3.37899643152404,-3.20431182739781,4.61152255278346,-1.50394501428357,-3.12216735713586,-1.70421607720572,0.233952854830776,-3.08922369801657,-3.41566935188669,-0.905502062379625,-1.04515119063238,-3.08261780191025,-1.92734673490998,-1.15106407204058,-1.71649081410678,-2.1768900397179,-7.70925542555666,1.32188848198393,1.57414906431586,0.317475234741691,-2.29255245446119,0.894227556626046,1.74751400978852,1.98722066834049,-4.79478212307391,0.662507377380917,1.12513227915056,1.31937101020183,-1.47177554703358,-0.629075911791657,1.15901756283309,2.32150434336339,6.97398552190788,0.645914172144575,2.25568805003664,-0.523812946905598,-3.30415059544868,0.0214969814582892,-8.31955138004955,3.70397350454897,-8.10715649949662,-0.534938389415766,-0.345922064327106,-0.664695287519896,-2.06981052284094,-1.31966512389837,-0.991330112445482,0.97625366181302,-3.53991495059739,0.0846662240526194,-1.40342817754794,-0.33180505470156,1.69869287937718,-0.0915524302517517,-6.50977899451029,3.35823949929685,-12.6686010888813,0.130259547883067,-0.853012885993689,-0.0466375324699589,2.14259807230659,1.94303706325751,0.519098062322802,-0.0516933733796573,0.738786590602363,-0.333759272623665,0.37284051768911,-0.0971225334900347,-1.66953863218735,0.46227145387797,22.437549908268,1.49837204338019,-0.232357836068909,1.11114310193469,0.351629686263856,0.105455302625148,-0.301393219975668,1.63985924681492,0.440466379609519,2.75594278210151,-4.98339195603387,-2.71613880841253,-0.393668203108611,0.141102172408654,0.50019690071368,-0.188725280517346,-3.06271667445688,-2.91566830594748,-4.90499943206648,0.00611962373154803,0.193302202491515,0.799317785201245,6.23264242788404,-2.35869903091806,1.97837186587904,-2.00772683281158,-2.02679200577403,-2.31413191294859,-0.331050768527686,-0.825850111806469,-1.57084963573019,-2.28130108058178,-9.71454362293491,0.339235648293109,5.46796653052887,0.0902647995367343,-142.493664674661,-138.588406401554,-143.877608554115,-144.792170633532,1.79670935815079,2.05368718774374,1.5259807586056,2.67414236867282,4.90807054174108,6.53179418488261,9.49757345111592
