_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16Email,Channel16Free,Channel16Mobile,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,19.0170073623629,13.0985584795519,19.110567650793,18.8933146119734,16.1209008217351,9.65409039454033,24.5156709048332,19.2530980089855,20.0487412339124,17.718490061321,19.018977908535,24.119592223451,12.8849759780038,21.1789407086145,21.4058050784023,7.49238800845345,0.10890123885885,-5.4103557297514,0.304197709200853,-1.43285307894346,-1.25663453417234,-4.74182045054185,3.34066561023466,-0.846076519569613,0.702085812011879,-1.592964546039,-1.73885738807568,-1.39331882100985,-3.32735761604456,0.548093801467336,-0.0228705167175717,-6.02479981687787,0.0617435967674328,3.41646618084537,0.295670404885274,0.261573508318566,-0.603475125565107,-1.17715842907615,-1.04360908150018,-0.105458404656224,-0.0539681377072511,-0.57329303435434,-0.0676230694463432,-3.50037398807071,-1.59171050103467,-1.89004051838396,2.06374368426029,-1.0818514851922,-1.14538472091653,-3.70447101430612,0.710915664970407,1.1969033914253,-0.516203938143127,0.523704838064187,1.27601890848096,-0.0476460985388724,0.124155966127074,-0.649935797854814,-1.46995585387385,0.725766098778499,1.65210179155438,3.06502474052274,0.603364088174751,-7.58230864948835,-0.281076243653928,2.19951729512173,-0.689187698206232,1.33673390457296,0.239293180393085,-1.68593423836236,3.84254958727374,0.0820008460303769,1.57695590084394,0.586969145205298,1.34425570459063,-1.07569641917507,-1.90772623669388,3.75305060131982,-0.976879751712243,-4.4936207035634,-7.23820532324263,-5.01469611756504,31.3604113828713,-0.445217693401291,-5.56074322362433,-0.0734286377753404,11.7443761405781,-5.33656029411657,-5.29989764466166,-5.70805413725956,-6.2866073010802,-7.67361461061121,-2.2412328486542,-2.92700657640274,-11.9782791949979,7.44760607044907,0.328590067272886,6.54756365127556,7.41396610026222,6.92533514860862,0.22688340314904,9.30952577378724,7.87954792955437,9.10256685704443,6.92385332996909,6.6378721790454,8.00376879268389,11.2091436417765,7.0403008967352,13.0149959034141,-2.85923333623426,-2.05970451351833,0.0636718775429981,-0.420524964961518,-1.4530609339557,-2.81283920284289,5.38485797239149,-0.161252400664804,-2.10250070381583,-1.16562191762674,-2.52232262176662,-0.560609568569653,-0.748604253292194,-4.39245143410781,-0.296964146738403,10.2321400459062,-0.369920009279346,-0.846113568841757,-0.280690840414005,-0.525547057192604,-2.27048166960602,-0.296391611168156,-0.141668157479101,-0.384991636079075,-1.27544968165691,1.47720223738652,-0.248666618067037,0.888190231427336,-1.89346036475299,-0.591922574011843,-1.02405838803131,-0.561390326740584,-0.953993096164344,0.18286335149766,2.14476618674913,1.03559716248658,-0.545557908169304,0.391079324894237,0.163167248269474,-4.77453009279154,-1.09743096642741,3.73374296240762,0.206076119139373,-3.47012517908441,-0.396589919485518,7.60085764762023,1.43332103695069,1.46603148094319,-0.208725948614035,-10.5190095680541,0.054110328892186,0.310069922077587,0.221884325247229,-0.0140976965647796,13.359817137323,-1.16223272602394,1.52004319122165,-1.98722649560712,0.825828118642846,-4.17516620877275,1.15522820852258,7.44228801059539,0.643790812489776,-3.61928220339634,0.213894136772586,2.05308909830965,4.01917021492525,0.140825334794406,0.98321348434851,-0.0695792897524466,-0.109986794189008,-0.811608399864536,0.899637675094231,-0.306747403625381,0.121954869798091,-0.310077598325091,-3.63384488144718,1.21751326644415,-2.91004497618931,-0.794216772631375,-1.59963144108727,7.45582444434938,0.199657492283925,-0.72191806418845,-1.20251864532331,16.0609578325415,-0.431370051782828,-1.34511513613577,-0.404577995289238,-6.42179312212819,-0.488203222615882,-0.628644725925625,0.250455208880378,0.112871792742399,0.81303036207231,0.788876790049156,0.464062101642445,0.529164088259003,0.729258777939695,0.530071016228294,-15.7145732900063,0.165046372399586,-1.27393994469374,1.96733600762502,0.42711917338201,-11.1848003769041,-0.312776303521549,-4.41622496804879,-0.276202276118004,-0.0719172867749764,0.056200102143033,-4.20561774181126,0.725170557806634,0.391649085345998,0.011825759095741,6.7889823511821,1.91204049970549,-1.49853393520753,-3.85045900170123,-0.079010835733904,-1.46085622155035,-1.15083915647544,-2.08294563840349,-1.18419568248415,-1.5291833964661,-0.836114028129217,1.88466462979501,-0.900959964853174,-0.161241132276231,-1.21595403385739,-9.78157389655709,-1.37450929156742,2.37072048394008,-0.874844504630125,-1.26293526292697,5.6334317354115,1.33194743381867,-0.368201025972172,0.443443890069925,-0.792951573146477,0.754734759209839,0.783837509941111,0.717720993485282,-8.9376132188693,-1.34340573112324,0.07734652910512,-5.54734167499567,0.263052040322945,-0.575539434893949,0.00518147399643869,-2.57374152995452,2.2889120857419,1.42297370889436,-0.0129448527152499,-5.42167155878964,-1.58742885723423,-1.12893503681919,1.05260423421601,-0.209065990171557,120.597327304006,-1.94826009178283,1.3725199472094,4.25167862960576,2.45396664818081,0.477296219398712,1.16304124095513,-1.14781095489308,-1.65392891888158,0.716032733723448,-0.455521461184884,3.43285350114837,0.0899013789713557,-1.68463930399653,-0.658272420075975,73.2600999944246,-2.33349203825128,-1.31144076015348,-1.90820039853289,-0.612698477442479,-3.54706387688957,-2.0482461691668,-1.60305926720081,-1.28821196726335,-0.142783421557919,-0.375557052036969,-7.38944081917318,-1.03033682211143,1.2110249002165,0.549173257079762,0.576446153276888,-3.82891079877445,1.86773610920591,8.00134519408092,-1.05017303242799,-3.11270875501275,-1.02542681014172,2.21844800914247,1.32587732374522,-0.509367971355111,-0.575465548801717,-0.0156901664504193,-8.38086298660581,0.253679793894848,3.81023487581701,0.0833724959321551,-0.802051475358056,0.0353315341323389,-3.90387572128524,-5.59354997674329,2.43120997267775,1.56379548366233,1.23867808141397,0,2.70520827397855,5.59865307946647,8.10351475300494,13.0872280167091
