_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,57.3190840019451,66.4089611808368,58.3645288316706,58.7518884252223,57.2580140455839,50.2557338942327,64.0485329791064,58.080299041532,60.8056007071789,58.2313634547722,56.560186366971,56.593418773329,50.3960336916396,62.3627103394909,61.811830393391,49.7821343898589,-73.1620061672579,-78.1012343713141,-74.4295227393821,-75.430969156273,-76.2019556506775,-78.5104717012092,-73.2265644170325,-76.2644282896778,-74.850428388083,-77.200330060401,-75.2461466896797,-75.9365168274678,-77.5806398416345,-75.5885881595856,-74.4922542645515,-81.5704948740099,118.915963734208,125.057956595805,119.232764888925,121.696924130549,119.356251206134,120.597555320138,121.713687829007,120.015139142726,119.88760496278,120.029244336147,118.913480746497,117.400572055495,119.400664701893,119.702748751301,120.764246675348,118.520484289513,20.7880698835951,20.0264102777062,21.013512167907,22.0054993699036,21.1081748122101,18.8577486224756,22.2389683016519,20.8652209452557,21.4242618005076,21.2799736183292,20.122931051821,26.1541484698717,21.6037361552888,21.0533207770484,22.3292610955579,16.3794207305496,56.816811698361,52.8042616127812,54.0613962716189,54.9753475694901,53.6578501826809,63.4697453923734,52.1125608930656,53.8017501988862,54.3217023770762,53.0010530348491,54.5309135906872,54.9584256434389,55.8619658587419,56.4157924675719,54.4027197226713,61.5138225048441,-122.529156703762,-122.294196846451,-121.814119969176,-123.197617645516,-119.573190509754,-122.324015154121,-123.545708432227,-123.101729335138,-122.593229253257,-123.176724085202,-124.085584313222,-123.601756323511,-123.120810138992,-120.747130039803,-123.463837046828,-17.0393920976265,-11.1438039442499,-12.0093311441049,-10.5945490243647,-8.05096654107927,-7.43469349774555,-10.2299959196621,-10.0078393144072,-11.6164538592364,-10.4290095072919,-10.0452989044479,-13.5808959819042,-8.78500670301445,-9.61152975814926,-10.8634786856434,-22.3863741437688,-23.0624475766563,-22.4461620856941,-23.7247760567152,-24.1122144431145,-22.8087177336287,-23.5858474992344,-23.4251468568467,-24.0886425152061,-23.1529947497252,-24.7598900564999,-24.0728618970312,-23.8196484447477,-24.0410744441311,1.36042734371781,0.876996965286945,-0.0271112469161115,0.762589949973054,-1.50251775741912,-2.41402390032947,0.910377960704536,1.157829037848,0.702444277552356,1.21188955146003,1.19217581124185,3.37332726112348,-1.35219355712124,0.423862710770137,5.89681086799398,1.44063734257519,-0.172406627590061,-1.07547645334449,-0.274767456866983,-0.520647177152629,-0.846205490567805,-0.282876424572826,0.137134542722626,0.886094802714304,0.0460011074305132,3.98850448815547,-2.04254372312581,0.166539728294013,0.0457479731854843,-4.35725539105335,2.28303673044875,-0.546307643766171,-1.46291034230906,-0.998698097686657,-1.25646959969576,-2.03809203771854,-0.544043768350286,-0.532289208752995,-1.23978332286219,-0.55372618650253,-1.33357847799536,-1.21093701616619,-2.22065492010773,0.179806931409998,0.673708749973567,-4.8747059544102,-0.201762012191168,-0.591973716256936,0.29097415060721,-3.2245838269414,0.728218125836261,0.545500062093468,0.639344269698628,0.161912137740272,-0.35837994004474,-0.0115973570059487,-0.859272559401712,1.08264987026794,1.02645092100891,1.41210767474655,1.09960566881871,0.896255075791955,-1.60557479777031,0.015519004867108,-10.2922852839664,0.0391175341454596,-0.486536121534303,-0.339593046227357,0.0984649218103694,0.648969427564098,-4.26047048757458,-0.257297045143999,-0.935770476889893,1.92348989346581,0.393319399770121,-2.37059835877315,0.0844128009743896,0.348884448211818,0.086322724705693,6.49213791416156,-0.448080438395457,0.803350857873224,0.322291501051634,0.377389029662172,-0.281837689685003,-0.373024716152774,-0.318548574131805,1.81054212326686,-0.0560742407032583,-1.7200502299352,3.11456184203438,-0.514067811522491,-3.61180151740319,-0.648342579087551,2.54803077805507,-1.45532012297289,-1.45859046088691,0.494130570388309,-0.0927462251922169,-0.929884596396757,4.11007715050991,0.17270327365514,-1.96041710582029,-0.313528154069136,-2.04018346009211,9.29517128704027,0.933939919747781,0.200476746039801,0.694772172575736,-6.72128890367231,0.266709847173738,1.35631571292505,0.0964964443454225,-0.529194290451648,0.215118727552145,1.61240658954864,3.52197698702039,2.96776816195598,0.872472131575057,-2.52855154620686,4.71789612719128,-1.12766250815158,-0.28955438132575,-0.351213024592346,-6.10059414464057,0.284335067496244,-0.260164178612177,-0.353454645338424,-0.962183870578619,-0.611532057777623,-1.63096839568369,0.252077649365256,-3.36109749473529,0.983461953945315,-0.885738058303103,1.59419328216977,-0.18339831458826,3.72739799258185,-0.133533878120696,-3.35092940993803,0.163893231832645,-0.639706379992414,0.255318603107069,0.162845311025046,1.3879888774287,0.121031333451835,-0.22220078434101,-0.711067819713291,-0.492466182326218,-3.53816028283154,3.18558339836666,0.42676379446628,-3.36566417486996,0.95693973568339,1.86001975297749,3.56218828597755,1.46808665117854,0.309665926199356,0.54910234691653,-0.59685499306708,2.02117566572014,1.28696296661138,1.01425744471013,1.62147351997918,-1.29550549110291,-7.57743681075485,-0.321529405704124,-2.84205018013878,-1.18962025622392,3.12526823126829,-1.08258579137917,-1.35106893344268,-0.44626815859631,0.469033407653153,-1.47074321607217,-6.39921437977616,-6.32713934127992,2.1231379069204,-1.65007507544729,9.72262306733777,-2.012682601506,-0.248430899691734,-1.02013795458097,-1.25844743426973,-2.29439621107124,-2.85846834659974,-9.47396366381363,0.280966299856758,2.1906941929239,0.0550785305015331,-2.0848586767302,-1.00608005999189,-3.69545003171848,-3.59683983336713,0.464519556149008,0.0512927984984736,0.399495412826783,0,2.95542927066044,5.88022714708924,8.22930821434813,12.0446558549203
