_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,19.2384762243824,15.4725249152593,21.015194290299,19.3566638479287,17.9127008712934,12.7310511879092,27.1411203764384,18.8753672296956,20.6994467678254,18.2830093483189,18.5603011697321,15.4181390023982,11.0687495615743,21.0695459007059,21.8070996804999,8.87821814933509,0.334892553745712,-5.08685146873242,0.337526422454323,-1.67710963828451,-1.63993123375296,-4.92262167076688,3.30722816629988,-1.4514200325043,-0.0396973329239287,-0.486170290074944,-2.37354382101122,1.80805386175854,-4.13231966188989,-1.64280089178058,0.308263456393037,-3.27766932310337,-0.903893573757752,-2.64245504365466,-1.0358575782306,-1.63180259246036,-0.955107221025012,-2.54145304992203,3.81384126697679,-0.586075764182994,-0.523433901011671,0.0888109585154379,-0.78327081701604,0.768490435179327,-0.656805558728747,-1.07571011638589,-0.757439428080783,-0.80315094896245,1.56886560764152,-4.26057660749238,0.12695809005243,2.64927394492444,0.273075093824596,-2.6583994463945,2.28926479218236,-0.0566388133030598,0.347504680214845,-0.684668780058889,1.45152437367326,-1.81671649761468,-2.87024629953751,1.40334623154369,0.781789366125834,-4.5912610787585,-2.02682280978995,3.03547513816702,0.338704445891664,-1.02574597233254,-0.576185018270302,-8.30561978973442,0.919681053023581,0.120014167241552,-0.39015715810692,-0.920596543849908,-2.65674070776621,1.70820952844429,1.9684065108364,0.794570509100115,1.14912949203333,1.01182320831783,1.06535136809285,2.56012204253363,6.38789097785969,-1.08588334168173,0.23694971239555,9.79876909699347,-2.80181619574738,0.0129408166834336,1.4938842338926,0.472215081162053,-4.87605545485833,-1.28786066384895,-0.849248505731759,1.91961476293417,-6.62683671508936,-0.0714559806287026,1.69251995287953,1.01836770249174,1.87398888412792,0.720364031770457,22.6182827612641,2.89957734826176,1.55999879159421,1.50893249896734,-0.500837672189556,8.71157472084123,-0.465800752742836,4.24888728462472,2.02689163958776,0.0753873667426115,-1.50910258010955,1.95341771585435,0.0945081012143522,-0.992188883809618,-0.0138877723372315,-2.30011051651012,1.0817690336672,0.0786730934057885,0.179278280306422,0.0990859694333776,8.394973065973,1.98553890113256,0.703472239285283,0.259755074939735,2.14454440686235,-1.38873472965756,-0.402105092749846,-0.352130574256241,-0.357171806559694,-0.519800429351722,-10.2962282605961,6.53181168060753,0.64148655540242,0.707484968988562,-1.82256829213466,-2.41604747011574,-3.072995434102,0.0597458930136571,-0.233337547780173,-1.05140925083219,-2.40198068245311,5.46696695912569,-0.40315365051317,-0.285574180355259,-0.350261027313036,2.57390847277558,0.0562791310689423,-0.31695090957604,-0.0722399071506019,1.22098704279868,2.53398671488416,4.88108544818348,0.743986884595672,-1.52333551408269,0.087539322097077,-5.93524447774945,-0.326322366464424,-0.526822346917109,2.31970402827157,-0.796748878358715,0.463616344521735,-20.1846568526141,-2.56631297164387,0.655909287506378,1.63729286308021,1.1270866477838,-3.69570687041812,-2.17694661723024,0.658139605459982,-1.31035444136382,-0.50913801064495,-10.0081679420273,-0.157634728643767,-0.420062661792091,-1.61187795101311,0.184137110073176,-1.16817646587624,-6.97658810728077,3.1647842518417,-0.229169856248785,-0.437758820354138,-0.824899454879951,6.62797478801354,2.98301457676234,0.410817977108849,1.97634785593499,-1.37201482506181,0.667996106469081,-0.2042660659352,-6.49921694542592,0.77273049421882,-1.17244608467528,-0.185733072686527,3.74532383795325,0.446296417996432,0.212264675687695,0.322214766350365,-0.149586286596757,13.5323510484977,-3.26069914267632,-0.450809824338635,1.14829412164454,0.411083975526066,-0.0629792575786652,-1.38906365382288,-0.799291494270546,1.94786053952796,-0.724493411601344,-11.2935603669583,6.54941166312852,-0.339386152178954,-0.313322654785003,-0.102184177407124,3.07657017113639,-2.49170863446017,2.08646828963778,-0.612344472328484,4.9847152336644,-0.27929878868766,1.25954229180227,2.55809110108021,0.947398035593012,1.03941233590688,28.5878458314669,3.26522736007544,0.568685436796254,1.37681188619346,0.173726275546626,2.20732676447965,3.09476015233224,2.7815917415967,0.409175785339632,1.71400511215068,-12.5492973338524,-1.70410414892584,-2.59644767774518,0.134461707993081,-1.32799582735563,-0.888152318211649,-2.9180620945551,2.94861188410736,0.369735975636689,0.132735535441959,-1.13730175255288,-4.80619007561754,4.21719816704895,-1.75421785336248,-0.0895287322994908,-1.38411355110041,14.8366977964222,-1.16927111119566,11.0320678125973,-3.04337455072774,-0.282710638184233,-1.04260803664321,-2.67147136525202,-1.67963789210803,-0.971495542951999,-1.31379779954846,2.25257924874319,-5.86594860049859,-1.27664230158816,2.2016613128443,-0.897281881680659,-3.17421979952841,1.25187997290374,-7.33878347576366,2.9945775038951,-0.787064592649843,1.30304540604956,-2.42299793467939,5.68801328670492,1.36942408238,1.82270858851473,0.347003999443668,8.66672452274605,-1.53050285102605,2.76778562100798,2.8431502983215,1.10588112898409,-4.40986514514165,-1.36065961855224,3.42774174652536,-0.39069012833253,-3.77025533953103,-0.572836649570944,12.1998586017198,0.986503562787116,1.13572015342617,-1.48937601749692,0.0207474981520204,5.15282267459025,0.449557128714163,4.55201437387491,-2.57651230196033,0.938507828613012,19.655786052559,-0.638564038375991,-7.14182153452461,0.874848331137,1.75702921583236,-1.03497406347334,-3.97829976371468,1.28967827767248,-1.34674087923997,1.34226249153653,-0.441131806383732,1.34849342527377,0.385430316480774,1.03004883083756,0.833122175771271,-6.44730758870093,-1.26094397340723,0.580003936098744,1.48841188341746,0.638727643214456,-0.526337263406831,0.320382873687264,-7.72074015288043,0.189910830474491,1.62693690349733,0.0564396548170199,-1.38251760912787,-1.44626668767022,-3.92061122393406,-4.87363658787391,2.30421730102651,1.43410424187344,0.919311748397159,0,3.35332322810622,6.29150506847346,9.085006843909,13.7034497927159
