_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,18.9647102295551,19.2013648520629,20.3526645137313,19.3773869460354,17.1677197909521,16.8463635250147,27.2552892933594,18.2264202821232,20.3291712591312,17.8241651544665,17.1811953165895,16.8382702781938,11.7749949620329,20.2458861333983,21.9095609348449,7.67414855444217,-2.0578645287343,-0.74155250242234,-1.65452403712237,-3.46900760881851,-3.54428138337671,-2.34788171053105,-2.17897113833221,-3.36872153659252,-2.23419811525923,-2.70313817428163,-3.12512919525996,-1.7510682111616,-6.3431456524961,-2.92783342477964,-1.84591750122072,-6.58005491357081,-0.0255103102148187,-5.83796509777827,0.264620963417761,-1.76953161045932,-0.319558270876883,-3.05632942708978,4.55399923746594,0.314091602162809,-0.0182408663507439,-0.468328936126345,0.217671033325768,-0.0172411133081838,0.801772640592504,0.314226574549496,1.2369214190697,1.43493573571535,0.769462196191692,-1.84039087447256,1.64908678380005,1.8825031915119,0.348410554550768,-2.28000338636222,2.00162682914081,0.560627529547334,0.850234086171182,0.801458040003,0.667407741827183,2.19449885637334,-2.17991810176332,0.591080861911314,0.470156666629155,-7.35698447086939,-1.83466123176928,4.10472555457858,-0.95351036948398,-0.447257111626396,-0.658105941518315,9.66432757653168,2.49608143308645,-0.947111330581108,-0.381593327079945,-2.04293624268156,-0.22813549282799,6.99919544392421,0.484864285256584,1.12434599634363,-0.412058494659172,-0.226058830700236,0.179841447451906,-0.921361221828074,0.234021375667009,1.0759690660873,3.90862016202816,0.042195124752933,0.876620041348906,0.812537221575244,0.955408953420632,1.7744551011674,-0.517462575780198,1.55751583174846,0.339499265096574,1.23385035333391,1.46815339096948,-1.39755809157599,-2.4889905148003,0.758807298116902,-0.415394360751368,11.2154959290213,1.14791136827685,-0.282814878995946,-0.209593840137804,0.350356075604782,0.462637769464711,-0.79973274703872,-0.919467009708393,0.338124673379993,-0.108487613875245,0.545500276850519,-1.15576880768713,-0.0361939655682739,-77.3218462687819,-1.06177077421074,-0.335602647742897,-9.82097305678767,0.576718265945966,-0.300366990744211,-0.67992261027754,0.486982216982122,-1.30370718655887,3.05423464763725,-0.674442551820735,2.33189212992339,-0.779199715251356,-3.49641686295276,0.563702967064602,2.69928779338865,12.7366316987216,-0.245319561193738,0.175348636686595,-3.0254156930137,1.58549154905371,0.608476011108783,0.334692022057312,0.14072355906671,0.362894200950913,-0.118248011831485,0.302901921178868,0.462159947620537,0.923941959787231,0.237028818022786,1.49369467246686,3.53398142059246,0.372838812030471,0.356094518467176,0.950164538641478,-3.43719688768322,0.31185158617357,1.08449749080962,0.712676006348922,0.404909409277148,0.469969493791266,-0.254260076510624,0.82861482260954,1.97452832864397,0.491482293315289,-0.396403918895287,0.649715303490546,7.71612749793577,-2.12739117088023,-3.22830026305433,-1.04879088225359,-6.39742008551963,-1.26837413668355,-0.0668728766487068,-0.292749795273026,0.124645121914687,0.570232743722592,-2.36984488173536,0.98356304630582,-0.304230969416285,-0.049740583079792,-3.09198540715016,0.305072050170748,-1.51472528634595,-1.07342522884064,0.80399761878675,0.466260133879597,-4.20407362565142,-2.38237104746856,0.356798495292643,0.464450544260768,-1.09346890460706,0.195476236811791,-3.35679232991049,2.11458313082134,1.68561312558284,-0.831760143411844,-4.18860265871085,-1.07296707617227,-6.78052403379645,-0.622197079272142,-1.39897004026122,-0.533191080475394,20.9924258158687,-2.77938986712856,-0.752796974898401,-1.18528744853684,0.118126367381684,-0.158732933528883,-6.03560188738935,-1.58225914954521,-0.260043050553847,-1.12066311452193,-3.07465987374817,2.23696068615117,-1.3455582770357,0.398138355375951,0.973240976254943,0.643472107312376,-13.0293910149969,2.01506017227891,0.160331731226383,0.12624668689228,3.17190843888109,-0.202446375956371,-2.30528265105152,-0.458652875662499,1.4036162004395,0.923680454493122,-0.109351276267504,-0.543744385812823,10.927719688491,-1.59527576350504,0.467123239575288,-0.167642527627786,-1.56524366982857,1.65991731967543,-0.476086171864289,0.668527080763555,1.37026174403321,-0.405670860183999,-1.26880552583328,3.42240017292436,-3.05739383784196,0.215961670041151,2.66802544205677,-1.37201878606199,-3.69051970163445,0.928922079153038,-0.355231986457353,-1.04205627138521,1.60176642388856,2.655120906849,-1.0776336844203,-0.904336607952253,-0.454359001213682,0.818265438120935,-0.104905085228809,0.569477520770892,-0.883017571668952,-1.24342356482072,12.3973199923917,1.80421816218918,2.95148818061868,0.212668727822472,1.33044205981706,0.137301146387648,-6.9693470355309,-0.281133588394039,-0.0645997832952902,0.448049136547167,-0.657357202255646,-0.544083360234619,3.83254906167804,2.45157510655809,-1.07612183233017,-0.101450754971903,-3.69760174560816,-0.399780662148034,0.793527890811158,-1.08270722032811,3.00660866434523,1.51967367650842,-3.60031316059463,5.63638120165283,1.67733618451668,1.34451187093152,-0.052259212290933,2.21973692520137,-0.392879213740093,1.06290027661861,2.99641517877913,0.163574338793543,-4.80524788899788,-2.97129916866191,-11.4919611096296,-1.92566865080725,-2.15938797520802,-0.853620569257246,27.0482812625401,-1.44842018623267,-0.502344254789081,-0.589747384556719,-2.41178146048655,-3.21449035019593,2.60828224236279,-1.68539358175386,-0.451586638395203,0.431828661005031,0.191346335053327,0.597433699485008,-2.72611925451266,-3.29251926521358,-0.825172015531616,-0.859225119252701,-5.57462197273614,3.26488903161384,-0.331591376174938,0.237176201507449,0.23256285119629,-0.794193523064258,1.13325915899089,-4.15195825285451,0.855235076852885,-0.689756638259683,-2.5003056235541,-1.05363969205653,-0.497027972755872,2.48750631464157,-1.23248511486384,-0.893257179247222,-0.847930713152711,-7.6574012237534,0.260737530129089,0.957764084558506,0.0468852680213629,0.708848577919678,1.3386189146846,-1.03427372176646,-1.72334403675555,3.14848816473267,1.60437851520679,1.18376964910905,0,3.27384889570138,6.34413994061425,8.61945572026302,13.4347601954066
