_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeH,cust_purchase_segment_codeI,cust_purchase_segment_codeO,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,ALL_avg_quantity,ALL_avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,3.94692839053807,14.4279739853618,2.70839422776549,3.02654214834999,1.75178236396696,-4.09794938617081,10.6787658346852,2.51305744745409,4.17830634660679,2.34135598874449,0.931032133898891,-1.39811372889699,-5.36480879133161,4.30460036011771,6.4772124784963,-7.73623734571727,-28.6888398239558,-25.3026802033201,-26.7458365485238,-28.5153696034551,-29.0667577888991,-35.5585520651524,-26.1056118273044,-28.300755657344,-27.5709231363662,-28.645092360302,-28.4999735680812,-26.1776114818812,-29.7249921106129,-27.7218545599492,-27.2993816458864,-32.7946697195045,-15.7326673852627,-18.8739613598769,-14.797922822559,-16.2149774703921,-15.3537581092336,-19.1011916986309,-11.6932743408884,-15.3679306091159,-14.0909068815211,-15.1150471107032,-15.558279325454,-18.3666783758152,-16.2084167854667,-14.7347118136173,-13.9746075185131,-16.3367416245006,-20.9579033391077,-27.0702863781812,-20.9417313298892,-23.0022273599799,-22.0582894819641,-23.8727108442116,-20.5563194075045,-21.8996752044225,-21.8499811310892,-21.247383344317,-22.0943426912276,-23.2505575461043,-23.6863874639891,-23.3101864987662,-21.8995852342776,-27.6759120736629,69.447331341831,72.2695049811209,69.8526883689611,69.4933697667636,69.9128381937837,73.2340718528855,72.2892669201112,69.9512474754041,70.1908662594836,69.0234077058243,70.0737031681387,72.3754689664528,69.3407628353125,72.0542250040543,70.2301345312872,70.8614769592551,11.0065476773487,12.1858241698164,12.2883148074161,11.9468362520093,12.0566882312309,12.1918825005506,13.1464126667855,12.6325936165802,11.8576489173446,11.1466607585614,11.70238327783,9.77506226229534,20.2132195478596,12.1705901289337,13.4036453309214,-0.246764024996371,-6.53218827620612,-0.35288063008219,0.610321069029554,-0.150945509169558,8.58881092525403,2.06477118253352,-0.958024110015711,0.292348256833256,-0.627027982085723,-0.592634936081843,-2.42253725247228,0.336113616115477,0.176049822393212,0.252199744787746,0.0476686103644305,-1.45598902221538,0.36969962204589,-2.31327282250132,0.118129809054667,0.17349909199854,2.13437990911693,1.23320028227491,-0.088887031675432,-1.05156334781946,0.513843433121709,-1.00300536909496,-0.784145297652128,-0.136205312705224,-0.587421908668085,0.275440294887324,1.85578539836925,0.270393638932029,0.37903679906794,0.419715689385288,-4.17850373938282,1.50903758393714,-0.274756561692312,0.697086670657706,0.067527121473333,0.0796956372911172,-0.220186322023567,2.13432271714263,0.0847285582256443,0.198305688732596,-0.268929581594501,15.9024476260795,0.326952763005605,2.90543235492986,0.765281556030396,-4.07909870090039,-0.124487037276534,0.862903532550888,0.61229086038212,1.57774469023993,0.649851172428615,4.13574121421924,4.77938818204794,1.29385087227295,-3.98803053960898,-4.30448784521293,-4.44919328365792,-2.28637399103917,-2.86424070695833,-2.19717031715014,-5.06857401547083,-2.90311702842354,-1.70692247355003,-1.87746375062673,-3.17322459218381,-2.00718804594187,-0.0328199979831818,-4.99428722772117,-0.852808948514577,-7.58684917997625,3.56835228150926,0.125949445099292,0.409154335799861,0.868620159111653,1.3257521207961,-2.87455089365904,-0.584202627901605,1.29929982722699,1.40263044123404,1.81576224574136,0.395468941995046,18.1752795318951,-0.546140542236323,-14.1899366096647,1.19824658839873,-0.747357823706712,-0.817909065346638,-1.45776672370472,1.23072543016176,-0.530780739933979,0.266460407127307,-1.89850189646323,4.0119861222516,0.493552755669483,0.66035058763533,-0.144500667385472,1.03103527207554,-2.05405061486465,-3.12091710988952,-0.0201891793457863,-5.56057871959294,-0.297253368049994,-3.33786972404963,-0.510802603440276,1.35109532751764,-0.731668941739464,3.37399011512595,-5.76179373175325,-1.23103469296347,-0.528044018135567,-0.250784326932857,-0.472890676345506,-4.24822435943833,1.57710495569746,0.0158653675427568,-4.23592997759203,1.10299498424846,0.251206772028136,-0.352679490578635,-0.675794113735825,0.300740203500127,1.41683944201628,-0.345052200893084,-0.670877694624129,0.467751217474689,0.697822943920266,-1.21975094890319,0.596265894908023,0.888290890741232,2.26966945704252,3.05490989370928,0.0197469565744926,-5.18449945169812,-1.69340555144251,-1.89329715789218,-1.03768761950628,-6.62380839501583,2.99895113948232,-0.270661998507265,-0.973648148257661,-0.445290892344243,-2.05814874485118,-0.296097261378372,0.105991242733836,11.0376929069632,-0.166488668193266,8.35516452135402,1.32930143499613,3.47309278010965,0.253689897311997,-3.45546196564913,1.14708436246358,-8.44619096328993,4.30698502723781,0.812393738816847,1.34576014919618,1.19568767789067,1.83522411725045,1.7919901035992,2.97175634836662,1.16781867808769,0.727559191472229,-1.36419275987709,-0.223936486284304,-0.310135646752538,2.20540631113193,-0.219292030325226,-1.16265859185032,4.09837031322996,0.134119372636112,0.304721300721009,-1.4246085911757,0.329416377227932,-0.719594533684676,-2.35069079981485,1.36468628717912,-3.40420578515518,2.57375293743587,0.944332335613952,-0.25331615975208,-2.63415638348964,-0.382632326205124,-6.12988239932827,4.75911757637221,0.874417959769174,-0.46063528707766,0.761613945974921,-0.99382666891685,-3.08311516856573,-0.00469875584553234,0.64761685651678,4.35126052591345,-0.272770878309377,-2.20611097051075,0.00621591125190503,0.197633449551564,-0.381300115726438,-8.99008671129364,-0.71799092844027,-0.867436338432346,-0.0533557104983222,0.388933342060373,-0.726247271198971,5.9524715218571,-1.34866366992106,-0.785717342325893,10.1835555898946,-1.60750516677678,-0.73881429122748,2.6359479685859,-0.469309149314561,-1.08761702718954,-1.63664046715504,-8.63756781898947,0.213576923031979,1.02221903011767,0.0287454974474241,-1.26566435041345,-1.21994495661095,-2.97784170873097,-3.64902669651661,1.85744101573887,1.70297348711096,1.4385906077713,0,3.71746712643109,6.1172553835566,9.03281289803444,13.4376203926535
