_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6Display,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7Display,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8Display,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9Display,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10Display,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11Display,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12Display,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13Display,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14Display,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15Display,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16Display,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17Display,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18Display,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19Display,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20Display,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeO,cust_purchase_segment_codeA,cust_purchase_segment_codeH,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,avg_quantity,avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,19.0039841680736,19.7187284329796,18.7006331708491,17.9783750508363,16.6351479952135,15.1739976790694,26.5060574559068,17.8168946015942,19.6897092169392,18.200455052707,18.276719762429,20.4839391096353,10.8700081303525,20.3972756953972,21.4049930565772,10.1163911983756,-0.703004344606457,-0.997887488720294,0.36518173340788,-0.463393554598182,-1.36790727136435,-3.49095538237435,3.2957442641267,-0.630940229005059,0.218896807052031,-0.907453736030246,-0.805252140657772,-2.49990129164041,-3.38247993112956,0.149324685349394,0.388709384891765,-4.62262450361735,-0.518901074210799,1.95422620620274,-0.0146075157118842,-0.0845672355838719,-0.583228479777681,-2.9702226401585,1.09762475131694,-0.38261665892155,0.136009479646258,-0.879248321982408,-1.19893167605161,0.0401828752469813,-1.07699653488608,-0.594363871608276,0.175403843486708,-0.55983783062903,-0.294251716835272,-1.91559939040263,-0.24784651742993,-0.121094525675467,-0.721108464608629,-4.72056843829982,1.35230673828361,0.0661716301572554,-0.200831978261598,-0.674362504734654,-0.41442955420759,-0.956884670087615,-0.804715836149715,-0.32917547301753,-0.339945506136033,-6.70587222664939,-0.424569626083086,2.86718555995383,-0.0638128086904041,0.2140382195191,-0.15902415193438,-4.65223193218568,3.22330906966739,-0.107410199352231,0.179426236078072,-0.119643724106962,-1.00240089704824,2.87790844173776,-0.778076800789241,2.43374894344706,0.581245234119782,0.660734680935154,-0.142915160704066,-1.19546931857554,0.862721459187774,-0.766457351780291,0.35328151262277,0.71701563868375,1.0672590096215,0.0719736725511328,0.481933065663537,0.0932099114849282,0.698285771838569,0.0574939448132248,-0.103959308632783,0.185693538215671,0.83597717794073,-1.50810890032275,-0.819158842877648,2.53991002156819,0.462310572527032,-1.62648526705551,0.256937906430815,5.85772705968521,0.60167857209314,0.673989966739987,0.656524956065704,-0.0527814533909916,0.0993264078922495,-0.327587991221282,0.281105071475949,0.695504141190442,1.24854004871425,0.385020141855246,-1.56384084382032,0.0192828868347982,-0.742524745736662,-1.62313812734608,-0.539475806941877,-2.65817926436251,1.76937830502197,-0.840924332584909,-0.594987753689846,-0.824373091591138,-0.38082589254512,-0.62617930315777,-0.115379552036538,-0.601242191029931,-0.647292683464354,-1.71448121653693,-0.452530810877716,5.32132412742481,-0.057007245784591,-0.120296323211081,0.0307935556424002,0.587298922965926,1.55432684355848,-0.319657586150855,0.314128271676717,-0.788048627749699,1.01614843110535,-0.774214079112097,-0.477674992674851,1.16063824620106,0.536461328280957,-4.02056758690114,0.498251136347891,3.06989109051705,0.163503627969958,1.36020080013242,0.361328414118613,-4.00486168460073,4.30001853471352,0.651603590932231,0.17317488287736,0.63365168416554,-0.555324170902819,1.42865581849892,0.424980442574356,0.420621762952095,1.33684920013155,-3.99201734323942,0.530994037916339,1.56602103967977,-1.07892134151554,1.71975931761423,-0.24019613717846,-2.51532834589934,1.09526921608585,0.0401357092319058,-0.0945927230375098,-0.0742830655521305,-0.695267252204961,-0.603126072411138,0.872079019798088,-0.525879259337247,-0.520803246237103,-2.46865699338025,0.303163559649621,-0.533065878995747,0.565984439792139,1.14284626554656,0.419590077667444,-2.56450503034997,1.86355228837716,0.15967099439428,0.692389782326159,0.512015337596411,0.485577689827212,1.03034218484174,1.37197561230755,0.681241557770742,0.297602666118462,-3.29445294263924,-0.353675665241607,0.143424512672863,-0.273601112114202,-0.89832261178517,-0.459341592358353,0.586928456825945,0.300814404032789,-0.629763750513532,-0.345270265570583,-0.224170844712177,-0.355879238773893,-2.61434152581872,-1.59146915752636,-0.958140257529226,-0.339769318938978,-1.06171115754514,0.127149821036394,-0.56309855547715,-0.355318452945565,0.312277487630058,-0.163766709681455,1.40271528676039,1.64351545837354,-0.160500434075911,0.523958348689621,0.778123558671802,0.592974632718213,0.464579031634605,-3.1174181548061,0.197923473109452,-0.0125833120052764,0.690123934740635,-0.375411362584511,-1.58693475101281,-0.640310210706234,-1.6520222077522,0.206815251776373,3.4327765605787,-1.42753851328442,0.298413576583512,0.24385313535716,-0.41605109371884,-0.321651585999387,3.77205071871424,-1.56974817729521,-1.34675490236045,-0.264255937119565,0.434463416875899,-1.37757513687925,-0.0569617970877508,-1.28895720235127,-1.22001672835102,-0.753622293213485,-0.0758482815991924,1.88326464473206,-0.443502948182057,-0.645957483193909,-0.79653586000024,-0.213501129042106,-2.68344794101045,-0.741234848981295,-2.13335536732165,-0.312121951128875,4.91669029843938,0.124550790519705,0.440262021335615,0.160053339231317,0.56103952265218,0.249655771770945,-5.97530282610209,1.06468396817807,0.213347892277493,0.218493793987894,-0.215939869869501,0.23532828988626,0.297096029276176,0.850487218656475,0.847254071902033,-0.142700316242936,-1.27699303521116,-0.646964424033704,0.510136192142459,0.210696112805,-0.904888674819029,0.524244297115346,-1.305469918797,1.45941924941021,0.711102300495953,0.65140762984124,1.27504622193297,-0.35945721715642,-2.01260350999388,0.857720297533362,-0.737198621577111,0.544258338690421,0.14804815570141,-0.0164793159220887,0.929209496160007,-0.968268457488267,-0.367279277439121,-0.37712987001337,3.06816288199206,1.13268302367662,-0.408371644767414,-0.396128023692693,-0.301532657560257,0.181292384327105,2.07501899804734,0.818071303042031,-1.58288857630979,-0.575849639482804,6.70975345562462,-1.45849001189076,3.78358726364284,-0.455111620992488,0.668111010536003,-0.397614017485544,5.97787777222888,-0.018954671727221,-0.438709632405826,-0.0671004037135646,-0.397371510214781,-0.588085004722238,-1.81588277313471,-0.315231045410919,-0.266217232745593,0.189425044430809,-0.93880187963127,-1.63459584912906,0.992404686297881,0.924102790047659,-0.756598206303871,-1.33470916906077,-1.63532472872625,-6.15662627639276,0.17814308876619,0.848334985291057,0.0494908474037455,-0.681173915344085,-0.151517540546898,-1.94002725279738,-2.55881268524502,1.69135730393247,1.30624827583028,1.13546069777712,0,3.93713924566687,7.33769526524303,10.0447094575494,14.4834696922919
