_TARGET_,INTERCEPT,Channel1Amazon,Channel1Anywhere,Channel1Associates,Channel1BROWSER,Channel1Direct,Channel1Display,Channel1DRA,Channel1Email,Channel1Free,Channel1Mobile,Channel1Other,Channel1Paid,Channel1Robots,Channel1Social,Channel1Sponsored,Channel1Subsidiaries,Channel2Amazon,Channel2Anywhere,Channel2Associates,Channel2BROWSER,Channel2Direct,Channel2Display,Channel2DRA,Channel2Email,Channel2Free,Channel2Mobile,Channel2Other,Channel2Paid,Channel2Robots,Channel2Social,Channel2Sponsored,Channel2Subsidiaries,Channel3Amazon,Channel3Anywhere,Channel3Associates,Channel3BROWSER,Channel3Direct,Channel3Display,Channel3DRA,Channel3Email,Channel3Free,Channel3Mobile,Channel3Other,Channel3Paid,Channel3Robots,Channel3Social,Channel3Sponsored,Channel3Subsidiaries,Channel4Amazon,Channel4Anywhere,Channel4Associates,Channel4BROWSER,Channel4Direct,Channel4Display,Channel4DRA,Channel4Email,Channel4Free,Channel4Mobile,Channel4Other,Channel4Paid,Channel4Robots,Channel4Social,Channel4Sponsored,Channel4Subsidiaries,Channel5Amazon,Channel5Anywhere,Channel5Associates,Channel5BROWSER,Channel5Direct,Channel5Display,Channel5DRA,Channel5Email,Channel5Free,Channel5Mobile,Channel5Other,Channel5Paid,Channel5Robots,Channel5Social,Channel5Sponsored,Channel5Subsidiaries,Channel6Amazon,Channel6Anywhere,Channel6Associates,Channel6BROWSER,Channel6Direct,Channel6DRA,Channel6Email,Channel6Free,Channel6Mobile,Channel6Other,Channel6Paid,Channel6Robots,Channel6Social,Channel6Sponsored,Channel6Subsidiaries,Channel7Amazon,Channel7Anywhere,Channel7Associates,Channel7BROWSER,Channel7Direct,Channel7DRA,Channel7Email,Channel7Free,Channel7Mobile,Channel7Other,Channel7Paid,Channel7Robots,Channel7Social,Channel7Sponsored,Channel7Subsidiaries,Channel8Amazon,Channel8Anywhere,Channel8Associates,Channel8BROWSER,Channel8Direct,Channel8DRA,Channel8Email,Channel8Free,Channel8Mobile,Channel8Other,Channel8Paid,Channel8Robots,Channel8Social,Channel8Sponsored,Channel8Subsidiaries,Channel9Amazon,Channel9Anywhere,Channel9Associates,Channel9BROWSER,Channel9Direct,Channel9DRA,Channel9Email,Channel9Free,Channel9Mobile,Channel9Other,Channel9Paid,Channel9Robots,Channel9Social,Channel9Sponsored,Channel9Subsidiaries,Channel10Amazon,Channel10Anywhere,Channel10Associates,Channel10BROWSER,Channel10Direct,Channel10DRA,Channel10Email,Channel10Free,Channel10Mobile,Channel10Other,Channel10Paid,Channel10Robots,Channel10Social,Channel10Sponsored,Channel10Subsidiaries,Channel11Amazon,Channel11Anywhere,Channel11Associates,Channel11BROWSER,Channel11Direct,Channel11DRA,Channel11Email,Channel11Free,Channel11Mobile,Channel11Other,Channel11Paid,Channel11Robots,Channel11Social,Channel11Sponsored,Channel11Subsidiaries,Channel12Amazon,Channel12Anywhere,Channel12Associates,Channel12BROWSER,Channel12Direct,Channel12DRA,Channel12Email,Channel12Free,Channel12Mobile,Channel12Other,Channel12Paid,Channel12Robots,Channel12Social,Channel12Sponsored,Channel12Subsidiaries,Channel13Amazon,Channel13Anywhere,Channel13Associates,Channel13BROWSER,Channel13Direct,Channel13DRA,Channel13Email,Channel13Free,Channel13Mobile,Channel13Other,Channel13Paid,Channel13Robots,Channel13Social,Channel13Sponsored,Channel13Subsidiaries,Channel14Amazon,Channel14Anywhere,Channel14Associates,Channel14BROWSER,Channel14Direct,Channel14DRA,Channel14Email,Channel14Free,Channel14Mobile,Channel14Other,Channel14Paid,Channel14Robots,Channel14Social,Channel14Sponsored,Channel14Subsidiaries,Channel15Amazon,Channel15Anywhere,Channel15Associates,Channel15BROWSER,Channel15Direct,Channel15DRA,Channel15Email,Channel15Free,Channel15Mobile,Channel15Other,Channel15Paid,Channel15Robots,Channel15Social,Channel15Sponsored,Channel15Subsidiaries,Channel16Amazon,Channel16Anywhere,Channel16Associates,Channel16BROWSER,Channel16Direct,Channel16DRA,Channel16Email,Channel16Free,Channel16Mobile,Channel16Other,Channel16Paid,Channel16Robots,Channel16Social,Channel16Sponsored,Channel16Subsidiaries,Channel17Amazon,Channel17Anywhere,Channel17Associates,Channel17BROWSER,Channel17Direct,Channel17DRA,Channel17Email,Channel17Free,Channel17Mobile,Channel17Other,Channel17Paid,Channel17Robots,Channel17Social,Channel17Sponsored,Channel17Subsidiaries,Channel18Amazon,Channel18Anywhere,Channel18Associates,Channel18BROWSER,Channel18Direct,Channel18DRA,Channel18Email,Channel18Free,Channel18Mobile,Channel18Other,Channel18Paid,Channel18Robots,Channel18Social,Channel18Sponsored,Channel18Subsidiaries,Channel19Amazon,Channel19Anywhere,Channel19Associates,Channel19BROWSER,Channel19Direct,Channel19DRA,Channel19Email,Channel19Free,Channel19Mobile,Channel19Other,Channel19Paid,Channel19Robots,Channel19Social,Channel19Sponsored,Channel19Subsidiaries,Channel20Amazon,Channel20Anywhere,Channel20Associates,Channel20BROWSER,Channel20Direct,Channel20DRA,Channel20Email,Channel20Free,Channel20Mobile,Channel20Other,Channel20Paid,Channel20Robots,Channel20Social,Channel20Sponsored,Channel20Subsidiaries,cust_purchase_segment_codeO,cust_purchase_segment_codeA,cust_purchase_segment_codeH,cust_tenure_segment_id2,cust_tenure_segment_id5,cust_tenure_segment_id6,GL_avg_quantity,GL_avg_ops,avg_quantity,avg_ops,rscore2,rscore3,rscore4,rscore5,fscore2,fscore3,fscore4,fscore5,mscore2,mscore3,mscore4,mscore5
1,0,20.1078986904631,21.8488146345471,20.1902419418204,19.0219549765045,17.8301918331831,16.9348866697393,27.6975550507816,19.4560493519827,20.723651424818,19.2334407057194,19.885701228272,22.3534645154576,12.6449629826916,21.620089220646,22.5542016982411,10.1616142961416,-0.701787132056084,0.441264234830281,0.164300073338677,-0.726021393804368,-1.41199692548958,-2.88756181845827,3.02447495761455,-0.644159632089583,0.0676921197475452,-1.12870517648726,-0.925063670561121,-4.07509812720251,-3.20068588906685,-0.254593680643201,0.322309434768703,-5.73221147431618,-0.790446118862102,2.09959514192781,0.0352715692529517,0.178568518661139,-0.697244765515251,-1.38728836160106,1.86784545863582,-0.496303729985247,0.110671130112137,-0.930439761328802,-1.39185917033615,-0.132618076645728,-1.0426449993023,-0.678956526523775,-0.111048219740113,-1.18478327144383,-0.328526718728338,-2.54179825864062,-0.00205549313465698,0.183286837301647,-0.641990086033112,-5.33647646758636,2.46956764343483,0.249829517096565,0.0611204329401236,-0.34206000326006,-0.430623221679268,-2.07063971885355,-0.227234914955526,-0.052858267886029,-0.312531281486796,-6.41206977328425,-0.292444932965892,3.0728222950374,-0.230044076559307,0.300441791536746,-0.200857811215428,-6.41504828569502,2.17571118436411,-0.287221892786145,0.0198914219342789,-0.368192654056848,-0.968091172002747,2.69128370408048,-1.04934977980243,1.82463351381419,0.623957504840516,-1.38155506403333,-0.266094556508709,0.663987425583332,0.796138936970207,-0.878174926848887,0.218266043644527,4.56374116110833,-0.278420148951772,0.333612684018437,0.0341976389609629,0.814705432477816,2.21548274564953,0.120722737881774,-0.747482065873749,1.07017474523296,-1.39509610851643,-0.140198144069507,2.84442745276828,0.625020391572706,-2.77392543822912,0.395390430490356,-5.58288178175751,0.738316523091864,0.831897610017727,0.523185514090676,-0.205409557489637,-1.49713007317658,0.0518747830582942,1.02963377128883,1.11432182723034,-0.0977820172003341,-1.53986100937261,-1.65963410829368,-0.736705203807322,-1.71689461006399,-0.503206450721077,22.8151476678046,-0.626759531294692,-0.578065838813942,-0.971417142377548,-0.117516556146659,-0.133102688908684,0.0314602741385668,-0.546800728776013,-0.797805544774872,0.91422622646296,0.154786461117894,3.99525418963103,-0.0944930904003232,-0.00949149493167939,-0.0634002475660202,1.50818820768365,-0.295856386701892,0.114237245986144,-0.450182774480665,0.620326010032411,1.5929549597604,-0.859734719173528,1.21708979341633,0.437580134203187,-1.47531642603309,0.051753060393753,3.3079359979998,0.190199780703138,2.51910608969794,0.322173321377332,5.4165115893518,0.757550244690649,0.272797293841666,1.45636238898524,-0.227435596509942,-2.32663231958701,0.518337851990168,0.319755284713541,1.42289010259791,-5.74501333463431,1.6967352515156,1.15342219226706,-1.01259528580645,1.03351429388895,-0.300924336180414,2.41749082188976,-0.0510023533141759,-0.165988578475521,-0.117413609632283,-0.782083522752224,1.08701658960312,0.205099031928533,-0.222496735326613,-0.542832358607662,-3.74630709753497,-0.114398853371545,0.153613920075492,0.621836615373082,0.897785432418795,0.341939540438891,7.3847300411826,0.139056148271304,0.527338387570671,0.477575286155579,0.273693043352741,2.11335969334797,-0.0915383435850198,0.0728507330228356,0.365892249753738,-5.48164137520851,-0.0834707694630101,0.350931619671768,0.0729614346522476,-1.11618995340363,-0.354858993598148,-1.00961675961109,-0.524989146214542,-0.22669168718954,0.201807317523626,0.193765619727943,-2.30937325944234,-1.21107756106764,-0.355538805697804,-0.299851032694552,-3.38450452337887,-0.684577862977749,-0.918718961917326,-0.62414976133362,0.243874366181874,-0.278102646043308,1.10437218799466,-0.442071069377134,0.421263744921443,0.117205078520197,0.0627508758773069,1.97626975713164,-2.00832087344501,-0.361901291629627,0.286052360013028,0.168801573089865,-0.467776904296519,-3.7275287460608,-0.660889688595524,-0.244690717504171,0.143268847694516,-16.5022137612791,0.310773600221049,0.251870333652668,-0.876637369355609,0.213608450773578,29.9238065602789,-1.32661323959694,-1.31074749638503,0.0315657528777757,-0.0933959295565526,-0.54008395742128,0.832111123771172,-0.407075685867308,-1.4818076771213,-0.208955303056099,1.53234786002625,0.0720058860832936,-0.140473546904703,-0.699969119045279,-0.193824796020103,-7.64782052715247,-1.46233009000047,-1.49271998017999,0.739406979006655,8.80602298849513,-0.740059955154395,-4.34912378098969,-0.456695807801171,1.1798715757968,-0.315906317431044,0.490974740102119,-0.230768539058171,-0.361283630699979,-0.467499252316027,0.0113576110775065,-1.51166416071995,-0.675199785729318,0.068794359218844,-0.81972081213206,23.6516579144949,0.10541920743093,-1.2998850334059,0.16041526952848,-2.00661567328964,0.439735347337774,6.85705290857062,0.551392973807655,0.750526670949923,1.16297569321799,0.322660941307332,3.88139982185224,0.159318480333767,-0.846066425628495,1.12132746247442,-4.23161893750405,-0.586296157726171,6.58189278437521,-0.333911354446347,-1.87117087220351,0.128378155615004,-421.076157429177,0.107285809273938,0.0781609778149762,0.247522709925886,-0.791198575305369,6.63155157770403,0.891439048136211,-0.905155906228914,-0.13074717319575,7.81745137981896,-2.01873055277305,2.03445814340802,-0.799407763666784,-0.745094623572152,-0.637309902630174,7.83753894048479,-0.486784785202131,-0.435385539207541,-0.567313930684465,-0.453312215941461,-5.42674974012774,-0.0212244234215954,0.946720267179469,-0.208922449450197,-0.703565357984532,-1.25097635960688,1.35274754841538,2.16192284972777,-0.521430698330638,-0.950898873101855,-1.16800109451383,-7.69888611671846,0.270725985195031,1.32335696203664,0.046635403559988,-0.987024060206994,-0.719599731855724,-3.0476625770833,-4.01617607354803,2.19522805460365,1.65827469982757,1.31549708383878,0,3.45215452490198,6.55721930735936,9.12291485724962,13.4847406993077
